taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,0.011081053869470935,,,0.15268851606097605,,,,,,0.0003042976290441201,,,0.2536638119385456,0.023836409103988123,,,0.06974201142061609,,0.002911832905132633,,,,0.3300285132091441,,,,0.010518864766433426,,0.002475369728774422,,,,,,,,0.004632233776627959,,0.014030604552607356,,,,,,,,0.1174791236187397,,0.006607357419899552,,,,,,,,Control
,,,,,0.0040600991879398305,,,,,,,,,0.1720956935946483,0.011644086585066072,,7.622705903301741e-05,0.0561229788486044,,0.053989427831225234,0.0347520775402617,,,0.008040038968563194,,,,8.449507337257751e-05,,0.021873636911965214,0.03236483964387848,0.0047253718539449225,,,,,,,,0.004164860979388648,,,,,,,0.0002445113996760149,0.5597102887775418,,0.03605136574489062,,,,,,,,Control
0.0005889875260093739,,0.006170658273608106,,,0.029672360705353205,0.0024281983648248174,0.0005050810231404612,0.04343844579541394,0.0005556548056915866,,0.0011034279829336472,0.018174214201643585,0.008399024517118898,0.09914054125769772,0.03732509352865761,,0.005713688024128293,0.00436248134681267,,0.09198008181130332,,,0.001956121660816747,0.026795730521868896,,,,0.1674829625465016,,0.015523359833119654,0.05960350154479918,,,0.0007784750099833961,,0.008894746106475546,,,,0.05128247230921205,,,,0.002840998654868745,,,,0.28116724290128,0.015831564345614665,0.01826009111162488,2.4794289497467374e-05,,,,,,,Control
0.0016784036452710748,,0.004149253070945048,,0.024772303707585153,0.00037671133259943937,,0.0008465250581659506,0.003703303875148975,0.009325090613517117,,,0.00058258131044742,0.0032082941224428605,0.0626505360198717,0.05687603677554765,,0.005877843924746228,0.0055497834575586255,0.18154249668457156,0.09842008619089741,,,0.017379318199602523,0.031687998620159044,,,,0.052308181416311716,,0.024757247545026125,0.07551966293861061,,,,,0.004795438986488786,0.0003882851174237288,0.0011644456607729818,,0.029795736012824987,,,,0.004689328888453706,,,,0.2523771324954596,0.025821318788738896,0.019563281153658487,,0.00019337438715273016,,,,,,Control
,,,,,0.004464735294886868,0.0034598792589517415,,,,,,,,0.30581773366485165,0.03001882151069303,,0.0028172644046984534,0.024747135113155027,,0.02512460745932252,0.10773643952892012,,,0.01814452551365349,,,,0.015083161657066522,,0.010370418914140223,0.007997964635440577,0.15997833166441858,,0.0005709682581530068,,,,,,0.01890387922728695,,,,,,,,0.2389669502769617,,0.02579718361739956,,,,,,,,Control
0.0011831160905349152,,0.0195462848645946,2.6118042104156878e-05,,0.00017897622477748936,0.0018957952553610923,0.0007091412627084825,0.0024429214122680914,,,,0.016949360654262155,0.02514511902179088,0.03398550396635247,0.024193735519964954,,0.0032577835147288587,0.00837733599092216,,0.07116573354498312,,,0.008802716692602611,0.26212316789998974,,,,0.17976496883784598,,0.006181547447169497,0.09612688165665388,,,0.0026774635114823133,,0.0010735451808310218,,0.0005964486746654471,,0.017205858557795013,,,,0.0005467099331284472,,,,0.139973975608246,0.034792978096743934,0.038730350985904057,,0.0023464615515885958,,,,,,Control
,,0.020132327601913597,,,0.031252947698842785,0.0007627317164587011,,,,,0.040456535432251084,,0.09272895746464063,0.17169584433026722,0.0027134966866043035,,0.000496202478930135,0.0025857500559607286,0.13444109547681146,0.08981837490044196,0.06233848172036295,,,0.053071593293041605,,,,0.007374322614901692,,0.022651965913409233,0.029644089766214302,,,,0.0023202619482662586,,,0.0074839535864319965,,0.0013293145721737227,,,,,,,,0.2046892487727682,,0.02121145867495406,,,,0.0008010452943534323,,,,Control
,,0.024467772215459618,,0.005864284173090465,,,,,,,,0.024874543371974568,0.39430211851858166,0.01779106211724387,0.01733648926044985,,0.002644316986775675,0.02836680771720393,,,,,,0.14765143446711662,,,,0.27395753219814956,,,,,,0.0004726380428867518,,,,,,0.017158679114188825,,,,0.004333411886445895,,,,0.003049464306338465,0.0020236053118142462,0.03570584031228008,,,,,,,,Control
,,,,,0.000217357543835693,,,,,,,,,0.06086833336190663,0.014150697955325206,,,0.01963115587794251,,0.027844022702634533,0.007045672855441495,,,0.01994115104654951,,,,,,0.04414864569106216,0.03245344633519442,0.03619704905051949,,,,,,0.0025123444146580402,,0.0072575162549455615,,,0.00015319295524951056,,,,,0.7032489037630426,,0.024330510191692713,,,,,,,,Control
,,,,,0.0006965853689818311,,,,,,0.0015803429861308172,,0.0028558797736939227,0.008691986622995817,0.0019623026274655036,,,0.017965429646480926,,0.15749222052818648,,,0.006354738303538078,0.025915140030492646,7.875663118810691e-05,,,,,0.015578883283073379,,0.06180952678687374,,,0.012101266999809223,,,0.002637144753485733,,0.008082173827307752,,,0.005980995002861693,0.00041863257646807976,,,,0.6682119399060853,,0.0008839580157016275,0.0007020963291794722,,,,,,,Control
,,,,,0.00844254115192481,0.03412444384843718,,,,,,,0.05501766357108538,0.17364310536603988,0.031149218096974404,,0.007102039003007825,0.13920243258719073,,0.008505992615360313,,,,0.3223416613464791,,,,0.006806892001290008,,,,0.09730143085621014,,,,,,,,0.0298978770806321,,,,,,,,0.02835694235110605,,0.058107760124262026,,,,,,,,Control
,,0.0006950362825487972,,,0.0004482217141524039,0.0008381201165578267,,,,,,,,0.04690405129061012,0.013152209515095143,,,0.025452575781456696,,0.07780763680196935,,,,0.03052640118729311,0.0023859077962930185,,,0.007294450183718431,0.0020792563353949647,0.026126522838823628,,,,,0.0010648545136088062,,,,,0.004922366424984818,,,0.0018525219383439852,,,,0.00469946643251236,0.7507653168822578,,0.002643620146123104,,,,0.00034146381825568084,,,,Control
,,0.0005838571812583694,,,0.019715712313981584,,,,0.00021866386513865016,,,,0.002507441558793863,0.031446597105252126,0.00010953744372077118,,,0.03555342920017526,,0.29072224017019616,0.09695132427275768,0.0007777569526477646,0.007224539017936191,0.260893324093552,0.0018486755628333905,,,,0.004687709364485536,0.12247745337157485,0.009851279800144516,,,0.0009219230253872037,0.006535871149440312,,,,,0.0025694031709548623,,,0.00024404449234224348,,,,0.0009863507713655558,0.07714806420826006,,0.012065662456976241,,0.007278896717493684,,0.006680242733331197,,,,Control
,,0.007524373879175609,,,,,,0.010157075874099567,,,5.1219469689337986e-05,0.01140610833619185,0.006049423175258574,0.05576758857461529,0.021432478924569665,,0.011172857846631482,0.022254753315557416,,0.06402380578937279,,,0.0006611774697241929,0.030129162325763483,0.00030986716517450116,,,0.10114453199219083,,0.003106428957320368,0.03093942883277842,,0.0003403650651762439,0.0020099922596967384,,,,0.0040730104849017335,,0.024832516584694264,,,,9.967606342032993e-05,,,,0.26336158692794126,0.2648397255656563,0.06431284512039977,,,,,,,,Control
,,,,,0.01911876490786611,0.0031681798843865364,,,0.0005330034700169167,,,,0.008905805473392168,0.03772811681516565,0.0007716301417646074,,,0.04394823807421118,,0.1752913019721229,0.05929343519577064,,0.00800795623867103,0.08024005823015022,0.0025035133669245486,,0.002422559747400512,0.027260299659450402,0.0002554626050733623,0.021943471589614547,,,0.023274921717950734,,0.009415520915874772,,,,,0.0033516613134447525,,,,0.000411119377856816,,,0.007626274540641136,0.455217425493434,,0.009311279268816424,,,,,,,,Control
,,0.03784169075782205,,,0.25686654901812916,0.006473328325190614,,,,,0.004488993342595497,,0.0034141624917181264,0.36467593684104976,0.031350545267408714,,0.0002572094258604966,0.03200843373444054,,,,,,0.1792769379999942,,,,0.018177237701287353,,0.0028432880874018967,,,,0.0025106664738545528,,,,0.0002350415575020003,,0.023769859405992286,,,,,,,,0.002642741390476435,,0.031128970171993658,0.0020384080072826626,,,,,,,Control
,,,,,0.0021118656866643093,,,,,,,,,0.10615512653467547,0.014263881558456124,,0.0005197791489442675,0.005829238027803677,,0.03276671730924656,0.012957523327467873,,0.0006589878227462966,0.032251444915928976,,,,0.004151022382551444,,0.01164265233585144,0.013093226746893592,0.22308039751587627,,,,,,,,0.008385770269634182,,,,,,,0.0033955899893941014,0.5143299806409808,,0.014406795786884538,,,,,,,,Control
0.0006821473663865961,,0.033612493322601904,,0.01946908386667159,0.0014840041977981116,,,0.11984707400372911,0.0020901044969476156,,,0.0012600016119908948,0.0027709068131653927,0.08171490171770149,0.04718601536854323,,0.005929498471143552,0.027656507709672373,0.03167572454489969,0.04781415379738185,,,,0.1504304108807523,,,,0.15071183676222835,,0.000896113808626469,0.04283374341843672,,,0.005331261542211762,,0.002454095765709643,0.0009425697721495361,0.0009191865922916002,0.0037938691992512835,0.04403414896140917,,,,0.0006053760413662937,,,,0.08064755267604456,0.03071277208942266,0.0608322735889984,,0.00166217161246787,,,,,,Control
0.000683697878570313,,,,,0.02249034564663662,0.00011033546701003245,,1.5617749403660394e-05,,,0.02557794099636747,,0.0015790780584103827,0.00013426770170772785,0.0008553807641011984,,2.224686605701265e-05,0.00045988092308764026,,0.03774765087700966,,0.00015898644177107522,0.04709425592659882,0.00940154806727542,8.078533684339441e-05,,,,0.0100806392715612,0.0619060620462847,,,,,,,,0.09304729256763665,0.0004988691176421019,0.05040207277871221,8.494257949041193e-05,,6.505522953035516e-05,0.0004787570518632874,,,,0.5894565584997072,,0.030749663207166635,0.0001581999364054233,,0.013326659273516226,,,,0.003333209739633016,Control
,,0.005697411100286431,,,0.1246174439093342,5.389826277388827e-05,,,,,5.481007548998789e-05,,0.0003354457670006468,0.3240045436640768,0.008213001071481254,,,0.04937698876484634,,0.02561940450929887,,,,0.08791130858498013,,,,0.007338370051693702,0.0012208159143333717,0.01322513425935682,,,,,0.0007704817451041737,,,0.0016242423849454454,,0.0057096699156917695,,,0.000470900611603445,,,,,0.32357497856226997,0.0005815338878235313,0.01959961695760922,,,,,,,,Control
,,0.009124637485255547,,,0.01136070441239414,,0.0007069665960356589,,,,,0.001659816588815685,0.04083737601780644,0.040309016965021434,0.007960008496038447,,5.069012690050399e-05,0.01700710770947073,0.010853803143389101,0.11683193133840906,0.027675047054224654,,0.014148454070339442,0.06927028711654967,,,,0.01261261578780802,0.000914080856868393,0.07946978334583656,0.05697083057897973,,0.013634400206741084,,0.00027480475749128033,,,,,0.026268577439120276,,,,,,,,0.42243016346581147,,0.00852889891818562,,,,0.000470101688126351,0.01062989583438074,,,Control
,,,,,0.004290451275529149,0.000731882608221028,,,,,,,,0.1750532527281751,0.02255231225800901,,0.00103279248013447,0.03165346626664388,,0.029707697408441626,0.012010727244172837,,,0.017108948041001656,,,,0.0023150581143603606,,0.021461995874511447,0.028280861117615377,0.04195481035779259,,,7.578545998629164e-05,,,,,0.012725667185971228,,,0.0009237304058570087,,,,0.0008699602669109116,0.522970400451588,,0.07428020045507798,,,,,,,,Control
0.00045711539060422097,,0.013834178035770545,0.0003647899662621551,,0.018344258508547148,0.0012848529852419073,0.0007223171458656972,0.03763961194270629,0.00011004222210019762,,0.0006659755281503961,0.003452904845060001,0.003871065289040752,0.05694795035907327,0.07274341091933564,0.0016133290182109973,0.009719919435888355,0.03926790670312292,,0.03648846025731613,,0.0002406623397331322,0.00910401311879355,0.1079611035958387,1.5075784427727073e-05,,,0.1511253852990854,,0.0140879353999336,0.03960925767607773,,0.00044082914173339174,0.0018634549890447468,,0.00493913509674527,,,,0.035749196609247,,,0.00037205275292076815,0.001032856296632455,,,0.00021843381086889227,0.25012266956708623,0.045080446916677466,0.040253334802030194,0.00025606825082715985,,,,,,,Control
,,0.005197819994797501,,,0.0069885937575314685,,0.001691421919111532,,,,,,0.025035444304088637,0.06542456185023438,0.000734715527299995,,,0.044332887453377344,0.0009540624328205611,0.1923561518519204,,,0.015734098264566333,0.09320890997909441,0.005343441120762014,,,0.0026578906210435946,0.013440057076973171,0.06035466879430791,0.014135418291599795,,0.01894264419084584,0.00024375268082188072,0.025026393829081065,,,0.016277736909403116,,0.061051758751351715,,0.03422950662301558,0.001155003316134719,0.0010871755989431485,,,,0.2540824252181622,,0.037414867062758844,,,,0.0020553730432923876,,,0.0008432195366604235,Control
0.003932183657443487,,0.024835648628262857,0.002382662344679011,0.08554083686039257,0.006365265417354937,0.002071229577748543,,0.0006351784857913842,,,0.00043626062443225086,,0.007683282004599524,0.0779279297448438,0.049737638592357865,,0.007373759868141023,0.019315094171791582,0.007196283526522842,0.034023021398848996,,,0.00041779119653657893,0.11895373026186042,,,,0.10565383154650464,,0.007893026771966467,0.037024091139621025,,,0.00044188636971081763,,0.0061350344454830265,,,,0.045673409140074055,,,,0.01291214687568398,,,,0.1777480757297494,0.06314315271435841,0.09404929893660678,,0.0004982499686338165,,,,,,Control
,,0.02650887416858502,,,0.003642532413449555,0.012056432490773823,,8.744943605123021e-05,0.000843412934445901,,0.004812458362742159,,,0.5117583142024522,0.03657978301793061,,0.0007762981262957398,0.06702219603655976,,0.007378835908929946,,,,0.06577156374026084,,,,0.028582374049896116,,0.002453641526218132,,,,0.002092886262315225,,,,0.03838566655277168,,0.024642092110807073,,,,0.00061383182461984,,,0.002463650799019176,0.16004195044272068,,0.0029112233343753517,0.0005745322587799497,,,,,,,Control
,,0.001647961219659303,,,0.025493776511942973,,,,,,,,0.031708657131977104,0.08357862800358068,0.001185648519562319,,,0.03506566126271722,0.010847963210777257,0.13784758489836588,0.003211196222185534,,,0.23471547339244186,,,,0.021466844152708792,0.00015565979426773732,0.013393068254693854,0.10180067581861912,,0.0047792016114781306,,0.0008350250922343912,,,,,0.025383953912256407,,,,,,,,0.24372217101546187,,0.018736523657385016,,,,,0.004424326317684529,,,Control
,,0.01155170066953756,,,0.05002692185273149,0.003858734746047452,0.0006741688639696576,0.01723755491333113,,,0.002647668318669038,0.01281190252506067,0.004276065157939611,0.013911355838898912,0.0063369307394445734,,0.0007121429807603368,0.04686865561234995,,0.036950483419487104,,,0.009293395338908087,0.021855387122386855,,,,0.15507679944393576,,0.02165037820809123,0.026122471914869213,,0.0032269018906619976,0.0017736221778079007,,,,0.0011338352844460198,,0.008748672028458008,,,0.0002540160515052183,0.0005016175562552543,,,0.010908963084668294,0.3631518670885386,0.14134582065979256,0.02692403367739679,,,,0.0001679328340506721,,,,Control
