,taxa100883,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,0.0006956918493468905,0.03427989140327261,,0.0015134700735905434,,,0.12222671619201939,0.0021316048913478753,,0.0012850197696566712,0.002825924983673454,0.08333740463782609,0.04812292462395655,,0.006047232548797354,0.028205645793132502,0.0323046668123543,0.04876353515290923,,,,0.15341730526352665,,,,0.15370431904029347,,0.0009139067355063583,0.04368423546230374,,,0.005437117233626154,,0.002502823445269058,0.0009612851126270549,0.0009374376444104016,0.0038691989582666153,0.04490847584393921,,,,0.0006173961793612404,,0.08224886268152962,0.03132259430486582,0.06204013824356222,,0.0016951751190289392,,,,,,Control
1,0.0008559408646359645,0.006877596114234725,,0.004948825374494482,0.002486950565480019,0.0006516440089295745,0.032222781270472435,0.0007695326302351747,,0.0012789721328016405,0.007199238825955253,0.0840606659621573,0.01789746837985104,,0.0028532085841587434,0.01857538222888738,,0.09427507453524364,,,0.007536187518895015,0.037206669282795375,,,,0.15363622893188678,0.000200171839491277,0.01108337580471739,0.03912675577787222,,0.0019369122191121768,0.0008502961056047572,0.00030156039593642485,0.005291635932582037,0.0007108054256989594,0.003377845514886152,0.005539245458547116,0.024608978314898305,,,,0.001854086235635038,,0.38984551271509105,0.0034645794084618197,0.037925290528691376,,,,0.0005505811116593041,,,,Control
2,,0.001024997334276457,,0.006817353347920498,,,,,,8.349725884485041e-05,0.040013347386845234,0.06692432114851646,0.01195471749874272,,,0.013623343763896132,,0.07531097656182231,0.06702871808575991,,,0.050947835924538366,,,,0.004598030702439206,0.005487281581874338,0.1541716518994206,0.011372367236568431,,0.024214712338754163,,,,,,,0.006228104162779682,,,,,,0.4397921354510186,,0.011946601118782105,,,,,0.008460007197199932,,,Control
3,,0.0020360973833021337,,0.00458741846223597,0.00048450303100518226,0.0032210516466577425,,,,,2.5098582211209185e-05,0.04373889764215887,0.0009877798015043486,,,0.06506867674853288,,0.08862128668986043,,,0.01837798504967813,0.03738132637373074,0.0024960038037403318,,,,,0.04716294662174088,,,0.10936556607041137,0.0015482813394450724,0.002842063055268484,,,,,0.0024583559304235175,,,,,,0.5394056776205581,,0.030190984147534693,,,,,,,,Control
4,,0.0005838571812583697,,0.019715712313981584,,,,0.0002186638651386502,,,0.0025074415587938628,0.031446597105252126,0.00010953744372077118,,,0.03555342920017526,,0.2907222401701961,0.09695132427275767,0.0007777569526477645,0.007224539017936192,0.260893324093552,0.0018486755628333907,,,,0.004687709364485536,0.12247745337157485,0.00985127980014452,,,0.0009219230253872037,0.006535871149440312,,,,,0.0025694031709548623,,,0.0002440444923422435,,0.0009863507713655556,0.07714806420826006,,0.012065662456976241,,0.007278896717493684,,0.006680242733331197,,,,Control
5,0.005335003130870382,0.005265178331821144,4.896936858650786e-05,,0.0012401824850165489,,,,0.002465745722208733,0.0005008370286123215,0.05211864081888233,0.00021284806972256647,0.0015435063192465463,,,8.5057441887212e-05,,0.0002535366056253434,,,,0.00010284589728189333,0.007816185960921625,7.912795675565154e-05,,,0.00013637815802589038,0.02005750578252591,,,,,,,,0.07703116813412904,0.006629880004600463,0.01283406386975579,,,,,0.0014447497220553846,0.1566109925498064,0.6415508670594098,0.003027411089670683,0.00010570840734540528,,0.003327872413837168,,,0.00017573767139917958,,Control
6,,0.01214881006138182,,0.085196824665566,0.0005339578739506288,,,,,,0.0011358020682495982,0.32572242105551563,0.0076274187672696605,,,0.04906384865713958,,0.037978692422202184,,,,0.11034520549057253,,,,0.005644610546632018,0.0014358616336756734,0.012363225300389358,,,,,8.188977656369391e-05,,,0.006829120288674146,,0.004542193529794382,,,0.00042253907015021234,,,0.3230018945255619,,0.01592568426671104,,,,,,,,Control
7,,0.001042639545296924,3.4259899255563905e-05,0.07447614123333401,0.0007015654740731353,,,,0.00035713657591927595,0.00058953458689322,0.0006476849203477674,0.17132999470445653,0.004524339930176902,,0.00022304516013859707,0.0838318385885003,,0.008406891302489191,0.0035545916245424093,,0.010244319845946348,0.0020984950754698818,0.00018624372532994975,,0.049712842063999334,0.0030891856340617817,0.0018192311488970806,0.015866908119321642,,,,0.00016438651957343276,0.0019809744714953067,,0.0005072904963954418,0.0016897144971119516,0.00038895660104387996,0.014810544282038063,,0.032197189000681435,8.671719307120478e-05,0.00028190712354800806,0.006184572614873087,0.2476218089369133,0.24252755507431303,0.01668690915016846,,,1.8807363092816987e-05,0.0019668435338201632,,,0.00014893398341068583,Control
8,,0.001071161262814781,,0.0007024651807164398,,,,0.0020314016731937516,,,0.0005694004194458951,0.02507183685334251,0.014131538039410523,,0.0007854041847156301,0.033632973971244325,,0.055663747562660224,,,0.010182272552866573,0.03565048537435084,,,,0.03332930045781524,,0.0059320512144323545,0.013243466641006575,,0.006442468313073001,,0.0008938086838747657,,0.003590030892765907,0.0005182681208638702,,0.008353990916165982,,,,0.0006716650166099448,,0.6437818092217705,0.08087197076359848,0.022878482683261987,,,,,,,,Control
9,,0.0013957963216541867,,0.011836678595244517,,,,,,,,0.18695729637001332,0.029620406521860855,,,0.020753078438459235,,0.025235916048603445,0.09148014477187234,,,0.024637484919596636,,,,0.008509267130574661,,0.004557056101645737,0.006767932317622565,0.034048674706154844,,,,,,0.004205510901159092,,0.019108054589787572,,,,,0.0006267339282350966,0.5169404470416958,,0.012146889491822223,0.001172631803998025,,,,,,,Control
10,,,,0.004025242846211061,0.0061492975458501175,,,,,,,0.3941837186532634,0.019027851041858182,,0.00498877429763429,0.031961590541482836,,0.05259974086835883,0.033161532363710534,,,0.020516357040506025,,,,0.014080112490502901,,0.0057263059247228566,0.020426806126212414,0.037661819563397855,,0.000544784907497241,,,,,,0.028039947793636288,,,,,,0.28181248220478805,,0.04509363579036717,,,,,,,,Control
