taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,396004257.02290475,,,1432383123.8267546,215707292.76994136,,,,,211052506.5817914,,938446745.1778451,10752398171.430866,709462059.7439952,,67993831.83402756,776263571.4517959,2241605266.1849766,4025659657.9703984,644516145.5836332,,45904324.859728165,2317428140.4372406,38410869.231985494,,,125015949.65883653,,479016584.751523,2160559082.240666,,,9649107.246682346,420052011.62173545,,,,,272528058.52045375,,,,,,,140334499.62492797,7107965107.461959,304266672.74143547,734623172.8712891,,,,41593021.62184882,,,,Control
7453220.342195395,,36446423.118748106,,,,,,,,3641714.888331136,427474095.541532,,,3559747.029108248,27986169.077528667,,,447175655.99046165,,554290083.4535134,,21206256.150378417,403756109.9906808,37108020.83961855,5644072.592204526,,,26071634.07996551,171605568.13020194,3130692124.8531327,27564620.087239534,,1374185305.0246184,,179123191.79035816,,,2498386203.960692,40896106.90513341,531017066.2813007,,446285719.2331846,,,,9156980.844613982,107641363.70091309,7799710192.824715,33147860818.2065,2154583.728144466,,,1871589694.1774478,31563480.64789896,,,10292821.179559706,Control
,,583790293.752351,,,721205349.6296083,,116108228.47646166,,,,,111606392.2408605,2246617605.918381,4237860861.900454,99180205.7619713,,,2288358855.188601,225567160.9477932,8317827507.309029,915472165.9678863,,996896682.2291944,6083183108.074402,,,,1576296986.6089406,243406735.59570345,3315196942.641906,3926361756.112602,,502706910.4231815,37681208.14345433,78533274.85285383,,,,,766178973.2404215,,,3685354.135728169,,,,,16199787789.521467,,468548878.4641106,,63221439.308660015,,,615034714.9303681,,,Control
,,1462439258.0908654,,,4762175294.755493,74662403.95207593,,,,,,3458977.8075382644,4754769770.460099,3296028674.812399,115719366.59846763,,3964945.305981362,832491323.7110842,7366592396.241492,8984612060.399078,2669042950.150776,,1174497754.43143,18747291740.49489,,,,429437614.45131314,125709924.84045313,3989066156.5435033,7705526224.3349285,,346026572.4807029,129647271.9192467,573794741.46166,,,,,1549815245.3674572,,,,,,,,16425544881.275455,,924623405.4730409,,,,20192702.892410878,2308407716.0786614,,,Control
,,256881855.24951082,,,4832235665.982302,96114576.03869873,,,,,14157985.915579237,,11501574.486210547,12464208753.001923,320372378.4212754,,,1321143896.800451,,334891040.888687,,,,2358091845.8308787,87163500.02616008,,,251354343.9670637,4654445.026027464,137403453.68655863,,,,4147780.346072445,,,,,,208805960.90010664,,,,,,,303583743.68717265,5334864203.571577,,35844379.22258051,,,,,,,,Control
,,18600561.979246385,,,580545132.1707194,2172094.5611314243,,,,,,,,17071317705.18964,2058325502.053402,,104190057.98984689,1375986664.0045266,,1616461239.1485488,4011487027.611671,,,1327040851.7553144,,,,407713041.633967,,343094830.27995396,525967251.7231751,2148470630.01965,,,,,,,,1174949380.9660027,,,,8701192.961700516,,,890334512.5133247,28022582782.03034,,1498232658.49369,79925391.01933153,,,,,,,Control
,,30742196.182222605,,,113540871.54993775,5445366.58833091,40208403.078392796,72095581.40541917,,,1822780.939553807,33884195.679919876,45515912.28474065,595800458.072181,102439522.92857958,,,613103474.196916,,2434408190.9519877,,,,520580109.34181243,,,,9098587.210882029,14737337.0711614,537444662.4044069,326069087.421296,,,,4020840.3078392805,,,,10496307.889321398,92088731.16468477,,,,29974407.152011395,,,,11707250962.032328,455919253.1341742,976788480.0409789,,,,80175555.73831524,,,,Control
,,61325924.59415201,,,186087330.95949975,,,,,,,23703862.407256044,251461654.29803625,1185913784.115191,6668883.353324928,,,394917639.3230703,217149036.1449534,1962766140.6434214,318343152.59080744,,238344598.48678806,1679865987.421373,,,,210995957.81237382,23791659.006531846,473937017.46572196,1020734237.7554554,,114873314.37190984,1309632.6058641386,19231113.43303848,,,,,264889656.3983862,,,,,,,,2761178659.2799234,,290195806.7424258,,11914730.160054468,,,154614688.91354683,,,Control
,,261290849.62333494,,,5031808391.777067,,,,,,12580762.502058001,,,21570544991.522,448744210.9039991,,,4448557620.72771,,3596914490.695303,,,,5912089310.136527,8334755.157613427,,,427439682.8248562,259850683.3895467,1266849676.6874986,,,,15759060.39731476,338935673.98636526,,,,,105562529.57318933,,,82933710.70435604,,,,161522092.25504074,36674329752.46312,,1299013389.2421021,,,,,,,,Control
,,779517950.7612287,,,2618699863.189402,,,,,,,,4588222602.054897,3277601169.6685195,173923715.20862108,,7501054.984858455,1484553144.4553237,1808505956.2214386,10110670414.718647,3508158649.6988544,,1444752770.6177537,9806469847.955305,,,,1787754103.6780403,75402396.00451,6342677779.339601,5938532452.234295,,248974249.35883066,40400138.36194554,123719426.08821446,,,,,1842892455.6189775,,,,,,,,20105546291.931164,,506097299.38884544,,8812540.078159934,,,1031594981.926163,,,Control
