,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,3,2,0.12,0.08
1,taxa1017280,1,3,0.04,0.12
2,taxa102106,22,20,0.88,0.8
3,taxa117563,0,1,0.0,0.04
4,taxa1253,2,4,0.08,0.16
5,taxa1263,22,23,0.88,0.92
6,taxa1301,14,13,0.56,0.52
7,taxa1348911,2,5,0.08,0.2
8,taxa1350,5,4,0.2,0.16
9,taxa1357,4,1,0.16,0.04
10,taxa135858,0,0,0.0,0.0
11,taxa1485,11,11,0.44,0.44
12,taxa1578,9,7,0.36,0.28
13,taxa1678,21,16,0.84,0.64
14,taxa1730,25,25,1.0,1.0
15,taxa189330,25,25,1.0,1.0
16,taxa191303,1,1,0.04,0.04
17,taxa207244,17,16,0.68,0.64
18,taxa216851,25,25,1.0,1.0
19,taxa2172,12,9,0.48,0.36
20,taxa239759,25,24,1.0,0.96
21,taxa239934,15,12,0.6,0.48
22,taxa244127,3,6,0.12,0.24
23,taxa283168,14,13,0.56,0.52
24,taxa292632,25,25,1.0,1.0
25,taxa29465,8,11,0.32,0.44
26,taxa32207,0,0,0.0,0.0
27,taxa33024,1,0,0.04,0.0
28,taxa33042,22,19,0.88,0.76
29,taxa35832,10,11,0.4,0.44
30,taxa375288,24,23,0.96,0.92
31,taxa397864,20,17,0.8,0.68
32,taxa39948,7,7,0.28,0.28
33,taxa40544,9,5,0.36,0.2
34,taxa447020,12,14,0.48,0.56
35,taxa459786,16,16,0.64,0.64
36,taxa46255,3,3,0.12,0.12
37,taxa547,4,3,0.16,0.12
38,taxa561,15,12,0.6,0.48
39,taxa570,2,3,0.08,0.12
40,taxa572511,25,25,1.0,1.0
41,taxa574697,0,2,0.0,0.08
42,taxa577309,2,0,0.08,0.0
43,taxa577310,8,10,0.32,0.4
44,taxa61170,10,9,0.4,0.36
45,taxa644652,0,0,0.0,0.0
46,taxa713,0,1,0.0,0.04
47,taxa724,6,12,0.24,0.48
48,taxa816,25,25,1.0,1.0
49,taxa838,13,9,0.52,0.36
50,taxa841,25,25,1.0,1.0
51,taxa84111,3,2,0.12,0.08
52,taxa846,7,8,0.28,0.32
53,taxa848,1,1,0.04,0.04
54,taxa872,9,5,0.36,0.2
55,taxa904,4,3,0.16,0.12
56,taxa906,1,0,0.04,0.0
57,taxa946234,4,4,0.16,0.16
