permu_delta,permu_index
-0.6899999999999995,0
-3.12,1
0.39000000000000057,2
-0.23000000000000043,3
2.0999999999999996,4
0.03999999999999915,5
-0.40000000000000036,6
0.07000000000000028,7
-1.3200000000000003,8
0.2599999999999998,9
0.9499999999999993,10
-0.21000000000000085,11
1.3000000000000007,12
0.4900000000000002,13
-1.8599999999999994,14
-0.7699999999999996,15
0.6500000000000004,16
0.4499999999999993,17
-1.08,18
0.0600000000000005,19
0.9299999999999997,20
0.6300000000000008,21
1.2899999999999991,22
0.28999999999999915,23
0.05000000000000071,24
-0.75,25
-0.9399999999999995,26
0.14000000000000057,27
-0.3699999999999992,28
0.5999999999999996,29
-0.08000000000000007,30
0.9299999999999997,31
-1.1899999999999995,32
0.28999999999999915,33
1.1999999999999993,34
-0.5700000000000003,35
0.46000000000000085,36
0.4800000000000004,37
-1.1099999999999994,38
-0.1899999999999995,39
0.2699999999999996,40
-1.2100000000000009,41
-0.6300000000000008,42
-0.3000000000000007,43
0.4900000000000002,44
0.1999999999999993,45
-0.6799999999999997,46
0.3800000000000008,47
0.03999999999999915,48
1.9900000000000002,49
0.34999999999999964,50
0.8000000000000007,51
0.4900000000000002,52
-0.5199999999999996,53
-3.04,54
0.7899999999999991,55
-0.5999999999999996,56
-1.0,57
1.0700000000000003,58
-0.5899999999999999,59
0.7200000000000006,60
1.7400000000000002,61
-0.5,62
-0.39000000000000057,63
-0.34999999999999964,64
-0.9800000000000004,65
-0.1999999999999993,66
0.9800000000000004,67
-0.1999999999999993,68
1.17,69
-0.8800000000000008,70
-0.27999999999999936,71
-1.42,72
0.009999999999999787,73
1.25,74
0.6199999999999992,75
-0.5099999999999998,76
0.2400000000000002,77
0.9000000000000004,78
-0.33000000000000007,79
-1.0899999999999999,80
1.2200000000000006,81
-0.7799999999999994,82
0.1999999999999993,83
-0.5600000000000005,84
-0.15000000000000036,85
-1.4499999999999993,86
0.7400000000000002,87
-0.7899999999999991,88
-0.13000000000000078,89
-0.3100000000000005,90
0.5999999999999996,91
-0.6500000000000004,92
-0.08000000000000007,93
-0.8900000000000006,94
1.6899999999999995,95
-0.10999999999999943,96
-0.2400000000000002,97
0.5399999999999991,98
-0.15000000000000036,99
-0.46000000000000085,100
0.5299999999999994,101
0.21000000000000085,102
-0.9499999999999993,103
1.1999999999999993,104
0.6999999999999993,105
-0.5500000000000007,106
0.05000000000000071,107
-1.1199999999999992,108
0.3200000000000003,109
0.2699999999999996,110
-0.4900000000000002,111
0.7699999999999996,112
0.8699999999999992,113
0.019999999999999574,114
-0.9100000000000001,115
-0.8000000000000007,116
-0.07000000000000028,117
-0.7699999999999996,118
0.6300000000000008,119
0.009999999999999787,120
0.4499999999999993,121
-0.13000000000000078,122
1.2100000000000009,123
0.3100000000000005,124
-0.23000000000000043,125
-1.0700000000000003,126
0.23000000000000043,127
-0.9499999999999993,128
-0.019999999999999574,129
-0.46000000000000085,130
0.2400000000000002,131
0.8399999999999999,132
1.0299999999999994,133
-0.6099999999999994,134
0.08000000000000007,135
0.7400000000000002,136
-0.3699999999999992,137
0.6400000000000006,138
-0.3200000000000003,139
0.7899999999999991,140
-1.4000000000000004,141
-2.1500000000000004,142
-0.1999999999999993,143
0.17999999999999972,144
-0.2599999999999998,145
-0.2400000000000002,146
-0.22000000000000064,147
0.25,148
-0.14000000000000057,149
0.8399999999999999,150
1.0099999999999998,151
1.8900000000000006,152
0.2599999999999998,153
1.1199999999999992,154
-0.03999999999999915,155
-0.09999999999999964,156
-0.7100000000000009,157
-0.7200000000000006,158
-1.1999999999999993,159
-0.9100000000000001,160
0.5800000000000001,161
0.2699999999999996,162
0.33000000000000007,163
0.7699999999999996,164
0.41000000000000014,165
0.41000000000000014,166
0.08999999999999986,167
0.6999999999999993,168
0.03999999999999915,169
0.25,170
0.6400000000000006,171
1.5199999999999996,172
0.7899999999999991,173
0.8200000000000003,174
-0.5,175
0.41000000000000014,176
-0.5600000000000005,177
-1.7699999999999996,178
-0.16000000000000014,179
-0.5600000000000005,180
-1.3000000000000007,181
0.4399999999999995,182
1.08,183
-1.1099999999999994,184
-0.9800000000000004,185
0.03999999999999915,186
-0.7799999999999994,187
-0.09999999999999964,188
0.0600000000000005,189
0.16000000000000014,190
-1.2100000000000009,191
0.22000000000000064,192
-0.1999999999999993,193
1.1600000000000001,194
-0.8499999999999996,195
0.22000000000000064,196
-0.5700000000000003,197
-0.3200000000000003,198
-0.4800000000000004,199
-1.75,200
1.6199999999999992,201
-0.15000000000000036,202
-0.8300000000000001,203
-0.33999999999999986,204
0.7599999999999998,205
-1.3200000000000003,206
-1.5600000000000005,207
0.25,208
-0.27999999999999936,209
-0.7400000000000002,210
-1.4100000000000001,211
-0.2400000000000002,212
-0.009999999999999787,213
0.75,214
0.3000000000000007,215
-1.5199999999999996,216
0.8399999999999999,217
-0.08000000000000007,218
0.0,219
0.9299999999999997,220
-0.34999999999999964,221
-1.5099999999999998,222
-0.3000000000000007,223
-1.5,224
0.3800000000000008,225
-0.07000000000000028,226
-0.5099999999999998,227
-0.5399999999999991,228
-0.019999999999999574,229
-0.8399999999999999,230
-1.33,231
1.0,232
0.8599999999999994,233
1.6199999999999992,234
0.4800000000000004,235
0.16000000000000014,236
-0.0600000000000005,237
-1.2200000000000006,238
-0.13000000000000078,239
-1.1799999999999997,240
-0.5800000000000001,241
-0.6999999999999993,242
-1.0700000000000003,243
1.5099999999999998,244
0.8000000000000007,245
-0.0600000000000005,246
0.4399999999999995,247
0.46000000000000085,248
1.1500000000000004,249
-0.3100000000000005,250
0.17999999999999972,251
1.0700000000000003,252
-0.5600000000000005,253
0.5199999999999996,254
0.13000000000000078,255
0.6500000000000004,256
0.8499999999999996,257
-0.6999999999999993,258
-0.33000000000000007,259
1.2799999999999994,260
-0.8599999999999994,261
0.4800000000000004,262
-0.3100000000000005,263
1.3499999999999996,264
-0.8000000000000007,265
1.2200000000000006,266
1.5500000000000007,267
-0.7799999999999994,268
0.27999999999999936,269
-0.07000000000000028,270
-0.2400000000000002,271
0.8699999999999992,272
-0.6099999999999994,273
-0.009999999999999787,274
-0.11999999999999922,275
-0.10999999999999943,276
-1.2200000000000006,277
-0.09999999999999964,278
0.35999999999999943,279
0.16999999999999993,280
-1.3399999999999999,281
0.5500000000000007,282
0.3699999999999992,283
0.6999999999999993,284
-0.5600000000000005,285
0.7400000000000002,286
0.46000000000000085,287
0.9700000000000006,288
-0.3200000000000003,289
-1.0899999999999999,290
-0.40000000000000036,291
-0.7599999999999998,292
0.2400000000000002,293
-1.1899999999999995,294
2.2300000000000004,295
-0.09999999999999964,296
-0.23000000000000043,297
0.2699999999999996,298
0.5099999999999998,299
-0.9000000000000004,300
-0.35999999999999943,301
-0.27999999999999936,302
0.5,303
1.2300000000000004,304
1.1400000000000006,305
0.1999999999999993,306
-0.5,307
0.5800000000000001,308
-0.35999999999999943,309
-0.4800000000000004,310
-0.5899999999999999,311
-0.22000000000000064,312
-1.0500000000000007,313
2.2200000000000006,314
0.7400000000000002,315
0.75,316
0.3699999999999992,317
-0.7799999999999994,318
-1.0600000000000005,319
0.5199999999999996,320
-0.16999999999999993,321
-1.2599999999999998,322
-0.7300000000000004,323
-0.6699999999999999,324
-0.7599999999999998,325
-1.3399999999999999,326
1.4000000000000004,327
-0.9800000000000004,328
-0.4399999999999995,329
-0.5500000000000007,330
0.8499999999999996,331
0.4900000000000002,332
1.8900000000000006,333
-2.1399999999999997,334
-0.7300000000000004,335
0.4900000000000002,336
-0.9100000000000001,337
