,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.013433928147061094,,,0.013534909610792551,,,0.0025592939606400573,0.0018991096458172848,,,0.038312285073757085,0.03259757745262844,0.017187929486145233,0.002423657962002793,0.04657199294528274,,0.12599545665679165,,,,0.028150279750532595,,,,0.1082198397315168,,0.011396611691411752,0.0641936696962134,,0.0006152465351377959,0.0007518080258051859,,0.004891842373899397,0.001233269546365968,0.002920750014627916,,0.016116518212603414,,,,0.0014676246948832734,,,0.4293367810996429,0.029376351025553145,0.006813266660887483,,,,,,,,Control
1,,,0.0017568326723205615,,,0.06575698347608282,0.0011850870034887393,,,,,,,0.09096878642541803,0.008951324969956088,,0.23553117353680625,0.00142827364900549,,,,,0.02219977821876454,,0.0003307400694632041,0.11090900083471752,0.08451070878079832,,0.0008502964197504321,,,,,8.755342394645346e-05,,,,,0.024503118740202813,,,,,,0.00023134668071260386,,0.3454574572927796,0.0053415378057865654,,,,,,,,Control
2,,,6.311033120219854e-05,,,0.036406977215941015,0.00019117512666120529,,,,,,0.0005101076932723157,0.2163536899668097,0.0018201593248997718,6.80280193478244e-05,0.09878662192116865,,0.023269270883065168,,8.083449889372508e-05,0.0016265253541657533,0.0016416882259480997,0.000529163734836616,,,0.004364038421897483,0.0007438003320259114,0.007970445513859479,,,,,0.0003449553330483807,,0.0065164490521361015,0.09190862033849267,0.0028064631536068585,0.006305910528401493,,,0.0009164316763046524,2.755954398277825e-05,,0.004992990245355757,0.3911641848050813,,0.10052481977697467,3.165761743746647e-05,,,3.432136518301381e-05,,,,Control
3,,,0.01003744658100956,,,0.03371963399020165,,,,,,,0.05908015232353945,0.042203962875101655,0.002239525079406399,9.658717754762065e-05,0.019115817499248827,0.023287189101012268,0.13018983602215695,0.04517273144213305,,0.01860332881838048,0.12627280378984196,,,,0.02301997830598447,0.0009709173743033213,0.08167135770062382,0.0764673888531807,,0.0032059117119057805,0.0005202115362159698,0.0015930706011079306,,,,,0.02372996614094273,,,,,,,0.2588886461051993,,0.006516751285134615,,0.00011347448790775903,,,0.013283311197913716,,,Control
4,,,0.001042639545296924,3.4259899255563905e-05,,0.07447614123333401,0.0007015654740731353,,,,0.00035713657591927595,0.00058953458689322,0.0006476849203477674,0.1713299947044565,0.004524339930176902,0.00022304516013859707,0.0838318385885003,,0.008406891302489191,0.0035545916245424093,,0.010244319845946348,0.0020984950754698813,0.00018624372532994972,,0.04971284206399932,0.003089185634061781,0.0018192311488970806,0.015866908119321642,,,,0.0001643865195734327,0.0019809744714953067,,0.0005072904963954418,0.0016897144971119518,0.00038895660104387996,0.014810544282038063,,0.032197189000681435,8.671719307120478e-05,0.00028190712354800806,,0.006184572614873086,0.2476218089369133,0.24252755507431303,0.016686909150168457,,,1.880736309281698e-05,0.001966843533820163,,,0.0001489339834106858,Control
5,0.0004738036927797566,,0.001394279159558669,,,0.03258329907300534,0.001363881361665588,,,,0.004920800547361339,,9.596660161286694e-05,0.034667809221913086,0.00419062534425192,,0.03882137939931188,,0.03553163424716399,,0.0006108450047688115,0.00661076737733452,0.010197958750188259,0.002741203071986381,,,0.003184106523932676,0.007846400178467732,0.02978846021713322,0.04086782949548574,0.0029750902607339706,0.0032332203213549676,0.00011907897687041607,0.002188013394626348,,0.013695212836713704,0.048621654562188164,0.023446625423637898,0.05223233514250474,5.351017315062999e-05,0.04735411663434073,0.0015491571959312669,0.0005112356918381787,,0.004501260692142785,0.49689094589028676,0.023976953947210576,0.0015801830474998246,0.00013113760743957214,0.00015550609004807498,0.02050846471902197,,,0.00016166101606774838,0.00022358710846976854,Control
6,,,0.013248416563771891,,,0.03677161116881929,0.0015758824451717847,,,,,0.002776933931756267,0.0715877112609346,0.06898012497631786,0.006526264299106937,3.1542147658898926e-05,0.009674354376131027,0.3587138398369363,0.07029928087986465,0.004192655763087236,,,0.12428933193527102,,,,0.015057751732878634,,0.017293365247045448,0.04237192458956419,,,0.0007295525220652124,0.0030575467599579273,,,,,0.04450301008042125,,,,,,,0.0830665010550797,,0.015307434882307978,,0.0012798558166578471,,,0.008665107729194023,,,Control
7,3.0343067389351837e-05,,0.00030863234258883586,0.0,,0.042034142886371285,0.00017978267428190968,,,,0.0007167465989756181,0.0003688850049762631,0.00027937295617767513,0.43500905090353,0.0040175304904480034,,0.04338484285758872,,0.003728946245955703,0.00016287725102212794,0.00022193786433354494,0.006251538826989033,0.0009192865737995415,1.4629693205580354e-05,,,0.0016015721176686818,0.0017601146447780449,0.013030071713672415,,,,,0.0005318706240962101,,,0.008597924880968482,,0.03212377197271553,,0.01576344024496392,,0.00047248490649133573,,,0.2196512974695616,0.09396424372938839,0.07455887682101751,,,0.00010674257635182701,0.00010294969292815803,,,0.00010609236776491231,Control
8,,,0.032073472812841286,,,0.19576634942309984,,,,,,0.01575959332587539,0.09188557971862542,0.033367965571500915,0.008274123789894576,,0.004208609066764244,0.10726249788552557,0.047002812314903636,0.0388768933809156,,,0.2305137444672317,,,,0.02243852181498821,,0.02783256530851396,0.03223905341047482,,,0.0014964602036743556,0.0016410877009900597,,,,,0.04455957860760005,,,,,,,0.05620480071301868,,0.004020848845867461,,,,,0.004575441637694321,,,Control
9,,,0.011990867041281389,,0.008216984739593435,0.00830090557842566,,,0.0022809908873826293,,,0.00019779150199800084,,0.02172466216751479,0.0064318525479174216,0.00206888888911604,0.02369123100831041,0.10496646795179695,0.14023673036234485,,,0.0038305109797793714,0.014015597827625782,,,,0.02764644774128749,,0.03475375571308232,0.039757931822546985,,,0.0021132514275486666,,,0.0002820189943216974,0.0022473612211514455,0.0029556285686161217,0.014049534147348436,,,,,,,0.37462732656726266,0.12813925012386249,0.024421884060652387,,0.0010521281292327767,,,,,,Control
