,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa946234,condition
0,0.007681622158477995,0.033700812566348666,0.0004139226512634734,,,,0.031093664588582537,,0.042054039390418886,0.15958297345174574,0.0033086621628786684,0.000556672630792185,0.009731574611754043,0.1730757224325475,0.12184678106116675,0.03574616355508314,,0.01031020877785834,0.0839826888720796,0.00013908972364336014,0.0042913885787257775,0.00023415179792291984,0.026306049890542662,0.048872364053651834,,,,0.003018769896758823,,0.002110712700972885,,0.002661319764869346,,,0.000694402830820986,0.19048389942327965,0.00027713365989090564,0.0075378263915534685,,3.8066661207656455e-05,,0.00024931571516223353,,,Control
1,,0.01916519373475907,0.0031758736280005618,,,0.0005342978384534771,,,0.008927432712529167,0.03781973738862057,0.0007735040014229077,,0.044054963856322696,,0.17571698687145218,0.059437425911272386,,0.008027403102302825,0.08043491662144285,0.0025095930059230555,0.027326499737752436,0.0002560829813960869,0.02199676005509725,,,0.023331443533904712,,0.009438385969805651,,,,0.00335980063121322,,0.00041211775774792505,0.007644794512103306,0.4563228949706071,,0.009333891177870547,,,,,,,Control
2,0.001976722804986663,0.07398731300494996,0.0013334158355532094,,,,,,,0.10235469632492926,0.010071698051691379,,0.26501091956612016,0.0016070404075656406,,,,,0.024978365078282744,,0.09508830746637494,,0.0009567219180293701,,,,,9.851185744457788e-05,,,,0.027569998196286454,,,0.0002603026838170786,,0.3886958870598365,0.006010099744132102,,,,,,,Control
3,0.013364950275669108,0.07296571062417283,0.000632009031174062,,,,0.010586048204808853,,0.03547805165179353,0.06673178462261838,0.005740954834544427,0.0012644303317748517,0.008726197753482054,0.3472710289100844,0.09787997662020081,0.06991656594409236,,,0.08266496729208972,,0.0019553938909710215,,0.008345673072612088,0.03806308402473494,,,,0.0020558845637359776,,0.0007573389368993814,,0.002676556185675019,,,,0.12086708918098867,0.000763213776230256,0.010569763562453097,,,,0.0007233267091943193,,,Control
4,0.011081053869470931,0.15268851606097605,,,,,0.00030429762904412005,,,0.2536638119385456,0.02383640910398812,,0.06974201142061608,,0.002911832905132633,,,,0.3300285132091441,,0.010518864766433426,,0.0024753697287744217,,,,,,,0.004632233776627959,,0.014030604552607354,,,,0.1174791236187397,,0.006607357419899552,,,,,,,Control
5,,0.0008244249663444231,,,,,0.024827338690206497,,0.0041668618477812,0.019886205481528276,0.0015709112298235809,,0.018323118214154492,,0.11927731061923352,,3.139615701007476e-05,0.005193606458500449,0.04515188668334509,,,,0.023901001597592952,,0.06132341522380594,,,0.013450193908884744,,0.0003853803042578505,,0.021268940383713197,0.007485927149079485,0.0008289387908346893,,0.6209999365055355,,0.010079269779553842,0.0010239360088141953,,,,,,Control
6,0.003926427730412627,0.026218041430973955,,0.00045364113877660025,,,,0.0006444740148201142,0.03150663175223614,0.13240786272755117,0.008429587935231653,,0.05525190042902287,0.0088448146638956,0.09636884690473825,0.009679088909326089,,,0.13648371425213857,,0.03044796365418522,0.0017672693942687768,0.02114134995259125,0.07455638068515198,,0.007375670006173154,0.00048255521090440534,0.002582439699186255,,,,0.021950737443083165,,,,0.252290768996597,,0.06816544136401723,,0.0014331053321059997,,0.0002901733667111874,0.007301113005900745,,Control
7,0.0005315035378304515,0.004703522855507838,0.001530011391653608,0.0006201765973718973,0.008450681627348527,9.690927858208674e-05,0.00196385690371646,,1.4654052059322169e-05,0.015896009712320636,0.00054744115649351,,0.06613544836585929,,0.07790907000251365,,0.0007255360227619145,0.019699110595307493,0.0029956305253531143,3.027077907144653e-05,0.0016028537964156403,0.003305504896271774,0.02768449932880163,0.008951165638922016,,0.008266596783596017,1.2300846619139046e-05,0.001139058396932276,,0.08298247396766481,0.0017839436514260959,0.05933746570470481,,0.0006510891597452122,0.00014611266505864292,0.28751357104273745,0.2667080260350093,0.04036431898769381,,,0.007360719653009161,0.00034046604164104,,,Control
8,0.012290544195245568,0.18681664231518044,0.0018849542811353774,,,,0.001401801581105374,,,0.2971605257862425,0.021136746933076555,0.00032299385869070143,0.05719718939760823,,0.019147730577009282,,,,0.12304542654385765,,0.01820767228783714,9.304858134365652e-05,0.009392348503991876,,,,8.985775609846475e-05,8.697572039313024e-05,,0.020973603126185302,,0.017330401205102642,0.0011918246940024325,,0.0027604755564773487,0.2050383130621578,,0.004430924037258546,,,,,,,Control
9,0.020132327601913597,0.03125294769884278,0.0007627317164587012,,,,0.040456535432251084,,0.09272895746464063,0.1716958443302672,0.0027134966866043035,0.000496202478930135,0.002585750055960728,0.13444109547681146,0.08981837490044196,0.06233848172036295,,,0.053071593293041605,,0.007374322614901692,,0.022651965913409237,0.0296440897662143,,,,0.0023202619482662586,,0.007483953586431996,,0.0013293145721737227,,,,0.2046892487727682,,0.021211458674954057,,,,0.0008010452943534323,,,Control
