,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,0,1,0.0,0.125
1,taxa1017280,0,1,0.0,0.125
2,taxa102106,6,7,0.75,0.875
3,taxa117563,0,1,0.0,0.125
4,taxa1253,0,0,0.0,0.0
5,taxa1263,7,8,0.875,1.0
6,taxa1301,3,6,0.375,0.75
7,taxa1348911,1,1,0.125,0.125
8,taxa1350,1,0,0.125,0.0
9,taxa1357,1,1,0.125,0.125
10,taxa135858,0,0,0.0,0.0
11,taxa1485,2,4,0.25,0.5
12,taxa1578,0,2,0.0,0.25
13,taxa1678,7,5,0.875,0.625
14,taxa1730,8,8,1.0,1.0
15,taxa189330,8,8,1.0,1.0
16,taxa191303,0,1,0.0,0.125
17,taxa207244,4,5,0.5,0.625
18,taxa216851,8,8,1.0,1.0
19,taxa2172,5,3,0.625,0.375
20,taxa239759,8,7,1.0,0.875
21,taxa239934,6,3,0.75,0.375
22,taxa244127,0,0,0.0,0.0
23,taxa283168,6,1,0.75,0.125
24,taxa292632,8,8,1.0,1.0
25,taxa29465,2,3,0.25,0.375
26,taxa32207,0,1,0.0,0.125
27,taxa33024,1,0,0.125,0.0
28,taxa33042,8,8,1.0,1.0
29,taxa35832,4,4,0.5,0.5
30,taxa375288,8,8,1.0,1.0
31,taxa397864,8,3,1.0,0.375
32,taxa39948,1,2,0.125,0.25
33,taxa40544,3,1,0.375,0.125
34,taxa447020,5,4,0.625,0.5
35,taxa459786,7,5,0.875,0.625
36,taxa46255,0,1,0.0,0.125
37,taxa547,1,1,0.125,0.125
38,taxa561,4,5,0.5,0.625
39,taxa570,1,1,0.125,0.125
40,taxa572511,8,8,1.0,1.0
41,taxa574697,0,0,0.0,0.0
42,taxa577309,1,0,0.125,0.0
43,taxa577310,1,5,0.125,0.625
44,taxa61170,2,0,0.25,0.0
45,taxa644652,0,0,0.0,0.0
46,taxa713,0,1,0.0,0.125
47,taxa724,2,5,0.25,0.625
48,taxa816,8,8,1.0,1.0
49,taxa838,2,2,0.25,0.25
50,taxa841,8,8,1.0,1.0
51,taxa84111,0,3,0.0,0.375
52,taxa846,3,1,0.375,0.125
53,taxa848,0,1,0.0,0.125
54,taxa872,3,0,0.375,0.0
55,taxa904,3,1,0.375,0.125
56,taxa906,0,1,0.0,0.125
57,taxa946234,0,0,0.0,0.0
