,taxa100883,taxa102106,taxa1263,taxa1301,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa872,taxa904,taxa946234,condition
0,,,0.00115586655644539,,,,,0.27645596441812764,0.031204856076150204,0.0014458196024648635,0.019772147086118585,,0.02477156080632036,0.0077841162992966974,,,0.01569742661107311,,0.00998446130902368,,0.0194256400440332,0.01312406803516545,0.08254516049042736,,,,,,0.014502002608363374,,,,0.4126114804207333,,0.06951942963625664,,,,,Control
1,,0.03207347281284128,0.19576634942309978,,,0.015759593325875388,0.09188557971862539,0.03336796557150091,0.008274123789894573,,0.004208609066764242,0.10726249788552554,0.04700281231490362,0.03887689338091559,,,0.23051374446723163,,0.022438521814988205,,0.027832565308513954,0.032239053410474804,,,0.0014964602036743556,0.0016410877009900588,,,0.04455957860760004,,,,0.05620480071301866,,0.00402084884586746,,,0.0045754416376943205,,Control
2,,0.005697411100286431,0.12461744390933423,5.389826277388827e-05,5.481007548998789e-05,,0.00033544576700064683,0.3240045436640768,0.008213001071481254,,0.049376988764846336,,0.025619404509298865,,,,0.08791130858498013,,0.0073383700516937,0.001220815914333372,0.013225134259356819,,,,,0.0007704817451041735,0.001624242384945445,,0.0057096699156917695,0.0004709006116034448,,,0.32357497856226997,0.0005815338878235316,0.01959961695760922,,,,,Control
3,,0.0031894663652692187,0.06142114676111908,,0.0001535680216417755,,,0.26330247626414266,0.005477629887731672,,0.05430165245253182,,0.04390600667172229,,,,0.07216636185435003,0.00010173881433767629,0.00521757456687251,0.0031718868680549617,0.015463895652954052,,,,0.00019236415342496093,0.004137243740941255,,,0.0012885569394863196,0.0010123365637174939,,0.0019716315410126645,0.44766795845661717,,0.015856504424072437,,,,,Control
4,,0.0013957963216541867,0.011836678595244518,,,,,0.18695729637001332,0.02962040652186086,,0.02075307843845923,,0.025235916048603445,0.09148014477187232,,,0.02463748491959664,,0.00850926713057466,,0.004557056101645736,0.006767932317622566,0.03404867470615485,,,,0.004205510901159091,,0.019108054589787572,,,0.0006267339282350965,0.5169404470416957,,0.012146889491822225,0.0011726318039980246,,,,Control
5,,0.020132327601913597,0.03125294769884277,0.000762731716458701,0.040456535432251084,,0.09272895746464062,0.17169584433026716,0.002713496686604303,0.0004962024789301351,0.0025857500559607286,0.13444109547681143,0.08981837490044195,0.06233848172036294,,,0.053071593293041605,,0.007374322614901689,,0.022651965913409233,0.029644089766214292,,,,0.002320261948266258,0.007483953586431994,,0.0013293145721737227,,,,0.2046892487727682,,0.021211458674954057,,0.000801045294353432,,,Control
6,,0.014214667424418393,0.026111070775076763,,,0.005474589876723461,0.05049011336643288,0.09339530984812144,0.004997414024591359,0.0002830876800954433,0.024777707435807067,0.05476382086496729,0.11611686388950863,0.03716330259048649,,,0.1384655161019356,,0.04255490093509563,0.0006698384027582108,0.027821409147336856,0.05574566669643499,,0.0016396682823369888,0.0004905155953308456,0.0011859133533782492,,,0.02948358188194043,,,,0.22080533557142323,,0.04267343117237301,,,0.010676275083426858,,Control
7,,0.0005882677543856851,0.019864648721221647,,,,0.002526383270418776,0.031684150946482637,0.00011036491132966213,,0.03582200686685094,,0.2929184137228517,0.0976837138351734,0.0007836322831653027,0.007279114620793515,0.26286416408881086,0.0018626408252644955,,0.004723121252213122,0.12340267238383136,0.009925698324658574,,,0.000928887415056031,0.006585244418418848,,,0.002588812952906381,0.0002458880529155231,,0.0009938018610257287,0.07773085601033744,,0.012156808867955216,,0.0067307066139330836,,,Control
8,,,0.0076549102694945395,0.0008632051191922034,,,,0.2273100080078284,0.030568531577590687,0.002150639292983898,0.031851925474671916,,0.04838443475316737,0.05227865546055518,,,0.023529561492607508,,0.009950393482548834,,0.008544882221893615,0.007344111983541529,0.07266265952022523,,0.0024335596696346542,5.868501921959633e-05,,,0.020576624251841764,,,,0.3737892300767896,,0.07896983448602429,0.0010781478401892793,,,,Control
9,0.0006643176569713561,,0.03498638806543463,0.00012326052367963577,0.009937008215833518,,6.761569815510436e-05,0.0014396618688900043,9.431995248484402e-05,9.695091350255237e-05,0.08686775540218515,,0.055554452013573126,,0.0006610289556992205,0.0035291711091539686,0.006623575910131632,0.003252657106192821,,0.01551398783312077,0.10129384085448351,,,,0.0,0.014277962347001393,0.06486779092015887,0.001346657396914014,0.00812085582530945,,0.0007072023215600019,2.275781280317715e-05,0.5867345630006636,0.002025182243380995,2.6441158227968827e-05,0.0006436646129823455,0.0002194221488768756,,0.0003015081326293758,Control
10,,0.0010772167642137294,0.0007064363651050193,,,,0.000572619360567287,0.025213573255143173,0.014211426615797313,0.0007898442408531977,0.033823108293688446,,0.05597842651244847,,,0.010239835095341583,0.035852025115892916,,0.03351771804959589,,0.005965586355848163,0.013318334761760687,,0.006478888950410071,,0.0008988615735968725,0.0005211980002759343,,0.008401217795475185,,0.000675462081149992,,0.6474212440871763,0.08132915713608531,0.023007819589574534,,,,,Control
11,,0.007703846766565284,0.04829480346508881,,0.044239954586529365,,0.005674905616109524,0.014640028476513835,0.0006589848557958084,,0.004444382148874302,0.022134150697702824,0.13635651875664412,0.017721357981598428,,0.024451476173147326,0.11364036937042574,,0.0017800959168147725,,0.07232913176444031,0.06950867658163425,,,,0.002125173859556102,0.00799641512238447,,0.002283853228800902,,,,0.401230774509085,,0.002785100122288761,,,,,Control
12,,0.0015393458795975711,,0.00015068350315082518,0.0016893877212729492,,0.002626534306163426,0.014504009047426799,0.0010315777653604398,1.9784562159618636e-05,0.061036871472532866,,0.05895585636407872,,0.00011646155779364699,0.007907729079830705,0.003986001085477329,,0.0003359097823965521,0.007730737456186551,0.020925864037280528,0.0037225990498062985,,,,0.0020406973790802314,0.026927002986399447,0.022891807854471178,0.0026313467672292785,0.0028512227661491485,7.079664945766238e-05,0.0001969900729622569,0.17147440439110329,0.5356333332442137,0.04684973625039769,0.00013282392541754783,0.0019562119514796978,,6.427309112395026e-05,Control
13,0.001505496008971527,,0.03167428745405902,0.00046746465584693216,0.024394767818842287,,0.009231447483583318,0.13091072404542717,0.005687108605319095,0.002545176994759014,0.24786658678320497,,0.0017883049086160209,,1.7424245001793458e-05,,0.0013970326613863986,,,0.0008070827803197587,0.01021122618329955,,,,,0.0007301686574124335,0.011977157948925102,,0.04233813159923948,0.0006424288201548821,0.0006289224527274562,6.588220447423681e-05,0.3470981775786259,0.0007781111066777232,0.1263835134062038,0.00032569934887967774,,,0.0005276762480424788,Control
14,,0.012288676372261454,0.12275458477916763,0.00034712224071371746,0.00022704275439769516,,0.023447832834713692,0.1432474048189596,0.007368264364394164,0.00040426421472693056,0.06226187454957484,,0.019534726052022378,,,,0.15165601914439147,7.818892885437867e-05,0.00882568973006213,0.0015930612968665864,0.01141090651166347,,,,0.00025937575748702206,0.0012566150477389675,,,0.004153469107544041,0.0020062730093037707,,0.004837952682378473,0.417366198305832,,0.00467445749694565,,,,,Control
15,,0.002039632453698873,0.0027743003452204013,,7.095527857246554e-05,,0.0048013752460208375,0.002399105167157364,0.00020173759778301,,0.013903967594571135,,0.18318917330668544,,,0.008635818918862077,0.013355621118006079,,,0.011853819466493894,0.03033700592410215,0.01953659158611286,,0.057335846749666304,,0.01221196495891434,,,0.018049083084241174,0.0002582976327889753,0.0005337470451465465,0.00027565360020957843,0.5599494512553571,,0.027901044849657497,,,0.030332922167062,5.288465366983762e-05,Control
16,,0.0004999386093013819,0.0024997931944655037,,,,,0.20942440361389922,0.021270124481909576,0.0018748699328387764,0.0516116510532661,,0.0572034123213636,0.065348646089733,,,0.01084311962493388,,0.008186795171185911,,0.04257890607583644,0.022516165382736462,0.02596816536751396,,,,0.0023143191751493664,,0.00802876169252454,,,,0.42553568642312156,,0.044295241790220874,,,,,Control
17,,0.004473987366831064,,,,,0.0039426361627094555,0.024885340137901748,0.002685087932743109,0.0018503704781066422,0.03093732295751205,,0.1007035826367723,,,0.0091585718711571,0.039207786550442415,0.0002864898407593117,0.038554822914809626,0.00016682075340179836,0.0060254919703576605,0.02174295264141894,,0.003004307780301056,0.0009621599186086554,8.775733072884303e-05,0.0014508598326207905,0.0004577086888246767,0.007763966737721464,,,,0.3395318852146388,0.32329371059166545,0.038826379689967064,,,,,Control
18,,0.02653357327350015,0.0036459262690189914,0.012067665826791718,0.004816942273044993,,,0.5122351346141111,0.03661386548755142,0.0007770214263025549,0.06708464260599994,,0.007385710989369318,,,,0.06583284505846856,,0.028609005096197532,,0.0024559276568585646,,,,0.002094836266568126,,0.038421431617685214,,0.024665051879468037,,0.0006144037499509616,0.0024659462555961784,0.16019106627840904,,0.0029139358075686624,0.0005750675675390652,,,,Control
19,,0.0021101742061867155,0.0045543133099717826,,,,0.005658420869614556,0.018631215350620376,0.002886157603479576,0.00015582247252090515,0.015217722793281565,,0.08397944728705149,,,0.02292332136747465,0.016771358369366843,0.00034230880509612496,0.02636622619874312,0.0006843047136610833,0.013392701625831234,0.06816169324583633,,0.010917168570085801,4.526569817541689e-05,,0.0013540075892010644,,0.0074466245452309635,,,0.00015926433436373635,0.4078116079189522,0.2607637971203923,0.028827366014054886,,0.0008397099908070997,,,Control
