,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa239934,taxa283168,taxa292632,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa816,taxa841,condition
0,0.010963881504988022,0.05957936826692079,0.0011352403197050153,0.0003233120653427821,0.0448525948928322,0.03314997495927534,0.004719717738078694,,0.009378443954662894,0.0673279135621317,0.06394316912629704,,0.20961930916328633,0.02024325698828883,,0.038780347414546605,0.052968799359668826,,0.00013942547810797692,0.001956858815800019,,0.08170048010017658,0.2858028496378871,0.01341505665200324,Control
1,0.00036549265436656585,0.0038800659178561156,,,,0.1856835963410956,0.015242837830550427,0.0006429184952405987,0.04196532320520552,0.051297432283386915,0.010578064822505897,,0.01897824452391532,0.003135855208726549,,0.019953335866322166,0.01978653178535318,,,,,0.008965386154010505,0.5680473506242286,0.051477564287235995,Control
2,0.013429421112082552,0.0481002614387427,0.0032954257792640143,0.0003662056920894039,0.013902840088408412,0.0024800517346641386,0.000922800053606642,0.0003004737380634813,0.009196410907675319,0.1902748616757181,0.0047566322265263535,0.001215190250398327,0.49050077538178777,,0.001250928011810479,0.04324960486373915,0.01940337083671034,,,0.033379920058031316,0.0014863079701589689,0.009272353650676145,0.11111359290009803,0.0021025716297482823,Control
3,0.00033110340387867043,0.3078690377732808,0.0019431794662570286,,0.0010862619580160409,0.10449644849348544,0.09791353678538585,0.0018905742525566788,0.08690059959232149,0.09436292289325342,0.03185257591188222,0.0007076710422223489,0.05388344898347564,0.01765892755107615,0.000675655651983901,0.003498960808996777,0.013908128207712995,,0.0007745582143933815,0.0030556250148026545,0.002368424779721618,0.08787201080096911,0.07373465715980168,0.01321569125452604,Control
4,0.0057451993797445755,0.025835090166998767,,0.0001459210411931995,0.061593346428756496,0.14437190145287257,0.010790127643975786,4.5178781646023616e-05,0.029240199951438166,0.1686710201026308,0.033513234813612895,0.011797122004550424,0.09017652698929028,0.03909913081162932,,0.03358367945418895,0.08854516614871658,0.003598136664315657,0.0007449146035379909,0.00112293895896953,,0.030061126249214726,0.19707369965402904,0.02424633869868836,Control
5,0.002041192206814508,0.004598897327458318,0.0004857153784372969,0.003229111521297603,2.5161385124186538e-05,0.043848343273757875,0.0009902514729474851,,0.06523149480769656,0.08884303925377371,,0.018423971352253352,0.037474863776260935,,,0.04728096007793991,,0.10963922599553537,0.0015521555255408187,0.0028491746059223864,,0.0024645073501438223,0.5407554051687524,0.030266529520343487,Control
6,0.018493889969899487,0.060222088152607316,0.0009441747928597306,,0.06012843848426675,0.041681315181041685,0.0014633778609392007,5.014038143451748e-05,0.010527618741381028,0.11361868600557525,0.033752503819859454,0.01485260472883128,0.23707675294147215,0.005430633748827636,0.0015897176619551771,0.05044541178282678,0.09744346875579495,0.004375824378835128,0.0016395090384145122,0.007256162439014289,,0.019598839721326512,0.20771612772930617,0.011692713683531131,Control
7,0.012153945578245104,0.08523283887004841,0.0005341835873869327,,0.0011362821918703798,0.32586010968326024,0.00763064301207263,,0.0490845888136556,0.03799474668713795,,,0.11039185036037596,0.005646996623334382,0.00143646859778128,0.012368451454366084,,,,8.19243928204589e-05,0.006832007078592395,0.004544113595327609,0.32313843313863005,0.01593241633509452,Control
8,0.00934531415688118,0.011635459704437346,,0.0007240643750560035,0.04182501593578632,0.04128387867483904,0.008152518958383495,5.191605269829702e-05,0.017418419603161765,0.11965747720683567,0.02834435992072238,0.014490630267249824,0.07094556861985686,0.012917648187949276,0.0009361876333202107,0.08139173666309518,0.058348653346430183,0.013964144162278749,,0.00028145082965886595,,0.026903875251989267,0.43264651262144,0.008735167827930032,Control
9,0.001636459009355533,0.03824286761872216,0.0016007812543767908,,0.00011263555704032676,0.04068944755207847,0.004918517609920657,,0.045564473683822555,0.04170331499418099,,0.007759027135438949,0.011969297080409698,0.00373717111965346,0.009209283646702949,0.03496257816303201,0.047966382709085646,0.003794815756829858,0.00013976244512333742,0.0025680612147715343,0.05706701137471697,0.06130485049398949,0.5831986080368123,0.0018546535439362705,Control
10,0.010081535111173937,0.0020692723940392505,,0.0007934803916992615,0.022709097641651816,0.08308028643530821,0.015548103804127253,0.002106168120936191,0.027474869786978294,0.09555037533622895,,0.0006524542548552332,0.03565305214344169,0.18166589096734814,,0.012892833916330268,0.0316389748677866,0.0022515283943735347,0.0014522691538831863,,0.005648491298165037,0.020042714583102732,0.41183521568219533,0.03685338571637499,Control
11,0.0014935278107765066,,0.0002832106242498254,,0.007992457610511277,0.03814399309255268,0.0017935804104161604,0.0002671848850214386,0.021121884514027793,0.08333177989453619,,0.00719594159328851,0.01652040446747758,0.3607191706241551,0.0006813481309122412,0.018490110028972908,,0.016123701928335586,,0.00681984872765712,2.0922344740062693e-06,0.0038537745392783467,0.3989790324905464,0.016186956392810287,Treat
12,0.002857909635356641,0.021843551669176006,0.0004767077545770661,,0.008275021426662326,0.07392406274465378,0.010454819537536922,0.00033379409626092284,0.010316135357972345,0.10077484321284562,0.024226126832789338,0.0060680199628889535,0.026236634874843144,0.41445184827982284,5.8831242964398674e-05,0.01763402665449319,0.022580259802908748,,0.0008163007933089425,0.011714846234432122,1.1890288932762052e-06,0.014585074635302649,0.14236232519650827,0.09000767102580248,Treat
13,0.0004567951825114456,0.0019782417803178003,7.908586949836086e-05,2.665902606640879e-05,8.783603110283665e-05,0.0005501043102829881,0.00025058469886779484,2.8160657220672732e-05,0.0018533527406027002,0.0014611530631157233,,0.00036749378653675596,0.0008642394600611358,0.9662528573498617,,0.0008561326810594001,0.001032975114865098,0.00012760313656486784,7.013530644492893e-05,,1.1750543107082207e-07,0.0006595457613775804,0.014360311797511457,0.008636614740699274,Treat
14,1.813220136275112e-05,0.012594758142721358,0.00025469329480450726,0.00040690407540072574,,0.024005330614274893,0.0011493631061410387,9.953049326348686e-05,0.041650540371268856,0.020999273780639618,0.005001778668927765,0.003470809185190899,0.030680034242186714,0.40780186083515585,0.00019984133639844095,0.008733647861690806,,,6.41399315675148e-05,0.0007699850231705132,3.410612857731468e-06,0.009402071766590745,0.22161001737348512,0.21108387708290074,Treat
15,0.0004156885419095485,0.0008971656717587162,,0.0006424763100786665,0.0005790256353163883,0.0036702101278632054,0.0005685514695393942,3.0695862080509365e-05,0.0029977776150312712,0.016543323243538563,,0.004515722923269579,0.0033038322077697363,0.818400886153956,1.0128787462384195e-05,0.0026382620898072052,0.01342734395879566,0.002150600586138605,8.917004111741007e-06,,6.990419294440413e-07,0.0027966390055211596,0.0803358377581352,0.04606621600598704,Treat
16,0.0002417919994889374,0.00046123547591793364,,,,0.09315213111743259,0.0064131543673036,4.398379538392666e-05,0.01219809333639389,0.023551777051498156,0.022516770983544855,,0.007045094519360232,0.05993897751013698,,0.005975376915590426,0.00480857796164889,,,,4.310354493146201e-06,0.0018476422023034783,0.5747548780509862,0.1870462043585167,Treat
17,,0.0007314254556889667,0.0002883099383563989,,0.00040400742872983994,0.0032820695508827564,0.00010632085815978374,3.984516703275177e-05,0.004361276570758897,0.007971515344564178,1.669438711325942e-05,0.00024654197101515156,0.0032418135224896085,0.9219167644617876,,0.0017658988968362065,,0.0049167611300151536,,0.0005061476563057718,,0.0008159802315675813,0.031418819777302785,0.017969807651393305,Treat
