,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.022812247387071296,0.00011191468590778707,,0.02594403513528513,,0.0016016792217393478,0.0001361894599387022,0.0008676237309735058,2.2565282901977426e-05,0.00046646314604946275,,0.038287928679118365,,0.00016126199649645488,0.0477683106159057,0.009536111347590715,8.194160811374634e-05,,,0.010224922306477343,0.06279211641953693,,,,,,0.09437906780537006,0.0005060093741655545,0.05112347187163408,6.598635757699461e-05,0.0004856094466935648,,0.5978933826852024,,0.03118977961354331,0.0001604642339696173,,,,0.003380917588737689,Control
1,0.003944705696427893,0.02672756455741105,,0.00040134395962870476,,,0.02671133715548941,0.08340202416683917,0.0062518908282414255,,0.046444167969940636,0.0056065156843007535,0.1694698900557344,0.018977584789983824,,0.01949262392231188,0.10930033747828034,,,0.02555247326793932,0.0015713706459529221,0.02610875274018286,0.09871738408492907,,0.012034220593234536,0.0006435146774783196,0.0013681663645648118,,,0.016472259979929703,,,,0.27937487913427944,,0.016789986308000427,,,,0.0046370059389190255,,Control
2,0.0005202862422454418,0.004604255771837153,0.0014977207504686659,0.000607087871309936,0.0019224100236720294,,1.4344780677727016e-05,0.015560527016771457,0.0005358875000628239,,0.06473967050143489,,0.07626481177134797,,0.0007102237031899439,0.019283364075140683,0.0029324082310979763,2.9631919210195222e-05,0.03667740535795358,0.001569025828144083,0.0032357427538963353,0.027100222480218854,0.0087622527462402,,0.008092131605090909,1.2041239255026327e-05,0.001115018755015438,0.08123114237226232,0.0017462938112637308,0.058085158156965834,,0.0006373480290899586,0.00014302898106405182,0.2814456439612871,0.26107919659176393,0.0395124366107283,,,0.00033328056129346785,,,Control
3,0.013697819208221999,,,,0.00034606312352628775,0.018822884638765056,0.040072136444350974,0.06968122090900236,0.030912603041833322,0.005908534519213079,0.05388028846939314,,0.002373640811090486,,,,0.12432598849186287,,,0.43234550806458627,,0.0032146102716033255,0.0040584441417836105,,,0.00059335715814915,,0.0006699535944416023,0.015392382749633834,0.03066180806206136,,0.0001564816392401209,,0.05242644142929375,0.009225945271103644,0.09123388796084374,,,,,,Control
4,0.01740572603955522,0.1441440535962162,0.004946969907189418,,0.07093956157886147,,0.03374956109598511,0.008027873982818779,0.004206158924002909,,0.00026110282404007574,0.07438928704945288,0.024746102084430826,0.027595946547991246,,0.020049419444971878,0.23556500138417272,,,0.0063388992298231426,,0.035911579877471754,0.011749954825933998,,,0.0004769769580581467,0.002287435535460714,0.024929857293650666,,0.00894206161108964,,,,0.23918001914462717,,0.00405932955349669,,9.712151069942567e-05,,,,Control
5,0.00550206609430716,0.02474176512522214,,0.0001397457529543206,,0.0029233827248617327,0.0589867540916644,0.13826217184995593,0.01033349611372495,4.326684354124966e-05,0.028002772768996997,0.02621314538982042,0.16153296682284085,0.032094975437864035,,0.011297875095594604,0.08636031212413853,,,0.037444479771058935,,0.032162438904807515,0.08479798946565141,,0.003445865745445165,0.0007133902781043009,0.0010754168765501604,,,0.028788957973438462,,,,0.1887336625372805,,0.023220248636709948,,,,0.013182853575466344,,Control
6,0.0010177146495390444,0.004507297512389537,,,,,0.00478347199741953,0.023211749909946414,0.0002644007840878838,,0.04168722412366365,,0.19185854669698466,0.09114854178146448,,0.012467029831208771,0.16943776619601972,0.006988198996251397,,0.02102711940065367,0.0004080196360972333,0.1164490071369942,0.01000449938071348,,,0.0011618409886579675,0.0035534247412348603,0.0004360329245457001,,0.002508914772310326,5.460561299012724e-05,,,0.2707281333700483,,0.016330224704127403,,0.0049802754985122,0.004985959354139425,,,Control
7,,0.008442541151924809,0.03412444384843718,,,,0.05501766357108538,0.17364310536603988,0.0311492180969744,0.007102039003007827,0.13920243258719073,,0.008505992615360315,,,,0.3223416613464791,,,0.006806892001290009,,,,0.09730143085621017,,,,,,0.0298978770806321,,,,0.02835694235110605,,0.058107760124262026,,,,,,Control
8,0.014214667424418391,0.02611107077507676,,,,0.005474589876723461,0.05049011336643287,0.09339530984812144,0.00499741402459136,0.0002830876800954433,0.024777707435807067,0.05476382086496728,0.11611686388950865,0.03716330259048649,,,0.1384655161019356,,,0.04255490093509563,0.0006698384027582108,0.027821409147336856,0.055745666696435006,,0.0016396682823369886,0.0004905155953308456,0.0011859133533782492,,,0.029483581881940425,,,,0.2208053355714232,,0.042673431172372996,,,,0.010676275083426858,,Control
9,0.0003055510850668843,0.0005828604769220802,,,,,,0.11771578381164112,0.008104264325423622,5.5582055788961244e-05,0.01541465665762365,,0.02976223799194751,0.028454307093562226,,,0.008902843267515835,,,0.0004807096716883135,,0.007551047611588988,0.006076570841533356,0.017420918501984486,,,,0.002078368295114077,,0.0012247080364742472,,,,0.7263142577386996,,0.029138216749387116,0.00041711578803788025,,,,,Control
10,0.0016154022237285064,0.02802369485772893,,,,,,0.2195590155156264,0.002127615259054826,,0.04520820964456904,,0.040249672005707345,,,,0.04680146922030377,,,0.0022886802739136556,0.001470008946034221,0.017108582692578346,,,,,0.002045920009835784,0.00043597761711944164,,0.0017768716705141622,0.00040534189866230086,,7.623541820687826e-05,0.5898508212394706,,0.0009564815069457138,,,,,,Control
11,0.005999337879891413,0.05202251208369196,0.0022647685890220485,,0.0034159041250082763,0.00048732039992054554,0.017307925577699793,0.29846361650003317,0.004717155532013506,0.0007890352910017877,0.018790756803284115,0.06036797987154869,0.1439978812156525,0.03464265377739521,,0.007987287293915117,0.056364113090114534,0.0009003774084618949,,0.0021347811693041116,0.001409839104813613,0.013624736807256836,0.05685662451168642,,,6.303383433754883e-05,0.003357637555452559,,,0.004555598225518109,0.00045638614844732825,0.00016494736145136724,0.0018442958352645172,0.18120373435741244,0.0038035357213798584,0.02024339535191684,,0.0010843938290405878,0.0006784347480632986,,,Control
12,0.03797983351077341,0.32441313736972727,0.0120883399361504,,0.0003965500250791375,,0.0019967544887846155,0.24191713968291856,0.03733161683773443,0.000793820862979764,0.11000942308304205,,0.0022093942711238577,0.04260292100128316,,,0.09530906342833612,,,0.021879758329996144,,0.0008404677498561207,,,,0.005351932226295273,2.512547549190069e-05,,,0.015172595026041421,,0.000377396998679574,,0.03963245136392716,,0.006926187428427148,0.0027460909033524905,,,,,Control
13,0.0076949831948462735,0.04823923843801349,,,0.04418905481889311,,0.005668376419144534,0.01462318456122036,0.0006582266683982556,,0.004439268716440235,0.022108684506838297,0.1361996353424257,0.01770096887831176,,0.02442334381028194,0.11350962175892584,,,0.0017780478480637324,,0.07224591431915699,0.06942870417841245,,,,0.002122728765372597,0.007987214939530387,,0.0022812255679059545,,,,0.40076914308604455,,0.0027818957575828497,,0.0011505384241907288,,,,Control
14,0.0010779505612101131,0.07699842059642324,0.0007253253532479514,,0.0003692317006173096,0.0006095003221974888,0.0006696200297844802,0.17713241817544886,0.004677565500789281,0.00023059901826199178,0.08667096683735968,,0.008691607026059898,0.0036749747828306945,,0.010591263660548154,0.0021695646923263604,0.00019255123129260205,0.051396464141379695,0.0031938069133669754,0.0018808429497713505,0.016404271820537213,,,,0.0001699537887555336,0.002048064024545658,0.0017469399646912335,0.0004021293727759257,0.015312132167501491,8.965403946102052e-05,0.00029145445653623673,0.006394025194151444,0.2560080030682072,0.2507412223913118,0.017252043781020902,,,0.0020334545151844833,,0.0001539779224037457,Control
15,0.0020749541920395105,0.016894183485263788,,,,,,0.1599752989324127,0.009534466930619174,,0.06092597350925418,,0.03367002280897227,,,,0.07422618391791552,0.00036944748901208735,,0.0033885340636129104,0.0028764485945320358,0.016884304671096473,,,,,0.004989506784074021,0.0003145091857347101,,0.007493181350129468,0.0021345294897219505,,0.006401874797320501,0.5817825191157575,,0.016064060682531304,,,,,,Control
16,,0.0008244249663444231,,,0.024827338690206497,,0.004166861847781199,0.019886205481528273,0.0015709112298235807,,0.01832311821415449,,0.11927731061923356,,3.139615701007475e-05,0.0051936064585004485,0.045151886683345084,,,,,0.02390100159759295,,0.061323415223805945,,,0.013450193908884743,0.0003853803042578505,,0.021268940383713197,0.007485927149079484,0.0008289387908346893,,0.6209999365055354,,0.01007926977955384,0.001023936008814195,,,,,Control
17,0.00035676826219082177,8.452474066855582e-05,0.0007094333816307427,0.003975842747054072,9.006398338227185e-05,,0.005921245303824898,0.0031145930836400004,0.0007780584441395582,,0.04587282821936427,,0.16489402351613688,,,0.029142981702547793,0.02709069227711601,0.002166767108181923,,,0.00012637679672774363,0.07103699239636357,0.02199540960904743,,0.0020817294746695043,,0.010023567426175486,0.006636628242444446,,0.0003240456987523881,2.4824013642949646e-05,,0.0009181807690828193,0.5928200130787675,,0.00949241559707138,,,,,0.0003219941273769377,Control
18,0.005435055840658492,0.0014259350805633623,0.001120451605540083,0.000971286108234858,7.992119417812973e-05,0.002075774206766599,0.001295117250404089,0.01040167604384491,0.004048511231933897,0.0002911785141976218,0.016123764033244316,,0.1315227122869144,,,0.01496215975054636,0.07061633545672165,,,0.019311075159819065,0.00022981230543827965,0.02188679738152875,0.040183671550635985,,0.0009730483135539608,0.0025969723446753364,,0.0003620813635074023,,0.003970248583938453,0.00015268990794343069,,,0.5801770767563772,0.03792037796608958,0.031250430833285735,0.00016264118503954027,,0.0004531977444186552,,,Control
19,0.01059262271341471,0.07699120347593531,,,,,0.0031580014494974476,0.3373037121856304,0.006522534335723739,0.00011801796384505381,0.06149858924633789,,0.00829474353501984,,,,0.12874881867183033,0.0011429161810081123,,0.0051254099107933245,,0.007187048978169637,,,,5.6865056973784596e-05,0.0008718628124885465,0.0008536904962563495,,0.01203660721222478,,,0.002931970504901471,0.32537940580405406,,0.011185979465895207,,,,,,Control
20,0.011081053869470933,0.15268851606097608,,,0.0003042976290441201,,,0.2536638119385456,0.023836409103988123,,0.06974201142061608,,0.0029118329051326325,,,,0.33002851320914417,,,0.010518864766433425,,0.002475369728774422,,,,,,0.00463223377662796,,0.014030604552607353,,,,0.11747912361873969,,0.006607357419899553,,,,,,Control
21,,,0.0009227115236042089,,0.02981585410699404,,,0.025090225836597403,,7.580319760870958e-05,0.011295941587468666,,0.0024659760668535704,,0.00011312493885138438,0.0082453636697941,0.0038543659268105894,3.3420881282282246e-05,,0.0005892407113144337,0.012051337847366306,0.13547897499738537,,,,,0.007639992375400207,0.015881455185233914,0.00029298621161975505,0.009523580593031926,0.004552409002425703,,,0.7254292211100202,0.001064196768654123,0.0005778544173759906,0.0004375288874494364,0.00025461018390129854,0.0006956182167208147,1.3916581480319423e-05,0.003604289174755152,Control
22,0.013284814277914486,0.012544136552238638,0.0024169270977516776,,0.0009822491950648693,,0.12391676766664392,0.0565573266979817,0.01028360955261085,,0.024451862110884032,0.003947789040111574,0.20426681290951462,,0.0016192663905888363,0.009958685317748826,0.05607095068223986,4.091863032310968e-05,,0.0007717960914524316,0.024793254831530418,0.08192829196948138,,,,0.0035532526168727016,0.01506199627145399,0.0009674982814175263,,0.010441929290181996,1.9196394472569966e-05,,,0.3356964431707918,,0.005741338485780322,0.0004161576254342932,,0.00013578923247965286,,0.00013093961703395095,Control
