,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.029673846316209944,,,0.21393835995725777,0.0022738403235387935,,,,,8.457233854583233e-05,,0.00780499398125153,0.16238809376914576,0.024615459189449303,,0.000801443067936745,0.08324372449215948,,0.008342391368262835,,,,0.2820216490869716,,,,0.009580194978611994,,0.0026411726573436654,,,,0.002575723689182441,,,,0.007373439847438456,,0.013765656492522305,9.25489315404816e-05,,0.000490969525221936,0.13968855085860354,,0.006290873008446702,0.002312496120359017,,,,,,,Control
1,,,0.0013957963216541867,,,0.011836678595244517,,,,,,,,,0.18695729637001332,0.029620406521860855,,,0.020753078438459235,,0.02523591604860344,0.09148014477187232,,,0.024637484919596636,,,,0.00850926713057466,,0.004557056101645737,0.006767932317622565,0.034048674706154844,,,,,,0.004205510901159092,,0.019108054589787572,,,0.0006267339282350966,0.5169404470416958,,0.012146889491822223,0.001172631803998025,,,,,,,Control
2,,,,,,0.007160794930159225,,,,,,,,,0.0383920985286304,0.0025621734378827366,,,0.02391735018938224,,0.03729729526196868,0.005271908200980152,,,0.07906814107229049,,,,,,0.03378584455401523,0.01215650903690997,0.12906629401156453,,,0.009727446091013994,,,,,0.0013732362223771563,0.0014105845026211468,,,0.6138469715785693,,0.0049633523816347,,,,,,,,Control
3,,,0.001615402223728506,,,0.028023694857728924,,,,,,,,,0.2195590155156264,0.002127615259054826,,,0.04520820964456904,,0.040249672005707345,,,,0.04680146922030377,,,,0.0022886802739136547,0.001470008946034221,0.017108582692578346,,,,,0.002045920009835784,,,0.0004359776171194416,,0.0017768716705141622,0.00040534189866230086,,7.623541820687826e-05,0.5898508212394706,,0.0009564815069457138,,,,,,,,Control
4,,,0.014214667424418391,,,0.026111070775076756,,,,,,,0.0054745898767234605,0.05049011336643287,0.09339530984812143,0.004997414024591358,,0.0002830876800954433,0.024777707435807067,0.05476382086496728,0.11611686388950862,0.03716330259048648,,,0.13846551610193558,,,,0.04255490093509563,0.0006698384027582108,0.027821409147336853,0.055745666696435,,0.0016396682823369886,0.0004905155953308455,0.0011859133533782492,,,,,0.029483581881940425,,,,0.2208053355714232,,0.042673431172372996,,,,,0.010676275083426856,,,Control
5,0.0009629725593050546,,,3.391537411407543e-05,,,0.0008913734361753398,,,,,0.028803217092207848,,,0.024238085518888928,,,7.322869065471542e-05,0.010912297083196349,,0.0023822240256102826,,0.00010928287214535415,0.007965326062203036,0.0037234599466561074,3.228580658907481e-05,,,0.0005692283060767796,0.011642037790485688,0.1308776972907218,,,,,0.00738051501666844,,3.849853277813968e-05,0.01534207270396991,0.00028303550949854535,0.00920013085427226,0.004397795358095427,,,0.7007914402077047,0.0010280534123347672,0.0005582287252830255,0.00042266907679703615,0.0002459628483047813,0.02662631857474765,0.0006719929081221313,1.3443932081255123e-05,0.006301333923236777,0.0034818765610747644,Control
6,,,0.003926427730412627,,,0.026218041430973955,,0.00045364113877660025,,,,,0.0006444740148201142,0.03150663175223614,0.13240786272755117,0.008429587935231655,,,0.05525190042902288,0.0088448146638956,0.09636884690473825,0.009679088909326089,,,0.13648371425213857,,,,0.030447963654185214,0.0017672693942687768,0.02114134995259125,0.07455638068515198,,0.007375670006173156,0.00048255521090440534,0.0025824396991862555,,,,,0.021950737443083162,,,,0.252290768996597,,0.06816544136401723,,0.0014331053321059997,,0.0002901733667111874,0.007301113005900745,,,Control
7,,,0.023085735599722917,,,0.05416949097934152,,0.00045942841281269305,,,,,0.0072124787737670795,0.06221924679763216,0.04406309855291924,0.007718583213235503,,,0.00617352411849432,0.005882315279624508,0.13449304671774592,0.021199693673085235,,0.011823285389205775,0.14038847672167415,,,,0.015622837877636938,0.009231733254355843,0.05430022516019582,0.07956765194389127,,0.0012403224693848633,0.0010789184214580845,0.0005971846507745121,,,,,0.019210386200749042,,,,0.27525741002576265,,0.004820848735389473,,0.0013222120471237857,,,0.018861864984016555,,,Control
8,6.119547923016739e-05,,0.009860515611586315,,,0.002023907323740172,,0.0007760847632387126,0.006362590714417546,0.0001295648512297683,,0.0011193446627216054,0.0031478171909514172,0.022211241576925986,0.08125890079006297,0.015207239631714085,,0.002059994178277322,0.026872532751537875,,0.0934556054515498,,,0.0006381503704446053,0.034871423189456206,,,,0.17768319350401834,,0.012610181753834172,0.03094534732836624,,0.0022021676895260947,0.0014204307683478286,,0.0022580370968516826,0.002651296855030626,0.005524658299878717,0.002055755059822657,0.019603314164546925,,0.0026171665167033227,,0.4028064703295404,0.0015204304857399315,0.036045441610708495,,,,,,,,Control
9,,,0.0006950362825487974,,,0.00044822171415240394,0.000838120116557827,,,,,,,,0.046904051290610135,0.013152209515095143,,,0.025452575781456696,,0.07780763680196937,,,,0.030526401187293113,0.0023859077962930185,,,0.007294450183718433,0.0020792563353949647,0.026126522838823635,,,,,0.0010648545136088064,,,,,0.004922366424984818,0.0018525219383439852,,0.004699466432512361,0.7507653168822579,,0.0026436201461231042,,,,0.00034146381825568084,,,,Control
