,taxa102106,taxa1263,taxa1301,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,taxa904,condition
0,0.010210168021931417,,0.002946364151394743,0.0005568787561254853,,0.005575304997932525,0.03849837776173362,0.002539869211942938,,0.011178128061837437,,0.2773760703381077,,0.00872902019029467,0.07857156133402755,,0.0037451122242249265,0.06923955755777647,0.13855104830555096,0.0033766356653928695,,0.06732656919960808,,0.0021134598826426897,,0.0004157883213810787,,0.27600137397220625,,0.002986313624363434,6.239842152511398e-05,,Control
1,0.00566791459870184,0.00267643659038236,5.803394540946941e-05,0.0013111223067421593,,0.05780757258059869,0.06191463691931553,0.003088841578753833,,0.05179428523360634,0.0007485772331214487,0.1760834831448292,,0.006888245123252879,0.1471352614555621,0.00017865153578141548,0.021113335745685146,0.03401931681104886,,,0.002042107368258647,0.014373613036729325,,0.0011740246935448763,1.991757359872035e-05,,,0.405026386740841,,0.006878235784236262,,,Control
2,0.01393506470405491,0.0233268014979786,,0.052672385228537705,,0.03825818826991578,0.04589121081364165,0.0010898112882855937,3.299011206710044e-05,0.002038664825011759,0.07220542725607897,0.0648118157137178,0.08038201101931793,0.007866331925617328,0.03314637557598254,0.007351107040607,,0.03769632219198301,0.023839544368287963,,0.00032266191112649957,0.0034589977376435995,0.009202172921136878,0.0034855759783998536,,,,0.47181341371751606,0.000992495628551608,0.006180630274539782,,,Control
3,,0.04051169826123923,,0.0193111618419386,,0.02300926491656482,0.01276989350026104,,,0.04621053899059256,,0.19546398191919354,0.19265812384155032,0.002079261469559232,0.08278878612905292,,0.014042694168841616,0.055217432778364696,0.06383718070239831,0.000601941448265093,0.0019256764832232694,0.02081193847932768,0.0037682495265672984,0.003781988401708624,0.0008425393104961207,,,0.14565553311415175,,0.07349091860353159,0.001221196113171694,,Control
4,0.0031931377527395725,0.028831055717120208,0.0001286578131030835,0.0029520856343089167,,0.010306920360813687,0.018876545887849754,0.003915983340367042,4.6615149675030243e-05,0.12916643618064882,,0.15955433430769353,0.050562209781847306,0.015966931834355862,0.04504867346750625,0.002645461538668717,0.009562735393557205,0.06220149470959488,0.032338690346333986,0.029663498701094755,0.00013684136160158883,0.00613445010801248,0.016186023037828505,0.018507664670088016,0.0036208576483133495,0.0005315162955168449,,0.19075747960794384,0.14850240026585138,0.01052518285051433,7.220168738554686e-05,6.391454966554147e-05,Control
5,,0.0008792729090229085,,0.02647906990278466,,0.0044440778578562655,0.021209209396826703,0.0016754219525742509,,0.019542131924956158,,0.1272126781332669,,0.005539130479435349,0.04815578418006277,,,0.02549110478356985,,,,0.014345018173851053,0.0004110191649186049,0.02268393589042456,0.007983956345100336,0.0008840870325058176,,0.6623142711160294,,0.010749830756814446,,,Control
6,0.00015851105085708258,0.0002953659429632925,,0.0003984332170183721,,0.00035431881956289054,0.025615626442490665,0.00046841469298184054,2.1455638762438753e-05,0.04703948278676263,,0.08783346975376546,,0.0107285212011789,0.015357825914160602,0.0007452325370149874,,0.026010049259740358,0.009971558244840521,0.018475711214320973,0.00024373204594153557,0.0025796896512035013,0.0012407174284354188,0.0012787159662436634,6.958043598660047e-05,0.0004998963311659796,,0.7362301921342426,5.333831692344588e-05,0.014330160973436316,,,Control
7,0.005006765644071635,0.0382676704290149,0.0016113230050467955,0.01163408345676876,,0.027907767519815736,0.12950740395748758,0.018315775498260852,0.0005847731477152092,0.018072814987183133,0.061177123105144296,0.17654722757594016,0.04244169865090754,0.010630550911012959,0.045963903295712066,0.004608021299575204,0.0013716983362264351,0.030893012755927204,0.03955830779838748,,0.0014300755757302352,0.02052321351469789,0.0007948200151869779,0.013402635826879127,0.000420649708653097,,0.003242994647863488,0.24940424637152095,0.02685775557194071,0.019438397612604418,0.0003852897807250809,,Control
8,0.010253199815718194,0.06414094110805098,0.003653100208892832,,0.023824961250129912,0.09704750315389317,0.10762657211463783,0.017549710853604794,,0.03151710496831624,0.08049284061918607,0.08582975106759118,0.01289717660649154,,0.110498708303666,0.02834704584575997,,0.01887899178228392,0.044929042631129686,,0.0005469909936703871,0.0010629759716637656,,0.020138917149580264,,,,0.1943036849527704,,0.03631039020764749,8.455258880342176e-05,0.01006583780651206,Control
9,0.006008824685351072,0.05210477573703863,0.0022683498873995282,0.003421305724076637,0.0004880910039310424,0.01733529475179087,0.2989355796271663,0.004724614811312505,0.0007902829994083488,0.01882047079136104,0.06046344028609771,0.14422558632462382,0.03469743450879794,0.007999917661169769,0.056453242155104284,0.0021381569174379208,0.0014120684957205029,0.013646281722732053,0.05694653238929459,,6.313351029108049e-05,0.0033629470170848832,,0.004562802032835367,0.00045710783585541965,0.00016520819415665936,0.0018472122363990262,0.1814902734073591,0.0038095502856817865,0.02027540641003549,0.0010861085904865543,,Control
10,0.010037446581009562,0.033719633990201656,,,,0.05908015232353946,0.04220396287510166,0.002239525079406399,9.658717754762068e-05,0.01911581749924883,0.02328718910101227,0.13018983602215697,0.04517273144213306,0.018603328818380484,0.12627280378984196,0.023019978305984474,0.0009709173743033213,0.08167135770062384,0.07646738885318072,0.003205911711905781,0.0005202115362159699,0.001593070601107931,,0.023729966140942735,,,,0.2588886461051993,,0.006516751285134617,0.00011347448790775905,0.01328331119791372,Control
11,0.010678141735359942,0.0018624690508648768,0.000546467233200406,,0.0018485605201578137,0.002072795763312906,0.012793830982685472,0.004047807123715849,8.281415230159641e-05,0.022556345475162127,,0.1497948757150684,,0.01684715904988809,0.07164422190795312,0.0010626754492136902,,0.02917733695167476,0.032855665549737324,0.0005471042651411874,0.005679989127988211,,,0.0029171816008187984,,0.0009820909087048292,,0.5767910153015072,0.026609142682414096,0.02860230945312931,,,Control
12,0.0011396977645099493,0.08140904692885567,0.0007668734665447698,0.00039038204433731,0.0006444137418480108,0.0007079772287142054,0.18727892380349231,0.004945505978134828,0.00024380819962313075,0.09163565631578251,,0.0091894799762237,0.003885484822161698,0.011197952811222999,0.002293841776034943,0.0033767546772780644,0.0019885814641093552,0.017343941916308003,,,0.0001796890878717422,0.0021653813025780885,0.0018470082433619218,0.016189242279897813,9.478960541409776e-05,0.00030814956132859685,0.006760287978155496,0.270672662822261,0.26510419022284676,0.018240275981102977,,,Control
13,,,0.003041369351319899,0.015467977574521438,,,3.997430015902503e-05,0.0013596453521621632,0.0013862256660341383,0.22771230298899786,,4.65155492759564e-05,0.0,,0.0005780179973643958,,0.000904768965157777,0.1315777451338298,,,,,0.01005722243195751,0.058010289073372884,0.0014514304985013273,,0.03795232737643581,0.4850055880956742,,0.024842833511296833,,0.0005657661339390323,Control
14,0.0021126714235188823,0.004559702964579652,,,,0.00566511714456042,0.018653263859106785,0.0028895731332351966,0.000156006875580131,0.01523573171453749,,0.08407883004450166,,0.022950449229838743,0.0167912058903351,0.026397428455340842,0.0006851145319151536,0.013408550784884794,0.06824235699448056,0.01093008813970781,4.531926640011838e-05,,0.0013556099456367202,0.007455437011910716,,,0.00015945281058290495,0.408294219360495,0.2610723895919815,0.028861480826869852,,,Control
15,0.002412183403451502,0.010146006736350173,0.00012293051821773762,0.0003139875551522017,,,0.03950480196075186,0.0029569936968335607,,0.027920366861807926,,0.029111823978031574,,,0.04921661568448076,0.0027466593783066597,0.0022000323777588214,0.033004119080713885,,,,0.0022923816586859404,0.0003678832010703233,0.0034289338472326906,0.00030096782046411626,,0.005558215573701994,0.7764818375710383,,0.011913259095949995,,,Control
16,,0.022910547262053,0.00011239693561544132,0.02605583014465211,,0.0016085809909769985,0.00013677631167052177,0.0008713623939311146,2.2662518586412806e-05,0.0004684731746171093,,0.03845291455440738,,0.0479741482469798,0.009577203246050969,,0.010268982348759448,0.06306269288178303,,,,,0.09478575507334244,0.05134376717215148,6.627069829057081e-05,0.0004877019782661868,,0.6004697550948603,,0.03132417897300562,,,Control
17,0.0015707979880200474,0.03670841687337049,0.001536551761614565,0.005543784791052735,,0.00010811618584210057,0.03905683062212658,0.004721167790659893,,0.043736251979771525,,0.040030017808037735,,0.007447705163198835,0.011489042905710234,0.0035872214593081243,0.008839771812582008,0.033559745230717676,0.04604178718885464,0.0036425531722194624,0.00013415463897684728,0.002465020734533442,0.0547772636755654,0.05884506441120831,0.0017452839266893013,0.0005759592622740175,0.005071130261324181,0.559798439730604,0.027012489400651415,0.0017802377197560534,0.00017519350533052423,,Control
18,0.00510781414667563,0.029376385881552215,0.00224175331320665,,,,0.07845681704961957,0.03771773923469095,0.0002848602844521118,0.18576406732784087,0.008384260664003548,,,,0.03777613743715739,0.016237527988106935,,0.0014070893204809751,,,,0.0004760375577896317,0.0013912295981269303,0.028455661379928627,,,0.0008173289473619504,,0.5239326898630065,0.042085064174092045,8.75358319075976e-05,,Control
19,0.02260515672856203,0.24102267516293308,0.001322759568953914,0.0031838004212022927,,7.20501812649702e-05,0.21942703856279,0.016920550725013892,0.0002785940342245515,0.05598871397784758,,0.0318423987620859,,,0.11594049452178455,0.014123368510514265,0.0018573616940561254,0.017590361913681428,,,0.0022494986380471762,0.00014921030446362623,0.013694133388084657,0.011214176368828249,0.0003867204055413436,,,0.22794939971979122,,0.0021815364103291543,,,Control
20,0.016978171618049896,0.22215416476142985,0.001070890234207642,0.002381165483339554,,0.007527588133566083,0.44630641809592403,0.018766202123758097,0.00010340539644248907,0.037798985186136815,,0.0030408695876306445,,,0.10685562556814618,0.018460450936828538,,0.0007741705294011273,,,0.00012968802419381848,,0.0011269057188359579,0.013152679336313927,,,0.0018453651955904447,0.08880179428150908,,0.012725459788695794,,,Control
21,0.0,0.09650951814219187,0.012292107343034066,0.00202520935626947,,3.1919247801913853e-07,0.00013001715484021472,0.004183848057782565,5.480242481366236e-05,0.20473036270894857,,0.00015578993606812135,,0.004006492923823839,8.80924925983652e-08,2.2209782087140248e-06,0.0015954591661893225,0.32616974575802793,0.0004545311346936164,,,6.26461250495701e-05,0.16484399393678814,2.6176782340751928e-06,,0.0041253631498088415,0.0003210466990110708,0.008855497621715289,0.005502163324475657,0.1639761590950548,,,Treat
