,taxa100883,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,taxa872,taxa904,condition
0,,0.0005121489315440977,0.0825330713497142,0.0005251985907171148,,,,,0.0016194627033714092,0.011297792620036285,0.001457044637664167,6.334103798595173e-05,0.05951638364632774,,0.0008668988970628831,,,0.007283215548448062,0.0008574629896608552,0.000737908035237292,,0.009568612397617896,,,,,,0.0016608200847505097,4.5372661124643724e-05,0.0028082866540332582,0.0005113458755949891,,0.011350794312677463,0.015343789255633383,0.7345512613700175,0.05688978840078032,,,,Control
1,,0.0005843116336939878,0.0197310582817433,,,0.00021883406485406656,,,0.0025093932568463024,0.03147107395182545,0.00010962270354061791,,0.035581102650144275,,0.290948527410252,0.09702678753135326,0.0072301623269547515,0.2610963936290081,0.0018501145022507106,,0.004691358100865845,0.12257278520747536,0.009858947665236944,,,0.0009226406155407356,0.006540958425332594,,,0.0025714030975920745,0.0002442344473817707,,0.0009871185096495228,0.07720811335522289,,0.012075053914111537,0.007284562336497889,0.006685442382625809,,Control
2,,,0.12535327481140737,0.004001312171197843,,,,,,0.008961067778246477,0.03249051841206822,,0.02259850396283801,0.00912306422242453,,,,0.02866356557157781,,0.007014019726477529,,0.017876947074695924,,,,,,0.003447113809536091,,0.0005173228552896422,,,,,0.713481365399819,0.026471924204421612,,,,Control
3,0.000672158052988357,,,0.003018836812041544,5.9053444397781126e-05,,0.015353380242861156,,,3.967814326901524e-05,0.0013495721717084535,0.0013759555604795388,0.22602525488054048,,4.617093034939955e-05,0.0,,0.0005737356456587218,0.00660337058097562,,0.0008980658193407761,0.13060292742249235,,,,,,0.009982711666147068,7.410022080629078e-05,0.05758050927154537,0.001440677311058608,,0.03767115064038978,0.4814123357801522,,0.024658780850400516,,,0.0005615745523970493,Control
4,3.0842663422605955e-05,0.0003137139479556491,0.042726231486966665,0.00018274278077894031,,,0.0007285477709896993,0.00037495866532339533,0.00028397280822670763,0.44217143806341563,0.004083678789522396,,0.04409917061875011,,0.003790343029899539,0.00016555901115777413,0.0063544698840117585,0.000934422549335594,1.487056986447073e-05,0.0016279418668667623,0.0017890947832498786,0.013244610740252563,,,,,0.0005406278288505357,0.00873948898553413,,0.03265268715603547,,0.0004802643304377212,,0.22326783746885723,0.09551135703973881,0.07578648240965799,,0.00010464475089812734,,Control
5,,0.001521880224491341,0.023117216969142786,,,,0.0001395659620826787,0.0015335956154690841,0.02276972828544642,0.12416378850072236,0.002759534876566132,,0.010919864993871833,0.05594272375912871,0.06208189425036118,0.016982630761336406,,0.17195137766376162,,0.008516885494889189,,0.02737397881266449,0.03691010332261732,,0.04957739528554332,,0.0037568712041496535,,,0.024988521463665935,,,,0.32022951571528013,,0.021656358650700733,,,0.01310656818810884,Control
6,0.001506808137259262,,0.03170189345787082,0.00046787207877917365,,,0.024416029293291293,,0.009239493232829925,0.131024820438353,0.005692065254843233,0.002547395266154099,0.24808261708694834,,0.0017898635214875975,,,0.0013982502574895908,,,0.0008077862004153886,0.010220125867289228,,,,,0.0007308050423277699,0.011987596746276807,,0.042375031770206496,0.0006429887346433683,0.00062947059562262,6.593962468899249e-05,0.3474006940480872,0.0007787892762563793,0.12649366406887932,,,,Control
7,,0.0003568831764778072,8.455196590503542e-05,0.0007096618885912923,0.0039771233574190145,,9.009299279687024e-05,,0.005923152524153233,0.0031155962873478035,0.0007783090550845796,,0.045887603758293836,,0.16494713552510362,,0.0291523685940342,0.027099418130609395,0.0021674650191893974,,0.00012641750242112088,0.0710598732582449,0.022002494282994195,,0.002082399995238822,,0.010026795995602477,0.006638765886072793,,0.0003241500731723385,2.4832009404148747e-05,,0.0009184765131261796,0.593010959125076,,0.009495473083640979,,,,Control
8,,0.0052714504394007836,0.025806872975883306,,0.0003339596047816769,,,0.0012853337476474258,0.0194566711498859,0.11235971009101589,0.004015729872620728,,0.029496147953942172,0.0014234609816931724,0.11261223344841234,0.0024235143259847347,0.016876470644311827,0.12198095142282209,,0.008623317702576976,0.0019388520267889764,0.047186372582088854,0.06042457999483594,,0.008127499753054471,,0.0007304922663961185,,,0.017654729377107027,,,,0.3757730105063915,,0.012737420128079038,,,0.013461219004279107,Control
9,,6.25121662923964e-05,0.009390872621677976,,,,,,,0.08091492525631996,0.0011975645340284928,,0.02509055735165151,,0.009307288938657808,,,0.0721652287865014,,0.00014168086485531894,0.000718237698749556,0.008805686499980935,,,,,0.007088458227223196,,,0.0004203265884411693,0.0006053545734221949,,,0.780192974957004,,0.003898330935194049,,,,Control
