,taxa100883,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,0.0005084154757249806,0.001496132497493978,,0.03496353817274238,0.0014635141133143795,,0.005280269422461854,,0.00010297704757526117,0.037200323649851624,0.004496754268594061,,0.04165731583855732,,0.03812725186474045,,0.0006554677779561454,0.007093689838793744,0.01094292874540933,0.002941450404757755,0.0034167083494571933,0.008419586719680976,0.03196453384218013,0.043853260942086324,0.0031924232615445827,0.003469409953648198,0.00012777780248867488,0.002347849727373658,0.014695660366600983,0.05217350985540216,0.025159422352677784,0.056047953877065626,0.0016623245127561465,0.0005485819157477919,0.004830081806098801,0.5331892732960971,0.025728491848571438,0.001695616830493175,0.00014071732679132553,0.0001668659488195986,,,0.00023992034644498025,Control
1,,0.0020807412342399175,,0.004490789182202464,,0.0032159340843555865,,,0.005579496512454725,0.01837134484460158,0.0028459011187172297,0.00015364904131842807,0.01500546410546536,,0.08280809152464073,,,0.022603584033581467,0.016537429379547892,0.0003375342393621693,0.025998466800597076,0.0006747599465128559,0.013205898559956759,0.06721096548162186,,0.01076489454677544,4.463432659450989e-05,,0.01073219013235826,0.0013351217231565146,,0.007342758101078852,,,0.0001570428956447387,0.40212340095468097,0.25712663128693514,0.02842527833205018,,,0.0008279976115493069,,,Control
2,,0.010817175996983787,,0.039126701470401724,0.005892218854582679,,0.005765069611783921,,0.02563443050512005,0.2937104370655465,0.0193795289503404,0.0018573064117728766,0.02120426617523861,0.061231257619248525,0.10996414369784076,0.017605478870578246,,0.0012539136946744418,0.06330242064549971,0.001049223904316474,0.0034149115973050826,,0.013084724749389813,0.059017415671688785,,,0.00026357315470752014,0.011474059828949215,,,,0.007444323945642674,,,0.003833350157151719,0.19415980556842505,0.008311289817448629,0.02006682506938746,,,0.0011361469659753368,,,Control
3,,0.02031416151053174,,0.13146185972612176,0.005463866327141218,,0.005072355500473237,,0.08166317342644032,0.11305847415137274,0.037845722479538324,0.0015502705195048342,0.017913348844681154,0.19374060182257796,0.012465363337495839,0.0447683555540575,0.000825262473762887,0.000534114107904662,0.15075759613648823,0.012301045465707205,0.0159850715971103,,0.003433282028561925,0.010360560513000184,,,0.0010371147726304117,0.0009084477211509513,,0.0006283186997519243,,0.01086528970234698,,0.00035683230145815094,0.015714449461127048,0.015621217164379128,0.0028731320185526868,0.09183370426391374,,0.0006470083722170348,,,,Control
4,,0.0005839848776488988,,0.019720024370731115,,,,,0.002507989965573464,0.03145347484363347,0.00010956140084014888,,0.03556120515074251,,0.2907858245225138,0.09697252866068688,0.0007779270571848845,0.007226119109070534,0.26095038451323904,0.001849079889789042,,0.004688734621320443,0.12250424062232519,0.009853434390193165,,,0.0009221246607296585,0.006537300620861643,,,,0.0025699651294633424,0.0002440978677254724,,0.000986566497809183,0.07716493739172331,,0.012068301358396925,,0.007280488697292332,0.006681703780505554,,,Control
5,,0.0016479612196593026,,0.025493776511942966,,,,,0.0317086571319771,0.08357862800358067,0.001185648519562319,,0.03506566126271722,0.010847963210777254,0.13784758489836585,0.0032111962221855334,,,0.23471547339244184,,0.02146684415270879,0.0001556597942677373,0.013393068254693852,0.1018006758186191,,0.0047792016114781306,,0.000835025092234391,,,,0.025383953912256403,,,,0.24372217101546184,,0.018736523657385012,,,,0.004424326317684528,,Control
6,,0.0020749541920395105,,0.016894183485263784,,,,,,0.15997529893241266,0.009534466930619172,,0.06092597350925416,,0.033670022808972265,,,,0.07422618391791552,0.00036944748901208735,0.0033885340636129095,0.0028764485945320353,0.016884304671096473,,,,,0.0049895067840740204,,0.00031450918573471004,,0.007493181350129467,0.002134529489721951,,0.006401874797320501,0.5817825191157574,,0.0160640606825313,,,,,,Control
7,,0.001976722804986663,,0.07398731300494996,0.0013334158355532094,,,,,0.10235469632492926,0.010071698051691379,,0.2650109195661201,0.0016070404075656406,,,,,0.024978365078282744,,0.09508830746637494,,0.0009567219180293702,,,,,9.851185744457786e-05,,,,0.027569998196286454,,,0.0002603026838170786,,0.3886958870598365,0.006010099744132102,,,,,,Control
8,,0.013444649563324095,,0.10519059007668416,0.008944373816439708,,0.0024846986186677664,,0.0923458185244538,0.21671919117133706,0.03147692629088238,0.00045569946349776936,0.02974645899327221,0.05534096548753078,0.07713346636293919,0.025916093930375403,,,0.08516221980842223,0.001404117206767949,0.006011227958515114,,0.007850803346197912,0.0476853227429211,,,0.0002481992564846521,0.0038257106503242666,,0.0021057428415405238,,0.012994903418233068,,,0.008522878873242485,0.10996428550166723,0.0075013976767986735,0.04582561431480823,,0.0016986441046723266,,,,Control
9,,0.007863491953425087,,0.024715601896237338,0.0009088392496826616,0.0016068260544497093,0.0013777142225517125,,0.012266721386861306,0.00286118072804306,0.0008828630979636762,0.00015205287135924944,0.02533772529556567,,0.31248223649666707,0.0016702991615789454,0.001440426521890016,0.005814093138307139,0.2604560260161485,,,0.0004433335684591696,0.06360494425072226,0.0212983793598498,0.03196501327555252,,,0.02721246437925095,,0.004908949240751865,,0.010303837286255125,,0.003741000594843006,,0.16668972638852037,,0.000632992082055946,,,0.007573950245561583,0.000839062306571412,0.0009502489308748518,Control
