,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa872,condition
0,0.004329959634304502,0.07404286675229027,,,,0.15078245120174488,0.0036091942801390214,,0.03845638129003732,,0.018891708575436695,,,,0.0904376707602196,,0.0034703479543611825,,0.009627488777348222,,,,,,,,0.004693026066043051,0.0004835822068484153,,,0.5996247199527336,,0.0015506025484934216,,,Control
1,0.007177480675621419,0.005164609538344695,0.002595389337855118,,0.0075131480090157785,0.08772597220044608,0.018677853614150457,0.0029776173442245283,0.019385326613491585,,0.09838576072662744,,,0.007864788711970919,0.03882899567608815,,0.16033524590832512,0.0002088999536885569,0.011566645429259951,0.04083280390864955,,0.002021367610447354,0.0008873716579405998,0.0003147093662401361,0.0035251300753399266,0.005780773772678787,0.02568200623709102,,0.001934930156724811,,0.40684398843935876,0.003615645836184372,0.03957895104128243,,0.0005745881589524733,Control
2,,0.0071607949301592255,,,,0.03839209852863041,0.0025621734378827375,,0.023917350189382243,,0.03729729526196869,0.005271908200980153,,,0.0790681410722905,,,,0.03378584455401524,0.012156509036909974,0.12906629401156455,,,0.009727446091013996,,,0.0013732362223771563,0.0014105845026211468,,,0.6138469715785695,,0.004963352381634701,,,Control
3,0.0004186258281324235,0.0019319637542582516,,,,0.3261290216321334,0.03260886039803707,0.0019357023870463037,0.030407411950650845,,0.03197511161839755,0.03281852696655621,,,0.017589458914749674,,0.014033311824406314,,0.022537387843542454,0.00982138833421275,0.044971609630960564,,0.001992186055384712,,,,0.025896599925671927,,,,0.3686645583472252,,0.03626827458863418,,,Control
4,0.0001746653655479954,0.004094415231791364,0.007856703157830396,,,0.3701165167759202,0.026931152802544243,0.0033250173324510333,0.012898015159860806,,0.01142105049579766,0.037236814156354645,,,0.031421955193577496,,0.00949244531815357,,0.004394969192207092,0.004992231641491139,0.33744822401450425,,,,,,0.02127405936983044,,,,0.09012186400530352,,0.026799900786834075,,,Control
5,,0.0025242106357615136,,,,0.1832096119537,0.010787494619775248,0.0018009040881093754,0.023212220304690254,,0.05691944733009133,0.06158162430750736,,,0.0074193762615418785,,0.0039966668399557285,,0.01692142663176445,0.0169637973102933,0.03263213366216185,,,,0.0009815373023740902,,0.0054441814390584955,,,,0.514029452529765,,0.06157591478345027,,,Control
6,0.0010772167642137296,0.0007064363651050197,,,0.000572619360567287,0.02521357325514318,0.01421142661579731,0.0007898442408531979,0.03382310829368845,,0.055978426512448484,,,0.010239835095341583,0.03585202511589292,,0.03351771804959589,,0.005965586355848164,0.013318334761760687,,0.006478888950410074,,0.0008988615735968728,0.0005211980002759344,,0.008401217795475185,,0.0006754620811499922,,0.6474212440871763,0.08132915713608532,0.023007819589574548,,,Control
7,,0.02923220033691967,0.004588128810175092,0.004748176283839386,0.0017704429265748556,0.22012044761866867,0.0024538587992552173,5.5981184652975864e-05,0.1610031018435424,,0.03249277533960991,,0.00014567255825611629,0.003934475086297578,0.00383020633368896,0.0027742574419797545,0.002221126894160838,0.006682007333433957,0.08143592042330278,,,,0.00031209763523530674,0.004394269915761985,0.005066853985986886,0.002953842652783333,0.013646957544092269,0.000953907238670871,0.0005891690681380101,0.001654431285322938,0.3751367008901009,5.5070098465133595e-05,0.03626750664763914,0.0006688384936748854,0.0008115753297701766,Control
8,0.0682535624220888,0.0014444914100672007,,6.0896104082188236e-05,0.011936084165580087,0.13768497191614965,0.15705888832370934,0.032608296556862634,0.0043489221389577445,,0.017528227135303977,,,,0.2593368056053073,,0.1452152677279305,,0.003605407574042498,0.018453758364259002,,,0.0020975573498015505,,,,0.08539402465934004,,,,0.02461456348239744,0.0017552406470748379,0.02860303441704518,,,Control
9,0.005352163811901289,0.026202012752975182,,,0.019754580342847803,0.11408009639434531,0.004077216384691034,,0.029947775756290845,0.001445256185456559,0.11433648624200754,0.002460621762885109,,0.017134873313039752,0.12384865255808597,,0.008755352910328525,0.00196853859743221,0.047908862779226825,0.06134976589753489,,0.008251943285741957,,0.0007416771376349098,,,0.01792504828932884,,,,0.38152662752722916,,0.01293244807101649,,,Control
