,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.0021199695038446173,,0.0001442087999214062,0.0001270840049307392,,,,0.0043598125726239025,,0.00343757726812652,0.006161921846641752,,0.000316858779827312,0.04302058951155378,,,,,,0.005783774326847842,0.012121751083393644,,,0.0008174836345544713,0.01149814816873351,0.027425609540053044,,0.08231087792014058,,,0.0344677057912151,,,0.0030604311983320645,,0.009019759710084231,,0.002274192803760565,0.0009338521244910506,,,0.7384481991475457,,0.006193367376624615,,,,,,,0.005956824886753529,Control
1,,,0.020112353827389247,,0.05402640287237744,0.0013264733519303873,,,,0.010169664551853834,,0.12005074016317924,0.1420332423940372,0.018644154129213084,0.0008859495057799841,0.02239510705240955,0.11197660087367366,0.1479516493643307,0.07863030970296928,,,0.053240301175945054,0.001181443609644297,,,0.01155954179552575,,0.0074739868217941425,0.05326662178310497,,,0.0006274321253346818,0.002825682348420476,,,0.0061690388247071,,0.008548975830010224,,,,,0.0009353938852221192,0.11259572122832626,0.005092238276726978,0.008280974506094342,,,,,,,,Control
2,,0.00010217581232282495,0.0004513016213904913,,0.0023484361976853813,,,,,0.002716851835628153,,,0.041295303971534636,0.0009769494582371186,,0.010604282020513126,,0.036330483796945624,,0.0030214703832808633,,0.03285077951002227,,,,,,0.4384648430812608,,0.012530954147273022,,,0.018235619633509326,,,0.0012299275265054302,,0.009235809316826599,,,0.00434824892559672,,,0.38120921507275085,,0.002925322642481508,,,,,,,0.0011220250462353088,Control
3,0.0006639138999643459,,,6.34990918183721e-05,0.03496512414269653,0.00012318560876566182,,8.624307294586354e-05,,0.009930968730575591,,6.757460288746016e-05,0.0014387868754870896,9.426262698503683e-05,9.689198896509366e-05,0.08681495917652592,,0.0555206872941867,,0.0006606271974892748,0.0035270261600482125,0.006619550252892035,0.0032506802159442405,,,,0.015504558787801027,0.10123227678557342,,,,0.0,0.014269284529570329,,,0.06482836576738982,0.001345838929492081,0.008115920155742369,,,0.0007067725002392719,,2.2743981127491455e-05,0.5863779592154406,0.002023951384148733,2.6425087899570996e-05,0.0006432734084208998,,0.00045803485692589717,0.00021928878913673837,,,0.00030132488291451104,Control
4,,,0.004981794714033345,0.00011351680939432365,0.03807681281974318,0.0016032866324884446,,,,0.011576059194258572,,0.027768579277384745,0.1288614938922757,0.01822442671521852,0.000581856628269735,0.01798267795447135,0.060872006035642294,0.17566670933689035,0.042230023337330024,,0.010577531704215909,0.04573466120709084,0.003574341173774873,0.0009754036955364107,,0.0045850390819787215,0.0013648570766943242,0.030738935789869547,0.03936101321607837,,,0.0014229431633727063,0.020420855272817073,,,0.0007908559001468085,,0.013335791020200794,,0.00041855174457965544,,,0.0032268204151904975,0.24816035831481312,0.026723804198329572,0.019341449822085088,,0.0003833681720773211,,0.0003241756837479224,,,,Control
5,0.00013963120907793712,,0.0006827999029930549,,,,,,,0.00800844763330585,,,6.668953269394013e-05,0.0005243025761135425,,0.008377543484482015,,0.01038426223552747,,0.0003972853411471236,0.007564106684386194,0.000695194503641764,0.00010573800907394455,,,0.0004884350149442688,0.0032149180974660944,0.05865146964315507,0.000516405131452418,,0.025744463041220383,,0.0033557558605894805,,,0.046805631711662535,0.00076616181886048,0.009948257478194552,0.00836087110130853,,,0.00017155004791664862,0.0020165905568718576,0.14612246984245586,0.6210034953870697,4.03647171568585e-05,,,0.03506300899442166,0.0005913211690016961,,,0.00019282927380912294,Control
6,,,0.003189466365269219,,0.06142114676111907,,,,,0.00015356802164177548,,,0.26330247626414266,0.005477629887731672,,0.05430165245253183,,0.043906006671722286,,,,0.07216636185435002,0.00010173881433767628,,,0.005217574566872509,0.003171886868054962,0.015463895652954054,,,,0.00019236415342496096,0.004137243740941254,,,,,0.0012885569394863196,,0.0010123365637174939,,,0.001971631541012664,0.4476679584566172,,0.015856504424072434,,,,,,,,Control
7,,,0.013919100920247741,,0.023300078693030447,,,,,0.052612044599466105,,0.038214360310780654,0.04583863858784747,0.001088562818173235,3.295231913050502e-05,0.0020363293636979484,0.07212270989129453,0.06473756835023749,0.08028992669296929,,0.007857320383519543,0.03310840362644921,,,,0.007342685731769775,,0.03765313789750154,0.02381223417343498,,,0.0003222922748814285,0.0034550351660125444,,,0.009191631061289868,,0.0034815829591678415,,,,,,0.47127291193342935,0.0009913586416785474,0.006173549844876182,,,,0.0011455837591137954,,,,Control
8,,,0.0013957963216541865,,0.011836678595244513,,,,,,,,0.1869572963700133,0.029620406521860848,,0.020753078438459225,,0.025235916048603438,0.0914801447718723,,,0.02463748491959663,,,,0.008509267130574658,,0.004557056101645736,0.006767932317622564,0.03404867470615484,,,,,,0.004205510901159091,,0.01910805458978757,,,,,0.0006267339282350964,0.5169404470416957,,0.012146889491822221,0.0011726318039980243,,,,,,,Control
9,,,0.0016780060345346216,,0.024596121399617463,,,,,,,0.0007659425478050153,0.2113019343138684,0.001154767331130318,,0.011539651835427498,0.0013226763329064247,0.2435688630154137,0.01833178233400016,,0.021983505027243208,0.04269625651812664,,,,,0.0012482066852497525,0.02503405062310066,0.1910834791742433,,,,0.002717979541984568,,,0.0016137258292065187,,0.0039566471748416175,,4.888764351260429e-05,,,,0.17430558679534994,0.004201952578985793,0.01547180098935149,,,,0.0013781762741003347,,,,Control
