,taxa100883,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.003638894767356615,,0.009771991003829162,,,,,,0.0002820976633666881,0.024269169459698366,0.15918810352674706,0.0061276276277825534,,0.0608973945587756,0.01023496547914969,0.14002940047849294,0.009840297021806024,,0.026876044904087314,0.12673964954885528,,,,0.018089332096120802,0.0015961114684050104,0.028006602364770847,0.10812264830479835,,0.015173635032691445,,0.0010310906913033335,,,,,0.012520328005085598,,,,0.20233955334261483,,0.031553046690877815,,,,,0.003672015963384672,,,Control
1,,0.0078111547114946365,,0.035116637725977,0.0017310929974577356,,,,0.0013633130772975443,,0.03139730991063588,0.15168431038485908,0.006648458397033263,0.0003126181756479985,0.01058308480835069,0.01457381679631075,0.188777961813391,0.014959005175765662,0.0005452203606823025,0.012177007536184949,0.05824618791446027,0.0001520618432370338,,,0.0012091538293262068,0.0015939227278342597,0.01800150048334692,0.11981214804237679,,,,0.007612635353392774,,,0.0012394613277368985,,0.003525213007181304,0.00015678100388921758,,0.001529847013201275,0.2954603562190253,0.003489557126698137,0.009220505822710154,,0.0006357233749675165,,0.00043395303952747986,,,,Control
2,0.005792179553064935,0.013616161585111138,,0.003960626045913883,0.024387448385662838,,0.0019391434152615844,0.00030213002767366133,0.0018815059644880848,0.015835807260803754,0.001989095872598618,0.08866802705688576,0.05857820375574412,0.009410494034194491,0.030666636951358708,0.006027340352220814,0.07411561369997191,,,0.0004980973603035617,0.07399001895009595,,,,0.042057004866028064,,0.011726860841566066,0.06745832345720189,,0.0014086592969043414,0.002745518797987981,,0.0003832616012386453,,0.0030451237563896604,,0.06722700515476425,,0.0021018457048736358,,0.28979561320813235,0.009886414699152815,0.08570721865705618,,0.004798619687350314,,,,,,Control
3,,0.012090212129850819,,0.00836967910389768,,,0.002299889040531435,,,0.00019943021704809885,,0.021904652361696947,0.006485140851326888,0.0020860297638519484,0.023887514349184475,0.10583612174910709,0.1413986005048934,,,0.003862247004475688,0.014131717938268772,,,,0.02787550030187654,,0.03504169276780489,0.04008732879147761,,,0.002130759848709248,,,0.00028435553944997647,0.0022659807503976753,0.002980116137439679,0.01416593542253749,,,,0.3777311375602645,0.12920089188078876,0.024624220908078438,,0.0010608450770419025,,,,,,Control
4,,6.311033120219853e-05,,0.036406977215941015,0.00019117512666120526,,,,,,0.0005101076932723157,0.2163536899668097,0.0018201593248997716,6.80280193478244e-05,0.09878662192116863,,0.023269270883065168,,8.083449889372508e-05,0.0016265253541657531,0.0016416882259480997,0.000529163734836616,,,0.004364038421897483,0.0007438003320259113,0.007970445513859479,,,,,0.00034495533304838063,,0.006516449052136101,0.09190862033849266,0.002806463153606858,0.006305910528401495,0.0009164316763046525,2.7559543982778248e-05,0.004992990245355757,0.39116418480508125,,0.10052481977697465,3.1657617437466476e-05,,,3.432136518301382e-05,,,,Control
5,,0.0076949831948462735,,0.04823923843801348,,,,,0.04418905481889311,,0.005668376419144534,0.014623184561220356,0.0006582266683982555,,0.004439268716440235,0.022108684506838297,0.1361996353424257,0.01770096887831176,,0.024423343810281942,0.11350962175892584,,,,0.0017780478480637324,,0.07224591431915699,0.06942870417841245,,,,0.002122728765372597,,,0.007987214939530387,,0.0022812255679059545,,,,0.40076914308604455,,0.0027818957575828497,,0.0011505384241907288,,,,,,Control
6,,0.0013957963216541865,,0.011836678595244518,,,,,,,,0.1869572963700133,0.02962040652186085,,0.020753078438459232,,0.02523591604860344,0.09148014477187233,,,0.024637484919596636,,,,0.00850926713057466,,0.004557056101645736,0.0067679323176225645,0.034048674706154844,,,,,,0.004205510901159091,,0.019108054589787576,,,0.0006267339282350965,0.5169404470416957,,0.012146889491822223,0.0011726318039980248,,,,,,,Control
7,,0.0015961757568735454,,0.008421566674970857,0.00010384630914930264,,,,0.002056051493431167,,0.0014120989489804666,0.10296514422354643,0.003263726083588794,0.0001468608209593691,0.15792229786895778,,0.06855163707644281,,0.0007018323654892463,0.002145137921077016,0.019824313130464385,0.0011716183081991879,,,0.0061333633310353625,0.0065079480380480234,0.009890702023189668,,0.000602730303966054,,0.0003830189250146361,0.0015782530436193507,,,0.0011920712868539747,0.00014485769418390033,0.013860477581268698,0.0010442616163693834,0.0006188607458948289,0.0006772677055584975,0.36045106619585454,0.19117103950998887,0.03386665353740064,0.0001351583434816304,0.00027453379596424773,,0.00032608795350131276,,0.00048338611923812457,0.000375955267437983,Control
8,,0.005697411100286431,,0.1246174439093342,5.389826277388828e-05,,,,5.481007548998789e-05,,0.00033544576700064683,0.3240045436640769,0.008213001071481254,,0.049376988764846336,,0.02561940450929887,,,,0.08791130858498013,,,,0.0073383700516937034,0.0012208159143333715,0.01322513425935682,,,,,0.0007704817451041737,,,0.0016242423849454454,,0.00570966991569177,0.00047090061160344503,,,0.3235749785622699,0.0005815338878235316,0.019599616957609214,,,,,,,,Control
9,,0.0010676167646919898,,0.004079527520915851,0.004095873710343315,,,,,,,0.4181044377096361,0.0303565785841051,0.002351845610140573,0.0284135882763926,,0.013664010394170806,0.12260945754418258,,,0.014972206965221625,,,,0.012283509512830405,,0.0028518584965537123,0.0009731498294731422,0.07868945278673949,,0.0009807713656479113,,,,,,0.018331900451104683,,,0.00035039009729793475,0.16289830173120184,,0.08158102349809856,0.0013444991512516914,,,,,,,Control
