,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,taxa872,taxa904,condition
0,0.005164630027355329,0.015671548754366247,,,,0.001996246780835127,0.021177119123939412,0.09987303053038613,0.0005616273287919806,,0.03325842230472796,0.018287444337894886,0.16529650410863916,0.026809617885976817,,0.020072451876578776,0.14147175730305508,,0.01776925609487343,0.002003640667774791,0.03991312593617392,0.08596225379640154,,0.009674182210431256,0.00011029214684998853,0.0016195693184089094,,,,0.022307973054211363,,,,0.2325356903949507,,0.024439158271695367,0.0010034120734369067,,0.013021045672245013,Control
1,0.0001584434420048898,0.0002952399621419389,,,0.0003982632754759216,,0.00035416769389328307,0.02560470074934428,0.00046821490262292546,2.144648740610146e-05,0.04701941929326006,,0.08779600662395808,,1.613497417001092e-05,0.010723945223666822,0.015351275424610384,2.3450832023494126e-05,0.0007449146770539822,,0.025998955335585414,0.009967305130601092,,0.018467830870194234,0.0002436280882440778,0.0025785893502756575,,0.0012401882320117084,0.0003869387283876531,0.0012781705625112996,6.955075822352532e-05,0.0004996831131159903,,0.7359161718941979,5.331556682264477e-05,0.014324048808196646,,,,Control
2,,0.12535327481140737,0.004001312171197842,,,,,0.008961067778246477,0.03249051841206823,,0.022598503962838017,0.009123064222424529,,,,,0.028663565571577804,,0.007014019726477529,,0.017876947074695924,,,,,,,0.003447113809536091,,0.0005173228552896422,,,,,0.713481365399819,0.026471924204421605,,,,Control
3,0.00550206609430716,0.024741765125222144,,0.00013974575295432057,,0.002923382724861733,0.058986754091664415,0.13826217184995593,0.01033349611372495,4.3266843541249664e-05,0.02800277276899699,0.026213145389820416,0.16153296682284082,0.03209497543786404,,0.011297875095594602,0.08636031212413851,,0.03744447977105893,,0.03216243890480752,0.08479798946565142,,0.003445865745445166,0.000713390278104301,0.0010754168765501604,,,,0.028788957973438455,,,,0.1887336625372805,,0.023220248636709948,,,0.013182853575466348,Control
4,0.000496814252411584,,0.00411453297667862,,,,,0.3469085648794919,0.005660329613904051,,0.009175564583216915,,0.015425175788107454,0.029254261985169366,,,0.08359247735499126,,0.00042311451505256504,,0.00846197399316564,0.002824629418952957,0.24315852402305674,,,,,,,0.0034695811978157883,,,,0.2457817707548055,,0.0012526846631795473,,,,Control
5,0.009052332549248412,0.17028452306342473,0.0033870088032774003,,0.0004989172809068715,,0.0004053072451847573,0.4392297871168584,0.011289693101313595,,0.04655616445790359,,0.011801320365518946,,,,0.08309746731390745,0.0030715792971318717,0.008857547011555089,0.00016401930828034228,0.004841999272303021,,,,0.00014616480793248218,,,,,0.007358172473868123,,,0.010698073640634504,0.18799679264580196,,0.001263130244948614,,,,Control
6,0.013081200186985291,0.046853035858739886,0.0032099763616109905,0.00035671008659673493,0.006922434256766613,,0.013542343549007383,0.002415744725290755,0.000898872120625406,0.0002926825427347593,0.008957950687601943,,0.18534109068123641,0.004633294157041124,0.0006677306151948757,0.0011836807259273008,0.4777822350710147,,,0.0012184918177357536,0.04212815537682177,0.018900247158751843,0.005963367956555755,,,0.03251438858461416,,0.0014477684432479742,,0.009031924257694909,,0.005331277268688582,,0.1082324502367154,,0.0020480525680639725,,0.006905132315302292,0.00013976238943334167,Control
7,0.003924553613027562,,,,,,0.011412262655748991,0.062124664104321915,0.008964022152555349,0.0051978672914435985,0.07494577751486851,,0.051278432040148376,,,0.007286648771281898,0.028386240251511093,0.0005541915096023632,0.06300136853663946,,0.008304809820967566,0.013832232247679311,,0.005815030469816619,0.0003957927576865495,0.0007416776611934387,0.014695362560148409,0.0012516767354997017,0.00020983752186785602,0.010633740954966888,,0.0007293282739628888,0.0002334136247625422,0.3868277149234792,0.19687780954938314,0.042020882303501615,,0.00035466215393521397,,Control
8,0.0021326734662235366,0.00014507297422466304,0.0001278455585354843,,0.004385938842271324,,0.0034581770230804054,0.006198847294474665,,0.0003187575628103013,0.04327839130996766,,,,,,0.0058184337176188814,0.01219439093479282,0.0008223824226360586,0.011567051066392145,0.027589958089022225,,0.08280412760820305,,,0.03467425425187229,,0.003078770897434516,,0.009073810812147727,0.0022878209525471344,0.0009394482532256826,,0.7428733657000542,,0.006230481262465321,,,,Control
9,0.00029437709330455876,0.009187850815002705,3.437610562529983e-05,,,,,0.2701748952821684,0.032575568364288564,0.0016489376211592942,0.021776705189199896,,0.025582515278353667,0.06348678563232918,,,0.021002076661554868,,0.0064525674134191125,,0.0054299036221767865,0.008324087783391191,0.03400222744995919,,,,,,,0.01859503943669427,,0.00013770723138394446,0.014090654150924892,0.44349232434291697,,0.023711400526147078,,,,Control
