permu_delta,permu_index
0.28999999999999915,0
-1.1600000000000001,1
0.8800000000000008,2
-0.13000000000000078,3
0.4499999999999993,4
0.25,5
0.9100000000000001,6
0.0,7
0.40000000000000036,8
0.9199999999999999,9
0.3800000000000008,10
-0.08999999999999986,11
-0.009999999999999787,12
0.0600000000000005,13
-0.3699999999999992,14
-1.0500000000000007,15
0.14000000000000057,16
0.02999999999999936,17
-0.02999999999999936,18
-0.23000000000000043,19
0.08999999999999986,20
0.8200000000000003,21
-0.09999999999999964,22
0.22000000000000064,23
-0.3800000000000008,24
-1.0399999999999991,25
0.5999999999999996,26
-0.15000000000000036,27
0.03999999999999915,28
-1.17,29
-0.41999999999999993,30
0.6099999999999994,31
1.2300000000000004,32
-0.6699999999999999,33
0.40000000000000036,34
1.3800000000000008,35
-0.7699999999999996,36
-0.41000000000000014,37
0.41000000000000014,38
0.35999999999999943,39
0.21000000000000085,40
-0.47000000000000064,41
0.9900000000000002,42
0.8100000000000005,43
0.4900000000000002,44
0.019999999999999574,45
1.0399999999999991,46
0.5,47
-0.5899999999999999,48
-0.21000000000000085,49
-0.019999999999999574,50
-0.9499999999999993,51
-0.9700000000000006,52
-0.7100000000000009,53
-0.5600000000000005,54
0.8100000000000005,55
-0.7200000000000006,56
0.09999999999999964,57
0.34999999999999964,58
0.3200000000000003,59
-1.0,60
1.6300000000000008,61
0.009999999999999787,62
-0.41999999999999993,63
-0.34999999999999964,64
-0.6400000000000006,65
0.5199999999999996,66
0.6600000000000001,67
0.17999999999999972,68
0.019999999999999574,69
-0.41000000000000014,70
-0.4800000000000004,71
-0.39000000000000057,72
0.5600000000000005,73
-0.11999999999999922,74
0.6899999999999995,75
0.1999999999999993,76
-0.7599999999999998,77
0.9000000000000004,78
0.7699999999999996,79
-0.13000000000000078,80
0.13000000000000078,81
0.2699999999999996,82
0.019999999999999574,83
-0.22000000000000064,84
-0.10999999999999943,85
-1.0899999999999999,86
-0.8900000000000006,87
-0.46000000000000085,88
-0.6899999999999995,89
-0.8200000000000003,90
0.4399999999999995,91
0.6600000000000001,92
-1.0600000000000005,93
0.5899999999999999,94
-1.3800000000000008,95
0.39000000000000057,96
-0.10999999999999943,97
0.08000000000000007,98
0.02999999999999936,99
-0.07000000000000028,100
0.5899999999999999,101
0.02999999999999936,102
-0.6099999999999994,103
0.5700000000000003,104
-0.6500000000000004,105
-0.40000000000000036,106
0.08999999999999986,107
0.47000000000000064,108
-0.15000000000000036,109
-0.2400000000000002,110
0.05000000000000071,111
-0.40000000000000036,112
0.16999999999999993,113
1.0199999999999996,114
0.019999999999999574,115
0.9000000000000004,116
0.6300000000000008,117
1.1099999999999994,118
0.5700000000000003,119
-0.8499999999999996,120
0.9900000000000002,121
-0.05000000000000071,122
-0.33000000000000007,123
-0.2400000000000002,124
-0.3000000000000007,125
