,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.00046203274897162005,0.012966596336498274,,0.04644255836128825,0.0031818538922844426,0.0003535849643719246,,,0.006861787098308019,,0.013423699640715362,0.002394580486279455,0.0008909971393815907,0.0002901183631573299,0.008879470454397242,,0.183717325098422,0.004592702059737682,0.0006618806550615896,0.0011733105483442458,0.4735964047916256,,,,,0.001207816661625967,0.041759072360654605,0.01873466287989459,0.00591112313804345,,,0.03222953137925351,,,0.0014350846041630188,,0.008952795945120901,,,0.005284570170389339,,,0.10728423024409478,,0.0020301096647412733,,,,0.006844636738432877,0.00013853793695548248,0.007905391631548651,0.00039353400623677446,Control
1,,,0.003575445559040573,0.0012110703877231807,0.06102122004970518,0.07025524144795843,,,,0.0004937955503534296,0.0007750404414987207,0.0035206909033893685,0.10640613858793656,0.009362153983473682,0.0032242797532449656,0.12150738340325051,0.0032173657234071352,0.0012127431368774944,0.002586962325451414,,0.0020029498373753275,0.007743824934980241,0.031016114819286216,0.000310908309481789,,0.043274466688538786,0.001494434094463936,0.0041638071949178755,,,,0.00010237224824400367,0.00014162609506523387,,,0.0004180757719681588,,0.03184646749948758,,,4.304541157100809e-05,0.0016813359333059299,0.06560009206811346,0.04823238366531456,0.2793011566279786,0.09367819027276293,,,0.00010404499739831746,0.00017541562798237235,,0.0002997566484530304,,Control
2,,,0.009052332549248412,,0.17028452306342476,0.0033870088032774003,,,,0.0004989172809068714,,0.0004053072451847573,0.4392297871168584,0.011289693101313595,,0.04655616445790358,,0.011801320365518946,,,,0.08309746731390744,0.0030715792971318717,,,0.008857547011555089,0.00016401930828034228,0.004841999272303021,,,,0.00014616480793248218,,,,,,0.007358172473868123,,,,,0.010698073640634504,0.18799679264580196,,0.0012631302449486136,,,,,,,,Control
3,,,0.002079857609115681,,0.004488882085787137,,0.003214568378659913,,,,,0.005577127076400946,0.018363543114331828,0.002844692554342088,0.00015358379142046402,0.014999091758502545,,0.08277292554198169,,,0.022593985004917456,0.01653040645528918,0.00033739089922487476,,,0.025987426072380325,0.0006744733972621582,0.013200290431678396,0.06718242310607492,,0.010760323035851949,4.461537180487375e-05,,0.0004246684353132108,0.010727632509967269,0.0013345547391033893,,0.007339639863485186,,,,,0.0001569762044839682,0.4019526318391947,0.2570174377227492,0.02841320701357757,,,,0.0008276459870991673,,,,Control
4,,,,,0.00759910719456108,0.0040501344592624505,,,,,,,0.13862663603955247,0.02536632148513735,0.0026626692932024674,0.03383121019431827,,0.04072596826415988,0.02520346678343169,,,0.059752233283518565,,,,0.008308028035797556,,0.016836920776216506,0.025044980610842284,0.07556559752842845,,,,,,0.005183310593276732,,0.019378795159669737,,,,,,0.4757897132314619,,0.036074907067162584,,,,,,,,Control
5,,,0.01647344829890981,,0.05364287649861894,0.0008410245038022782,,,,,3.896318548911493e-05,0.05355945797649463,0.037127667125900314,0.0013035050804988738,4.46625876218312e-05,0.009377485392691395,0.0829799790365627,0.10120594167853612,0.030065071628531618,,0.013229970357927634,0.21117632033127,,,,0.004837341653769611,0.0014160423662466894,0.044934293665321784,0.08679785308702935,,0.0038977693058180017,0.0014603940773885544,0.006463432894980225,,,,,0.01745768323448325,,,,,,0.1850233183266348,,0.01041529470831237,,,,0.00022745795784204052,0.0260027450393181,,,Control
6,,,0.013364950275669106,,0.07296571062417283,0.000632009031174062,,,,0.010586048204808853,,0.03547805165179353,0.06673178462261838,0.005740954834544427,0.0012644303317748517,0.008726197753482054,0.3472710289100844,0.09787997662020081,0.06991656594409237,,,0.0826649672920897,,,,0.0019553938909710215,,0.008345673072612088,0.03806308402473493,,,,0.002055884563735977,,,0.0007573389368993814,,0.0026765561856750197,,,,,,0.12086708918098867,0.0007632137762302559,0.010569763562453097,,,,0.0007233267091943193,,,,Control
7,,,0.0020382508463218287,,0.02195112700597693,,,,,,,,0.28993887579903915,0.0030839965414942603,,0.04011842319559683,,0.062650227068385,,,,0.04986215262573236,,,,0.0013577859884274324,0.0030179782669056982,0.024049919956644957,,,,,0.0031190845952694408,,,0.002352623582457839,,0.0018123081185440766,,0.00032167429645916915,,,0.002289647624670593,0.4723632899451632,,0.01967263454291117,,,,,,,,Control
8,,,0.01155170066953756,,0.050026921852731505,0.003858734746047453,0.0006741688639696577,0.017237554913331135,,0.0026476683186690384,0.012811902525060672,0.004276065157939613,0.013911355838898916,0.006336930739444575,0.0007121429807603368,0.046868655612349944,,0.03695048341948712,,,0.009293395338908089,0.021855387122386858,,,,0.15507679944393576,,0.02165037820809124,0.026122471914869216,,0.0032269018906619985,0.0017736221778079007,,,,0.00113383528444602,,0.00874867202845801,,0.00025401605150521836,0.0005016175562552544,,0.010908963084668296,0.3631518670885386,0.14134582065979256,0.026924033677396802,,,,0.00016793283405067212,,,,Control
9,,,0.00023814060781306867,,0.018624470812652307,0.0025772016159685274,,,,0.0011749748702174017,,,0.10764318430893352,0.0026314436341748917,,0.13999885063381498,,0.07347131776849548,,0.0003308964753778542,0.004982905698537382,0.00918162102977161,,3.2464553647674906e-05,,0.0030650773150402632,,0.017535093476741974,0.009059021970033807,,,0.00013772229901467053,0.0037832295375010974,,,0.0044868634502561395,,0.0036818030127509075,,,0.00013217711127981927,,,0.5713499305843318,,0.02543275149190756,8.54967127118892e-05,,,0.0003633610290255291,,,,Control
