taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,0.01647344829890981,,,0.05364287649861894,0.0008410245038022783,,,,,,3.8963185489114926e-05,0.05355945797649463,0.037127667125900314,0.001303505080498874,,4.46625876218312e-05,0.009377485392691398,0.0829799790365627,0.10120594167853611,0.030065071628531625,,0.013229970357927634,0.21117632033126996,,,,0.004837341653769611,0.0014160423662466898,0.04493429366532178,0.08679785308702936,,0.0038977693058180017,0.0014603940773885548,0.006463432894980226,,,,,0.01745768323448325,,,,,,,,0.18502331832663482,,0.01041529470831237,,,,0.00022745795784204055,0.026002745039318105,,,Control
0.00633476041519424,,0.0838279808459394,,0.03608723688287909,0.004471471669479331,,,,,,,0.0022016088955869443,0.007754504281982894,0.10453618645779858,0.05601010157398921,,0.013732511786960265,0.012467813767186442,0.35273246186051227,0.022025252671012307,,,,0.0145478717745566,,,,0.027004204565299686,,0.006395957179539088,0.009528789127747034,,,0.014372813216310234,,2.822845584237399e-05,,,,0.06068486025755728,,,,,0.0007516353018327642,,,0.09377303436730236,0.01918955681956308,0.051541157825928594,,,,,,,,Control
,5.517752462347381e-05,0.005644620493415952,,,0.002665436919402552,5.779543637568241e-05,,,0.0001064281816186347,,0.001305733830870818,,0.057569993898251834,0.06166017894433716,0.003076146997758665,,,0.05158142007616109,0.0007455007158981752,0.17535981183255836,,0.002470100427122371,0.006859935679922026,0.14653056210592877,,,,0.00017791731023663907,0.021026563749171834,0.033879503563380646,,,,0.002033714675811905,0.014314540083249595,,,,,0.0011691996641017845,,,1.9835715968657556e-05,,0.0006314201768500078,,,0.40336180144549005,,0.006849967477480925,0.00015767883861379558,,,,,,0.0006890142353985972,Control
,,,,,0.1238420017891167,0.0039530719066559515,,,,0.00045064851269144133,,,,0.008853032148506794,0.03209880910865935,,,0.022326053885769446,0.0090130755455374,,,,,0.028317994437228454,,,0.011605462702307489,0.006929457924590919,,0.017661420612578735,,,,,,,,0.0034055550220775653,,0.0005110859534122094,,,,,,,,,0.7048795547087294,0.02615277574213808,,,,,,,,Control
,,,,,0.019118764907866112,0.003168179884386537,,,0.0005330034700169167,,,,0.00890580547339217,0.03772811681516565,0.0007716301417646074,,,0.043948238074211186,,0.17529130197212292,0.05929343519577065,,0.00800795623867103,0.08024005823015024,0.002503513366924549,,0.002422559747400512,0.027260299659450402,0.0002554626050733624,0.021943471589614547,,,0.023274921717950734,,0.009415520915874772,,,,,0.0033516613134447525,,,,0.000411119377856816,,,0.007626274540641137,0.455217425493434,,0.009311279268816424,,,,,,,,Control
,,0.007047880054727723,,,0.04847640092139938,2.2513508628747223e-05,,,,,0.0016586696589737488,,0.05872318876728803,0.03525981950239492,0.001698356262556517,,,0.008908543007398463,,0.051845154810215316,0.0747473617832877,0.0018574168188684565,0.0009208548599125724,0.02251445105468982,0.00036639426368365827,,,0.0011119578982728686,0.0071957362137221,0.05082901021610666,0.05364853920837478,0.1912203180331529,,6.670281393726503e-05,0.054864163960333515,,,0.00040524315531744994,,0.0013278781531215974,,,,0.0015811813036934095,0.00027005738955134456,,,0.3174614144640602,3.937246160190212e-05,0.004825430254092695,,,,,,,0.00110598920063641,Control
,,0.0015218802244913409,,,0.023117216969142783,,,,,,0.00013956596208267868,0.0015335956154690837,0.022769728285446416,0.12416378850072234,0.0027595348765661314,,,0.010919864993871833,0.055942723759128704,0.06208189425036117,0.0169826307613364,,,0.1719513776637616,,,,0.008516885494889185,,0.027373978812664485,0.03691010332261732,,0.0495773952855433,,0.0037568712041496526,,,,,0.024988521463665935,,,,,,,,0.32022951571528013,,0.021656358650700726,,,,,0.013106568188108837,,,Control
0.0001118832160775074,,,,0.0001258812062078166,,0.0005822761074348764,,,,,0.00317321344608664,,3.55488526330874e-05,0.005176335904230385,0.013036559829776384,,,0.1426072938390616,,,,0.00020140992993250654,,0.029525990793350696,0.00127079595290915,,,0.00475256941165239,,0.007030817834083938,,0.010386710086619363,,,,0.0002379658322152565,,0.16289330198186366,0.00013605240766940814,0.012772410706669901,,,,0.00035750262563019906,,7.975833225327259e-05,0.002569688591043885,0.5190575586276612,,0.08293567460292287,0.0001835851511334797,,,,,,0.0007592147308805834,Control
,,,,,0.09156348618626008,0.004450345243799611,,,,,0.00013732856170265334,,0.032240512927801994,0.24832337471187083,0.010111595050281889,,5.215008672252658e-05,0.0749110432001093,,0.012264677846418201,,,0.009812703474811404,0.22053555889452453,,,,0.01238605461688808,0.0020549179270115568,0.020689473228906366,0.0018834361712592492,0.050622498201844564,,0.00020880485703411616,0.0025504460059475637,,,0.0051229791074481985,,0.008533288013885424,,,,0.0001142189154295337,,,0.00026903309444503416,0.18115304046253655,,0.010009033213060918,,,,,,,,Control
,,0.008530965794352658,,,,0.002461794138868706,,,,,0.0004652924036023353,,0.004658369590811937,0.032166791292557895,0.0021221528698325844,,,0.009339731524064561,,0.2317577696217709,,,0.007293413046843367,0.06564938997180916,,,,,0.003129177131291822,0.057852162263414594,0.11576442731671799,0.1614959947440312,0.0028213015985224387,,0.056253791089358025,,,,0.000964165728400938,0.001765872405609123,,,,0.00034740622679021354,,,,0.23060916093580852,,0.0024951733728505814,0.0006899719604350192,5.213614492033103e-05,,,,,0.0013135888273350714,Control
