,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,taxa872,taxa904,condition
0,0.00031372362402779273,0.042727549318389166,0.0001827484172268638,,,0.0007285702420364541,0.0003749702304040051,0.0002839815669745961,0.44218507622889225,0.004083804744937627,,0.04410053079657821,,0.003790459937779617,0.000165564117596128,0.006354665878832623,0.0009344513703046929,1.487102852659832e-05,0.0016279920784784934,0.001789149965400074,0.013245019251923375,,,,,0.0005406445037669967,0.008739758542965265,0.03265369428293774,,0.00048027914352569384,,0.22327472385601585,0.0955143029552369,0.07578881993872255,,0.0001046479785205067,,Control
1,0.02461210459087835,,,,,,0.025021275240357126,0.3966280581626686,0.017896009401941148,0.01743875507583949,0.002659915487068248,0.02853414002293316,,,,,0.14852241209773054,,0.2755735739463652,,,,,,0.00047542607650266074,,,0.017259896049420628,,0.0043589741495620804,,0.003067452720780642,0.002035542310368597,0.03591646466758355,,,,Control
2,0.01959100680966977,0.0001793857227946168,0.001900132839299491,0.0007107637795612289,0.0024485108221216395,,0.016988140830724856,0.025202651112394857,0.03406326287820012,0.02424909084291162,0.003265237330961549,0.008396503355086635,,0.07132856090828417,,0.008822857328798494,0.26272290631570194,,0.18017627150321172,,0.0061956908420564,0.09634682018469012,,,0.002683589554202491,,0.0005978133506155487,0.017245225602055516,,0.000547960806722626,,0.14029423638887364,0.03487258451127351,0.038818966118730196,0.002351830261057331,,,Control
3,0.002892715474985727,0.03788217348589495,0.002006829604944499,,,,0.01599989552983784,,0.04685842921196785,0.00621795325013006,,0.21845739780654866,0.001297171180164598,,,,0.046734568754557386,0.0002657921423664496,0.006124958976994403,0.0002520738382443103,0.0011126336083677434,,,,,4.22101665296595e-05,0.04409049754178543,0.03744938737219553,,,0.0007103179586319263,0.008320810983929533,0.5214907786614945,0.0012959840192309517,,0.0004974204311979562,,Control
4,0.001575915578047016,,0.00015426323811784396,,,0.001729521910963507,,0.002688931957540275,0.014848575687194002,0.0010560845953759568,2.025457704173253e-05,0.06248690295254801,,0.06035644990035843,,0.008095590217280152,0.004080695110807864,,0.00034388987290855067,0.007914393865906815,0.02142299242653993,0.0038110355256522573,,,,0.0020891775087045414,0.027566698322198425,0.002693858746550426,0.0029189582622142214,7.247854054933476e-05,0.0002016698968155206,0.17554806148369917,0.5483581858818372,0.04796272895062241,,0.002002684990526332,,Control
5,,0.00021735754383569295,,,,,,,0.060868333361906626,0.014150697955325206,,0.01963115587794251,,0.027844022702634523,0.007045672855441494,,0.019941151046549505,,,,0.04414864569106215,0.03245344633519441,0.03619704905051948,,,,0.0025123444146580394,0.007257516254945561,0.00015319295524951056,,,0.7032489037630426,,0.024330510191692703,,,,Control
6,,0.015488122482356625,6.744118050209802e-05,,,0.007125520336851497,,,0.0038317431147714422,0.0018789717461063665,,0.05087629234031841,,0.0006437661990432108,,0.001962778097147613,0.00415789992124913,1.0527912257669087e-05,0.0002700774322734714,6.869202156241516e-05,0.01019675208695013,,,,,0.00014593145703699725,0.042031074019040916,0.0017871391649280843,0.00012508410603171197,0.00017751519381000453,7.921993382008422e-05,0.02798454585869978,0.8086030763393511,0.022487829055891223,,,,Control
7,0.0044777618315950014,0.02721422712080221,,0.00021395798418000802,,0.0001774110940593081,0.00012806767378430146,0.0300675462284889,0.10386892340130133,0.0012666517407938945,,0.024075084715588925,0.006861499468739253,0.10188198057118182,0.003512801085719041,0.016733868924425018,0.2507014290038781,,0.004802179464066985,0.00028940632596980033,0.048876398110495066,0.06849460493170081,,0.007111594854075023,,0.0020380265784955024,,0.03499113917065995,,,,0.23899618694113076,,0.012888972288141412,,,0.01033028049072748,Control
8,0.0015726215874437798,0.0031312460744974094,,0.00129183764879023,0.003944130310689323,0.00017754216810664906,0.00034150820124841504,0.0016452381233024566,0.02791042866067324,0.004309107334396411,0.0003069890363764643,0.019834101735556258,,0.12702842190165234,,0.018320310066293637,0.0236409973176083,,0.01136133062119342,0.0004584313481165165,0.03573301867571013,0.05302827793147693,,0.006523280229948154,0.0006898570906574301,0.0013115177824214942,0.00137971418131486,0.003830680128579679,3.925502590621227e-05,0.00024836960090793823,,0.6296695589797819,0.004001065884456778,0.016964380431506398,,0.0013067819213872327,,Control
9,0.0016770227394275082,0.008859173541941632,,0.00305389681517041,,,,0.03759900014971396,0.15417138684333603,0.003906669107669864,,0.030337049959770813,0.0005505642897844223,0.15068801487337022,0.0037195781567556513,0.01889041989305029,0.039268094433874315,,0.02966683807231863,,0.09226230130724783,0.041745582254428454,,0.04113879800911341,,0.0007279763472556321,,0.02252391767833413,,,,0.28322810454111025,,0.030839631650146304,,,0.0051459793361803025,Control
10,0.02033093987226464,0.1315704398728052,0.005468379175266871,,,0.005076544982543699,,0.08173062264226423,0.11315185413042327,0.0378769809305197,0.0015515509562851867,0.017928144269370873,0.19390062072850447,0.012475659030729358,0.04480533171294467,0.0005345552562978372,0.1508821134827075,0.01231120544156491,0.015998274372594958,,0.0034361177275779257,0.010369117756770872,,,0.001037971371452111,0.0009091980481813335,0.0006288376558714038,0.010874263824210894,,0.0003571270249902419,0.01572742871785667,0.015634119416443843,0.002875505064975926,0.09190955376962007,0.0006475427649611137,,,Control
11,0.0005368544241817642,0.004750875346054481,0.0015454147078880973,0.0006264201954932318,0.008535758458941493,0.0019836279388160986,,1.4801581024934936e-05,0.016056042026982527,0.0005529524940555986,,0.06680126381732993,,0.07869341582459716,,0.01989743044553407,0.0030257888918564075,3.057552868654443e-05,0.0016189904500631387,0.003338782908128207,0.027963211696749524,0.009041281069274857,,0.008349820349861837,1.2424684801952684e-05,0.0011505258126608187,0.08381789604060948,0.05993484279208382,,0.0006576439686042261,0.00014758364729971623,0.29040810011659757,0.2693930962833122,0.04077068483133978,,0.0003438936671705687,,Control
12,0.0007510981653541149,0.008847218785063758,0.00016184002899028625,,,,,,0.29076463614339865,0.014046803962945241,,0.130508319694002,,,,,0.006014205283616251,7.338626900631197e-05,0.0039684952855555105,,0.0002277467521156004,,,,,,0.001272931989573296,0.008015146405606667,,,0.002074435790212396,,0.5026092233207038,0.03066451212385608,,,,Control
13,,0.0025242106357615136,,,,,,,0.18320961195369997,0.010787494619775247,0.001800904088109375,0.02321222030469025,,0.05691944733009131,0.06158162430750735,,0.007419376261541877,,0.003996666839955728,,0.016921426631764446,0.016963797310293297,0.032632133662161854,,,,0.00098153730237409,0.005444181439058493,,,,0.5140294525297648,,0.06157591478345026,,,,Control
14,0.017957066316454735,0.15171480297747258,,,,,,0.0622419059113785,0.1955993194611988,0.0612312919476637,,0.10174824888791557,,0.0133061025519366,,,0.01381728275732742,,0.02494850965904049,,,,0.05331943057419779,,,,,0.032507348346551224,,,,0.17733464306218127,,0.0942740475466811,,,,Control
15,,0.03990968056432041,,,,0.01902419136980626,,0.022667339367466854,0.012580128513729206,,,0.045523834570622305,,0.19255932027142053,0.1897951582048132,0.0020483629327187327,0.08155851644164751,,,0.013834014928896002,0.05439688283507075,0.06288853835577474,,0.000592996392394373,0.0018970602718276096,0.020502665952884903,0.0037122520493257684,0.003725786760081847,0.0008300188880739942,,,0.14349104205718802,,0.07239881840874715,0.0012030487211073815,0.014860342142082554,,Control
16,,0.022908297569935336,0.00011238589884284872,,1.5907983644761677e-05,0.026053271602727062,,0.001608423037003458,0.00013676288097474968,0.0008712768308458318,2.2660293249372745e-05,0.00046842717307920537,,0.03844913868568697,,0.04796943744448658,0.009576262816370024,8.228662043585358e-05,,0.0102679739901034,0.06305650046562325,,,,,,0.09477644762365055,0.051338725491262005,6.626419086559002e-05,0.00048765408856352166,,0.6004107922049965,,0.031321103107653216,,,,Control
17,0.000715042108226706,,,,,0.008386611149533856,,,6.98386508918614e-05,0.0005490604461564103,,0.008773135919683714,,0.01087461308755642,,0.007921288164726405,0.0007280219890668049,0.00011073101884828026,0.0005114991980616099,0.0033667283842770688,0.061421025867753845,0.0005407900796034268,,0.02696013143450312,,0.0035142165878052755,0.04901582063688484,0.01041801993411045,,,0.002111815126063934,0.1530224571465788,0.6503276386116306,4.227076238191611e-05,,0.000619243695654646,,Control
