taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,,,,448638876.66575646,1813381999.5080655,,,,,,,2923653238.6553755,9227440687.619585,1655277713.7316236,,377404236.8297356,7397254198.852159,,452010704.2667404,,,,17129321402.96259,,,,361720046.85433245,,,,5170623850.302278,,,,,,,,1588781120.1355588,,,,,,,,1506895439.7901094,,3087861789.310746,,,,,,,,Control
,,1502781671.803204,,56328682.818192095,450916208.8098146,115460079.12271275,,808513466.7095957,108137257.85755284,,,,2851555933.3438935,1024775649.2520443,1373582438.3404691,,56196101.21212814,2607867858.105194,,382316019.19779664,,,,2021027753.441354,,,,8459230626.717789,,107421933.84344038,641830638.248735,,,162464883.4121286,,239211133.56416866,,1714569995.9642854,31474256.62094832,1267853232.4442172,,,,63549755.40893082,,,,3036143445.209716,80033040.66516021,1040636109.2890896,,,,,,,,Control
,,,,,14700318.77838158,,,,,,,,17754033.84253238,76353498.22138439,6295963.840957862,,,422010144.84362227,,4004748151.303501,,7644909.277991432,46586414.85692313,944806163.826239,,,,,,879034452.1532378,,861102506.2156638,,,207766806.7516095,,,9615219.3454696,,55920161.33561014,,,266281298.18954602,14610035.028658863,,,,18583210421.603447,,49369278.67190577,14278109.478207689,,,,,,,Control
,4622249.744495853,12799510.040888993,,,3032431.3610386807,25451814.675902322,142638358.1583716,,,,3231158.658970827,,212432121.21917084,111739943.46506973,27913825.089172803,,,1645745397.2844837,,5915780447.276782,,,1045541115.7724918,971912651.8886316,77735494.70779133,,,,4533926.500970454,2548541430.9793444,789112978.8722318,,74684662.67101818,,359608086.01365983,,,238097383.7335929,,11625546.929030571,,,890592.7055477677,,,,32940889.699826736,21268163438.213013,,340552346.22305506,,,,,,,11551944.226092737,Control
,,,,,659910080.7423093,,,,,,,,,3538061498.3386817,236119606.37886906,,,2204126866.9966464,,3437168829.417688,485837871.4243528,,,7286602097.680699,,,,,,3113567645.0786934,1120295014.4968743,11894230924.497139,,,896442336.0738205,,,,,126551931.06710327,,,129993798.46754989,,,,,56569669782.29447,,457402607.23319703,,,,,,,,Control
,,,,,3567844342.8190722,156733604.48166955,,,,,,,,40980899492.681885,1208080226.1304488,,,4612334865.797748,286952583.87389624,2384712437.4307237,700531964.1158748,,,6705939792.253541,,,969420463.1216185,1498146660.5631335,,1400904484.0766306,1441750324.990859,,,,,,,,,1219447656.4836164,,1563593796.7053804,,,,,,22763935816.97446,,660511481.1810842,,,,,,,,Control
,,,,,30825871.726222403,139255124.3758973,,,14284444.51361164,,,,,2422214874.8070655,293926725.37664783,,29146539.014282223,54074513.32447376,,94690085.44433779,330807299.681763,,,492199266.4689103,,,,104721569.28265034,,60417535.07378998,64069577.89915386,3111570836.596389,,,,,,,,157259392.0110776,,,,,,,,2442194887.494305,,163888709.63839328,,,,,,,,Control
,,3294925458.5144715,,137323681.7063037,,249439622.3021637,,1486988980.0362468,277513231.6977837,,,631373591.172635,6228166439.640584,6347600756.687862,2210893425.772827,,128101337.39760476,3499016929.7159047,,687560475.9609016,,,,5659217211.288657,,,,47573314368.93445,,301451660.9033742,626018681.5740356,,69415494.79665843,59132085.0674963,,919537143.0720773,36572049.258582324,,,2664206356.292777,,,91797033.61895242,,,,,5320995171.141568,979512130.5763904,7413088935.819543,,,,,,,,Control
,,6745912.591671244,,,,55868525.674316354,,,,,,,,4710442272.176247,76857877.22493014,,,124588931.08875,,209448273.82192516,397224301.2914056,,,1135047037.843153,,,,5745192.536158044,,114899555.7873003,38353777.234905064,3301688993.4558697,,,,,,,,47111151.4546107,,,,,,,,3337308328.1928773,,17009377.65315069,,,,,,,,Control
,,595489951.9859321,,,,,,,,,,,4385447430.850166,3039929547.903657,1739754912.4447708,,229981260.37181765,4583744445.001404,,11787022585.613894,,,999290214.3373567,3547312179.8353496,104248897.93063912,,,10326552711.806137,,790850377.4630674,5180519154.532255,,893466763.9268534,3120125.466233917,,,55872463.457266174,,498601845.4028789,469516093.7656332,,,,76612120.96811517,,,76496202.99413742,32114591698.97204,9773527377.620712,2067203869.2695303,,,,,,,,Control
