,taxa102106,taxa1263,taxa1301,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa547,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,taxa872,taxa904,condition
0,0.07333250377127751,,,,,0.11521597002153121,0.03345977354995782,0.020010260730674176,0.0016929185659047955,0.0590961989398605,,0.00882575830981491,,,,0.22587682839386927,,0.2927031517578386,,0.002349768521587823,0.006469258096134684,,,0.0027415326022987713,,0.000948148631681587,0.0024146375544782587,0.028341749648371082,,,,0.04601703118099378,0.012845700437661983,0.06765880928606326,,,,Control
1,0.005048471278901076,0.04285315576845597,0.004231209895984721,0.023768051559329584,,0.008366995877387018,0.09165536609047471,0.01076705191082373,0.00032161393433335325,0.020579864675823224,0.019774598218196687,0.12308721103207551,0.025480969729735056,,0.009921195482796815,0.17893108508450317,0.0016351653511160957,0.0067031283836131335,,0.02023351120807961,0.08203822054426546,,,0.00017167736821057782,0.004196617388229251,,0.007466948090461443,0.006827682831042268,,,0.0011119938328948403,0.28633707325108104,0.007373666126823631,0.009721351459664601,0.0013961236256974997,,,Control
2,0.0015979964459883534,0.00843117279428994,0.0001039647621729543,0.002058396743042593,,0.0014137096695883754,0.10308259214022175,0.003267448875724006,0.00014702833878875668,0.15810243304985958,,0.06862983098390563,,0.0007026329155181288,0.002147584787749341,0.019846925872807928,0.0011729547228711075,0.006140359395100294,0.006515371374796239,0.009901983922087014,,0.0006034178125307408,,0.00038345581824806397,0.001580053289065102,,0.001193431031359994,0.013876287632605204,0.001045452760734124,0.0006195666537616668,0.0006780402357350845,0.36086221724223383,0.19138910010212823,0.033905283774193176,0.00027484694487144457,0.0003264599080212666,,Control
3,0.027532962776088514,0.1734441252416622,0.03453295356503566,,0.0018052640143610547,0.00048757173107410085,0.3027048768431061,0.03347941380859637,0.0008255150257858306,0.07868746590631132,,0.002940884486233058,0.02411668561755504,,,0.23474368198532983,,0.01989771637530742,,1.5044719661606382e-05,,,,0.007252783017274818,,,0.00030028032304185807,0.02524289034650957,,0.00018237884651008557,,0.016415017291193112,,0.015392488079362429,,,,Control
4,0.04433246025415792,0.0006250682318144752,,,0.06089892877131459,0.0025354150121801888,0.08696974698563005,0.07737523767715428,0.018944176222001192,0.029485937549058483,0.1425979391183542,0.04050053274824642,,,,0.11324896928552972,,0.1126603393630814,,0.006845937387750564,0.022871160187128717,,,0.0026121803042440405,,,,0.056066027944870714,,0.0013532583193845177,,0.1300612883722042,0.01519261463160869,0.03470540130964756,0.00011738032463797169,,,Control
5,0.007961901835652442,0.07316263231848098,,,0.0011342646268089906,0.03990662930498807,0.07119705222468165,0.004007666644343737,,0.009387219175922907,0.030235946527934966,0.13179416563401752,0.03374334709184702,,0.012416403107392815,0.16219061163220166,,0.03007503683539759,0.0012452297557608287,0.03186729801244226,0.07894799724863912,,0.00845365580360444,0.0015665363629753467,0.00016716558243206643,,,0.027643444222229308,,,,0.23479072663802017,,0.0032709074147781146,,,0.004834161999448046,Control
6,0.051891249985094694,0.015570196358333947,0.0039868518105270695,,,0.09846460371457434,0.03538563877357382,0.04742998335715344,0.0019404588110841013,0.09005002223020961,,0.013201422733412942,,,,0.06978635576171258,,0.29209835292033415,,0.003709293590374746,0.02216249686988429,,,0.00560993392261843,,,0.05920432884356918,0.043779139886787756,,0.002194381463582488,,0.10483843492510721,0.0027635514846543413,0.035933302557411013,,,,Control
7,6.251216629239638e-05,0.009390872621677974,,,,,0.08091492525631996,0.0011975645340284928,,0.025090557351651506,,0.009307288938657808,,,,0.07216522878650139,,0.00014168086485531896,0.000718237698749556,0.008805686499980935,,,,,0.007088458227223195,,,0.0004203265884411692,0.0006053545734221948,,,0.7801929749570041,,0.0038983309351940483,,,,Control
8,0.001073341650840206,0.0007038950743482238,,,,0.000570559454877189,0.025122871496535998,0.014160303303233644,0.0007870029037310776,0.033701435122942096,,0.05577705316177886,,,0.01020299894198892,0.03572305324448327,,0.033397143470942,,0.005944126122182629,0.013270424202936407,,0.006455582193542403,,0.0008956280642229873,0.0035973385322794244,0.0005193230746265946,0.00837099577098145,,0.0006730322153783776,,0.6450922506992051,0.08103658862532187,0.022925052673621233,,,,Control
9,0.0010177146495390442,0.0045072975123895374,,,,0.004783471997419528,0.023211749909946407,0.00026440078408788373,,0.041687224123663644,,0.19185854669698454,0.09114854178146446,,0.012467029831208773,0.16943776619601972,0.006988198996251395,0.021027119400653667,0.0004080196360972332,0.11644900713699423,0.010004499380713478,,,0.0011618409886579673,0.00355342474123486,,0.00043603292454569997,0.0025089147723103256,5.460561299012723e-05,,,0.27072813337004836,,0.0163302247041274,0.0049802754985121996,0.004985959354139424,,Control
10,,0.03936068580614096,,0.018762495931683325,,0.022355529041785133,0.012407077150911843,,,0.044897611904890326,,0.18991048780839853,0.18718434936071945,0.013755929649566404,0.0020201857963194746,0.08043660322715321,,,0.013643715192763058,0.053648603141635824,0.062023448046388645,,0.0005848391757381493,0.001870964444187362,0.020220632722408458,,0.003661186571293784,0.003674535099520875,0.0008186012066418371,,,0.14151718937730637,,0.0714029053560047,0.0011864996675348275,0.014655924321007579,,Control
11,0.0031500064814948183,0.05193878999751029,0.0,0.00030102942598647333,,0.01969448496807607,0.09832911178829586,0.0031483603875728135,0.0003244862643750297,0.0918141806876146,0.013236138345963678,0.08815738303988283,5.473262290663149e-05,0.0006458861026463019,0.005935917563616387,0.03134430317757855,0.00017078224440791035,0.04020800454321923,0.0020432140806874097,0.017122771857555265,0.0014956820898808434,,,0.0015188302856590239,0.0023919802304119974,,0.001813069574217231,0.034100070164753415,,0.0009513394060481609,0.0007227381126298617,0.4282704285399765,,0.05356029539155432,,0.007555982625478654,,Control
12,0.001574581610234496,,0.00015413265866474953,0.001728057919749502,,0.002686655852949786,0.0148360067892756,0.0010551906497375258,2.023743211708919e-05,0.06243400956256953,,0.060305359878426626,,0.00011912737067843307,0.008088737529913112,0.004077240918206206,,0.0003435987798906872,0.007907694556108881,0.021404858471432843,0.003807809592236527,,,,0.002087409079234032,0.000727344249440681,0.0275433638944083,0.002691578471572862,0.002916487446884945,7.24171895216921e-05,0.00020149918897123385,0.1753994650316863,0.5478940162398281,0.04792212986174224,,0.0020009897745178135,,Control
13,0.02461210459087835,,,,0.025021275240357133,0.3966280581626686,0.017896009401941155,0.017438755075839495,0.002659915487068248,0.028534140022933165,,,,,,0.14852241209773054,,0.2755735739463652,,,,,,0.0004754260765026609,,,,0.017259896049420628,,0.004358974149562082,,0.003067452720780642,0.002035542310368597,0.03591646466758355,,,,Control
14,0.0076949831948462735,0.04823923843801348,,0.04418905481889311,,0.005668376419144534,0.01462318456122036,0.0006582266683982556,,0.004439268716440235,0.022108684506838297,0.1361996353424257,0.01770096887831176,,0.024423343810281942,0.11350962175892584,,0.0017780478480637324,,0.07224591431915699,0.06942870417841245,,,,0.002122728765372597,,0.007987214939530389,0.0022812255679059545,,,,0.40076914308604455,,0.0027818957575828497,0.0011505384241907288,,,Control
15,0.00041862582813242364,0.0019319637542582523,,,,,0.3261290216321335,0.03260886039803708,0.0019357023870463044,0.030407411950650855,,0.03197511161839754,0.03281852696655622,,,0.017589458914749678,,0.014033311824406319,,0.02253738784354246,0.009821388334212753,0.04497160963096057,,0.0019921860553847124,,,,0.025896599925671938,,,,0.3686645583472253,,0.036268274588634186,,,,Control
16,0.023287505211814767,0.07607946611162217,,,0.01510288784174614,0.09020162277711964,0.04668090126341008,0.00747088829178221,,0.005385748747509911,0.0712696022144422,0.04782605278658364,0.06277589527395946,,,0.20448203661175787,,0.017595665755564233,0.0007078347639626999,0.025935086433397973,0.04817474801289221,,0.00044569289009192646,0.0024051904711480557,,,,0.03250259349830244,,,,0.19732613220471348,,0.0095024619620249,0.0007868392577052131,,0.014055147618448827,Control
17,0.015157875698059356,0.07448660774988873,0.001570512142574401,,,0.2365415969344743,0.10218030640580747,0.02433479049693927,0.0005660232383565405,0.03501757531832198,0.2936435752207653,0.040481830923840584,0.05008123971283791,,,0.04533905493436289,0.009501636233429929,0.013081989518264043,,0.004363828730109329,0.016881413760936822,,,0.001963329032492,,,,0.008645856580395158,,,0.003306892296083789,0.0136129398200208,0.0014063707992874046,0.007834754452752116,,,,Control
18,0.007204166606970223,0.0051838115984842335,0.002605039016457343,,0.0013397018634613883,0.007541081954231818,0.08805213807639187,0.01874729802533267,0.0029886881496536356,0.019457401415021718,,0.09875155978274587,,,0.007894030060171739,0.038973362196847244,,0.16093137365265134,0.00020967664541018504,0.01160965031075125,0.04098462060466468,,0.0020288830716127613,0.0008906709129598586,0.0003158794582155607,0.0007445567647211993,0.0035382365375426937,0.02577749214451678,,0.0019421242427364212,,0.40835663768717106,0.003629088836719884,0.03972610590217014,,0.0005767244823863657,,Control
19,0.007883651040293246,0.024778963564129442,0.0009111691775940862,0.001381246172588213,,0.01229816872647708,0.0028685157378814065,0.000885126432623387,0.00015244267871969942,0.025402681857904678,,0.3132833254514984,0.001674581191253996,0.001444119243082328,0.005828998324111222,0.2611237389972127,,,0.0004444701118639413,0.06376800381814973,0.021352980532230885,0.03204695975469696,,,0.02728222707966029,,0.004921533972161506,0.0103302525165573,,0.003750591137621197,,0.16711705723519754,,0.0006346148397880838,,0.00759336705451106,0.0008412133521916223,Control
20,0.0020397403246595193,0.0027744470708928716,,7.095903121625618e-05,,0.004801629178516995,0.0023992320497133873,0.0002017482671702478,,0.0139047029399705,,0.18319886171504,,,0.00863627564530858,0.013356327462758253,,,0.011854446384785408,0.030338610371004448,0.019537624826635347,,0.05733887909642915,,0.01221261081860789,,,0.018050037654231247,0.0002583112934922707,0.000533775273667032,0.0002756681788257435,0.5599790655543014,,0.027902520464788805,,,0.03033452639798481,Control
21,0.0024010814712059096,0.010099310337067636,0.0001223647377376066,0.00031254244589630064,,,0.03932298343314063,0.002943384307254843,,0.027791865015419158,,0.02897783852033907,,,,0.048990099105391205,0.004602441186564232,0.002734018040058478,0.002189906858131649,0.03285221956373053,,,,,0.00228183110692468,,0.00036619004027387204,0.0034131523808681825,0.0002995826337713817,,0.005532634213421785,0.7729081255811823,,0.011858429021620586,,,,Control
22,,0.006557616649530409,,,,,0.21991936405175108,0.026505500474245408,0.006201983415030388,0.03037457459191112,,0.026221522407028183,0.010383799305361594,,,0.018335083548908664,,0.0223046781778406,,0.013604826122892372,0.01118776011842109,0.0800232711590086,,,,,,0.019504028341702246,,,0.002481809751363684,0.4354692874772787,,0.07092489440772583,,,,Control
23,,0.004950070234096278,,,,,0.18626571545547105,0.009881995490421656,,0.03280702204624824,,0.07956883522876505,0.03775117761908218,,,0.015109252815880003,,0.004519101949913445,,0.011853382163707396,0.026920831356767157,0.0171038971402312,,0.0010629348027891537,0.00041452753084345473,,,0.006463521777782768,,,,0.5215478127181657,,0.04377992166983519,,,,Control
24,0.22931632365191434,0.0009028370099068751,,,,0.0009102019463845966,0.0013460491026825755,0.10391391099252534,0.0346042907723874,0.0011064314891215414,,0.005660569704549852,,,,0.0006687786794987168,,2.8974899729014312e-05,,0.003130547042821646,0.15108114853051324,,0.013725236856426095,0.00013030969573988937,,1.3033903231888736e-07,7.261527153861537e-06,0.32424061682652777,,0.0014162779258995923,,0.01019994430139247,0.0016781794654036908,0.11593197924038912,,,,Treat
25,0.08575129121696187,0.0016404687776677004,,,4.2867014034695813e-08,0.0004405009343252773,0.004421450607742231,0.02313626284289815,,0.0006677956692907534,5.498219556643393e-07,0.004821358447638969,8.583486028412773e-07,,0.0018024840907167824,0.002761660648818362,,2.2002297519094823e-06,4.3895799170353455e-05,0.012352067795918971,0.13552215710487134,,0.17278507550681008,,1.3581201472650657e-05,,,0.33848221112752747,,,,0.008507537643368068,,0.20654178600504444,,,0.00030476331243214233,Treat
26,0.03169059314777958,0.0002672741803661961,,,,0.00011827012597798678,0.0006768569161053023,0.015351480960048144,0.0019573514953927958,0.00031807496001655524,,0.0033193907388982136,,,0.002260314505454696,0.0003505484503315315,7.154806338194953e-06,6.2107369732793225e-06,1.4303072634033235e-05,0.0032366279843435847,0.14113624320731064,,0.21426971683152507,6.902701681660455e-06,,1.0120108940239273e-06,2.9616571708010545e-06,0.13180617570064693,,,3.3288815595440854e-06,0.008523920605281048,0.013105933446861213,0.4315518015827378,,1.7551293671178418e-05,,Treat
27,0.14292746288602276,0.003614419858410403,4.58343260992044e-06,1.1129809688161507e-05,,0.000799669976682714,0.001924259019267597,0.09430870072077406,0.009123278761221716,0.00017541281647398646,3.2367070853863646e-05,0.00023083147861323062,6.857968695735524e-06,8.081214523772313e-06,2.4673462771555667e-05,0.0014762630244317043,0.00012045547984485019,1.7640645600025478e-06,,0.00038872171078383584,0.010050465105612846,,,7.409372472041215e-05,7.305143513167729e-06,,6.438703068660543e-07,0.09009949111259004,,0.0001419327019849543,0.0001538805425615814,0.0001529675843034304,6.765205131308027e-05,0.6440725647828691,7.062399465205798e-08,,,Treat
28,0.15984518215698826,0.0020983658042713176,,,,0.0013094401859134821,0.0016258226276640358,0.01263136869554703,0.001286537507894209,0.00042367899600237495,8.805607922842711e-06,0.00545665746192128,1.566246914194755e-05,,0.0019451192759191774,0.002798684112473213,,5.749953328868722e-06,2.1519210379689898e-05,0.02092948841396521,0.16789535815787351,,0.06672162018661157,8.411900099504267e-05,2.8995016213040434e-05,,,0.4453871331618313,,,,0.0057379540091641494,,0.10344830141138137,2.8034972215650535e-08,,0.00029440854162477435,Treat
29,0.000573850118601718,0.0012936139278092497,2.0725423036861156e-07,,,6.455466691524089e-06,0.004758893112389959,0.005861727149036247,0.0005173834302797595,0.0012501551256547132,,0.0005568703564413841,,1.0229691142021503e-06,9.71042247235683e-05,2.077573775155293e-05,6.6966229085603395e-06,6.224001485947519e-07,9.41287169722131e-06,0.0011662540027463524,,,,,3.584865853230983e-06,3.6685425096488757e-07,0.00012171830386113482,0.06757873607552577,2.08847655458859e-06,1.4166793696260033e-05,6.318681847990088e-05,0.004950224039413481,,0.9111444486616413,,4.3434049842550114e-07,,Treat
30,0.016702405105911828,0.0004341043380871551,,,2.7894930094516244e-09,0.0009074629788022849,0.0026380552022992453,0.0689943889421262,,0.00030896390631134915,,0.003229890986118737,2.378070708250383e-05,,,0.0011554463190653046,,1.175198557420586e-06,0.00012444609649058406,0.040427169605639815,0.02555013960522997,,0.5156729050642934,,,,,0.11961245068407747,,,,0.00997404884504628,,0.19405129906433394,,,0.00019186456103354536,Treat
31,0.042705433865223,0.006246211211768152,3.4346064026946244e-06,,,,0.00534919915483042,0.07706518773710908,,0.007968358952653708,8.243850989135232e-07,,,,,0.0007510504824482429,,3.222163611076101e-05,,0.0003326102456410582,,,,,2.4324162857781263e-06,,,0.7020019969498514,,,7.826791531418752e-06,,0.028103209120825985,0.12943000244421937,,,,Treat
32,0.11445053564544408,0.0005568388335199136,,,4.268340853292321e-08,0.0007128986528451308,0.0012230607935193353,0.035361763829951695,0.0005318048107785389,0.0002968933207066759,3.2325862497436413e-06,0.003856888416926091,7.557847960226649e-06,,0.0011651731572861971,0.0012092523855120173,,2.481364029232844e-06,1.5957122494081423e-05,0.016040458314545338,0.09852373927121735,,0.2234997128730657,,3.939476247218354e-06,,,0.38833184736052634,,,,0.007374369360181568,,0.10663777907926573,,8.206571842896263e-06,0.00018556624247625074,Treat
