,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,0.02518312200801438,0.0007305540907357695,,,,,0.00810466200859146,0.0004897939090776621,,0.049750381953411055,0.0013684444689433329,2.544115321644951e-05,0.11898806675469031,,0.0958488208077194,,0.00033766408638905547,0.013417933096592718,0.024308711640351453,0.0001185185430327282,,,0.003595786407246882,0.004638563431155257,0.06186998888138871,,,,0.00026092694945163464,0.000758063630392581,,,0.004833715691803388,0.00032701189622119246,0.0152932356627467,,0.0020824514681562086,0.00014892382370604591,0.0008751343029170559,0.5309661753662829,0.0010801113991569051,0.03432559691305733,0.00016443672200875902,2.3786444064160113e-05,,,,,8.3976489478687e-05,Control
1,,,,,0.003080878131659892,0.013917791886687259,,,0.0014276524964404738,,,,,0.2420871955950652,0.029376376719072568,0.002913037965647769,0.0054044533455903845,,0.009463758758273964,0.03306238942517978,,,0.04919263824721482,,,,0.010466350978862048,,0.006038403852154249,0.0064034056589637465,0.31098457265770457,,,,,,,,0.015717220461697958,,,,,0.24408408913647445,,0.01637978468331088,,,,,,,,Control
2,,0.0002789753261822621,0.008243382029767148,,0.12617550714403483,0.0003838549390520572,,,,,0.0011139014816022941,,0.06354349104234781,0.14577710682477418,0.029566385017502896,0.0014577599581192596,0.030481526300562754,0.062266826178484655,0.09639091920314603,0.05254590816190034,,,0.12153591748996422,0.0006682742281904846,,,0.007117592710689144,,0.006501424985079098,0.05829617736031347,,,9.543600366012074e-05,0.0021531428998057506,,,0.004770800271442659,,0.007083151312395037,,0.00016609642080544877,,0.003238602452494202,0.050204226381755576,0.0094811614439434,0.10880437685733571,,0.0016580755746491756,,,,,,Control
3,,5.52123868385357e-05,0.005648186872569911,,0.002667120993411892,5.783195263744433e-05,,,0.00010649542497870846,,0.0013065588184710418,,0.05760636772114601,0.061699137024348566,0.003078090566248366,,0.05161401020361179,0.0007459717375045955,0.17547060751458718,,0.002471661083801018,0.0068642699184478795,0.14662314291675957,,,,0.00017802972179505944,0.021039848734180466,0.033900909281514555,,,,0.002034999615629095,0.014323584283370928,,,,,0.0011699383868048845,,1.9848248553269225e-05,,,0.40361665314399786,,0.006854295417905882,0.0001577784631188812,,,,,,0.0006894495677666053,Control
4,,,0.004691702042609937,,0.14608554091008805,0.0008369510355430113,,,,,0.0004463873209072404,,,0.487431778565287,0.006070262976544916,,0.03313624778909802,,0.017843199551154022,,,,0.067687634073641,7.678264978133572e-05,,,0.003473457638598981,0.000544632837359737,0.007248705350813578,,,,,0.0009536364796988992,,,0.0006512418182897279,,0.0040769370211979575,,0.0002766996801831337,,0.001735469261396253,0.1970452383824173,,0.019687494615389965,,,,,,,,Control
5,,,0.015157875698059356,,0.07448660774988873,0.0015705121425744009,,,,,,,0.23654159693447424,0.10218030640580746,0.024334790496939263,0.0005660232383565405,0.035017575318321975,0.29364357522076523,0.04048183092384057,0.05008123971283791,,,0.04533905493436288,0.009501636233429924,,,0.013081989518264042,,0.004363828730109328,0.016881413760936822,,,0.001963329032492,,,,,,0.008645856580395156,,,,0.003306892296083789,0.013612939820020795,0.001406370799287404,0.007834754452752113,,,,,,,,Control
6,,,0.005129028178917661,,0.012802646253345438,,,,,0.0001758134903212971,6.618036281456572e-05,,0.010763570203297865,0.01594666403413665,0.000454051354559842,,0.01699884169346838,,0.3639859881854536,,6.577987650403886e-05,0.02342083992592205,0.025338268259147083,7.459057533563006e-05,,,,0.00564125017008153,0.07776032436187261,,,0.003320732365311197,,0.03146410686496613,,0.0007446041728470884,0.0010813130384225566,0.0028808982747750593,0.0021212758652832133,0.009349853527138005,,9.101051406723184e-05,,0.3759354984757992,,0.014386869976212116,,,,,,,,Control
7,,,0.020112353827389247,,0.05402640287237745,0.0013264733519303875,,,,,0.010169664551853835,,0.12005074016317925,0.14203324239403714,0.018644154129213084,0.000885949505779984,0.022395107052409557,0.11197660087367367,0.1479516493643307,0.07863030970296929,,,0.053240301175945054,0.001181443609644297,,,0.01155954179552575,,0.007473986821794143,0.05326662178310498,,,0.000627432125334682,0.002825682348420476,,,0.006169038824707101,,0.008548975830010224,,,,0.0009353938852221193,0.11259572122832627,0.005092238276726978,0.008280974506094342,,,,,,,,Control
8,0.000139645637949651,,0.0006828704605157719,,,,,,,6.823219701860403e-05,0.008009275190871893,,,6.66964240953557e-05,0.0005243567552233557,,0.00837840918278122,,0.010385335299268942,,0.0003973263948575302,0.007564888325723396,0.0006952663419677045,0.0001057489355722416,,,0.0004884854876589127,0.0032152503128863087,0.058657530426678324,0.0005164584944752214,,0.02574712336019217,,0.003356102629561369,,,0.0468104683986748,0.0007662409906349663,0.009949285487132361,0.008361735076757382,,,0.002016798942422886,0.14613756949235354,0.6210676671422809,4.0368888268241605e-05,,,0.03506663225072677,0.0005913822735165502,,,0.0001928491999336107,Control
9,0.00430001012176765,,0.02715883839251472,0.0026055426428213914,0.006960688540208954,0.002264977662465978,,0.0006945946974937944,,,0.0004770695532586055,,0.008401995752571995,0.08521750657218445,0.054390223858213536,0.008063520127924285,0.021121877225744212,0.007869442197742193,0.0372056213883165,,,0.0004568724480841536,0.13008096485517978,,,,0.11553695977386669,,0.008631360579150829,0.04048741882853075,,,0.00048322154506461675,,0.006708921177430872,,,,0.04994581604198026,,,0.014119981947966685,,0.1943750829938517,0.06904972388003568,0.10284690965718779,,0.0005448575384418234,,,,,,Control
