,taxa102106,taxa1263,taxa1301,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,condition
0,0.0015829786206252906,0.003151867958205466,,0.00017871143230909894,0.0003437573194090255,0.0016560733973255148,0.028094242260878644,0.004337486423174899,0.0003090108168616725,0.019964725943846892,,0.1278650106850792,,0.01844096468579468,0.0237966931287414,,0.011436154519815514,0.0004614505033422851,0.035968350597295556,0.05337751365256824,0.006566241505777823,0.00069440037865213,0.001320155227881441,0.00138880075730426,0.0038559083726253064,3.951355320171541e-05,0.00025000532320656397,,0.6338164615581326,0.004027416261723369,0.01707610511622122,,Control
1,0.0006952736933588642,0.00044837481792974376,0.0008384064020091068,,,,0.046920072797820504,0.013156702052813747,,0.025461269883888887,,0.07783421436999907,,,0.030536828409319178,0.002386722775765149,0.0072969418253357,0.002079966568721364,0.026135447148398744,,,,0.0010652182470987362,,0.004924047809151005,0.0018531547236317347,,0.00470107167839756,0.7510217636412638,,0.00264452315509711,,Control
2,0.0031932720528973675,0.028832268322285422,0.00012866322432112022,0.0029522097960573935,,0.010307353859503071,0.018877339816357593,0.003916148042682212,4.6617110261275416e-05,0.12917186879085987,,0.15956104500229354,0.05056433637746516,0.015967603387427132,0.04505056816933987,2.1858245033620256e-05,0.00264557280411656,0.0095631375925764,0.06220411084181385,0.03234005047907886,0.029664746317973445,0.00013684711701143299,0.006134708116805488,0.01618670380565513,0.018508443083823364,0.0036210099379391588,0.0005315386505568983,,0.19076550267540773,0.1485086461272369,0.010525625529104198,7.220472411579773e-05,Control
3,0.0021035505338583404,0.002861241475976901,,7.317887781717622e-05,,0.004951840927861842,0.0024742884170155743,0.0002080596583694104,,0.014339690664986466,,0.18892996265455486,,0.008906448543771922,0.013774160085481352,,,0.01222529491614227,0.03128770818074572,0.020148830043477735,0.059132639716904106,,0.012594663985757603,,0.018614705943051466,0.00026639217392439686,0.0005504736305441687,0.00028429204331852635,0.5774971686618353,,0.02877540886460497,,Control
4,0.007210438178749268,0.1635199544438459,0.0015872515310065673,0.0008224409196144855,,,0.5114961885913551,0.008071769481185168,,0.05152532413773927,,0.004269176661377509,,,0.08319468979025695,,0.007362372627699241,0.0004555010899886181,0.002864085265451547,,,0.00011203654325754111,0.0008188138372788099,,0.003567638486285549,0.00023586110410602854,,0.0031918324553946967,0.14727062558001836,,0.0024239992753895515,,Control
5,0.0024010814712059096,0.010099310337067636,0.00012236473773760662,0.00031254244589630064,,,0.03932298343314063,0.002943384307254843,,0.027791865015419158,,0.028977838520339062,,,0.048990099105391205,0.004602441186564232,0.0027340180400584773,0.002189906858131649,0.03285221956373053,,,,0.002281831106924679,0.00036619004027387204,0.0034131523808681825,0.0002995826337713817,,0.005532634213421784,0.7729081255811824,,0.011858429021620586,,Control
6,0.006003410802386648,0.05205782992442146,0.002266306129850288,0.003418223166380983,0.0004876512394663357,0.017319675847620012,0.2986662420567179,0.004720357986895113,0.0007895709633794059,0.018803513760404858,0.06040896341142148,0.14409564070535147,0.03466617251341067,0.007992709825992254,0.056402378423510466,0.0009009886704835621,0.002136230462279593,0.0014107962380039117,0.013633986577505641,0.0568952242087885,,6.307662771358036e-05,0.0033599170399230527,,0.0045586909998981216,0.00045669598687412476,0.00016505934344545313,0.001845547919102052,0.18132675272721607,0.0038061179240347484,0.0202571384985706,0.001085130018951611,Control
7,4.2045664428385135e-05,0.02920522245651845,0.0011394881634362592,0.04753642294331606,,,0.05566450842387419,0.0026651885504893956,0.00023079523751291892,0.09658091748908156,0.00014710916807232584,0.0486939451507722,0.011598321861283551,0.008048249375571226,0.07114207473166001,0.0007930926774587925,0.006001385379314201,0.006167339110238768,0.020251927489769478,,,0.0001487302057370347,0.0017854716728227258,0.003017662927709521,0.011435812835396488,0.0011011911486075135,0.00026818041865526613,0.001173732584103233,0.5138780580495613,,0.06033897315977018,0.0009441531248388457,Control
8,0.007601583742006491,,,5.17450480686805e-05,0.011523149843460496,0.00611149812542291,0.0563398365693849,0.02165240403521197,0.011287505900492125,0.022483116030970158,,0.06468077331149305,,0.0006679620105463279,0.030438326719736477,0.00031304680532836594,0.1021824064474759,,0.0031383049589040193,0.03125690761501384,0.00034385765345224824,0.002030617394645419,,0.004114804870175217,0.025087330504103045,,0.00010069886947805457,,0.2660640193599481,0.26755732562267703,0.06497277856200512,,Control
9,0.00035830821243865206,8.488958224538508e-05,0.0007124955713702465,9.045273447991274e-05,,0.005946803696034718,0.0031280368758696935,0.0007814168462757837,,0.04607083314489013,,0.16560577010149763,,0.0292687741192268,0.027207626216334296,0.0021761197157394046,,0.00012692228801737185,0.07134361561832324,0.02209035033127026,0.0020907150268056366,,0.010066833032390837,0.0066652745049901995,0.0003254444057198683,2.493116371769804e-05,,0.0009221439935417984,0.5953788542729181,,0.009533388545902237,,Control
