,taxa100883,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.03784169075782205,0.2568665490181292,0.006473328325190614,,0.004488993342595496,,0.003414162491718125,0.3646759368410497,0.03135054526740872,0.00025720942586049655,0.03200843373444054,,,,,,0.1792769379999942,,0.01817723770128735,,0.0028432880874018967,,,,0.002510666473854553,,0.00023504155750200028,0.023769859405992282,,,,0.0026427413904764343,,0.03112897017199365,0.0020384080072826626,,,,,Control
1,,0.035039267280725,,0.002652618915448589,,,0.006714224128476437,0.0662322687705954,0.06750237063183667,0.02351133178890747,0.001362269664855088,0.03720963978207061,,0.007311733024673132,,,,0.0601818848294748,,0.505909495856878,,0.003205731192284395,0.0066572783459232735,,0.0007381860701335825,0.0006288290766009359,,,0.028332003192338397,0.0009761983501752242,,,0.05658512593032536,0.010416438180502106,0.07883310498777565,,,,,,Control
2,,0.012290544195245568,0.18681664231518047,0.0018849542811353774,,0.0014018015811053742,,,0.2971605257862425,0.021136746933076555,0.00032299385869070154,0.05719718939760823,,0.019147730577009282,,,,0.12304542654385765,,0.018207672287837144,9.304858134365652e-05,0.009392348503991878,,,,8.985775609846475e-05,8.697572039313025e-05,0.020973603126185302,0.017330401205102642,0.0011918246940024325,,0.0027604755564773487,0.2050383130621578,,0.004430924037258546,,,,,,Control
3,,,0.011790743410600088,0.00037531599308764953,,0.0002819720971197281,,0.0001186713425762854,0.10465954550101313,0.0020960504604437876,0.00013245846068970927,0.04584369962914696,,0.025677333028042277,,9.160774035363856e-05,0.0057901811004346625,0.03625215474783923,0.0006648454734695508,0.0013078358115593037,0.0012079558003376106,0.019317692886122798,,,,6.382925052511048e-05,0.0002200832558105809,0.00024878088684667063,0.007748871013748412,0.0006117395370326588,0.0001570710196921919,0.0030153959216070586,0.696454739597594,,0.03575530786175177,,0.00011611817255528097,,,,Control
4,,0.014214667424418393,0.02611107077507676,,,,0.005474589876723461,0.050490113366432866,0.09339530984812144,0.004997414024591361,0.0002830876800954433,0.02477770743580707,0.054763820864967276,0.11611686388950863,0.03716330259048649,,,0.1384655161019356,,0.04255490093509564,0.0006698384027582109,0.027821409147336856,0.055745666696435006,,0.0016396682823369888,0.0004905155953308455,0.0011859133533782492,,0.02948358188194043,,,,0.22080533557142323,,0.04267343117237301,,,,0.010676275083426858,,Control
5,,,0.03936068580614096,,,0.018762495931683318,,0.022355529041785133,0.012407077150911843,,,0.044897611904890326,,0.18991048780839853,0.18718434936071945,0.013755929649566406,0.002020185796319474,0.08043660322715321,,,0.013643715192763056,0.05364860314163581,0.062023448046388645,,0.0005848391757381493,0.0018709644441873617,0.020220632722408458,0.0036611865712937847,0.003674535099520875,0.0008186012066418369,,,0.14151718937730637,,0.0714029053560047,,0.0011864996675348275,0.014655924321007579,,,Control
6,,0.032073472812841286,0.19576634942309984,,,,0.01575959332587539,0.09188557971862542,0.033367965571500915,0.008274123789894575,,0.004208609066764244,0.10726249788552557,0.047002812314903636,0.0388768933809156,,,0.23051374446723166,,0.02243852181498821,,0.02783256530851396,0.03223905341047481,,,0.0014964602036743556,0.0016410877009900592,,0.04455957860760005,,,,0.05620480071301867,,0.004020848845867461,,,,0.004575441637694321,,Control
7,,0.013444649563324092,0.10519059007668416,0.008944373816439708,,0.0024846986186677672,,0.0923458185244538,0.21671919117133706,0.03147692629088238,0.00045569946349776936,0.02974645899327221,0.05534096548753078,0.07713346636293919,0.025916093930375403,,,0.08516221980842223,0.001404117206767949,0.006011227958515114,,0.007850803346197912,0.047685322742921095,,,0.0002481992564846521,0.0038257106503242666,0.0021057428415405238,0.012994903418233065,,,0.008522878873242485,0.10996428550166723,0.0075013976767986735,0.04582561431480822,,0.0016986441046723266,,,,Control
8,,0.009124637485255544,0.01136070441239414,,0.0007069665960356588,,0.0016598165888156847,0.04083737601780643,0.04030901696502142,0.007960008496038446,5.069012690050399e-05,0.017007107709470726,0.0108538031433891,0.11683193133840905,0.027675047054224647,,0.01414845407033944,0.06927028711654966,,0.012612615787808016,0.0009140808568683928,0.07946978334583656,0.056970830578979725,,0.01363440020674108,,0.0002748047574912804,,0.02626857743912028,,,,0.42243016346581147,,0.00852889891818562,,,0.0004701016881263509,0.010629895834380737,,Control
9,,0.0021033144043353727,0.004539508045655811,,0.0032508225298323004,,,0.005640026347568339,0.018570648576000427,0.0028767752173175375,0.00015531592131658,0.015168252677172424,,0.08370644500776786,,,0.02284880171791468,0.016716837659723812,0.00034119601992035843,0.02628051427658959,0.0006820801604806436,0.013349164329650663,0.06794011167776125,,0.010881678792536187,4.511854742395965e-05,,0.0013496059508245257,0.007422416890388129,,,0.000158746594277388,0.4064858847560022,0.25991610029374873,0.028733653363140686,,,0.0008369802426504589,,,Control
10,,0.0004999386093013818,0.0024997931944655033,,,,,,0.2094244036138992,0.021270124481909576,0.0018748699328387762,0.0516116510532661,,0.05720341232136359,0.06534864608973298,,,0.010843119624933879,,0.008186795171185911,,0.042578906075836434,0.02251616538273646,0.025968165367513958,,,,0.002314319175149366,0.008028761692524538,,,,0.4255356864231215,,0.04429524179022088,,,,,,Control
11,,0.0020360973833021337,0.004587418462235969,0.0004845030310051821,0.003221051646657742,,,2.509858221120918e-05,0.04373889764215886,0.0009877798015043486,,0.06506867674853288,,0.08862128668986041,,,0.018377985049678122,0.03738132637373074,0.0024960038037403313,,,0.047162946621740864,,,0.10936556607041135,0.0015482813394450722,0.002842063055268483,,0.002458355930423517,,,,0.539405677620558,,0.030190984147534686,,,,,,Control
12,,0.006687102385907663,0.0066640221889935755,,0.0010086558944720056,,0.00378258782758621,0.02871197011842808,0.08134117895902566,0.002165332785153012,,0.024322732137286755,0.015055571472343206,0.1014330545553282,0.03066660635041873,,0.013337173878099837,0.05785477057925241,,0.008422835772499833,0.0006689153958966692,0.08437012142337727,0.0519476762703879,,0.02207123328365449,,0.00029378526205306866,,0.0130868819648982,,,,0.4248376974908338,,0.011584925328382477,,,,0.009685168675720874,,Control
13,0.000996126747356972,,,0.0009220625375852162,,0.029794883227185168,,,0.025072578711396537,,7.574988168690247e-05,0.011287996625284827,,0.0024642416309550042,,0.00011304537280952204,0.008239564321236811,0.0038516549716153927,3.339737481884295e-05,0.0005888262708596631,0.012042861579786434,0.13538368632005604,,,,,0.0076346188126885615,0.015870285017621593,0.009516882214939185,0.0045492070810020145,,,0.7249189929290277,0.0010634482694681412,0.0005774479854324234,0.00043722115299116174,0.0002544311046924471,0.0006951289560085986,1.390679329995984e-05,0.0036017541101949022,Control
14,,0.012157862864381171,0.008416511610480756,,,,0.00020054612804502344,,0.022027219758032544,0.006521428431512669,0.0020977021352099616,0.024021176841990267,0.10642832735305124,0.14218979581916769,,,0.0038838581924336996,0.01421079191053922,,0.028031477554431687,,0.035237768422182854,0.04031163728242687,,,0.002142682507081558,,0.002278660036794773,0.014245200858606895,,,,0.3798447306582587,0.12992383496432092,0.024762005639543675,,0.001066781031507714,,,,Control
15,,0.0052714504394007836,0.025806872975883306,,0.0003339596047816769,,0.0012853337476474258,0.019456671149885894,0.11235971009101592,0.004015729872620729,,0.029496147953942172,0.0014234609816931724,0.11261223344841234,0.0024235143259847347,,0.016876470644311827,0.12198095142282206,,0.008623317702576976,0.0019388520267889764,0.047186372582088854,0.06042457999483594,,0.008127499753054471,,0.0007304922663961185,,0.017654729377107027,,,,0.37577301050639156,,0.012737420128079038,,,,0.013461219004279107,,Control
16,3.083238294348171e-05,0.00031360938079655684,0.042711989975951846,0.00018268186894012913,,0.0007283049313863859,0.00037483368407004197,0.00028387815438677094,0.44202405344309076,0.004082317617370349,,0.04408447147955027,,0.0037890796324471635,0.00016550382701447505,0.0002255168581008948,0.00635235181158419,0.000934111087534126,1.4865613204892966e-05,0.0016273992411489865,0.0017884984420286788,0.013240196045504634,,,,,0.0005404476267378865,0.008736575938342282,0.03264180335965061,,0.000480104248691358,,0.22319341781479674,0.09547952118630675,0.07576122125306989,,,0.00010460987070109865,,0.00010780322464881639,Control
17,,,0.007582150138686419,0.009062945776875624,,,,,0.2576396648509953,0.0326713850097934,0.0005841819045743353,0.03524453115591398,,0.06618820348266095,0.010401102909593335,,,0.05471059878796641,,0.06586648450393649,,0.025660899313063857,0.02948962771753861,0.03217896418198735,,0.00024237441729444938,,,0.043888242882384014,,,,0.2641255275378626,,0.06430493104240886,0.00015818438646414087,,,,,Control
18,,,0.000696585368981831,,,0.0015803429861308167,,0.002855879773693922,0.008691986622995812,0.001962302627465503,,0.01796542964648092,,0.15749222052818646,,,0.006354738303538076,0.02591514003049264,7.875663118810688e-05,,,0.015578883283073375,,0.06180952678687372,,,0.012101266999809221,0.0026371447534857323,0.00808217382730775,0.00598099500286169,0.0004186325764680797,,0.6682119399060852,,0.0008839580157016273,0.0007020963291794721,,,,,Control
19,,0.005649100376230488,0.0026675523574665265,5.7841306028474836e-05,,0.0013067701334098637,,0.05761568462743347,0.06170911587044514,0.0030785883980416983,,0.05162235794215546,0.0007460923864718254,0.1754989870717627,,0.0024720608353493816,0.006865380104041797,0.1466468568590921,,0.00017805851524793566,0.021043251592348988,0.03390639221000546,,,,0.002035328744186646,0.014325900893456716,,0.0011701276055795296,1.985145868921524e-05,,,0.4036819316658376,,0.0068554039902842725,0.0001578039812553861,,,,0.0006895610751791869,Control
20,,0.011081053869470935,0.15268851606097603,,,0.00030429762904412005,,,0.25366381193854554,0.023836409103988113,,0.06974201142061608,,0.002911832905132632,,,,0.33002851320914406,,0.010518864766433425,,0.0024753697287744213,,,,,,0.0046322337766279585,0.014030604552607353,,,,0.1174791236187397,,0.006607357419899551,,,,,,Control
