,taxa102106,taxa1263,taxa1301,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,taxa946234,condition
0,0.03503926728072499,,0.0026526189154485887,,0.006714224128476435,0.06623226877059539,0.06750237063183664,0.023511331788907467,0.0013622696648550876,0.03720963978207059,,0.00731173302467313,,,0.06018188482947479,0.5059094958568779,,0.0032057311922843944,0.006657278345923273,0.0007381860701335825,0.0006288290766009358,,,0.028332003192338393,0.0009761983501752241,,,0.05658512593032535,0.010416438180502105,0.07883310498777565,,,Control
1,0.0037043519954709433,0.06322123341680891,0.07278817130692732,0.0005115984853080076,0.0008029831691261638,0.0036476232564722462,0.11024242581793078,0.009699690071604145,0.003340525520711478,0.1258881196040542,0.003333362217619992,0.0012564664696758316,0.0026802307276818345,0.0020751626907446084,0.008023014999610063,0.04483465190101932,0.001548313302080535,0.0043139259811270075,,,0.0001060631006126357,0.00014673217622880973,0.0004331487627415809,0.032994636187967386,,4.459733860182722e-05,0.06796518865771832,0.04997131790334741,0.2893708713522756,0.09705559358653297,,,Control
2,0.016711732325329798,0.1485553154287498,0.0006363330961456561,0.0007861581151250792,,0.043382172833105415,0.06738623588446757,0.0018851923468618486,,0.008491883155530752,0.16679672310675295,0.07482796839496246,0.06479847423956663,,0.24844924227795395,0.005964855663803664,,0.016220251242590092,0.03604762446401316,,,,0.0016111479971749102,0.0019196859599884676,,,,0.08918101475765855,,0.006056803362598237,0.00029118534762102524,,Control
3,0.005232766113916815,0.015878300834732947,,,0.002022582925483754,0.021456505258882083,0.10119063845531641,0.0005690367827290832,,0.03369719502011138,0.018528707484295564,0.16747723280606822,0.02716331262021409,0.020337264324192604,0.1433381701633278,0.018003682871815956,0.0020300743587177076,0.04043969302603751,0.08709633920710257,0.009801812052842073,0.00011174721240647934,0.0016409360212873234,,0.02260227835294181,,,,0.2356034942541748,,0.024761579934945228,0.00101664991845783,,Control
4,0.0015789738688271357,,0.00015456260811292437,0.0017328782969197067,,0.002694150216645439,0.014877391483391867,0.0010581340793876996,2.0293883960887873e-05,0.06260816777271991,,0.060473580270044694,,0.008111300874161795,0.0040886142864335825,0.00034455724065485846,0.007929752885214393,0.021464566823755964,0.003818431388078627,,,0.00209323185806304,0.02762019546410852,0.002699086566798087,0.00292462292043909,7.261919557896094e-05,0.00020206126624840786,0.17588873773906602,0.5494223537899706,0.04805580752271243,,6.592769870537087e-05,Control
5,0.00800057792543319,0.0735180303872533,,,0.0011397744812944044,0.0401004815289549,0.07154290220384567,0.00402713446473985,,0.009432818950842742,0.03038282201153914,0.1324343748563688,0.033907260281002834,0.012476717581402673,0.1629784759875486,0.030221130676896187,0.0012512786394101862,0.032022098021842034,0.07933149856435819,0.008494720659412093,0.0015741460399432213,0.00016797761342765634,,0.02777772625090249,,,,0.23593125655293035,,0.0032867963206513326,,,Control
6,0.01740572603955522,0.14414405359621618,0.004946969907189417,0.07093956157886148,,0.03374956109598511,0.00802787398281878,0.004206158924002908,,0.0002611028240400757,0.07438928704945287,0.024746102084430822,0.02759594654799125,0.020049419444971878,0.23556500138417266,0.0063388992298231426,,0.03591157987747176,0.011749954825934,,0.0004769769580581466,0.002287435535460714,0.02492985729365066,0.00894206161108964,,,,0.23918001914462717,,0.004059329553496692,9.712151069942564e-05,,Control
7,,0.039824702423140075,0.0017494791135581644,,,,0.45743366876793995,0.013484735006939917,,0.05148342972864492,0.00320299883186596,0.026618443536244717,0.007819421008364125,,0.07485249664310648,0.0167224910086761,,0.01563706228212646,0.016092988410996413,,,,,0.013611619615020373,,,,0.2540937560000611,,0.007372707623315193,,,Control
8,0.00420245338082347,0.03788878775275129,0.00030996742585080755,8.789798298455058e-05,0.005119165555148199,0.001805746754991346,0.019770667351110497,0.01849014618202191,0.0022432905891100127,0.02436795890396297,,0.07627025829573703,,0.019353881712235406,0.02518563718847976,0.12707583303880843,,0.0333066323839306,0.035996872864379026,0.005318098259565878,0.000453544942952263,,,0.014801025671076233,0.0017020638943736532,0.0008540051261930691,0.0014375050206181857,0.43505717531344607,0.07608332642294453,0.03281805798650479,,,Control
9,0.037918985120720144,0.2573912173365523,0.006486550561795421,0.004498162432916813,,0.003421136163066925,0.36542081355342476,0.03141458100086631,0.0002577347945294207,0.0320738132521979,,,,,0.1796431239823731,0.018214366010811365,,0.002849095706904365,,,0.0025157946898951137,,0.00023552164671254754,0.023818411045788766,,,,0.00264813937899097,,0.03119255332245373,,,Control
10,0.005443695666348134,0.0014282018154234998,0.0011222327292027196,8.004824074523976e-05,0.002079073957099127,0.0012971760309611227,0.010418211047446285,0.0040549469397484885,0.0002916413855426439,0.01614939514261876,,0.13173178710448794,,0.014985944317986912,0.07072859057370191,0.019341772971976267,0.0002301776261117984,0.021921589685384452,0.040247549444064445,0.000974595117867141,0.0026011006165894838,,0.00036265694542558053,0.003976559881690569,0.0001529326311514114,,,0.5810993540906417,0.03798065801938019,0.031300108018404244,,,Control
11,,,0.0005897864732237757,0.0032141424716847404,,3.600737202490363e-05,0.005243101783150346,0.013204709152237534,,0.144446683996447,,,,,0.029906825569681498,0.004813869427680672,,0.007121503357763943,,,,,0.16499434694459594,0.012937152957276283,,0.00036211379798415836,0.0026028331783554282,0.5257525132737657,,0.08400540294187372,,0.0007690073022542449,Control
12,,0.004182773715145391,0.006389954873306857,,,,0.40961039130176324,0.019772520127202528,0.005184013685678499,0.033212431129961216,,0.054658270800910055,0.034459333566777446,,0.021319279913842738,0.014631148152217045,,0.005950409160867849,0.021226224357995437,,0.0005661054695451013,,,0.02913731197998907,,,,0.2928414230400095,,0.04685840872478809,,,Control
13,0.0009884365523522057,0.01786790883118446,0.0011953264703781223,0.005694254051594227,,0.008555949997665598,0.10818880195662287,0.008690501570237102,0.00013882662253615087,0.012042365745149648,0.0017964209956703866,0.25936953138139796,0.0141005773004972,0.014463394040917848,0.058979601824096305,0.0021298748929128104,0.0008838103295332266,0.06191982368793934,0.11060746772477904,,,0.0021338124389328797,0.005844443306931148,0.0010973378251358313,0.0011468384036738427,,0.0014172915645951612,0.2603404177286322,0.018172224887878376,0.020569965411470752,0.0016647944572852195,,Control
14,0.0021034358083571823,0.0028610854267843663,,7.317488671579946e-05,,0.004951570859506954,0.0024741534718483046,0.00020804831100779817,,0.014338908592879564,,0.1889196586070407,,0.008905962795150116,0.0137734088568356,,0.012224628161023498,0.03128600178104515,0.02014773114683262,0.059129414683030596,,0.012593977085626408,,0.01861369071597047,0.00026637764516686713,0.0005504436082736685,0.00028427653832037203,0.5774656725551217,,0.02877383948314734,,5.4538980314797294e-05,Control
15,0.0011604958323636189,0.00443443269402142,0.004452200946949774,,,,0.4544781175244572,0.03299749881862919,0.002556448267949614,0.03088547488926182,,0.014852733340491501,0.13327606796193234,,0.016274738613193306,0.013352133525695564,,0.0030999605937212667,0.0010578105915138606,,0.0010660951757013146,,,0.019926714132247034,,,0.0003808728572495289,0.17706990608442755,,0.08867829815019405,,,Control
16,0.007437693023620231,0.055804937507606685,,,,0.0004693828436846993,0.14002217657956104,0.011286815973462377,0.00014588512637885676,0.0502172311145838,,0.058919737982151624,0.011705292049270814,,0.1394049702756505,0.006798450924396514,,0.029292713201165495,,,,0.0003037063085523472,0.01800508108713596,0.0072148866487870686,6.865782521186755e-05,,,0.4597432034108963,,0.0030252290472997326,,0.00013394907058422302,Control
17,0.00028605416148941445,0.08790598030689385,,,,0.8011049986647165,0.014507631652244021,0.0002058056276073548,,0.00032106471145735465,0.0015494333246078296,0.002007144028805248,0.03449008355283061,,0.00016479933823301362,2.161013135434271e-05,6.046776129731747e-06,0.0008686528653006195,0.017670626355134215,2.1516541587859824e-05,,0.00014494418905750206,,0.035426825031373996,,,,4.448499284236872e-05,,0.0032522977483340873,,,Treat
18,0.005585486207129945,0.028437077314820054,0.0004658152646413589,9.811411559862581e-05,,0.25150264654597054,0.017525830843197157,0.011185892444004204,0.38196936799699627,0.00022913507032301805,0.0013317329601965344,0.0006418542904211735,,9.396037931780807e-05,0.00010821214409507069,0.00013780299254576746,,0.0006632754828053115,0.008326641815850968,,0.0003528268665804545,,,0.08258869147171782,,0.1666077284522488,,4.203466483758664e-05,0.014200764950402558,0.02115149355925645,0.006753614167042421,,Treat
19,0.00028818702350303683,0.08695858440594574,,2.6428557614241936e-05,9.051574943598695e-05,0.6275698990768382,0.023511963726871688,0.0005225523858792597,,0.00010907380794858743,0.008716877871614084,0.000986136425321879,0.19898715118498422,,0.00013170797335498608,9.353252888686508e-06,,0.0019368534708116096,0.006989388943068663,0.00024349692802182554,,0.0007114104727722731,,0.03804575326666427,,,,6.376355328493647e-05,,0.004100901923175752,,,Treat
20,0.0019295155510927827,0.7491671821138008,0.0011308495161273795,0.00011232166437969495,,0.13820913367739418,0.08226415888286029,0.0022537152232654585,,0.0006942194349913111,,0.0003573945086068577,,,6.277529812307346e-05,1.0443222769721464e-05,1.6492792191834603e-05,0.000599801560724226,,,0.00032705712146625297,6.323439922020317e-05,,0.014958883568638016,1.0133296024881672e-05,,0.0030036229961890614,4.6588119213372526e-05,,0.004782477052920562,,,Treat
21,0.002859987567875843,0.8635580939861279,0.0004386254769863602,0.00032619671113838484,,,0.06914872083051175,0.0049184830625580754,0.017311765722783364,0.0007020644454300977,,0.0003737562243366102,,,0.0001158166418738016,2.4571710009372116e-05,4.845615431695154e-06,0.0008166427727628616,,,7.423593231139463e-05,2.023909397987628e-05,0.004880519791601741,0.03242450304018864,0.00027733546650057696,,0.000642357705853612,5.0170133518262394e-05,,0.0010310680682197805,,,Treat
22,0.000982626752552179,0.0285716153116177,,,0.0001148112988957371,0.7929332575901806,0.03211549802764405,0.0007492791231805921,,0.00032981420450036645,0.0009813386654948968,0.001685128463999459,0.11240762966880466,0.0020795589323177764,4.232719583067065e-05,8.317651783560143e-06,1.9455149780702516e-05,0.00452315492114792,0.009100262521446882,0.00020220797759470154,1.7049753079606608e-05,0.00013240023530685386,,0.011661402414455324,,,,4.280790563645095e-05,,0.0013000562347492371,,,Treat
23,0.001113519783206838,0.1431468423408849,0.000299501569135165,0.00027804092205857057,,0.6515317701935186,0.00619729480645628,0.0020745114519678024,0.019573144103746675,5.179467093767221e-05,0.00873862467373225,5.731681790470013e-05,0.15184353219789848,2.9277439058135387e-05,3.342648419984062e-05,5.081612476196093e-06,,7.031911692129905e-05,0.0005679136247073828,,0.00020183264977601526,4.979651800968052e-05,3.444125921563824e-05,0.004788638201551073,,0.0011222107022262223,0.0008613867891173895,9.003909277724164e-07,0.00015749059299172952,0.005033860068997618,0.002137531018376142,,Treat
24,0.0012220885126841853,0.07931039584483031,,,0.0002470353134248737,0.6889764167717468,0.002449733995843191,0.00039205946183972157,,1.490853758278803e-05,0.0030775664407836053,0.0002105340422710525,0.20384437481789996,,4.340575537555802e-05,5.3551707264471604e-06,8.312999230683545e-06,0.0005085483952078834,0.002528128522678401,6.066402692104012e-07,0.0004481204223904337,,,0.013714165690040105,,,,1.0888837192686918e-05,,0.0004986729793673796,0.002488680848614665,,Treat
25,,0.019028103542725765,0.004327213867116533,,,,0.07526790732029413,0.009133479343515815,0.2086114951389156,8.86337354010929e-05,,0.0002468196752349266,0.636060429952616,,6.186579476967072e-05,1.887214379322301e-05,,0.0007014957904703345,0.0019908981244894683,,,,,0.03929030915741995,,,,7.979849427807199e-05,,0.005092677918959497,,,Treat
26,0.003273150740348767,0.019509625290855648,0.0002514791406843326,,,0.9039872820869338,0.002232024277362873,0.0029917468780341462,0.028192291147633247,0.00029961596929340637,,6.985069085385228e-05,,,1.7805527894233426e-05,0.00010685353711714411,,8.74234568313269e-05,0.0013979465335384252,,0.001256305281169645,,0.00373443871253522,0.022202954976392724,,0.00794136594506555,,6.953598444652149e-06,0.00017431687597786795,0.0022665693330330256,,,Treat
27,0.0008584938274531441,,,0.01006913274377654,,,8.384967824763239e-05,0.0006592129309600049,,0.0005556095162536949,,0.0010952101663936516,,0.00951045668032069,3.5355950383089304e-06,3.5615450076034276e-06,0.0009046066890610748,0.027554181622705516,0.0006492833637991008,0.0008395438742747868,,0.004219238579454055,0.05884937261761175,0.10056860415577452,,,0.002535487392405793,0.00019318701618297184,0.7807963435256219,5.07511210446196e-05,,3.3735861263740404e-07,Treat
28,,0.016190991229746488,0.003294449608046553,,,0.7730894365721162,0.01676389109677271,0.003007214705280351,0.1579262811765682,0.000708881055457188,,6.88843209604623e-05,,,0.0001258769427909717,3.8111326724379492e-06,,,,,,,,0.023207551242013763,,,,2.878683320484961e-06,,0.005609852234254224,,,Treat
29,,0.6279796701151551,0.0009170762094845669,0.010173911566913513,0.00019163982960492765,,0.06245244846455244,0.0017178301817525183,0.0073560371296436085,0.007878902339370872,,0.01009294526473158,,0.01684374556160195,0.00012343191073060025,2.617790319258278e-05,0.0013031148842200149,0.029020038216019582,,,0.0011628870989905656,0.0009516093736582496,0.006067840452307356,0.15435621135213734,0.002614134563162689,0.010725768957831025,0.0010985700572845984,0.0007008694181130098,0.0013558810775561741,0.04308946962930268,0.0017996417576245994,1.4668505770062798e-07,Treat
