,taxa100883,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.001618455648260102,,0.03704343439189347,,,,,,,0.015901882051837034,0.19878696460098638,0.008033248274058085,,0.05625799300748454,,0.07923586417387106,0.004026716030054165,,0.01631194761465684,0.05647453764676733,,,,0.030112078839693978,0.00029281703681938425,0.07455474720112251,0.05817180134407787,,0.036911276234991616,,0.00030133682590591986,,,,,0.009266082040091897,,,,0.27685358914879094,,0.033013371301841024,,,,0.006831856586796012,,Control
1,0.004300010121767651,0.027158838392514723,0.0026055426428213922,0.006960688540208956,0.002264977662465979,,0.0006945946974937946,,0.00047706955325860565,,0.008401995752571997,0.08521750657218446,0.054390223858213536,0.008063520127924285,0.021121877225744212,0.007869442197742197,0.03720562138831651,,,0.00045687244808415364,0.1300809648551798,,,,0.11553695977386672,,0.00863136057915083,0.04048741882853076,,,0.00048322154506461685,,0.006708921177430874,,,,0.04994581604198027,,0.014119981947966686,,0.19437508299385176,0.0690497238800357,0.10284690965718782,,0.0005448575384418236,,,,Control
2,,0.006687102385907665,,0.006664022188993578,,0.0010086558944720056,,,,0.003782587827586211,0.028711970118428087,0.08134117895902568,0.002165332785153012,,0.024322732137286758,0.01505557147234321,0.10143305455532822,0.030666606350418738,,0.013337173878099837,0.057854770579252424,,,,0.008422835772499833,0.0006689153958966694,0.08437012142337727,0.0519476762703879,,0.02207123328365449,,0.00029378526205306866,,,,,0.0130868819648982,,,,0.4248376974908338,,0.01158492532838248,,,,0.009685168675720876,,Control
3,,0.001198286416244244,,0.04593251728188163,0.0003953547627974999,,,,0.013805514872672356,,0.00040913055096938037,0.15011466013162608,0.0037431820206284645,0.00034988430409482713,0.007069672343396218,0.00667203887879585,0.14830619951898671,0.045450986159993864,,0.01667895784608819,0.13637926712806922,,,,0.001667802564989611,0.00045553320586413546,0.051130443248931595,0.09437398882607496,,,0.00030317091713604464,0.004587233883881499,,,0.0008398051917113257,,0.004412395309188761,,4.15345192249928e-05,0.0005393272857968516,0.258273241204729,,0.005401766201051931,0.0002350170177593732,,0.0012330884074153098,,,Control
4,,0.005385211251837712,,0.001412857910823153,0.0011101760074213043,0.0009623784984307172,0.00851638210596352,,7.918824143971001e-05,0.002056737399260951,0.0012832398035638609,0.010306282862863423,0.004011382565070447,0.00028850813256049983,0.015975893907887336,,0.13031652495292356,,,0.014824942632176062,0.06996871704983436,,,,0.019133974384914838,0.00022770470982080038,0.02168607480423249,0.03981514937819256,,0.0009641245426647963,0.002573155658610967,,0.0006545611708109883,,0.0003587607358610987,,0.003933837659380458,0.0001512895974587456,,,0.5748563056949596,0.03757261233072872,0.03096383490473891,0.00016114961195707524,,0.0004490414936114296,,,Control
5,0.005353760620574569,0.005283690322522401,4.914154138651372e-05,,0.001244542877995403,,,,0.002474415107935959,0.0005025979358090412,0.052301886234972075,0.0002135964283230095,0.0015489331771473575,,8.535649777365224e-05,,0.00025442802220992494,,,,0.00010320749610612275,0.007843667112120891,7.940616499616206e-05,,,0.0001368576538822741,0.020128026539304927,,,,,,,,0.0773020042157082,0.006653190188845097,0.012879187521044173,,,0.0014498293588188142,0.15716162560629277,0.6438065140549938,0.0030380552506864946,0.00010608007055042837,,,,,Control
6,,,,0.019118764907866112,0.0031681798843865364,,,0.0005330034700169165,,,0.008905805473392168,0.037728116815165635,0.0007716301417646075,,0.04394823807421119,,0.17529130197212292,0.05929343519577065,,0.00800795623867103,0.08024005823015022,0.0025035133669245486,,0.002422559747400512,0.0272602996594504,0.0002554626050733623,0.021943471589614547,,,0.02327492171795073,,0.009415520915874772,,,,,0.0033516613134447525,,0.00041111937785681603,0.007626274540641136,0.455217425493434,,0.009311279268816423,,,,,,Control
7,0.0005889875260093739,0.006170658273608105,,0.0296723607053532,0.0024281983648248174,0.0005050810231404611,0.043438445795413935,0.0005556548056915865,0.0011034279829336472,0.01817421420164358,0.008399024517118896,0.09914054125769772,0.0373250935286576,0.005713688024128292,0.00436248134681267,,0.09198008181130332,,,0.0019561216608167467,0.026795730521868896,,,,0.16748296254650158,,0.015523359833119654,0.05960350154479916,,,0.0007784750099833961,,0.008894746106475544,,,,0.05128247230921205,,0.002840998654868745,,0.28116724290128003,0.015831564345614658,0.018260091111624882,2.479428949746737e-05,,,,,Control
8,,0.0002940052005398028,,0.00917624361009624,3.4332677569064125e-05,,,,,,,0.26983357766249155,0.03253441496459126,0.001646854483629946,0.021749194220159557,,0.025550196349494503,0.06340658144263076,,,0.020975544297002977,,,,0.006444415749482856,,0.0054230439108869525,0.00831357178846412,0.03395927172187493,,,,,,,,0.018571547932823406,,0.0001375332629462805,0.014072853131590873,0.442932051174932,,0.023681445415853285,0.0012633210029395453,,,,,Control
9,,0.02031416151053174,,0.13146185972612176,0.005463866327141217,,,,0.005072355500473238,,0.08166317342644032,0.11305847415137273,0.03784572247953832,0.001550270519504834,0.017913348844681154,0.193740601822578,0.012465363337495837,0.044768355554057504,0.000825262473762887,0.000534114107904662,0.1507575961364882,0.012301045465707207,,,0.015985071597110295,,0.003433282028561925,0.01036056051300018,,,0.0010371147726304117,0.0009084477211509511,,,0.0006283186997519244,,0.010865289702346981,,0.000356832301458151,0.01571444946112705,0.01562121716437913,0.002873132018552687,0.09183370426391373,,0.0006470083722170349,,,,Control
10,,0.01155170066953756,,0.050026921852731505,0.003858734746047453,0.0006741688639696577,0.017237554913331135,,0.0026476683186690384,0.012811902525060672,0.004276065157939613,0.013911355838898916,0.006336930739444575,0.0007121429807603368,0.04686865561234996,,0.03695048341948712,,,0.009293395338908089,0.021855387122386858,,,,0.15507679944393576,,0.021650378208091233,0.026122471914869216,,0.0032269018906619985,0.001773622177807901,,,,0.00113383528444602,,0.00874867202845801,0.00025401605150521836,0.0005016175562552545,0.010908963084668297,0.3631518670885386,0.14134582065979256,0.026924033677396795,,,0.00016793283405067215,,,Control
11,,,,0.0040600991879398305,,,,,,,,0.17209569359464827,0.01164408658506607,7.62270590330174e-05,0.056122978848604406,,0.053989427831225234,0.034752077540261696,,,0.008040038968563196,,,,8.44950733725775e-05,,0.021873636911965214,0.03236483964387847,0.0047253718539449225,,,,,,,,0.004164860979388647,,,0.0002445113996760148,0.5597102887775418,,0.03605136574489062,,,,,,Control
12,,0.011081053869470935,,0.15268851606097603,,,,,0.00030429762904412,,,0.25366381193854554,0.02383640910398812,,0.06974201142061608,,0.0029118329051326325,,,,0.33002851320914406,,,,0.010518864766433426,,0.002475369728774422,,,,,,,,0.004632233776627959,,0.014030604552607353,,,,0.1174791236187397,,0.006607357419899551,,,,,,Control
13,,,,0.0018515476006391426,,,,,,,,0.1271177226689346,0.02375914498608319,0.0016232249626307925,0.08959972263027678,,0.03036046788825318,0.01889540970826246,,,0.04346385173444668,,,,0.006433302407092417,,0.01671577415468275,0.017535641687284158,0.05527703146745014,,,0.0034460812264831713,,,,,0.00834213200994794,5.818804443069945e-05,,0.013714156970001548,0.5149178843874027,,0.02688871546569765,,,,,,Control
14,,,,0.025183122008014376,0.0007305540907357697,,,,0.008104662008591458,0.0004897939090776621,,0.04975038195341105,0.0013684444689433329,2.544115321644951e-05,0.11898806675469034,,0.09584882080771939,,0.0003376640863890555,0.013417933096592715,0.024308711640351446,0.00011851854303272818,,,0.003595786407246882,0.004638563431155257,0.0618699888813887,,,,0.0002609269494516346,0.0007580636303925808,,,0.004833715691803389,0.0003270118962211925,0.015293235662746697,0.0020824514681562086,0.0001489238237060459,0.0008751343029170557,0.5309661753662829,0.0010801113991569054,0.03432559691305734,0.00016443672200875902,2.3786444064160107e-05,,,8.3976489478687e-05,Control
15,,0.017405726039555224,,0.1441440535962162,0.004946969907189418,,,,0.07093956157886147,,0.03374956109598511,0.008027873982818779,0.00420615892400291,,0.0002611028240400757,0.07438928704945288,0.024746102084430826,0.02759594654799125,,0.020049419444971878,0.23556500138417272,,,,0.006338899229823143,,0.03591157987747177,0.011749954825934002,,,0.00047697695805814665,0.0022874355354607135,,,0.024929857293650663,,0.008942061611089642,,,,0.23918001914462714,,0.004059329553496691,,9.712151069942565e-05,,,,Control
16,,,,0.007649835265996966,0.0008626328369779388,,,0.0006629736102587294,,,,0.22715930747117155,0.03054826544785038,0.002149213475887464,0.03183080848864628,,0.04835235714977875,0.05224399609160503,,,0.023513962014276947,,,,0.009943796634258213,,0.008539217190477729,0.007339243031105656,0.0726144860945121,,0.0024319462837946964,5.864611260053621e-05,,,,,0.020562982492974585,,,,0.3735414176814497,,0.07891747956975355,0.0010774330566232762,,,,,Control
17,,0.003402738108195431,,0.006307467796144788,0.0002922281534237147,,,,,,0.013856073044731892,0.07770777325879381,0.004848344482622512,,0.037347605338061175,0.000750391865142911,0.17506150963833414,0.004637520581809408,4.2164780162620885e-05,0.02047664963902207,0.05064655857217546,0.0006109858216387433,,,0.0005990828454205872,0.016836356369862596,0.05665493887266913,,,,,0.013858998352446522,,,0.0006350943921145004,,0.005819849261919645,9.300461078932169e-05,,,0.48224706402499945,,0.027267600189519594,,,,,,Control
18,,0.010592622713414712,,0.07699120347593531,,,,,,,0.0031580014494974485,0.3373037121856304,0.0065225343357237404,0.00011801796384505384,0.06149858924633789,,0.008294743535019841,,,,0.12874881867183033,0.0011429161810081125,,,0.0051254099107933245,,0.007187048978169638,,,,5.686505697378461e-05,0.0008718628124885464,,,0.0008536904962563496,,0.01203660721222478,,,0.002931970504901472,0.3253794058040541,,0.011185979465895208,,,,,,Control
19,,0.0020396324536988727,,0.0027743003452204017,,,,,7.095527857246555e-05,,0.004801375246020839,0.002399105167157364,0.00020173759778300995,,0.013903967594571133,,0.18318917330668547,,,0.008635818918862077,0.01335562111800608,,,,,0.011853819466493895,0.03033700592410215,0.019536591586112855,,0.057335846749666304,,0.012211964958914343,,,,,0.01804908308424117,0.0002582976327889753,0.0005337470451465464,0.00027565360020957843,0.5599494512553571,,0.027901044849657497,,,,0.030332922167062005,5.2884653669837636e-05,Control
20,,0.032073472812841286,,0.1957663494230998,,,,,,0.015759593325875388,0.0918855797186254,0.033367965571500915,0.008274123789894575,,0.004208609066764243,0.10726249788552554,0.047002812314903636,0.0388768933809156,,,0.23051374446723166,,,,0.02243852181498821,,0.02783256530851396,0.03223905341047481,,,0.0014964602036743556,0.0016410877009900592,,,,,0.04455957860760005,,,,0.05620480071301866,,0.004020848845867461,,,,0.004575441637694321,,Control
21,,,,0.0011558665564453904,,,,,,,,0.27645596441812775,0.03120485607615021,0.0014458196024648637,0.019772147086118585,,0.024771560806320373,0.0077841162992966974,,,0.015697426611073113,,,,0.009984461309023682,,0.019425640044033205,0.013124068035165458,0.08254516049042736,,,,,,,,0.014502002608363377,,,,0.4126114804207334,,0.06951942963625664,,,,,,Control
22,,0.0007150674484352159,,0.008422811363679754,0.00015407644689187144,,,,,,,0.2768164483057009,0.013372968716702122,,0.12424774212989788,,,,,,0.005725699548864577,6.986587712377561e-05,,0.046200436635932214,0.0037781237245220448,,0.00021682157730731547,,,,,,,0.0017702795512278382,0.0012118685303759186,,0.0076306540921847734,,,0.0019749236196716304,,0.4784986989157373,0.029193513515744843,,,,,,Control
23,,0.009743745925837217,,0.05294896944578013,0.0010089030271751346,0.0002873316916116371,,,,0.006208735329214643,0.039861091945533424,0.029460819446479204,0.0041944753288863795,,0.008334746689150676,0.10073407370888682,0.05983520372485619,0.05682713675590362,,,0.18629144146690732,,,,0.01799044915941296,,0.03446460561901642,0.04707406977377999,,,0.00012390925911178849,0.0017390862082206446,,,,,0.07260829294377803,,,,0.25399675748820233,,0.011922137569469731,,,,0.004344017492785807,,Control
24,,,,0.004950070234096277,,,,,,,,0.18626571545547105,0.009881995490421656,,0.03280702204624824,,0.07956883522876508,0.03775117761908218,,,0.015109252815880003,,,,0.004519101949913445,,0.011853382163707396,0.026920831356767157,0.0171038971402312,,0.0010629348027891537,0.00041452753084345473,,,,,0.006463521777782768,,,,0.5215478127181657,,0.04377992166983518,,,,,,Control
25,,0.0036388947673566163,,0.009771991003829162,,,,,,0.00028209766336668806,0.02426916945969837,0.159188103526747,0.006127627627782556,,0.060897394558775624,0.010234965479149689,0.14002940047849294,0.009840297021806025,,0.026876044904087317,0.12673964954885528,,,,0.018089332096120802,0.0015961114684050106,0.028006602364770854,0.1081226483047984,,0.015173635032691448,,0.0010310906913033335,,,,,0.012520328005085603,,,,0.20233955334261486,,0.03155304669087782,,,,0.0036720159633846726,,Control
26,,0.003184780155448095,,0.022857243200501604,,,,,,0.00010639347301866689,0.021377134389934143,0.05347098376260001,0.008014837241227573,,0.02111466272494343,0.09817060038456593,0.09000288708502027,0.022651480289576174,,,0.15662565353223748,,,,0.02421938953904253,0.004367503714733275,0.09745063678559494,0.07140324210867732,,0.0022384980133859514,,0.0009225243762424408,,,,,0.011960588965344134,,,,0.25154929039168805,,0.006143964830243016,,,,0.032167705035974936,,Control
27,,0.007681622158477995,,0.033700812566348666,0.00041392265126347327,,,,0.03109366458858253,,0.042054039390418886,0.15958297345174574,0.003308662162878668,0.000556672630792185,0.009731574611754043,0.1730757224325475,0.12184678106116675,0.035746163555083144,,0.01031020877785834,0.08398268887207959,0.00013908972364336014,,,0.0042913885787257775,0.00023415179792291984,0.026306049890542662,0.048872364053651834,,,,0.0030187698967588227,,,0.002110712700972885,,0.002661319764869345,,,0.0006944028308209861,0.19048389942327965,0.00027713365989090564,0.0075378263915534685,,3.8066661207656455e-05,0.00024931571516223353,,,Control
28,,0.0031894663652692183,,0.06142114676111907,,,,,0.00015356802164177548,,,0.26330247626414266,0.0054776298877316715,,0.054301652452531816,,0.043906006671722286,,,,0.07216636185435002,0.00010173881433767628,,,0.005217574566872509,0.003171886868054962,0.015463895652954054,,,,0.0001923641534249609,0.004137243740941255,,,,,0.0012885569394863194,0.0010123365637174939,,0.001971631541012664,0.4476679584566172,,0.015856504424072434,,,,,,Control
29,,0.0010249973342764565,,0.006817353347920497,,,,,,8.349725884485041e-05,0.040013347386845234,0.06692432114851646,0.01195471749874272,,0.01362334376389613,,0.07531097656182231,0.0670287180857599,,,0.050947835924538366,,,,0.004598030702439204,0.005487281581874338,0.1541716518994206,0.011372367236568431,,0.02421471233875416,,,,,,,0.006228104162779681,,,,0.4397921354510186,,0.011946601118782105,,,,0.00846000719719993,,Control
30,,0.0006950362825487974,,0.0004482217141524039,0.0008381201165578269,,,,,,,0.04690405129061013,0.013152209515095143,,0.025452575781456696,,0.07780763680196935,,,,0.030526401187293113,0.002385907796293019,,,0.007294450183718433,0.0020792563353949647,0.02612652283882363,,,,,0.0010648545136088064,,,,,0.004922366424984819,0.0018525219383439852,,0.004699466432512361,0.7507653168822578,,0.002643620146123105,,,0.00034146381825568084,,,Control
