permu_index,permu_delta
0,-0.5500000000000007
1,-1.75
2,0.28999999999999915
3,-0.02999999999999936
4,1.9700000000000006
5,0.03999999999999915
6,-1.67
7,0.6799999999999997
8,-0.1899999999999995
9,0.41000000000000014
10,0.35999999999999943
11,-0.6099999999999994
12,-1.0999999999999996
13,0.27999999999999936
14,-0.7200000000000006
15,-0.9299999999999997
16,-0.2699999999999996
17,-0.4399999999999995
18,-0.3100000000000005
19,-0.4900000000000002
20,-0.019999999999999574
21,2.49
22,0.8300000000000001
23,0.35999999999999943
24,-0.08000000000000007
25,-0.4299999999999997
26,-0.7100000000000009
27,-0.3200000000000003
28,-0.5999999999999996
29,-0.8100000000000005
30,0.13000000000000078
31,0.6600000000000001
32,0.02999999999999936
33,0.5800000000000001
34,0.75
35,-0.08000000000000007
36,-0.34999999999999964
37,0.28999999999999915
38,-0.33000000000000007
39,0.1899999999999995
40,-0.34999999999999964
41,0.22000000000000064
42,-0.1999999999999993
43,0.11999999999999922
44,0.75
45,0.3800000000000008
46,0.2699999999999996
47,1.4499999999999993
48,1.5899999999999999
49,1.2599999999999998
50,-0.7799999999999994
51,-0.05000000000000071
52,0.2400000000000002
53,-0.2699999999999996
54,-1.7400000000000002
55,0.5999999999999996
56,0.07000000000000028
57,-0.8499999999999996
58,0.35999999999999943
59,-0.35999999999999943
60,0.7400000000000002
61,2.5
62,-0.40000000000000036
63,-1.3000000000000007
64,0.3699999999999992
65,0.9600000000000009
66,-0.6600000000000001
67,1.75
68,0.23000000000000043
69,0.25
70,-0.09999999999999964
71,-0.3100000000000005
72,-0.6400000000000006
73,0.16000000000000014
74,0.8100000000000005
75,0.7400000000000002
76,-0.9199999999999999
77,-0.16999999999999993
78,0.3800000000000008
79,0.08999999999999986
80,0.28999999999999915
81,1.0299999999999994
82,-0.5399999999999991
83,-0.5199999999999996
84,-0.3000000000000007
85,-0.1999999999999993
86,-0.7799999999999994
87,0.4900000000000002
88,0.10999999999999943
89,-0.14000000000000057
90,0.17999999999999972
91,0.25
92,-0.6699999999999999
93,-0.3699999999999992
94,-0.11999999999999922
95,0.3200000000000003
96,0.41999999999999993
97,0.9299999999999997
98,-0.5500000000000007
99,0.6199999999999992
100,-0.41999999999999993
101,1.8800000000000008
102,0.33000000000000007
103,-1.42
104,-0.13000000000000078
105,-0.5500000000000007
106,-0.6699999999999999
107,0.2599999999999998
108,0.17999999999999972
109,-0.09999999999999964
110,-0.2400000000000002
111,-0.14000000000000057
112,0.8300000000000001
113,0.8399999999999999
114,-0.0600000000000005
115,-1.6300000000000008
116,-1.17
117,-0.09999999999999964
118,-0.6300000000000008
119,0.41999999999999993
120,0.0600000000000005
121,0.75
122,0.35999999999999943
123,0.23000000000000043
124,-0.28999999999999915
125,0.13000000000000078
126,-0.4499999999999993
127,0.6300000000000008
128,0.5099999999999998
129,-0.7200000000000006
130,0.08999999999999986
131,-0.27999999999999936
132,0.5600000000000005
133,0.6699999999999999
134,-1.4499999999999993
135,-0.07000000000000028
136,0.23000000000000043
137,0.2599999999999998
138,0.33000000000000007
139,-0.34999999999999964
140,-0.009999999999999787
141,-0.6400000000000006
142,-1.08
143,-0.6500000000000004
144,0.2599999999999998
145,-0.27999999999999936
146,-0.9800000000000004
147,0.3699999999999992
148,-0.10999999999999943
149,-0.5500000000000007
150,0.5299999999999994
151,0.3699999999999992
152,1.8900000000000006
153,-0.02999999999999936
154,-0.0600000000000005
155,0.4499999999999993
156,0.16999999999999993
157,-0.3100000000000005
158,-0.02999999999999936
159,0.07000000000000028
160,-0.4900000000000002
161,-0.33000000000000007
162,-0.6500000000000004
163,-0.33000000000000007
164,-0.6600000000000001
165,0.17999999999999972
166,0.1899999999999995
167,0.5099999999999998
168,0.16000000000000014
169,-0.08000000000000007
170,0.11999999999999922
171,0.33000000000000007
172,0.7899999999999991
173,0.6400000000000006
174,1.0899999999999999
175,-0.35999999999999943
176,0.46000000000000085
177,-0.21000000000000085
178,-1.17
179,-0.41000000000000014
180,-0.8499999999999996
181,0.33000000000000007
182,-1.1400000000000006
183,-0.07000000000000028
184,-0.7899999999999991
185,-0.35999999999999943
186,0.009999999999999787
187,-0.3699999999999992
188,0.02999999999999936
189,0.9600000000000009
190,0.7200000000000006
191,-0.6400000000000006
192,0.10999999999999943
193,0.2400000000000002
194,1.0399999999999991
195,-0.1999999999999993
196,-0.22000000000000064
197,-1.0500000000000007
198,0.46000000000000085
199,-0.5800000000000001
200,-1.1600000000000001
201,-0.35999999999999943
202,0.75
203,-1.08
204,-1.1899999999999995
205,1.3100000000000005
206,-0.9399999999999995
207,-0.40000000000000036
208,0.7599999999999998
209,-0.2699999999999996
210,-0.5
211,-0.5099999999999998
212,0.4299999999999997
213,-0.40000000000000036
214,0.3200000000000003
215,0.39000000000000057
216,0.11999999999999922
217,0.09999999999999964
218,0.17999999999999972
219,0.4499999999999993
220,-0.0600000000000005
221,-0.9499999999999993
222,-0.6400000000000006
223,0.41000000000000014
224,-0.7599999999999998
225,-0.13000000000000078
226,0.08999999999999986
227,-0.28999999999999915
228,-0.21000000000000085
229,0.0600000000000005
230,-1.2400000000000002
231,-0.41999999999999993
232,0.3000000000000007
233,-0.009999999999999787
234,-0.2599999999999998
235,-0.3800000000000008
236,-0.02999999999999936
237,0.33000000000000007
238,-0.34999999999999964
239,-0.3100000000000005
240,-0.22000000000000064
241,-0.08000000000000007
242,-0.2400000000000002
243,-0.5800000000000001
244,-0.03999999999999915
245,0.8399999999999999
246,0.009999999999999787
247,-0.0600000000000005
248,-0.019999999999999574
249,0.27999999999999936
250,-0.22000000000000064
251,0.6500000000000004
252,-0.009999999999999787
253,0.03999999999999915
254,-0.1899999999999995
255,0.009999999999999787
