,taxa102106,taxa1263,taxa1301,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa872,condition
0,0.0003137236240277928,0.042727549318389166,0.00018274841722686384,,0.0007285702420364541,0.00037497023040400514,0.0002839815669745961,0.4421850762288923,0.004083804744937628,,0.04410053079657822,,0.0037904599377796173,0.00016556411759612803,0.006354665878832623,0.000934451370304693,1.4871028526598325e-05,0.0016279920784784932,0.0017891499654000735,0.013245019251923376,,,,0.0005406445037669969,0.008739758542965267,0.03265369428293774,,0.000480279143525694,,0.22327472385601588,0.09551430295523688,0.07578881993872257,0.00010464797852050669,Control
1,0.008283465693683306,0.027231588977516423,0.0020960155524048225,,,,0.06899351402179876,0.01587029796647252,0.002701327313442131,6.981622433247282e-05,0.003053568001461147,0.25655984580500807,0.0811231911864814,0.06669008822630404,,0.12898878690284324,,0.02316318864659771,,0.0437404251125188,0.03151759170106262,,0.002083581129968966,,,0.02174403374498406,,,,0.21045361894182452,,0.004937586843484154,0.0006984680078108556,Control
2,,0.0030852828434135165,0.013937690064702746,,,,,0.2424333061097531,0.029418375936920132,0.002917202717389874,0.005412180057961317,,0.009477289033622303,0.03310965851181046,,0.04926296864738633,,0.010481314653893658,,0.006047036919508452,0.0064125605670658945,0.31142918531157904,,,,0.015739691271234545,,,,0.24443305459708256,,0.01640320275667607,,Control
3,0.004329959634304502,0.07404286675229027,,,,,,0.15078245120174483,0.003609194280139021,,0.0384563812900373,,0.018891708575436695,,,0.09043767076021958,,0.003470347954361182,,0.009627488777348217,,,,,,0.004693026066043049,0.00048358220684841517,,,0.5996247199527336,,0.001550602548493421,,Control
4,0.004164572059417847,0.03754725455381544,0.00030717334948163015,0.01428425716762815,8.710566206088782e-05,0.005073020901501818,0.0017894695790171566,0.019592452642590793,0.018323474215224053,0.002223069350678181,0.024148303764550284,,0.07558275080752198,,0.01917942394979285,0.024958611417891605,,0.12593035918389386,,0.033006403176860266,0.035672393569309326,,0.0004494566449513215,,,0.014667607793524651,0.0016867213257374621,0.0008463070413517256,0.001424547211268837,0.43113552783888387,0.07539750395671843,0.0325222328363275,,Control
5,0.0031517610302628967,0.051967719823699854,0.0,8.924739738839675e-05,0.00030119709891401257,,0.019705454765929397,0.09838388095241282,0.0031501140194691085,0.00032466700272549404,0.09186532104512304,0.013243510854676106,0.08820648656672261,5.476310889345683e-05,0.005939223860574773,0.03136176190626676,0.00017087736985552319,0.04023040033994303,0.0020443521477895724,0.01713230921515921,0.001496515182505781,,0.001519676271793427,0.002393312559723443,0.0018140794511830633,0.034119063851417386,,0.0009518693006349537,0.0007231406766476207,0.4285089745103463,,0.05359012839375581,0.007560191296186172,Control
6,,0.015488122482356625,6.744118050209802e-05,,0.007125520336851496,,,0.0038317431147714414,0.0018789717461063665,,0.0508762923403184,,0.0006437661990432108,,0.001962778097147613,0.00415789992124913,1.0527912257669087e-05,0.0002700774322734714,6.869202156241513e-05,0.01019675208695013,,,,0.00014593145703699725,0.04203107401904093,0.0017871391649280843,0.00012508410603171192,0.00017751519381000453,7.921993382008422e-05,0.027984545858699778,0.8086030763393511,0.02248782905589122,,Control
7,0.0016924904843151096,0.038737953852508,,,,,0.016629299718140988,0.2078803001829209,0.008400722180184847,,0.058831465622301286,,0.08286043937931198,0.0042109146279246815,0.017058123370963324,0.05905791590644072,,0.0314895295116162,0.00030621169569578996,0.07796518881074675,0.0608328194449836,,,0.0003151212150717672,,0.009689950847030126,,,,0.2895180140935868,,0.03452353905625704,,Control
8,0.0024010814712059096,0.010099310337067636,0.0001223647377376066,,0.0003125424458963007,,,0.03932298343314064,0.002943384307254843,,0.02779186501541916,,0.028977838520339066,,,0.048990099105391205,0.004602441186564231,0.0027340180400584778,0.0021899068581316492,0.03285221956373052,,,,0.002281831106924679,0.0003661900402738721,0.003413152380868182,0.0002995826337713817,,0.005532634213421785,0.7729081255811823,,0.011858429021620582,,Control
9,0.06345511484764592,0.05738998850544574,0.00035952684892693253,0.016898792390534094,,0.008186449249865549,0.20833893901336903,0.1802053905898542,0.07711507412493283,0.010537915140442751,0.005099899801928187,,0.01432542744479116,,,0.12180975739838129,,0.10002689581427165,,0.0006647811735254047,0.016929592620585476,,0.0036332821560985423,,,0.0826868242913285,,,,0.019889849675412515,0.0022011287082074373,0.010245370204452842,,Control
