,taxa100883,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.0010773264279118303,3.539966909187664e-05,,0.07695383851637361,0.0007249053899200019,,,,0.00036901791548890985,0.0006091474215542808,0.0006692323198348547,0.17702985851792197,0.004674857190696967,,0.00023046550144681705,0.08662078435372444,,0.008686574586209908,0.003672846972692779,,0.01058513131964189,0.002168308514523791,0.0001924397441433768,,0.05136670559229687,0.003191957699391261,0.0018797539418371886,0.0163947737483197,,,,0.00016985538552393036,0.0020468781956210925,,0.0005241672070280843,0.0017459284865759097,0.0004018965398976856,0.015303266444065423,,8.960212977854829e-05,0.00029128570442662886,0.006390323054018739,0.2558597744526365,0.25059604324137863,0.017242054848898562,,,1.943305276557027e-05,0.002032277145164799,,,0.00015388876919762397,Control
1,,,,,0.0011558665564453902,,,,,,,,0.2764559644181277,0.031204856076150214,,0.0014458196024648641,0.019772147086118592,,0.02477156080632037,0.007784116299296698,,,0.015697426611073113,,,,0.009984461309023682,,0.0194256400440332,0.013124068035165457,0.08254516049042736,,,,,,,,0.014502002608363375,,,,,0.4126114804207334,,0.06951942963625664,,,,,,,,Control
2,,0.004981794714033344,0.00011351680939432363,,0.03807681281974317,0.0016032866324884444,,,,0.011576059194258569,,0.027768579277384742,0.12886149389227566,0.018224426715218518,,0.0005818566282697349,0.017982677954471348,0.06087200603564229,0.17566670933689033,0.04223002333733003,,0.010577531704215907,0.04573466120709083,0.0035743411737748725,0.0009754036955364106,,0.0045850390819787215,0.001364857076694324,0.030738935789869543,0.039361013216078364,,,0.001422943163372706,0.02042085527281707,,,0.0007908559001468085,,0.013335791020200792,,0.0004185517445796554,,0.003226820415190497,0.2481603583148131,0.026723804198329572,0.019341449822085084,,0.00038336817207732107,,0.0003241756837479224,,,,Control
3,,0.007437693023620232,,,0.05580493750760669,,,,,,,0.00046938284368469926,0.14002217657956104,0.011286815973462374,,0.00014588512637885676,0.05021723111458381,,0.05891973798215163,0.011705292049270814,,,0.1394049702756505,,,,0.006798450924396513,,0.029292713201165492,,,,,0.00030370630855234724,,,0.018005081087135964,,0.007214886648787067,,6.865782521186755e-05,,,0.45974320341089625,,0.003025229047299733,,,,,,,0.00013394907058422302,Control
4,,0.006168646295344725,,,0.00902927987392716,,0.0008897165151428785,,,,0.002312419216065809,0.03420011840936345,0.20161179961448017,0.0047037574291380465,,,0.03925196314863546,0.007486809620832804,0.1261119398577565,0.011404360979402246,,0.013054868972857422,0.0656913705420799,,,,0.009003556602412678,0.0005457449284512349,0.07599374656980173,0.05712881370651147,,0.04894222820739873,3.0147674214972054e-05,0.000831170349175919,,,,,0.009105009185265795,,,,,0.25556893394325614,,0.008161376693028561,,,,,0.012772221665456301,,,Control
5,,0.0020240964539001345,,,0.002753168337084906,,,,,7.041480806189776e-05,,0.004764802889702143,0.0023808310426568858,0.00020020095069109352,,,0.013798060259472996,,0.18179381064981928,,,0.008570039380621218,0.013253890570119829,,,,,0.011763528229701815,0.03010592717406733,0.019387780224340567,,0.056899116248566514,,0.012118945706940864,,,,,0.017911602161805533,,0.00025633016459942635,0.0005296814626584193,0.00027355393060017835,0.5556842835060253,,0.027688520957726497,,,,,0.030101874523243626,0.00761705853942667,5.2481828166997166e-05,Control
6,,,,,0.0064854876518855836,,,,,,,,0.13519597826428897,0.004987796254659435,,0.0009919487941625602,0.015303522705618735,,0.05653967865307361,0.03145773091888662,,,0.01164249929017703,,,,0.002545043451985812,,0.022033966907522243,0.058296052182056926,0.0081120191813502,,,,,,,,0.008948077426707897,,,,,0.6039035554466414,,0.033556642870982936,,,,,,,,Control
7,,,,,0.004547671778982369,,,,,,,,0.032780703679174475,0.010109837299914274,,0.0012138624211701454,0.011823826282087026,,0.024717905353229548,0.016657714464739223,,,0.0028896424160274763,0.0006072320687529108,,,,,0.010928873518825096,0.013587958292232765,,,,,,,,,0.005830430720587403,,,,0.0005859714248923627,0.8432593128640132,,0.020459057415371604,,,,,,,,Control
8,,0.00974374592583722,,,0.05294896944578013,0.0010089030271751343,0.000287331691611637,,,,0.006208735329214642,0.03986109194553342,0.0294608194464792,0.004194475328886379,,,0.008334746689150675,0.10073407370888678,0.059835203724856185,0.05682713675590361,,,0.1862914414669073,,,,0.017990449159412957,,0.03446460561901641,0.047074069773779974,,,0.00012390925911178843,0.0017390862082206444,,,,,0.07260829294377803,,,,,0.2539967574882023,,0.011922137569469728,,,,,0.0043440174927858064,,,Control
9,,,,,0.004950070234096278,,,,,,,,0.18626571545547102,0.009881995490421657,,,0.032807022046248246,,0.07956883522876507,0.03775117761908217,,,0.015109252815879999,,,,0.004519101949913445,,0.011853382163707396,0.026920831356767153,0.017103897140231205,,0.0010629348027891537,0.00041452753084345473,,,,,0.006463521777782769,,,,,0.5215478127181657,,0.043779921669835194,,,,,,,,Control
