,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.003119008304100325,,0.028161735935296237,0.00012567099152287442,0.0011764707072757332,,,0.0028835522676480467,,0.010067642765332492,0.018438322407613356,0.0038250728603375366,,4.553296794307042e-05,0.1261678067953199,,0.15585024267554146,0.04938839611537001,0.0024632323813469034,0.015596255732980104,0.04400285785143685,2.134990274663969e-05,,0.00258404652295585,0.009340734228214673,0.06075747228888868,0.03158793999645247,,0.028974853558386263,0.00013366455700621342,0.005992037396934861,,,0.015810260682312536,0.0006979698063806662,0.01807800485462386,3.298610566542436e-05,0.009606545576628999,0.0035367985810712977,0.0005191770189242098,,,,0.18632899957290075,0.1450548818981055,0.010280838239679268,,7.052550812515575e-05,,0.0016443472489840831,6.24307582686099e-05,0.007433307608892851,0.00013902732878617505,Control
1,,,0.006749211057515099,,0.037849095413435965,3.988077682462948e-05,,,,,0.05011619854400572,0.11674792205383556,0.10856931070451935,0.003489059288777213,,,0.019129445371322083,0.10041654047079865,0.076118261560313,0.030730987170293045,,,0.14970958757274302,,,0.0164382050923886,,0.022130575564051017,0.036752984470812114,,0.0005294376596820708,0.0001940118403177765,0.0007089011553929035,,,,,0.025645882915126077,,,,,,,,0.1663130130262622,,0.01815063681563392,,,,,0.013470851475949907,,,Control
2,0.0008558685828715784,,0.0068770153208617115,,0.004948407460308483,0.0024867405495989686,0.0006515889794518815,0.03222006014851193,0.000769467645399698,,0.001278864127253385,0.007198630870772744,0.08405356727870587,0.01789595698970016,,0.0028529676388327927,0.018573813590845756,,0.09426711327412551,,,0.007535551109356557,0.03720352728570911,,,0.15362325479061179,0.0002001549355504364,0.011082439845246803,0.039123451634958645,,0.0019367486524004534,0.0008502243005241691,0.0003015349300212106,0.0052911890690223,0.0007107454002083825,0.0033775602654679653,0.005538777685069235,0.02460690015687848,,,,0.001853929663341352,8.444714742854637e-05,,,0.3898125913736044,0.003464286834613735,0.03792208784609083,,,,0.0005505346166549964,,,,Control
3,,,0.0007150674484352159,,0.008422811363679754,0.00015407644689187144,,,,,,,0.27681644830570085,0.013372968716702124,,,0.12424774212989789,,,,,,0.005725699548864576,6.98658771237756e-05,0.046200436635932214,0.003778123724522045,,0.00021682157730731544,,,,,,,0.0017702795512278384,0.0012118685303759186,,0.007630654092184774,,,,,,,0.001974923619671631,,0.4784986989157374,0.029193513515744847,,,,,,,,Control
4,,,,,0.0024577509120375166,0.0023325486156813152,,,,,,0.005186790612482021,0.07225355594582823,0.0035325154067238265,,,0.03630876882110979,,0.07535799677971874,,,,0.022891547548735534,0.005041630020732966,,0.014091996836713059,0.003470068575262681,0.0466292650954413,0.011293205980204871,0.04746113507764035,,,0.00435769833118816,,,,,0.009767939549821102,,,0.013836859864680699,,,,0.027129598985377874,0.5519806087671031,,0.04461851827351691,,,,,,,,Control
5,,,0.012288676372261456,,0.12275458477916765,0.00034712224071371746,,,,0.00022704275439769522,,0.023447832834713692,0.1432474048189596,0.007368264364394165,,0.00040426421472693056,0.06226187454957484,,0.01953472605202238,,,,0.15165601914439147,7.818892885437867e-05,,0.00882568973006213,0.0015930612968665864,0.01141090651166347,,,,0.00025937575748702206,0.0012566150477389675,,,,,0.004153469107544042,,,0.0020062730093037707,,,,0.004837952682378473,0.417366198305832,,0.00467445749694565,,,,,,,,Control
6,,,0.010253199815718192,,0.06414094110805095,0.0036531002088928304,,,,,0.023824961250129905,0.09704750315389314,0.1076265721146378,0.017549710853604787,,,0.03151710496831623,0.08049284061918606,0.08582975106759116,0.012897176606491537,,,0.11049870830366594,,,0.028347045845759956,,0.018878991782283916,0.04492904263112969,,,0.000546990993670387,0.0010629759716637654,,,,,0.020138917149580257,,,,,,,,0.19430368495277034,,0.03631039020764748,,8.455258880342175e-05,,,0.010065837806512058,,,Control
7,,,,,0.006557616649530409,,,,,,,,0.21991936405175108,0.0265055004742454,,0.006201983415030386,0.030374574591911115,,0.026221522407028183,0.010383799305361594,,,0.018335083548908667,,,0.0223046781778406,,0.01360482612289237,0.01118776011842109,0.0800232711590086,,,,,,,,0.019504028341702246,,,,,,,0.002481809751363685,0.43546928747727875,,0.07092489440772583,,,,,,,,Control
8,,,,,0.0006965853689818312,,,,,0.0015803429861308176,,0.002855879773693923,0.008691986622995817,0.001962302627465504,,,0.017965429646480926,,0.15749222052818648,,,0.006354738303538078,0.02591514003049265,7.875663118810691e-05,,,,0.01557888328307338,,0.061809526786873736,,,0.012101266999809223,,,0.0026371447534857327,,0.008082173827307752,,,0.005980995002861693,0.00041863257646807976,,,,0.6682119399060853,,0.0008839580157016275,0.0007020963291794722,,,,,,,Control
9,,,0.0002940052005398028,,0.00917624361009624,3.4332677569064125e-05,,,,,,,0.2698335776624915,0.03253441496459126,,0.0016468544836299463,0.02174919422015956,,0.025550196349494503,0.06340658144263076,,,0.02097554429700298,,,0.006444415749482856,,0.0054230439108869525,0.00831357178846412,0.03395927172187493,,,,,,,,0.018571547932823406,,,,0.0001375332629462805,,,0.014072853131590873,0.442932051174932,,0.023681445415853285,0.0012633210029395453,,,,,,,Control
