,taxa100883,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,0.0010750206200511245,0.0007049961386334144,,,,0.00203872074364516,,,0.0005714519495986855,0.0251621698203265,0.014182453485558896,0.0007882339690151217,0.03375415242119554,,0.05586430213312093,,,0.010218958931121203,0.03577893284858746,,0.03344938478252853,,0.005953424191196488,0.013291182396411073,,0.006465680305111097,,0.0008970290458611152,,0.0005201354231012254,,0.00838409005848367,,0.0006740850025936058,,0.6461013329669791,0.08116334969636878,0.022960913070511228,,,,,,Control
1,,0.00035676826219082177,8.452474066855583e-05,0.0007094333816307428,0.003975842747054071,,,9.006398338227183e-05,,0.005921245303824898,0.0031145930836400004,0.0007780584441395582,,0.04587282821936426,,0.16489402351613688,,,0.029142981702547793,0.02709069227711601,0.002166767108181923,,0.00012637679672774363,0.07103699239636359,0.02199540960904743,,0.002081729474669505,,0.010023567426175486,,0.006636628242444448,,0.0003240456987523881,2.4824013642949642e-05,,0.0009181807690828193,0.5928200130787675,,0.00949241559707138,,,,,0.00032199412737693765,Control
2,,0.004330802255716634,0.05804529887159891,0.001151739821865688,,,,0.00032164044224203904,,0.0012405355970104693,0.027112346194970768,0.0029762867517354797,,0.02605515541974457,0.02621885227661295,0.05668351036403009,0.2551934130469,0.002133269649321819,0.0004482124151256763,0.22864912099781268,,0.0021117762954359185,0.004048457743306394,0.01548379042894438,0.008182454692986977,,,,0.01263418420238489,,,,0.020254012364106098,,0.0010444901570208906,,0.10558642662136415,0.10583837649191553,0.02761939395255179,,0.000199627665637229,0.006252069278072978,,0.00018475600158486343,Control
3,,0.008530965794352658,,0.0024617941388687063,,,,0.0004652924036023354,,0.0046583695908119374,0.032166791292557895,0.002122152869832585,,0.009339731524064561,,0.23175776962177091,,,0.007293413046843366,0.06564938997180918,,,0.0031291771312918215,0.057852162263414594,0.11576442731671802,0.16149599474403123,0.0028213015985224395,,0.05625379108935802,,,0.0009641657284009382,0.0017658724056091228,,0.00034740622679021364,,0.23060916093580852,,0.0024951733728505814,0.0006899719604350193,5.2136144920331036e-05,,,0.0013135888273350714,Control
4,,,0.004060099187939831,,,,,,,,0.17209569359464827,0.01164408658506607,7.622705903301741e-05,0.0561229788486044,,0.053989427831225234,0.0347520775402617,,,0.008040038968563194,,8.44950733725775e-05,,0.021873636911965214,0.03236483964387847,0.004725371853944922,,,,,,,0.004164860979388648,,,0.0002445113996760149,0.5597102887775418,,0.036051365744890616,,,,,,Control
5,,,0.0021165491161896197,,,,,,,,0.06312496647229271,0.009247141838014937,,0.01567235163138818,,0.03535521755178479,0.005056478673976175,,,0.00809689127094631,,,,0.008533452044769798,0.012039749649110025,0.006687726737375768,,,,,,,0.0065092792683873945,,,,0.81055484252186,,0.017005353223904236,,,,,,Control
6,0.0006721426748042445,,,0.0030187677446129905,5.905209332456793e-05,,,0.015353028975615196,,,3.967723547985803e-05,0.001349541295087639,0.0013759240802378823,0.2260200836890801,,4.616987401292571e-05,0.0,,,0.000573722519263298,0.006603219503638816,,0.0008980452726532023,0.1305999393814288,,,,,,,0.009982483273468802,7.409852548056606e-05,0.05757919189735201,0.0014406443500595727,,0.037670288768858674,0.4814013216332552,,0.02465821668655509,2.2878821497476578e-05,,,0.0005615617042331076,,Control
7,,0.014214667424418391,0.02611107077507676,,,,,,0.005474589876723461,0.05049011336643287,0.09339530984812144,0.00499741402459136,0.0002830876800954433,0.024777707435807067,0.05476382086496728,0.11611686388950865,0.03716330259048648,,,0.13846551610193558,,0.04255490093509563,0.0006698384027582108,0.027821409147336856,0.055745666696435,,0.0016396682823369886,0.0004905155953308455,0.0011859133533782492,,,,0.029483581881940425,,,,0.2208053355714232,,0.042673431172372996,,,,0.010676275083426856,,Control
8,,0.004691702042609937,0.14608554091008802,0.0008369510355430112,,,,0.0004463873209072404,,,0.487431778565287,0.006070262976544916,,0.03313624778909802,,0.017843199551154022,,,,0.067687634073641,7.678264978133571e-05,0.0034734576385989807,0.000544632837359737,0.007248705350813578,,,,,0.0009536364796988992,,0.0006512418182897279,,0.004076937021197957,0.0002766996801831337,,0.0017354692613962533,0.1970452383824173,,0.01968749461538996,,,,,,Control
9,,0.004470569838728553,,,,0.0007638662835411549,,,,0.003939624515876492,0.024866331065615956,0.0026830368846029436,0.001848957042486357,0.030913690979601786,,0.10062665856536429,,,0.009151575946899335,0.039177837044244254,0.0002862710008293786,0.03852537218551711,0.00016669332465287979,0.006020889300199757,0.021726343932991533,,0.003002012890882304,0.0009614249570874557,8.76902958627657e-05,,0.0014497515697125076,0.00045735906058959975,0.007758036105303985,,,,0.3392725282553362,0.3230467574264636,0.03879672152760993,,,,,,Control
10,,0.009596293878743238,0.06386089979715012,0.0017022816017189175,,,,,0.002571754353482872,0.03144554186758604,0.03315879217123119,0.007133414048083743,,0.00605502814944694,0.122306104580276,0.11317364460613574,0.0766340547523069,,0.012590241694331325,0.15379237283186598,,0.04802981293183551,0.0023034274045095793,0.03836567560043741,0.10686156289580638,,0.0014023688536802588,0.0016649067655258166,,,,,0.012314805401516951,,,,0.1344539419635825,,0.006871993318841783,,0.00016219460163147253,,0.013548885930273386,,Control
11,,0.0056484987396673856,0.0026672682596588474,5.7835145853890087e-05,,,0.00010650130516996835,0.0013066309606850986,,0.057609548481822384,0.06170254376906407,0.0030782605243592264,,0.05161686009365867,0.0007460129266588888,0.1754802962005836,,0.0024717975576439583,0.0068646489321002304,0.14663123877743756,,0.00017803955178366515,0.02104101045858939,0.03390278113498149,,,,0.0020351119790189406,0.014324375166313833,,,,0.00117000298546232,1.9849344482955313e-05,,,0.40363893901324177,,0.006854673880811843,0.00015778717492542142,,,,0.0006894876360246863,Control
12,,0.010484517213804235,0.0018286972872169137,0.0005365582566016109,0.0010522671540968837,0.015922447055919338,,,0.0018150409570022626,0.0020352101891651926,0.012561843108364234,0.003974409079645699,8.131250051471855e-05,0.022147335957503168,,0.14707867641179614,,,0.016541673021377577,0.07034511214401153,,0.0010434061764766898,,0.02864827037365492,0.03225990060485034,,0.0005371837373748009,0.005576995067354378,,,,,0.002864284954028727,,0.0009642828586681367,,0.5663321838734169,0.02612664463653886,0.02808366972905528,0.0011188808564416336,,3.919679511991561e-05,,,Control
13,,0.010817175996983787,0.039126701470401724,0.005892218854582679,,,,0.005765069611783921,,0.025634430505120046,0.2937104370655465,0.0193795289503404,0.0018573064117728766,0.02120426617523861,0.061231257619248525,0.10996414369784076,0.017605478870578246,,0.0012539136946744418,0.06330242064549971,0.001049223904316474,0.0034149115973050826,,0.013084724749389813,0.0590174156716888,,,0.00026357315470752014,0.011474059828949215,,,,0.007444323945642674,,,0.003833350157151719,0.19415980556842505,0.008311289817448629,0.02006682506938746,,,0.0011361469659753373,,,Control
14,,0.016595905005239844,0.15357971689003289,0.0007377998136240205,,,,0.001369008608543956,,0.03118167225477997,0.14750719489376252,0.012650243206933268,0.0009018022325013959,0.013957196846172273,0.31434535701131444,0.05632681017405996,0.05943546863638426,,,0.08622052520877593,0.00036747517537388634,0.006746789341320271,5.1184796110377637e-05,0.007018332599860481,0.020120479511834242,,,,0.002776643269410383,,,,0.009119336560613879,,8.432299400451905e-05,0.0005969097047428782,0.03451248328578953,0.0031467568363363497,0.019867193922834436,,0.000455386381889236,0.00032800483775474997,,,Control
15,,,0.0021118656866643093,,,,,,,,0.10615512653467547,0.014263881558456124,0.0005197791489442675,0.005829238027803677,,0.03276671730924656,0.012957523327467874,,0.0006589878227462965,0.032251444915928976,,0.004151022382551445,,0.01164265233585144,0.013093226746893595,0.2230803975158763,,,,,,,0.008385770269634182,,,0.003395589989394102,0.5143299806409808,,0.014406795786884537,,,,,,Control
