,taxa102106,taxa1263,taxa1301,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa547,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,condition
0,0.011136928139518661,0.0698833138830961,0.00988321329727113,,0.00697322164808125,,0.03633892524920685,0.1654254157201213,0.016192131170913025,0.000534307528914598,0.01012221396398022,0.038633812712255224,0.13166465823013992,0.02413709935408594,0.010145720433944745,0.10879056697386891,0.0006492159006946765,0.0045004503402315535,,0.022448788148540774,0.08646751110653374,,,9.555653371625924e-05,0.008235355086548634,,0.0025332321352468257,0.008554387083555551,,,0.0023303111666228248,0.20547934721548916,0.0026970120980694297,0.015878456462409662,,0.00026884841694311374,Control
1,0.022591006249019507,0.2408717986848298,0.0013219315418605867,,0.0031818074112325468,,7.200507896250586e-05,0.2192896806201956,0.016909958721173454,0.0002784196386550227,0.055953665906238556,,0.03182246591146787,,,0.11586791756000626,,0.014114527499607801,0.0018561990142760025,0.01757935061836532,,,,0.0022480904865868324,0.00014911690111384196,,0.013685561071746065,0.011207156467342988,0.0003864783245306698,,,0.2278067069105266,,0.0021801708021753907,0.0006259845800868064,,Control
2,0.013952036344523643,0.018500539805314953,0.0012957991071904198,0.03796027725395354,0.0006716492117776997,0.003482321375935337,0.0039040442782412293,0.05743311030850584,0.07336313804455524,0.009802726904678193,0.03960244403959046,,0.03679931849578988,,0.009181573461466069,0.10888086283617972,1.520422042523874e-05,0.15241287648757207,,0.014207955558396634,0.039946703103525424,,0.0004445847227993168,0.0018793304283284149,,,,0.03605375679639751,0.00037522240334111076,0.0010416555686955536,0.00022029472659926207,0.25225355401426935,0.04546450336135349,0.04059626735278764,0.0002582497878067923,,Control
3,0.0002940052005398029,0.009176243610096241,3.433267756906413e-05,,,,,0.26983357766249155,0.032534414964591266,0.0016468544836299465,0.021749194220159564,,0.02555019634949451,0.06340658144263077,,0.02097554429700298,,0.006444415749482858,,0.005423043910886953,0.008313571788464121,0.033959271721874934,,,,,,0.01857154793282341,,0.00013753326294628048,0.014072853131590872,0.4429320511749321,,0.023681445415853288,0.0012633210029395455,,Control
4,,0.029299363057324838,0.004598670309238079,,0.004759085501500404,0.0009929304689937522,0.001774510624589387,0.22062618745037751,0.0024594966859195337,5.610980475715766e-05,0.1613730160542023,,0.032567429425178894,,0.003943514777019332,0.0038390064607446983,0.002780631463598384,0.002226230065419162,0.006697359643048293,0.08162302429818354,,,,0.00031281469813077234,0.004404366012475046,0.000334629540848293,0.005078495384638799,0.013678312241424356,0.0009560988973357988,0.0005905227191440465,0.0016582324396857647,0.3759985997914907,5.519662529456379e-05,0.036350833403090095,0.0006703751899286451,0.0002949569664178253,Control
5,0.003193272052897368,0.028832268322285425,0.00012866322432112022,,0.002952209796057395,,0.010307353859503073,0.018877339816357593,0.0039161480426822114,4.661711026127543e-05,0.12917186879085987,,0.15956104500229357,0.050564336377465165,0.01596760338742714,0.045050568169339875,2.185824503362026e-05,0.0026455728041165603,0.009563137592576402,0.062204110841813855,0.03234005047907886,,0.02966474631797345,0.000136847117011433,0.006134708116805489,,0.016186703805655137,0.018508443083823368,0.003621009937939159,0.0005315386505568983,,0.19076550267540773,0.14850864612723694,0.010525625529104202,,7.220472411579773e-05,Control
6,0.017432751203740368,0.4408234671874364,,,,,,0.0368291830341315,0.009826567837762059,,0.20612972802123822,0.022380700520576016,,,,0.10506881462052252,,,,,,,,,,,0.017374076039138545,0.0013841249913855442,,,,,0.1396205986361345,0.0031299879079342385,,,Control
7,0.0003583712714309036,0.003804465396514439,,,,,,0.18206567412400593,0.014945841204433066,0.0006303916530555951,0.041147656603721994,,0.05029793570105664,0.010371958217026021,,0.01860846596588748,,0.0030747551414465764,,0.019564558297606786,0.01940100428396917,0.019484339426750714,,,,,,0.008790701527093872,,,,0.5569793232341996,,0.05047455795180112,,,Control
8,0.0015777121901777826,,0.0001544391049020769,,0.0017314936409780761,,0.0026919974566323706,0.014865503707689407,0.0010572885776333812,2.027766813831387e-05,0.06255814073293577,,0.06042525887183604,,0.008104819541358605,0.004085347280276943,,0.0003442819222834802,0.007923416618283418,0.02144741556735217,0.0038153802714949586,,,,0.002091559261704352,0.0007287903537926964,0.027598125554279103,0.0026969298623957436,0.002922286001273437,7.256116923007448e-05,0.0002018998092474277,0.17574819389002067,0.5489833380045043,0.04801740854251027,0.00013613439906911255,,Control
9,0.032220897649550925,0.19666618407042205,,,,0.015832031863673747,0.09230792926165854,0.03352134050861536,0.008312155572600443,,0.004227953822726996,0.10775552701050109,0.047218859450517965,0.039055589953372986,,0.2315732945613457,,0.02254165986411321,,0.02796049693037984,0.03238723933385289,,,0.001503338641892023,0.0016486309155261474,,,0.04476439548659563,,,,0.05646314453552164,,0.00403933056713273,,,Control
