,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa447020,taxa459786,taxa561,taxa572511,taxa724,taxa816,taxa838,taxa841,condition
0,0.0682535624220888,0.001444491410067201,,6.089610408218825e-05,0.011936084165580087,0.13768497191614967,0.15705888832370934,0.032608296556862634,0.004348922138957746,,0.01752822713530398,,,0.25933680560530725,,0.1452152677279305,,0.0036054075740424986,0.018453758364259006,0.0020975573498015505,,,0.08539402465934004,,0.024614563482397444,0.0017552406470748379,0.028603034417045183,Control
1,0.0031791054957781683,0.05241858824582382,0.0,0.00030381026457139334,0.019876417958613064,0.09923745284892728,0.0031774441956301364,0.00032748379168085254,0.0926623383567935,0.013358410659067881,0.08897176007793987,5.5238229922071517e-05,0.0059907521650634605,0.03163385443127413,0.00017235989035834344,0.040579436572131415,0.0020620888087450008,0.017280947971090466,0.0015094988470057814,0.0015328608803374844,0.002414076777609329,0.0018298182817982449,0.03441507854159858,0.0007294145962453993,0.4322266893890994,,0.05405507272289483,Control
2,0.0025626587900570087,0.061047394492197544,,,,0.1497579295922804,0.0030170552704285258,,0.03190632907940525,,0.023201490347736022,,,0.08583154606407706,,0.0019289883037598558,0.00048055533532066573,0.039140716964724424,,,0.0007782006848772022,0.003430344978737093,0.0028830290136041188,0.001444392990840866,0.5881288288256441,0.0019471682029523147,0.0025133710633574533,Control
3,,0.00454767177898237,,,,0.03278070367917448,0.010109837299914276,0.0012138624211701463,0.011823826282087025,,0.02471790535322955,0.016657714464739227,,0.002889642416027477,0.0006072320687529109,,,0.0109288735188251,0.013587958292232766,,,,0.005830430720587404,0.0005859714248923628,0.8432593128640133,,0.020459057415371608,Control
4,0.017407416674159987,0.1441580544442433,0.004947450411047449,0.07094645200545899,0.033752839222720814,0.008028653737798676,0.004206567472190666,,0.00026112818520390886,0.0743965125511426,0.024748505696691632,0.02759862696833564,0.020051366864013292,0.2355878820351784,,0.006339514933090546,,0.0359150680031331,0.011751096110140587,0.00047702328728044604,0.002287657716234077,0.02493227875422845,0.008942930161977052,,0.23920325092572128,,0.004059723840009054,Control
5,0.000735321824670691,,,0.008624468604474937,,7.181938464253494e-05,0.0005646326621567716,,0.009021955823754757,,0.011183034182365248,,0.00814594832949647,0.0007486698353032672,0.0001138715243345456,0.0005260061181138294,0.003462214085316941,0.06316302256132733,0.0005561277350280504,,0.003613885285779135,0.050405986240209144,0.010713491330467097,0.0021717095175213907,0.1573624141991648,0.6687719511283262,4.346962754679748e-05,Control
6,,0.007835528797524343,0.009365809345132979,,,0.2662494116311754,0.03376319031102594,0.0006037039695283369,0.03642232530036019,,0.06840006659834355,0.010748684724443095,,0.056538905784208005,,0.06806759648414158,,0.02651842971454514,0.030475105739475285,0.0002504740333225396,,,0.045354890721966114,,0.2729520174791442,,0.06645385936566328,Control
7,0.0024018010090780034,0.010102336821739936,0.00012240140707351502,0.0003126361062444214,,0.039334767446371,0.002944266358324994,,0.027800193470598433,,0.028986522379057255,,,0.04900478008647689,0.004603820411208432,0.0027348373498346772,0.0021905631127984234,0.03286206446755489,,,0.0022825149087526654,0.0003662997773259132,0.003414175208469293,0.0055342921912525005,0.7731397448222095,,0.011861982665629303,Control
8,,0.002130799319772443,,,,0.0635499713146129,0.009309400565082981,,0.015777869712523453,,0.03559325551838533,0.005090522698735727,,0.008151405644421702,,,,0.008590905674346396,0.012120810316341277,,,,0.006553104641511248,,0.8160121085180183,,0.017119846076248113,Control
9,,0.004079375755315665,,,,0.17291277073466546,0.011699370460951123,7.6588970398059e-05,0.05638943992086616,,0.05424575921501574,0.03491707369753414,,0.008078211521919084,,8.489623967403897e-05,,0.02197748871857636,0.03251850165633779,,,,0.0041846349355320455,0.0002456722926128216,0.5623676852087955,,0.03622253067180582,Control
10,0.0011604958323636189,0.0044344326940214205,0.004452200946949774,,,0.4544781175244572,0.03299749881862919,0.002556448267949614,0.03088547488926182,,0.014852733340491501,0.13327606796193234,,0.01627473861319331,,0.013352133525695564,,0.0030999605937212667,0.0010578105915138606,0.0010660951757013146,,,0.019926714132247034,0.0003808728572495289,0.17706990608442755,,0.08867829815019405,Control
11,0.004257776082602827,0.038387570229480646,0.0003140479554623695,8.905510561245428e-05,0.0018295182951281817,0.020030935969159985,0.018733557530200687,0.0022728221234351955,0.024688748024329455,,0.07727430911366728,,0.01960866360490905,0.025517190538163387,,0.12874870785204232,,0.033745093616852066,0.03647074945074469,0.0004595155818502408,,,0.014995872027484617,0.0014564288858833854,0.44078443417529656,0.07708491639828728,0.033250087439407196,Control
12,0.00030282516723144327,0.2815751567544762,0.001777220167285325,,0.0009934886057948898,0.09557181871113386,0.0895511275448009,0.0017291077575382733,0.07947876190877388,0.0007711047752219786,0.08630375759008642,0.029132172953445588,0.0006472316478641847,0.04928147599294164,0.0025326503112774955,0.01615074815341415,0.0006179505659140559,0.003200128357813516,0.012720289797807056,0.0007084062503027437,0.0027946561263479785,0.002166146954674953,0.0803672087150079,0.014167798451237584,0.06743727072450216,0.0679345048596255,0.01208699115548048,Control
13,0.016716599954298528,0.14859858515942542,0.0006365184409891627,0.0007863870995260193,0.04339480876558076,0.06740586348425791,0.0018857414471406579,,0.008494356587706557,0.16684530601518394,0.07484976354938093,0.06481734810160544,,0.24852160812880827,,0.005966593048274536,,0.016224975717784612,0.03605812406140254,,,0.001611617276511803,0.0019202451072275325,,0.08920699052620513,,0.0060585675286901645,Control
14,0.0077038467665652855,0.04829480346508881,,0.04423995458652937,0.0056749056161095246,0.014640028476513836,0.0006589848557958085,,0.004444382148874303,0.022134150697702835,0.13635651875664415,0.01772135798159843,0.024451476173147333,0.11364036937042576,,0.0017800959168147727,,0.07232913176444032,0.06950867658163426,,0.0021251738595561022,0.007996415122384472,0.0022838532288009025,,0.40123077450908506,,0.0027851001222887616,Control
15,0.006016614483009944,0.052172323998355336,0.0022712905600880554,0.0034257410805257397,0.01735776810482487,0.29932311759012437,0.0047307397684086825,0.0007913075166776982,0.018844869516067855,0.06054182466078852,0.14441255935071984,0.0347424160165401,0.008010288697625545,0.05652642773741084,0.0009029702717835335,0.0021409288088845724,0.0014138990912925362,0.013663972665467521,0.057020357469558344,6.321535612556801e-05,0.003367306717720592,,0.004568717216994411,0.0018496069492269136,0.18172555610920635,0.0038144889596239792,0.02030169130294817,Control
16,3.7451181357405816e-05,0.00012362133250810438,0.00017776427095197487,1.2086335362559646e-05,0.0030999157258577866,0.0011581484530224881,0.0005327648495073371,0.000254029617990726,0.009618963802632262,0.015429859342188339,0.03694045678183577,0.2374840594117808,,0.6122869364054245,0.002903303213623208,9.26992233170685e-08,4.1778257468870275e-09,0.0009002838904074173,0.0002023718602624807,,0.009620384626754127,,0.010608313602152938,4.0242361430101854e-08,3.724822450442212e-05,0.009501701216368823,0.049070198736095944,Treat
17,5.092053105661395e-05,4.879002637110678e-05,0.0003585666607832054,0.00010073039375443487,0.013390005922026514,0.0012511416183363653,0.0008809369270684317,0.00027999318542111106,0.017316043646104118,0.006166626420598399,0.10886100943212819,0.35248788993524083,,0.42418008552482384,0.010472318177093508,1.781906889876039e-07,,0.0010756309829216095,0.0006010801606099713,1.0606032982534852e-08,0.0109840153055959,2.184336207466636e-06,0.011157390597175642,7.075135899418668e-08,0.00013633793012274393,0.017250923316747463,0.022947119421731596,Treat
18,4.5139270621514614e-05,,,,0.03204609549576361,0.00011419535275524702,0.0005968887182973713,0.0006089506397763916,0.015982182253279832,,,,,0.8571908515110711,,3.077214129559668e-06,,,,5.821635125110074e-09,,,0.016317833046188602,,2.6905957290864463e-06,0.004995276395631236,0.0720968136851213,Treat
19,1.4360585286307373e-05,1.683945464502022e-05,0.0003879680097579063,,0.00526931584826962,9.572636971469592e-05,8.73995868026025e-05,1.5108623145777229e-05,0.0016167138694265447,0.009674735135661645,0.040872162042987444,0.20471305797181216,,0.7037068348515068,,2.4449656992895506e-07,,0.004310463919968655,0.00024353439342878012,2.4117188431940237e-08,,,0.019432053626065263,,0.00017449430060639272,,0.009368962797155912,Treat
20,0.0,2.3041551493938097e-05,0.0014105009234666541,0.00024373951204582865,9.859972158761122e-06,1.3916154319269649e-05,0.00037695345096309973,1.4713812038492481e-05,0.02214205910911279,,0.036937331810751144,,5.521202940880097e-06,0.004552473596798476,0.008682798980888905,9.560780099102079e-08,3.5559292107290156e-07,0.009311476551964988,6.232223004369968e-05,,0.002958926056620688,3.1583420832174327e-06,0.036947109588665414,2.9506016236608166e-07,0.0008950032778729858,0.22648487989109095,0.6489234677237955,Treat
21,3.081873280897314e-06,7.311438353122931e-06,,,0.005300084940674642,0.0007001038438946612,0.0006708160831460509,,0.012509537768388748,,0.06580711374065491,0.35684297097975404,,0.48205604289701987,,8.417405947790553e-08,5.967522312060204e-07,0.026349811908692938,0.0001524018128635102,,,,0.009653091734882087,,0.0006324180928136195,,0.039314531959290355,Treat
22,1.9314462779745208e-05,4.731955296987321e-05,0.1486095161254338,0.00023056324503142354,0.0028442103574492215,1.0509696828336483e-05,0.00041899136022157567,0.0006506107326129019,0.0010986555690718441,1.5897814655637504e-06,0.0,,,0.0003076242958855012,0.7397233524809523,6.06017852095451e-08,0.0,2.643357122720852e-05,,,,2.508466799804684e-06,0.10544716235721488,1.937865596663052e-06,4.892126878297792e-06,0.0003137618820063157,0.00024098546778960375,Treat
23,6.142422806424815e-06,3.2114990168630056e-05,,,0.00012351744158534667,0.0026911388601878455,7.888833407751148e-05,,0.012900436348520426,0.00010531496973269009,0.2591137622948392,0.1188160395346668,0.0003586661094745084,0.491830815890711,,,1.6526369411803803e-07,0.005209046893080232,0.0031175723787151507,,0.015275665493832379,8.261290556755003e-07,0.007466069665919751,,0.00030515625875382306,0.02058121170188312,0.061987449018295296,Treat
24,1.4205150295494288e-05,3.3718815003379696e-05,0.0002690388838032452,,0.0020506298742730853,0.0001707762379629946,0.00019706605984752388,,0.0027373098841110607,0.003938045807438005,0.04868667524533764,0.2008576095556397,8.306605338926825e-05,0.7164020822527977,,4.328800316839361e-07,1.2332797088944053e-07,0.003228242092990336,0.0007050355747150047,1.6454640950412328e-08,,,0.009396981491670441,,9.518765300556738e-05,,0.011133756705075947,Treat
25,3.151971991816341e-05,0.00021974794536435086,0.001972332979484135,7.178297888487932e-06,0.0006833550463054366,0.004675533510312917,0.0006870766853353824,,0.06565791407001263,,0.020226762304980776,,,0.797792848463098,0.0034471434529990182,1.790997798942196e-07,4.354385361889986e-08,0.0014905883354388145,,1.0047275472520937e-08,0.001585970958581409,,0.015666792580089444,1.4658506481049806e-06,0.0003461440143164812,,0.08550739309431736,Treat
26,6.965988738819669e-06,6.672541853339246e-06,,,0.0020466995271742152,0.0010602549928258593,0.00021891612097861261,,0.03560225357913873,0.00042617698187199404,0.07790315086480314,0.033353826876857375,0.0002293115054436055,0.7634938122767864,,2.1083862117938522e-07,1.1051500627962699e-07,0.003047576730794699,0.0009225229137622171,,0.0030305252356847886,,0.012355135208263344,,0.00018525026765230378,,0.06611062703374322,Treat
27,,4.782832766045047e-06,,,,0.002345045878188903,0.0016901831058085235,0.00041195639291046973,0.011303195007833588,,0.06046156470548211,0.1456699985779903,1.8648698636690195e-05,0.6443960210480717,,1.604698196378458e-07,,0.004202007338352444,0.00037052526823196503,,,,0.027446401388040317,6.440942262574421e-07,0.0015618184589537103,,0.10011704673468753,Treat
28,2.1544377075344305e-06,8.158106470772781e-06,,,,0.003808160758276974,0.0016768461759303589,0.00047306375623858274,0.07554598122153404,,0.08787663894933286,0.11040422763446078,,0.3520392400394836,,1.1254485719048149e-07,,0.006685774947563855,0.0005198429775876759,,,,0.02724223989549059,,0.0016014176576573532,,0.3321161408974078,Treat
29,8.32525475822938e-06,2.01204314187405e-05,,,0.002483501676276095,0.00061241520074015,0.0002462444310646474,,0.02993502446008704,0.0002573749658179821,0.10394365763991868,0.07091662461180404,0.00018335824547662048,0.7259123345563651,,3.2834486699749216e-07,1.1995167695172466e-07,0.0031322037282262567,0.0009285895226827657,9.06770912062021e-09,0.0044333253214002685,,0.017920686283822974,,0.0002819908801166911,,0.03878376542577074,Treat
30,3.2433949599219664e-05,8.324540587406902e-06,0.001252194163822957,,0.0014956695555360718,0.0013792482491556558,0.0015751679983458794,0.0016795972650375697,0.026752626954390152,,0.12920596857787628,,0.00015840251812254967,0.5521584354008403,,4.411346498972509e-06,3.414372597968838e-08,0.0029710925494855485,0.0008224021264919003,2.6772538856189988e-08,0.002183460004589276,2.2277933851905537e-06,0.05982397647391974,,0.0008792664342447596,0.02186186927476756,0.19575316390703817,Treat
31,1.4815431429270526e-05,3.965004236466125e-05,,,4.1189751164101564e-05,0.0009704190717167354,0.00041958466206610975,3.6274007349846106e-05,0.030548811685405568,,0.0341082456673294,0.04128406927346506,,0.8738443033564781,,8.24518460772567e-08,,0.003316779531000301,,,0.000928832992562506,5.015833275464827e-06,0.007408394313939231,,0.00043798189289346977,,0.006595550035714175,Treat
