,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa872,taxa904,taxa946234,condition
0,0.013364950275669106,0.07296571062417283,0.0006320090311740619,,0.010586048204808851,,0.035478051651793525,0.06673178462261835,0.005740954834544426,0.0012644303317748515,0.008726197753482053,0.3472710289100844,0.0978799766202008,0.06991656594409236,,,0.0826649672920897,,0.001955393890971021,,0.008345673072612088,0.038063084024734926,,,,0.0020558845637359767,0.0007573389368993813,0.0026765561856750184,,,,0.12086708918098865,0.0007632137762302557,0.010569763562453096,,0.0007233267091943192,,,Control
1,0.017218302592996403,0.05455093460811784,0.0005745921528423366,,,,0.03165014216521976,0.051714220517347136,0.0025609510468080484,,0.03001543778773372,0.004780853848058065,0.1445943647132044,0.030646459420819352,,0.022971432266706324,0.11701909005197694,,0.005492194814336714,0.004242920262673053,0.09072202549706344,0.12835132417747855,,0.001057846807553642,0.00030140344648199265,0.0025795892510489912,,0.013057967080606423,,0.0005827270596657317,,0.22275846246553993,,0.010044035589290592,,0.0006388476193967483,0.011873874757034017,,Control
2,,0.005973150357391744,7.72738904268371e-05,,,,,0.07733316071452051,0.013584122845257009,0.0012809866783454085,0.012122189844956612,,0.03352533804798465,0.006441952035570264,,0.0011322040961230554,0.0395194251793533,0.0004904464590048861,0.002593226801902717,,0.005483108473729406,0.0332942243835536,0.08866531605931477,,,0.008467863063383806,0.000757668472758425,0.01192566737231349,0.0002735940753986837,,,0.6458448595162694,,0.011214221632441278,,,,,Control
3,0.004329959634304501,0.07404286675229026,,,,,,0.1507824512017448,0.00360919428013902,,0.03845638129003729,,0.01889170857543669,,,,0.09043767076021957,,0.0034703479543611803,,0.009627488777348215,,,,,,,0.004693026066043049,0.00048358220684841517,,,0.5996247199527335,,0.001550602548493421,,,,,Control
4,0.008279000261287708,0.027216909032659945,0.0020948856369690013,,,,0.06895632115060309,0.015861742641287632,0.002699871087878747,6.977858795641947e-05,0.0030519218907654405,0.25642154008983614,0.08107945947570304,0.06665413708080004,,,0.12891925191241718,,0.02315070188600827,,0.04371684562073149,0.03150060126732177,,,0.0020824579176541356,,,0.021732312019285376,,,,0.21034016806962377,,0.004934925100071155,,0.000698091479219478,0.0005390777919202507,,Control
5,0.009995641086440472,0.0020516423275628785,,0.0007867199902684721,0.0011346838178970203,0.003190953910108538,0.022515617603840434,0.08237244778779627,0.015415634968976352,0.0020882237052616357,0.02724078567984507,,0.09473629234074098,,,0.0006468953869560505,0.03534929045349449,,0.18011810936862305,,0.012782987808264219,0.031369412855665746,,0.0022323455186049365,0.0014398959149619598,,0.005600366518960172,0.01987195195586964,,0.002653031362140655,,0.40832640637767675,0.001541265997741651,0.036539397262302584,,,,,Control
6,0.03784169075782205,0.2568665490181292,0.0064733283251906144,,0.004488993342595497,,0.0034141624917181264,0.36467593684104976,0.03135054526740872,0.0002572094258604966,0.03200843373444054,,,,,,0.1792769379999942,,0.01817723770128735,,0.0028432880874018967,,,,0.002510666473854553,,0.00023504155750200028,0.02376985940599229,,,,0.002642741390476435,,0.03112897017199365,0.0020384080072826626,,,,Control
7,0.010150748701746135,0.009709512092486359,0.0003956520454452837,0.0012849354879563935,0.00033315176397433254,,0.0038699647043665287,0.0008468843060475119,0.0006203894371668413,,0.012437995382009077,,0.2880054710263963,4.778141026338101e-05,6.041327734450473e-05,0.008376795194266583,0.08150651820817734,,,0.0009971486031516616,0.065789399974231,0.032018048411685505,0.0005964438108739285,,,0.026578436919586307,0.010525530705926947,0.018197907086356605,3.031648099469693e-05,0.003091072795912196,,0.41657481102452243,0.0004907754966822676,0.0009315727366522631,,0.004993981189941651,0.0003714867345074819,0.0011668549913284975,Control
8,0.032073472812841286,0.19576634942309984,,,,0.01575959332587539,0.09188557971862542,0.033367965571500915,0.008274123789894575,,0.004208609066764243,0.10726249788552554,0.047002812314903636,0.0388768933809156,,,0.2305137444672317,,0.02243852181498821,,0.02783256530851396,0.03223905341047481,,,0.0014964602036743556,0.001641087700990059,,0.044559578607600035,,,,0.05620480071301867,,0.004020848845867461,,,0.004575441637694321,,Control
9,0.007049783900964918,0.04848949586807417,2.2519590210493233e-05,,0.0016591177159730828,,0.05873905168225006,0.035269344249434106,0.00169881504011158,,0.008910949475152148,,0.05185915975952429,0.0747675533135587,0.001857918563505716,0.0009211036107491976,0.022520532891013672,0.0003664932378907712,0.0011122582718382683,0.007197680000393833,0.0508427406739307,0.05366303130652484,0.19127197244272506,,6.672083239108927e-05,0.05487898443561143,0.0004053526237888781,0.0013282368532989053,,0.0015816084287369665,,0.31754717042396435,3.938309729835096e-05,0.004826733749209065,,,,0.0011062879618754862,Control
