,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa239934,taxa244127,taxa292632,taxa29465,taxa33042,taxa375288,taxa397864,taxa459786,taxa572511,taxa577310,taxa724,taxa816,taxa838,taxa841,condition
0,0.012119129605223485,0.052484284957490246,0.004048278936351656,0.0027777239407016916,0.004486108957628067,0.014594692956387661,0.006648205933276481,0.0007471240233954397,0.049170882109724263,0.03876552122903584,,,0.022928941520014467,,0.16269429800759747,0.022713862401047457,0.02740562898932734,,0.009178413916668819,0.0002664935266299713,0.01144482022723553,0.3809901822708048,0.14828884237365517,0.028246564117804143,Control
1,0.021519057738619875,0.10574579478369792,0.002229596161656676,,0.3358090792808116,0.14506148203721939,0.034547173508481674,0.0008035615933408415,0.04971311548873014,0.057470510668371735,0.0710984250345976,,0.06436612625553625,0.013489110399864196,0.018572001340239622,0.006195161134399162,0.023965898960211212,,0.012274192681047636,,0.0046946688092933085,0.0193257712237929,0.0019965709598508763,0.011122701940237385,Control
2,0.017931122047011534,0.4534258132261259,,,,0.03788206279999254,0.010107491648498026,,0.21202260431922362,,,0.01230310148215407,0.10807254209485802,,,,,,0.0014236946227700327,,,,0.14361209915530582,0.0032194686040604476,Control
3,0.007575097953852852,0.05683588534593738,,,0.0004780542847732282,0.14260896489454442,0.011495330113056047,0.00014858022760828434,0.051144950921768885,0.06000822905875985,0.011921537171551973,,0.1419803562392786,,0.006924046411060188,0.02983387068117281,,0.00030931701929361015,0.007348175424414746,6.99262190072555e-05,,0.4682365605028038,,0.003081117531116129,Control
4,0.008058168892443178,0.03622714031182184,0.0017858358024214537,0.0014064254820063547,0.03239019522375743,0.1564810628595378,0.006858704329442837,0.0003225041816816111,0.010917756457088715,0.19474773649341992,0.015432057694602496,0.000562462006227003,0.06008812229323949,0.00015687053453147803,0.001247391215964098,0.018570766624138525,0.12360099882174001,0.007853371704947947,0.0036366917367418165,0.0001617389304307308,0.0015782257639622077,0.30480377605768333,0.0035999083010585732,0.00951208828111113,Control
5,0.0005130242497975605,0.08267412934948183,0.0005260962122581021,,0.0016222305413532033,0.011317101776992524,0.0014595348854981559,6.344929471232077e-05,0.05961810362225086,0.0008683805216095126,,,0.007295663356343004,0.0008589284872149672,0.000739169200364929,0.00958496619741338,,,0.002813086321508536,0.0005122198213384503,0.011370194055293796,0.015370013461104727,0.7358066894058481,0.05698701923961601,Control
6,,0.006538528319027335,,,,0.1363016599442062,0.005028588259072139,0.001000061310697464,0.015428680457432344,0.057002080624476224,0.03171500363672431,,0.011737715866430755,,0.002565857739182677,0.02221416866986997,0.05877281841236,,0.00902125804500892,,,0.6088424974644946,,0.033831081251017,Control
7,0.005380323254207042,0.013429907762136107,,6.942284826717525e-05,0.011290927841093307,0.016727965676335558,0.0004762974536938575,,0.01783169443948192,0.38181936384934884,,6.900274025950703e-05,0.026579708510159422,7.82451164282081e-05,,0.08157016628190025,,0.03300568059545269,0.002225207089616705,,,0.3943543365281498,,0.015091750013469712,Control
8,,0.032181860883451076,0.0004749556732480954,0.024785688561068667,0.00937937938147656,0.13300853935522094,0.005778243259013,0.0025859628914429826,0.25183859384627566,0.0018169620980344543,,1.7703464662313214e-05,0.0014194197998481902,,,0.010374858817488172,,0.0007418694481568178,0.043016590765244306,0.0006527235994726252,6.693795218472275e-05,0.3526603488692933,0.000790580164535372,0.12840878116988264,Control
9,,0.016703480548861508,0.0027679419318751017,,0.17572224022573518,0.032961902528965775,0.0006508715677280785,,0.038396232359512526,0.15314665288191787,0.05180286206983215,,0.07010328639667454,0.002187243110617145,0.023816490621233727,0.019171340441600276,,5.863472342757579e-05,3.446248546620186e-06,,0.0066628429746247,0.3977095512641594,,0.008134980104687717,Treat
10,,0.001281601373653531,,,,0.3065287612806916,0.0334046113929004,0.0016030954250225468,0.021922955313783608,0.02746620375846307,0.008630870134816306,,0.017404987968026975,,0.011070568014517893,0.021538755339624887,0.014551700218333212,,1.8923983977644585e-05,,,0.45749523346245596,,0.07708173233373233,Treat
11,0.007359028574370234,0.02661827026035506,0.004008532996912278,0.003922032147593887,0.3938552608903303,0.19981402720625124,0.012728838724667648,0.0012635433646830522,0.014425465641461641,0.0748096615839667,0.011977176123433915,,0.04306524387575189,0.000713797084833435,0.0023231971108285247,0.00890166373787191,0.04015011389613562,5.563999590434614e-05,5.960342051151764e-06,,0.0026078648761850595,0.13208877784466266,0.0056542501733845545,0.013651653548364895,Treat
12,0.0005735054548088343,0.019366154807140268,,,0.055624757446305136,0.030889052244194293,0.00010388013423829599,,0.03492307063777836,0.28556776541225665,0.0952323874847769,0.0007639674036339433,0.25626771288208133,0.0018158987394343074,,0.12030594099793977,0.009676617644839446,4.5761241075498585e-05,2.9703150051587758e-06,0.00023971760914660005,0.000968862875872932,0.07578023713953437,,0.011851739529938073,Treat
13,,0.004098160429147108,,,,0.17370899795038824,0.01134740909170423,7.694164661969387e-05,0.05664910152106836,0.05449554961303565,0.03507785953338219,,0.008115409999745728,,8.528716913664483e-05,0.022078690466582722,0.03266824256860987,,4.94757228721469e-06,,0.00024680356223909743,0.5649572710115317,,0.03638932786452157,Treat
14,0.002742740544161529,0.005084066744311985,0.00023554736775371145,,0.25223349032642883,0.06263551690918549,0.003773015983763486,,0.030103636580591262,0.1411064516104707,0.003738023709046989,3.398646866449823e-05,0.04082311515058835,0.0004924785662700138,0.0004828842999963039,0.04566610562793806,,7.962536396915113e-05,5.520866740573946e-06,7.496536868102242e-05,,0.3887100719325357,,0.021978756578902317,Treat
15,,,0.0009801221941681763,0.031670982317633135,,0.026651327711920147,,8.051963638104648e-05,0.011998769681188404,0.002619407920657408,,0.00012016351854918338,0.004094182734985644,3.5500312562992675e-05,0.0006259029871121957,0.14390841215401415,,5.784563462466681e-05,1.1905670726222879e-05,0.004835657717571052,,0.7705650809808752,0.0011304105836304355,0.0006138082433998828,Treat
16,,0.01623651558594046,7.069996893451251e-05,0.007469828711583215,,0.004016894680112334,0.0019017493781412422,,0.05333465786311067,0.0006748732737860112,,0.0001485027168191693,0.004358811531420046,1.1036625753301027e-05,0.00028312769630497975,0.010689463772922436,,1.0904515239990089e-06,2.204914525129181e-06,0.00013112822677189336,8.304787695553246e-05,0.02933677180806415,0.8476751437612354,0.023574451156095605,Treat
17,0.005871122421377177,0.028232006134173145,0.002310328854904888,0.0010498654250041145,0.1804782506623792,0.09432806498701032,0.034287002451860116,0.005436334403849431,0.004150717948141267,0.08751518828260862,,,0.02549501322038638,,0.15935301113838493,0.014769825508104758,0.056710230707305576,,5.7424592345051065e-05,,,0.2675188336088609,0.015063069169225701,0.017373710484078507,Treat
