,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.0020749541920395105,,,0.016894183485263784,,,,,,,,,0.15997529893241266,0.009534466930619172,,,0.060925973509254175,,0.03367002280897226,,,,0.07422618391791551,0.00036944748901208724,,,0.0033885340636129095,0.0028764485945320353,0.01688430467109647,,,,,0.0049895067840740204,,,0.00031450918573471004,,0.007493181350129467,0.00213452948972195,,0.006401874797320501,0.5817825191157574,,0.0160640606825313,,,,,,,,Control
1,,,0.0044777618315950014,,,0.027214227120802213,,0.00021395798418000802,,,,0.00017741109405930815,0.00012806767378430148,0.030067546228488905,0.10386892340130134,0.0012666517407938947,,,0.02407508471558893,0.006861499468739254,0.10188198057118183,0.0035128010857190424,,0.016733868924425032,0.2507014290038782,,,,0.0048021794640669855,0.0002894063259698004,0.04887639811049508,0.06849460493170081,,0.007111594854075023,,0.0020380265784955033,,,,,0.03499113917065996,,,,0.2389961869411308,,0.012888972288141414,,,,,0.010330280490727482,,,Control
2,,,0.004122011104509154,,,0.0371635303715441,0.0003040341095093322,0.0013004430711241511,0.014138275391699755,,,8.621546251520304e-05,0.005021175811355902,0.0017711816173787468,0.019392222347238773,0.018136212583364154,,0.0022003501005263813,0.023901513733550536,,0.07481031272670666,,,0.018983414711327196,0.02470354023170856,,,,0.12464338029089077,,0.03266908543634198,0.03530783002891984,,0.005216300597368169,0.00044486330289209935,,0.0017954661695509255,0.001907556875428625,,,0.01451770826363013,0.0016694834272777876,0.0008376579808211425,0.0014099886710973425,0.426729423322481,0.07462695905550272,0.03218986320373902,,,,,,,,Control
3,0.002697241518470072,,0.0434339842553906,,0.000917330217712474,0.000612400114578086,,,0.013578349821571441,0.00034655637820363576,,,0.05966470388196762,0.002484030326505213,0.08520715068852683,0.07580709114178756,,0.01856023886426589,0.028888352686023588,0.13970793876563278,0.039679717562196015,,,,0.11095377790195107,,,,0.11037707760972053,,0.0067071923148018815,0.02240763552880186,,,0.0025592398336642275,,0.002727297100130241,,,,0.054929750369345005,,0.001325832137459838,,0.127425365499861,0.014884709328659903,0.034002034748767784,,0.000115001404004871,,,,,,Control
4,,,0.005284550780674582,,,0.02371606993917758,0.00032956058926733714,,,,,,,0.0009444897652337961,0.2882060180364324,0.004373078028853821,,,0.0535907779925859,,0.029282027264941717,,,,0.07861564234345618,0.0009413404501082451,,,0.003099027674352688,0.0003716191848150183,0.07284508112534172,,,,,0.00402350404991766,,,0.0004770704461157262,,0.0038402342277726923,0.0007049386340709164,,0.0016381518193390296,0.407100791290823,,0.02061602635671988,,,,,,,,Control
5,0.0006821473663865962,,0.03361249332260191,,0.019469083866671594,0.0014840041977981118,,,0.11984707400372908,0.002090104496947615,,,0.0012600016119908948,0.002770906813165393,0.0817149017177015,0.04718601536854323,,0.005929498471143551,0.027656507709672377,0.0316757245448997,0.04781415379738186,,,,0.15043041088075232,,,,0.15071183676222835,,0.0008961138086264691,0.04283374341843672,,,0.005331261542211762,,0.0024540957657096436,0.000942569772149536,0.0009191865922916003,0.003793869199251283,0.04403414896140918,,0.0006053760413662939,,0.08064755267604458,0.030712772089422666,0.0608322735889984,,0.00166217161246787,,,,,,Control
6,0.0005889875260093739,,0.006170658273608106,,,0.029672360705353198,0.0024281983648248174,0.0005050810231404612,0.043438445795413935,0.0005556548056915865,,0.0011034279829336472,0.018174214201643585,0.008399024517118898,0.09914054125769772,0.0373250935286576,,0.005713688024128292,0.00436248134681267,,0.09198008181130332,,,0.0019561216608167467,0.026795730521868892,,,,0.1674829625465016,,0.015523359833119652,0.05960350154479917,,,0.000778475009983396,,0.008894746106475546,,,,0.051282472309212034,,0.002840998654868745,,0.28116724290128003,0.015831564345614658,0.018260091111624882,2.4794289497467367e-05,,,,,,,Control
7,0.0006614328753639175,,,8.833303195982398e-05,,,0.0029706672470346317,5.811116798275449e-05,,,,0.015108396597261514,,,3.9045025607958946e-05,0.001328037948925253,0.000539024184691693,0.0013540003555632724,0.2224187206801015,,4.543421161653404e-05,0.0,,,0.0005645809287259933,0.0064980050020227356,,,,0.000883735982201959,0.1285189836407428,,,,,,,,0.009823424196009678,7.291785301849996e-05,0.056661735499666306,0.0014176893843471634,,0.03707005722175273,0.4737307603100925,,0.024265317135360787,2.2514274506407488e-05,,0.00870977893314995,,0.0005526138819162812,0.006596682430377397,,Control
8,,,0.010664722877189827,,,0.013175030954881468,,0.0021210734294739506,,,,,0.0020388335628557766,0.04104137125016856,0.07741754559459933,0.001811831098724618,,,0.04180390337990528,0.004120677043532983,0.15195066833938808,0.016723911062436914,,0.01821137995431345,0.11112802448602638,,,,0.028795906191384935,0.004446571670255934,0.060562255068223325,0.07172705763124665,,0.009183485826137771,0.000688363007792866,0.001434651486855924,,,,,0.01399661233046328,6.732431316941208e-05,,,0.29593888300893706,,0.008559484453089562,,0.0011549337790291402,,,0.011235498199917452,,,Control
9,,,0.017218302592996403,,,0.05455093460811785,0.0005745921528423367,,,,,,,0.03165014216521977,0.051714220517347136,0.002560951046808049,,,0.03001543778773372,0.004780853848058066,0.14459436471320442,0.03064645942081935,,0.022971432266706327,0.11701909005197693,,,,0.005492194814336715,0.004242920262673054,0.09072202549706343,0.12835132417747858,,0.0010578468075536423,0.00030140344648199265,0.0025795892510489917,,,,,0.013057967080606424,,0.0005827270596657318,,0.22275846246553996,,0.010044035589290594,,,,0.0006388476193967484,0.011873874757034018,,,Control
