,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.03791561567386847,,,0.32386460653060384,0.012067900482611164,,0.0014475148151563368,0.00024332558536148348,0.00039587952227590733,,0.0019933782956250644,0.24150809640956503,0.03726849503176854,,0.000792478638593864,0.10982341470605558,,0.002205658538029569,0.042530886261274124,,,0.09514791101335597,,,,0.02184276315065822,,0.0008390466530293316,,,,0.00534288296306622,2.508299232285677e-05,,,,,0.015146940589390695,,0.0003767588805871724,,,0.03956543921398949,,0.006914476350901607,0.0027414477019096083,,,,,,,Control
1,3.0829039105094657e-05,,0.00031357536918324844,0.0,,0.04270735776857654,0.0001826620566976858,,,,0.0007282259451467716,0.00037479303254907926,0.00028384736718905005,0.441976114981746,0.004081874881225622,,,0.044079690423597606,,0.0037886686985939538,0.00016548587776770451,0.00022549240031154944,0.006351662885338214,0.0009340097811732783,1.4864000997099205e-05,,,0.0016272227461935497,0.0017883044755176694,0.013238760117705271,,,,,0.0005403890140278733,,,0.00873562843785075,,0.03263826328571935,,0.0004800521803507595,,,0.2231692120075584,0.09546916622643531,0.07575300478532748,,,0.00010845215542327939,0.00010459852553514256,,,0.00010779153315674164,Control
2,,,0.006687102385907664,,,0.006664022188993576,,0.0010086558944720058,,,,0.0037825878275862105,0.028711970118428083,0.08134117895902568,0.0021653327851530123,,,0.02432273213728676,0.015055571472343205,0.10143305455532821,0.030666606350418728,,0.013337173878099838,0.05785477057925242,,,,0.008422835772499835,0.0006689153958966694,0.08437012142337728,0.0519476762703879,,0.022071233283654495,,0.00029378526205306866,,,,,0.013086881964898201,,,,,0.42483769749083383,,0.011584925328382479,,,,,0.009685168675720876,,,Control
3,,,0.009596293878743238,,,0.06386089979715012,0.0017022816017189175,,,,,0.0025717543534828735,0.031445541867586045,0.033158792171231195,0.007133414048083743,,,0.00605502814944694,0.12230610458027603,0.11317364460613577,0.07663405475230692,,0.012590241694331325,0.15379237283186598,,,,0.04802981293183552,0.0023034274045095793,0.03836567560043742,0.1068615628958064,,0.0014023688536802588,0.001664906765525817,,,,,,0.012314805401516953,,,,,0.1344539419635825,,0.0068719933188417836,,0.00016219460163147253,,,0.013548885930273386,,,Control
4,,,0.00853096579435266,,,,0.0024617941388687067,,,,0.00046529240360233527,,0.004658369590811938,0.0321667912925579,0.0021221528698325853,,,0.009339731524064565,,0.23175776962177086,,,0.007293413046843368,0.06564938997180918,,,,,0.0031291771312918224,0.057852162263414594,0.11576442731671802,0.16149599474403126,0.0028213015985224395,,0.056253791089358025,,,,0.0009641657284009382,0.0017658724056091233,,0.00034740622679021364,,,0.23060916093580847,,0.002495173372850582,0.0006899719604350192,5.2136144920331036e-05,,,,,0.0013135888273350714,Control
5,,,0.04975459321068438,,0.0018649486830312027,0.014929083154518488,0.003822690532238734,,0.02676853158132213,0.003580244140963946,,,0.09441025808545954,0.033928611532485775,0.04547702220706861,,0.00186055912731549,0.08634215259728992,,0.012657845361056267,,,,0.0669128560899471,,,,0.2800710087199035,,0.003556560956637314,0.02124994130245264,,,0.005378941157495217,,0.007919881420746061,,0.05676655117711551,0.0010420601103718055,0.04197650464782492,,0.0021040263455009097,,,0.10052164255133227,0.0026497604119240744,0.034453724895314196,,,,,,,,Control
6,,,0.0003055510850668843,,,0.0005828604769220801,,,,,,,,0.11771578381164115,0.008104264325423624,,5.558205578896127e-05,0.01541465665762365,,0.029762237991947514,0.028454307093562232,,,0.008902843267515835,,,,0.0004807096716883136,,0.0075510476115889895,0.006076570841533358,0.017420918501984486,,,,,,0.0020783682951140774,,0.0012247080364742474,,,,,0.7263142577386996,,0.029138216749387127,0.00041711578803788036,,,,,,,Control
7,,,0.0050484712789010755,,,0.04285315576845596,0.004231209895984721,,,,0.023768051559329574,,0.00836699587738702,0.09165536609047473,0.010767051910823729,,0.0003216139343333532,0.02057986467582322,0.019774598218196687,0.12308721103207552,0.025480969729735053,,0.009921195482796814,0.17893108508450314,0.0016351653511160955,,,0.006703128383613132,,0.020233511208079608,0.08203822054426542,,,0.0001716773682105778,0.0041966173882292505,,,0.007466948090461442,,0.006827682831042267,,,,0.0011119938328948405,0.286337073251081,0.00737366612682363,0.0097213514596646,,0.0013961236256974994,,,,,,Control
8,,,0.02650887416858502,,,0.0036425324134495536,0.01205643249077382,,8.744943605123021e-05,0.0008434129344459007,0.00481245836274216,,,0.5117583142024522,0.03657978301793061,,0.0007762981262957398,0.06702219603655976,,0.007378835908929946,,,,0.06577156374026084,,,,0.02858237404989612,,0.0024536415262181315,,,,0.002092886262315225,,,,0.038385666552771674,,0.024642092110807073,,0.00061383182461984,,0.002463650799019176,0.16004195044272068,,0.0029112233343753517,0.0005745322587799496,,,,,,,Control
9,,,0.032073472812841286,,,0.19576634942309984,,,,,,0.01575959332587539,0.09188557971862542,0.033367965571500915,0.008274123789894575,,,0.004208609066764243,0.10726249788552557,0.047002812314903636,0.0388768933809156,,,0.23051374446723166,,,,0.02243852181498821,,0.02783256530851396,0.03223905341047481,,,0.0014964602036743556,0.0016410877009900597,,,,,0.04455957860760005,,,,,0.05620480071301866,,0.004020848845867461,,,,,0.004575441637694321,,,Control
10,,,0.0031894663652692187,,,0.06142114676111908,,,,,0.0001535680216417755,,,0.26330247626414266,0.005477629887731672,,,0.05430165245253181,,0.043906006671722286,,,,0.07216636185435002,0.00010173881433767626,,,0.00521757456687251,0.0031718868680549617,0.015463895652954052,,,,0.00019236415342496093,0.004137243740941255,,,,,0.0012885569394863196,0.0010123365637174939,,,0.001971631541012664,0.44766795845661717,,0.015856504424072437,,,,,,,,Control
11,0.001678403645271074,,0.004149253070945047,,0.024772303707585142,0.00037671133259943915,,0.0008465250581659502,0.0037033038751489735,0.009325090613517113,,0.0005825813104474198,0.0032082941224428592,0.06265053601987167,0.05687603677554764,,0.0058778439247462256,0.005549783457558624,0.18154249668457154,0.09842008619089737,,,0.017379318199602516,0.03168799862015903,,,,0.052308181416311696,,0.02475724754502611,0.0755196629386106,,,,,0.004795438986488784,0.0003882851174237287,0.0011644456607729813,,0.029795736012824973,,0.004689328888453703,,,0.25237713249545957,0.025821318788738883,0.01956328115365848,,0.00019337438715273008,,,,,,Control
12,,,0.0003583712714309036,,,0.003804465396514439,,,,,,,,0.18206567412400587,0.014945841204433066,,0.0006303916530555951,0.041147656603721994,,0.05029793570105664,0.010371958217026021,,,0.01860846596588748,,,,0.0030747551414465764,,0.019564558297606786,0.019401004283969167,0.019484339426750714,,,,,,,,0.008790701527093872,,,,,0.5569793232341996,,0.050474557951801106,,,,,,,,Control
13,,,0.016473448298909805,,,0.053642876498618916,0.0008410245038022782,,,,,3.896318548911492e-05,0.05355945797649463,0.037127667125900314,0.0013035050804988738,,4.46625876218312e-05,0.009377485392691395,0.0829799790365627,0.1012059416785361,0.030065071628531618,,0.013229970357927634,0.21117632033127,,,,0.00483734165376961,0.0014160423662466898,0.044934293665321784,0.08679785308702935,,0.0038977693058180017,0.0014603940773885544,0.006463432894980225,,,,,0.017457683234483247,,,,,0.1850233183266348,,0.010415294708312369,,,,0.00022745795784204052,0.026002745039318098,,,Control
14,,,0.006168646295344726,,,0.00902927987392716,,0.0008897165151428785,,,,0.002312419216065809,0.03420011840936344,0.2016117996144802,0.004703757429138046,,,0.03925196314863545,0.007486809620832805,0.12611193985775648,0.011404360979402249,,0.013054868972857422,0.06569137054207988,,,,0.009003556602412678,0.0005457449284512348,0.07599374656980175,0.057128813706511475,,0.04894222820739872,3.014767421497205e-05,0.0008311703491759191,,,,,0.009105009185265793,,,,,0.2555689339432561,,0.008161376693028561,,,,,0.012772221665456305,,,Control
15,,,0.023085735599722917,,,0.05416949097934151,,0.00045942841281269305,,,,0.0072124787737670795,0.06221924679763215,0.04406309855291924,0.0077185832132355015,,,0.00617352411849432,0.0058823152796245075,0.13449304671774592,0.021199693673085235,,0.011823285389205775,0.14038847672167415,,,,0.015622837877636934,0.009231733254355843,0.05430022516019582,0.07956765194389127,,0.0012403224693848633,0.0010789184214580845,0.0005971846507745121,,,,,0.019210386200749042,,,,,0.27525741002576265,,0.004820848735389473,,0.0013222120471237863,,,0.018861864984016555,,,Control
16,,,,,,0.0030808781316598935,0.013917791886687264,,,0.0014276524964404742,,,,0.24208719559506522,0.02937637671907257,,0.0029130379656477695,0.005404453345590386,,0.009463758758273965,0.033062389425179785,,,0.04919263824721483,,,,0.010466350978862051,,0.0060384038521542486,0.006403405658963747,0.31098457265770457,,,,,,,,0.01571722046169796,,,,,0.24408408913647453,,0.01637978468331089,,,,,,,,Control
17,,,0.00357849998102598,0.001212104977666463,,0.06107334909293026,0.07031525890606967,,,,0.000494217388683895,0.000775702540955978,0.0035236985497152772,0.10649703893691917,0.009370151859119023,0.0008284949584915429,0.0032270341822532634,0.12161118440290991,0.0032201142459166786,0.0012137791558124115,0.002589172308647019,,0.0020046609119583197,0.007750440308852382,0.03104261118217067,0.00031117391139356347,,0.04331143508318432,0.0014957107555900802,0.004167364240894143,,,,0.00010245970253202698,0.00014174708302361035,,,0.00041843292461064173,,0.031873673213819335,,4.3082184289065824e-05,,0.06565613273777235,0.04827358749589827,0.2795397572664912,0.09375821742439967,,,0.00010413388067797515,0.00017556548157176305,,0.0003000127237539092,,Control
18,,,0.005385211251837712,,,0.001412857910823153,0.0011101760074213043,0.0009623784984307171,0.00851638210596352,,7.918824143971001e-05,0.002056737399260951,0.0012832398035638613,0.010306282862863426,0.004011382565070447,,0.00028850813256049983,0.015975893907887336,,0.13031652495292353,,,0.01482494263217606,0.06996871704983437,,,,0.01913397438491484,0.00022770470982080035,0.02168607480423249,0.03981514937819256,,0.0009641245426647961,0.002573155658610967,,0.0006545611708109883,,0.0003587607358610988,,0.003933837659380459,0.0001512895974587456,,,,0.5748563056949595,0.03757261233072872,0.030963834904738908,0.00016114961195707524,,,0.0004490414936114295,,,,Control
