,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,0.0001746653655479954,0.004094415231791364,0.007856703157830398,,,,,,,0.3701165167759202,0.026931152802544243,0.0033250173324510333,0.012898015159860804,,0.011421050495797658,0.037236814156354645,,,0.031421955193577496,,0.00949244531815357,,0.004394969192207092,0.0049922316414911395,0.33744822401450425,,,,,,,,0.02127405936983044,,,,0.09012186400530352,,0.026799900786834075,,,,,,Control
1,0.007961901835652438,0.073162632318481,,,,,,0.0011342646268089904,0.03990662930498807,0.07119705222468163,0.004007666644343736,,0.009387219175922905,0.030235946527934963,0.13179416563401752,0.033743347091847016,,0.012416403107392813,0.16219061163220164,,0.030075036835397587,0.0012452297557608285,0.03186729801244225,0.0789479972486391,,0.008453655803604439,0.0015665363629753465,0.0001671655824320664,,,,,0.02764344422222931,,,,0.2347907266380202,,0.0032709074147781146,,,,0.004834161999448045,,Control
2,0.003926427730412628,0.026218041430973952,,0.0004536411387766002,,,,0.0006444740148201142,0.031506631752236135,0.1324078627275512,0.008429587935231655,,0.055251900429022865,0.008844814663895598,0.09636884690473826,0.00967908890932609,,,0.13648371425213854,,0.030447963654185218,0.001767269394268777,0.02114134995259125,0.07455638068515197,,0.007375670006173155,0.0004825552109044054,0.0025824396991862555,,,,,0.02195073744308317,,,,0.25229076899659697,,0.06816544136401723,,0.001433105332106,0.0002901733667111875,0.007301113005900744,,Control
3,,0.0025242106357615136,,,,,,,,0.1832096119537,0.010787494619775248,0.0018009040881093754,0.02321222030469025,,0.05691944733009133,0.06158162430750736,,,0.0074193762615418785,,0.0039966668399557285,,0.016921426631764446,0.0169637973102933,0.03263213366216185,,,,,,0.0009815373023740902,,0.005444181439058494,,,,0.514029452529765,,0.061575914783450265,,,,,,Control
4,0.013444649563324095,0.10519059007668416,0.00894437381643971,,,,0.0024846986186677664,,0.09234581852445382,0.21671919117133706,0.03147692629088239,0.00045569946349776936,0.02974645899327221,0.05534096548753078,0.07713346636293919,0.025916093930375403,,,0.08516221980842223,0.001404117206767949,0.006011227958515114,,0.007850803346197914,0.0476853227429211,,,0.0002481992564846521,0.003825710650324267,,,0.0021057428415405238,,0.012994903418233068,,,0.008522878873242485,0.10996428550166723,0.0075013976767986735,0.04582561431480822,,0.0016986441046723266,,,,Control
5,0.002561818395316052,0.061027374694993385,,,,,,,,0.14970881818621484,0.0030160658615410512,,0.03189586576245271,,0.02319388168342758,,,,0.08580339858685523,,0.0019283557140322893,0.0004803977426758277,0.039127881212722614,,,,,0.0007779454828325455,,,0.0034292200362004643,,0.0028820835570999366,0.00032793860197795046,,0.0014439193186227427,0.5879359586797361,0.0019465296513340234,0.0025125468319646847,,,,,,Control
6,0.003588389296477823,0.06124212752469859,0.07050957769329536,,,,0.0004955831764956584,0.0007778462232711893,0.003533436419409311,0.10679134739530077,0.009396046616156282,0.0032359522091280424,0.12194726135454032,0.0032290131492945444,0.0012171334788595946,0.0025963275809273456,,0.0020102008656365223,0.00777185893383808,0.031128398572433935,0.043431127816586784,0.001499844206914706,0.004178880904244556,,,,0.00010274285366373403,0.00014213880626682163,,,0.0004195892792868616,,0.031961757274373115,,4.320124347952216e-05,0.06583757585959284,0.048406993318804596,0.2803122755997586,0.09401732168406952,,,0.00017605066319504757,,,Control
7,0.017226699996991522,0.43561303274048024,,,,,,,,0.036393870356340924,0.00971042001132283,,0.20369332089827782,0.022116165663383775,,,0.011819775567303828,,0.10382692481258533,,,,,,,,,,,,0.017168718359666664,,0.0013677649446302714,,,,,0.1379703144956828,0.0030929921533340825,,,,,,Control
8,0.01369548831248395,0.00398370035364782,0.024529527815119915,,0.0019504407181084782,0.0003038902143596519,0.0018924674759068726,0.015928065475973568,0.0020006841946832023,0.08918460027504714,0.058919475939558555,0.009465318860561876,0.030845298458397633,0.006062455181162518,0.07454740565876264,,,0.0005009992378451093,0.07442107920337476,,0.04230202579489045,,0.011795180645726955,0.0678513305466424,,0.0014168660394072283,0.0027615139828147442,,0.00038549445433486374,,0.0030628644170398495,,0.0676186646012733,,0.002114090898951866,,0.2914839405285084,0.00994401220331227,0.08620654242945652,,0.004826576082647539,,,,Control
9,0.007524373879175609,,,,0.010157075874099569,,5.121946968933798e-05,0.01140610833619185,0.006049423175258574,0.055767588574615286,0.021432478924569662,0.011172857846631482,0.022254753315557416,,0.06402380578937279,,,0.0006611774697241928,0.03012916232576348,0.0003098671651745012,0.10114453199219084,,0.003106428957320368,0.030939428832778424,,0.00034036506517624393,0.002009992259696739,,,,0.0040730104849017335,,0.024832516584694257,,9.967606342032991e-05,,0.2633615869279413,0.2648397255656563,0.06431284512039978,,,,,,Control
10,,0.029106578773228742,0.004568411925749473,0.0016148650235516691,,,0.004727771616295329,0.0009863971737392569,0.001762834679289379,0.21917450873923103,0.00244331366150006,5.574061282217544e-05,0.1603112120377952,,0.03235314188062377,,0.00014504654945951269,0.003917567193393619,0.0038137465221335085,0.002762335432896417,0.002211581891376766,0.006653292279481618,0.08108596018951002,,,,0.0003107564364028336,0.004375386114620239,0.0001128923803993427,0.00033242774156877887,0.005045079842632055,0.0029411488997075188,0.01358831152612053,0.000949807946877684,0.0005866371910037273,0.00164732158291648,0.3735245999048681,5.483344190825217e-05,0.03611165177377617,0.0006659642475879082,0.00029301620519722255,0.0008080876907692236,,0.0009577708915665663,Control
11,,0.000824424966344423,,,,,0.024827338690206497,,0.0041668618477812,0.01988620548152828,0.0015709112298235809,,0.018323118214154492,,0.11927731061923352,,3.139615701007476e-05,0.005193606458500449,0.04515188668334509,,,,0.023901001597592952,,0.06132341522380594,,,0.013450193908884744,,,0.0003853803042578505,,0.021268940383713197,0.007485927149079485,0.0008289387908346893,,0.6209999365055355,,0.010079269779553842,0.0010239360088141953,,,,,Control
12,0.0010711612628147807,0.0007024651807164401,,,,0.002031401673193752,,,0.000569400419445895,0.025071836853342508,0.014131538039410524,0.00078540418471563,0.033632973971244325,,0.05566374756266022,,,0.010182272552866571,0.03565048537435084,,0.03332930045781525,,0.005932051214432354,0.013243466641006571,,0.0064424683130730005,,0.0008938086838747655,,0.0035900308927659078,0.0005182681208638702,,0.00835399091616598,,0.0006716650166099448,,0.6437818092217704,0.08087197076359848,0.022878482683261984,,,,,,Control
13,0.006168646295344725,0.00902927987392716,,0.0008897165151428785,,,,0.002312419216065809,0.03420011840936344,0.2016117996144802,0.0047037574291380465,,0.03925196314863545,0.007486809620832805,0.12611193985775648,0.011404360979402246,,0.013054868972857422,0.06569137054207988,,0.009003556602412678,0.0005457449284512346,0.07599374656980175,0.057128813706511475,,0.04894222820739872,3.014767421497205e-05,0.0008311703491759189,,,,,0.009105009185265793,,,,0.2555689339432561,,0.008161376693028561,,,,0.012772221665456305,,Control
