,taxa102106,taxa1263,taxa1301,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa872,condition
0,0.06345511484764593,0.05738998850544575,0.0003595268489269326,0.01689879239053409,,0.008186449249865552,0.20833893901336903,0.1802053905898542,0.07711507412493283,0.010537915140442753,0.005099899801928188,,0.01432542744479116,,,0.1218097573983813,,0.10002689581427165,,0.0006647811735254048,0.01692959262058548,,0.003633282156098543,,,0.08268682429132851,,,,0.019889849675412522,0.0022011287082074377,0.010245370204452845,,Control
1,0.000715042108226706,,,,0.008386611149533854,,,6.983865089186138e-05,0.0005490604461564103,,0.008773135919683714,,0.01087461308755642,,0.007921288164726405,0.0007280219890668049,0.00011073101884828026,0.0005114991980616098,0.0033667283842770683,0.061421025867753866,0.0005407900796034268,0.026960131434503123,,0.0035142165878052755,0.04901582063688484,0.010418019934110448,,,0.0021118151260639336,0.15302245714657878,0.6503276386116307,4.22707623819161e-05,0.000619243695654646,Control
2,0.005697411100286432,0.12461744390933421,5.389826277388828e-05,,5.4810075489987896e-05,,0.0003354457670006469,0.3240045436640769,0.008213001071481256,,0.04937698876484634,,0.025619404509298865,,,0.08791130858498014,,0.007338370051693704,0.0012208159143333717,0.013225134259356822,,,,0.0007704817451041737,0.0016242423849454454,0.005709669915691771,0.0004709006116034451,,,0.32357497856226997,0.0005815338878235313,0.01959961695760922,,Control
3,0.034493812972643575,,0.00261132574560181,0.015566943900721041,,0.006609704178131576,0.06520123475822608,0.06645156501504519,0.023145332205918315,0.0013410632894046346,0.03663039940701708,,0.007197911686860997,,,0.059245036804494715,,0.4980340311160319,,0.003155827754653312,0.006553644867380802,0.0007266947689915193,0.0006190401296423468,,,0.027890960488048216,0.0009610019252220704,,,0.05570426844935276,0.0102542860717009,0.0776059144649113,,Control
4,0.01050733018282675,0.0018326762987168344,0.0005377257387695557,0.015957092265044572,,0.0018189902540735833,0.002039638546337291,0.012589176072949336,0.003983056885678902,8.148942612011918e-05,0.022195525729032613,,0.14739870080781098,,0.016577665587036244,0.0704981741144868,,0.0010456764949182988,,0.028710605347336146,0.03233009402417144,0.0005383525805089412,0.005589129895607868,,,0.002870517271892814,,0.0009663810148860287,,0.5675644503005393,0.026183492875003374,0.02814477620391747,3.928208233482668e-05,Control
5,0.017425207322357424,0.055206449070157475,0.0005814967726929115,,,,0.03203046792982772,0.052335647440382514,0.002591724863238837,,0.030376120032605505,0.004838303254943817,0.1463318912630214,0.03101472437365607,0.023247469811667993,0.11842525671831985,,0.005558192091101995,0.004293905559505149,0.09181219196563208,0.12989366529087448,0.0010705584849237059,0.0003050252784358695,0.00261058703453945,,0.013214878897565487,,0.0005897294330948362,,0.22543525241857848,,0.010164730324097955,0.0006465243687790005,Control
6,0.00782039015225528,0.03515815753187126,0.0017331397379743022,,0.0013649249768986444,,0.03143443220643378,0.15186365281432307,0.006656319135418722,0.00031298779662575855,0.010595597612977202,0.014591048003046515,0.18900116155115537,0.014976691806134876,0.012191404899429702,0.05831505471301769,0.000152241632038695,0.001210583460280106,0.0015958072864525003,0.01802278437765668,0.11995380673901256,,,0.00762163607677304,0.001240926792458853,0.003529381007572918,0.00015696637234334415,,0.001531655812538264,0.29580969082034403,0.0034936829697155693,0.009231407595681505,0.00043446611956973784,Control
7,0.015157875698059355,0.07448660774988874,0.001570512142574401,,,,0.23654159693447424,0.10218030640580746,0.024334790496939266,0.0005660232383565404,0.035017575318321975,0.29364357522076523,0.04048183092384058,0.050081239712837906,,0.04533905493436289,0.009501636233429925,0.013081989518264042,,0.004363828730109328,0.016881413760936822,,0.0019633290324920006,,,0.008645856580395156,,,0.003306892296083788,0.013612939820020795,0.0014063707992874042,0.007834754452752115,,Control
8,0.0009898515988705824,0.01789348854302542,0.0011970377006601338,,0.005702405950015309,,0.008568198702174542,0.10834368512759802,0.008702942898879438,0.00013902536683431578,0.012059605605088192,0.0017989927533309188,0.25974084499933414,0.01412076369766016,0.014484099846801704,0.05906403706682162,0.0001631351144052587,0.0021329240234256616,0.0008850755930716246,0.06200846815451599,0.11076581345950315,,,0.002136867206439601,0.005852810216404135,0.0010989087747989598,0.0011484802184027673,,0.0014193205602744817,0.2607131212681998,0.01819824025881701,0.020599413389562372,7.244190508465563e-05,Control
9,0.004331159254109608,0.00039322662330268664,,0.0038656593308198047,,0.0006081220862821318,0.003348948001178183,0.06539717973760302,0.05936952237077806,0.00613553275097732,0.005793089881363805,0.18950144787154596,0.10273489223420183,,0.018141239775760324,0.03307722284499141,,0.054601409008610255,,0.025842622751014732,0.0788304982634629,,,,0.0012154957804046344,0.031102002109396756,,0.004894912376642251,,0.2634415241113244,0.026953343629071178,0.02042094920715869,,Control
