permu_index,permu_delta
0,-0.5700000000000003
1,0.11999999999999922
2,-0.2599999999999998
3,0.4399999999999995
4,0.35999999999999943
5,0.7200000000000006
6,0.1899999999999995
7,-0.4499999999999993
8,0.33999999999999986
9,0.16999999999999993
10,-0.009999999999999787
11,0.02999999999999936
12,0.33999999999999986
13,-0.05000000000000071
14,-0.009999999999999787
15,-0.23000000000000043
16,-0.03999999999999915
17,-0.5600000000000005
18,-0.41999999999999993
19,0.27999999999999936
20,0.5299999999999994
21,-0.019999999999999574
22,0.1899999999999995
23,-0.27999999999999936
24,-0.16000000000000014
25,0.1899999999999995
26,-0.2599999999999998
27,-0.7200000000000006
28,0.22000000000000064
29,0.11999999999999922
30,-0.4399999999999995
31,0.3100000000000005
32,-0.21000000000000085
33,-0.8200000000000003
34,0.3699999999999992
35,-0.22000000000000064
36,0.0600000000000005
37,-0.019999999999999574
38,-0.08000000000000007
39,-0.08000000000000007
40,0.1899999999999995
41,-0.13000000000000078
42,0.5199999999999996
43,-0.27999999999999936
44,-0.07000000000000028
45,-0.10999999999999943
46,-0.2599999999999998
47,0.4399999999999995
48,0.019999999999999574
49,-0.23000000000000043
50,0.03999999999999915
51,-0.25
52,0.10999999999999943
53,0.35999999999999943
54,-0.14000000000000057
55,-0.11999999999999922
56,0.4299999999999997
57,-0.07000000000000028
58,0.0600000000000005
59,-0.34999999999999964
60,0.25
61,-0.11999999999999922
62,0.5700000000000003
63,0.3000000000000007
64,-0.16999999999999993
65,0.3200000000000003
66,-0.14000000000000057
67,0.14000000000000057
68,0.28999999999999915
69,-0.41000000000000014
70,0.34999999999999964
71,-0.009999999999999787
72,0.13000000000000078
73,-0.03999999999999915
74,0.16000000000000014
75,0.5299999999999994
76,-0.16000000000000014
77,-0.34999999999999964
78,0.11999999999999922
79,-0.3000000000000007
80,0.47000000000000064
81,0.3100000000000005
82,0.1999999999999993
83,0.16000000000000014
84,0.3699999999999992
85,0.019999999999999574
86,-0.8800000000000008
87,0.2699999999999996
88,-0.3800000000000008
89,-0.15000000000000036
90,-0.25
91,0.2400000000000002
92,-0.08000000000000007
93,0.03999999999999915
94,0.6500000000000004
95,0.5399999999999991
96,-0.05000000000000071
97,-0.13000000000000078
98,0.16000000000000014
99,-0.10999999999999943
100,0.47000000000000064
101,-0.019999999999999574
102,-0.1899999999999995
103,-0.41999999999999993
104,0.2699999999999996
105,-0.3100000000000005
106,0.0
107,0.21000000000000085
108,0.5500000000000007
109,-0.34999999999999964
110,0.7799999999999994
111,-0.08000000000000007
112,0.16999999999999993
113,0.14000000000000057
114,0.14000000000000057
115,-0.33000000000000007
116,0.28999999999999915
117,-0.46000000000000085
118,-0.10999999999999943
119,-0.3800000000000008
120,0.4399999999999995
121,-0.5600000000000005
122,-0.23000000000000043
123,-0.16999999999999993
124,-0.13000000000000078
125,0.07000000000000028
126,-0.5700000000000003
127,-0.09999999999999964
128,-0.0600000000000005
129,-0.05000000000000071
130,0.03999999999999915
131,-0.3699999999999992
132,0.07000000000000028
133,0.3800000000000008
134,-0.5399999999999991
135,-0.47000000000000064
136,0.2599999999999998
137,-0.10999999999999943
138,-0.05000000000000071
139,0.23000000000000043
140,0.4499999999999993
141,-0.27999999999999936
142,0.02999999999999936
143,0.7100000000000009
144,0.03999999999999915
145,0.3100000000000005
146,0.08000000000000007
147,0.11999999999999922
148,-0.39000000000000057
149,-0.09999999999999964
150,0.22000000000000064
151,-0.3100000000000005
152,0.6999999999999993
153,-0.02999999999999936
154,0.17999999999999972
155,0.08999999999999986
156,-0.35999999999999943
157,0.11999999999999922
158,-0.41000000000000014
159,0.2699999999999996
160,-0.09999999999999964
161,0.17999999999999972
162,-0.02999999999999936
163,0.03999999999999915
164,0.2699999999999996
165,-0.21000000000000085
166,-0.14000000000000057
167,0.21000000000000085
168,-0.5899999999999999
169,0.21000000000000085
170,-0.46000000000000085
171,-0.05000000000000071
172,-0.009999999999999787
173,0.3000000000000007
174,0.1999999999999993
175,0.5600000000000005
176,0.3200000000000003
177,0.14000000000000057
178,0.22000000000000064
179,0.11999999999999922
180,-0.41999999999999993
181,-0.0600000000000005
182,0.1899999999999995
183,-0.05000000000000071
184,0.23000000000000043
185,-0.25
186,0.009999999999999787
187,-0.4299999999999997
188,0.16000000000000014
189,-0.16999999999999993
