,taxa102106,taxa1263,taxa1301,taxa1357,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,condition
0,0.016977454922122485,0.22214478701518464,0.0010708450289472152,,0.0023810649677102626,0.007527270373098117,0.44628757825854803,0.01876540995008135,0.00010340103141260424,0.03779738958565918,,0.0030407412240530895,,,,0.10685111489447717,,0.018459671669761257,,0.0007741378495061408,,0.0001296825497009894,,0.0011268581490058588,0.013152124125074053,,,0.0018452872975841096,0.088798045710359,,0.012724922611583311,4.2212786131151476e-05,Control
1,0.00743868942915563,0.05581241352852589,,,,0.00046944572550332016,0.140040934932639,0.011288328034511044,0.00014590467017382036,0.05022395856715492,,0.05892763128359378,0.01170686017231035,,,0.13942364594344206,,0.006799361692575799,,0.029296637458524295,,,0.0003037469951800443,0.01800749317411018,0.0072158532056174314,6.866702309579101e-05,,,0.4598047938356807,,0.003025634328205924,,Control
2,0.0351977008523287,,0.0026646129987012734,0.002964506431130442,,0.06653174463613425,0.06780758939070043,0.023617640640591863,0.0013684293041752028,0.037377886911256555,,0.007344793761030167,,,,0.06045400327541678,,0.5081970165317446,,0.0032202262283342617,0.006687379899618857,0.0006316723905245964,,,0.02846010919468391,0.0009806123292111666,,,0.05684098126910748,0.010463537153522983,0.07918955680178645,,Control
3,0.013467526097133507,0.1053695754848934,0.008959592976229044,,0.00248892641885612,0.09250294811192893,0.21708794633156858,0.03153048536396334,0.00045647485181373387,0.029797073616707716,0.055435130044372394,0.07726471160981441,0.025960191055868616,,,0.0853071262555227,0.0014065063605054053,0.006021456269709197,,0.00786416175820668,0.04776646096023225,0.0002486215760591192,0.003832220228623424,0.0021093258354357193,0.013017014693502615,,,0.008537380844883988,0.11015139351688609,0.007514161563039285,0.045903588174243705,,Control
4,0.0015997071923004426,0.008440198845505903,0.0001040760623788597,,0.002060600374124387,0.0014152231263984232,0.10319294793280638,0.0032709468660531565,0.00014718574100888482,0.1582716907193315,,0.06870330313119966,,0.0007033851241178366,0.0021498838997184347,0.019868173138612836,0.001174210437783013,0.006146932999951819,0.0065223464513549535,0.009912584560479921,,0.0003838663295658856,0.0015817448262045984,0.0011947086673276819,0.013891142989732288,0.0010465719775254877,0.0006202299351917832,0.0006787661164688269,0.36124854082190716,0.19159399304666244,0.03394158131372942,0.00013545737255806913,Control
5,0.0141045193429179,,,0.005540280890941224,0.00035633803786206357,0.041261912936632894,0.07175011680393838,0.031830425041803084,0.006083964034546217,0.0554800409734124,,0.0024441162658264282,,,,0.12801733493885722,,0.44518222124441065,,0.0033100548391350047,0.004178942868918835,0.0006109744468922504,,0.0006898450978230935,0.03157218374152536,,0.00016112771485179143,,0.05398302795352836,0.009499871589404197,0.09394270123677265,,Control
6,0.0003590589022811596,8.50674340079573e-05,0.0007139883174745542,,9.064224157643994e-05,0.005959262816353553,0.0031345904111451553,0.0007830539890174227,,0.046167355929680194,,0.16595272996778068,,,0.029330094989559106,0.027264628785436295,0.002180678893871459,,0.00012718820230315947,0.07149308729023365,0.022136631719849812,,0.01008792400670092,0.006679238890105366,0.0003261262427562345,2.498339688097775e-05,,0.0009240759730645945,0.5966262296967314,,0.009553361903189748,,Control
7,,,0.0030228996100529672,,0.015374043063213192,,3.9731542737620935e-05,0.0013513884471406394,0.0013778073430908498,0.22632944321970389,,4.6233067912868e-05,0.0,,,0.0005745077881047682,0.006612257500850874,,0.0008992744504302048,0.13077869489415617,,,,0.00999614655634851,0.05765800202558628,0.0014426161972187095,,0.03772184906678346,0.48206022806524723,,0.024691967025089894,2.291013633182298e-05,Control
8,0.004691702042609937,0.14608554091008802,0.0008369510355430111,,0.0004463873209072404,,0.487431778565287,0.006070262976544915,,0.03313624778909801,,0.017843199551154022,,,,0.067687634073641,7.678264978133571e-05,0.0034734576385989807,0.000544632837359737,0.007248705350813578,,,0.0009536364796988992,0.0006512418182897279,0.004076937021197957,0.00027669968018313365,,0.0017354692613962529,0.1970452383824173,,0.01968749461538996,,Control
9,0.005351320831332295,,0.0012604728555180781,,0.002506087280705674,0.05297134317924276,0.0002163304332032511,0.0015687593085987924,,8.644904919553552e-05,,0.00025768466587130774,,,,0.00010452853784940951,0.007944064971447918,,0.0001386094130130341,0.02038566250831501,,,,0.0782914592287789,0.013044039348448482,,,0.0014683869750376293,0.15917327278020765,0.6520471488126869,0.003076941939696386,0.00010743788085118235,Control
10,0.01455662374606492,0.019302228749624267,0.0013519503238150284,0.00011578882526678903,0.0007007539705146072,0.004073219295235104,0.059921874963815985,0.07654220294261088,0.010227511146990206,0.04131854756350206,,0.03839395341491351,,0.0002532301608584676,0.00957944109197199,0.11359902700334351,1.5863069061550095e-05,0.15901742529189203,,0.014823632777130129,0.04167772449947964,0.0019607679670678056,,,0.037616084086771216,0.00039148201822701367,0.0010867939139540819,0.00022984081815457621,0.26318452616665344,0.047434629102919124,0.042355436493766156,0.000269440596395818,Control
11,0.01082947987768992,0.03917120571693061,0.005898920895660812,,0.005771627028320889,0.025663588112890545,0.2940445148489538,0.019401571987489145,0.0018594189850111738,0.021228384740153695,0.061300904455857584,0.1100892212325307,0.017625504033509706,,0.0012553399453446128,0.06337442330425729,0.0010504173327821227,0.0034187958518394385,,0.013099607829080286,0.05908454439754209,0.00026387295316265884,0.011487110875117805,,0.007452791411993458,,,0.003837710360133676,0.19438065055479717,0.008320743404822677,0.020089649864128097,,Control
12,0.02751006979138258,0.17329991069639936,0.034504240259306644,0.0008748337381292834,,0.0004871663271125548,0.30245318514641734,0.03345157649539048,0.0008248286302455639,0.07862203920420911,,0.0029384392127580314,0.024096633183696373,,,0.23454849835888142,,0.01988117191111853,,1.5032210345412579e-05,,0.007246752505700736,,0.00030003064730231647,0.025221901500981542,,0.00018222720296275663,,0.016401368606057003,,0.015379689602240555,0.0017604047693624328,Control
13,0.002294418164017468,0.005169426733721916,0.0005459721936565407,,,2.8282852966045412e-05,0.04928807533827987,0.0011130999613316833,,0.07332397510294392,,0.09986471745769282,,,0.020709609993033364,0.042123915550568714,0.0028126731617672844,,,0.053146535271319656,,0.0017447126337694092,0.0032026371384631185,,0.002770248882318216,,,,0.6078403688627058,,0.03402133070144417,,Control
14,0.0003138033360996802,0.04273840569394391,0.00018279485062828985,,0.0007287553598887939,0.00028405372207337623,0.44229742826706964,0.004084842373322838,,0.04411173602440263,,0.0037914230320189595,0.00016560618474642532,0.0002256563315772981,0.006356280496108971,0.0009346887992042086,1.4874807013151978e-05,0.0016284057247953558,0.001789604559315662,0.013248384595958371,,,0.0005407818727448139,0.008741979173507242,0.03266199105572346,,0.00048040117464698235,,0.2233314543330203,0.09553857158660642,0.07580807664558338,,Control
15,,0.025206427082512767,0.0007312301632856418,,0.008112162260221673,,0.04979642216865436,0.001369710860786468,2.546469707931312e-05,0.11909818120988987,,0.09593752164111072,,0.0003379765689591761,0.013430350378704554,0.02433120751419735,0.00011862822297923915,0.003599114035571697,0.0046428560707372024,0.06192724487608373,,0.00026116841760612605,0.0007587651609405088,0.004838188930040714,0.015307388395530514,0.0020843786194676786,0.00014906164143988168,0.0008759441735168601,0.5314575443978546,0.001081110960554253,0.03435736265651861,0.00016458889575653602,Control
16,0.001976722804986663,0.07398731300494996,0.0013334158355532094,,,,0.10235469632492926,0.010071698051691377,,0.2650109195661201,0.0016070404075656406,,,,,0.024978365078282744,,0.09508830746637494,,0.0009567219180293701,,,9.851185744457786e-05,,0.027569998196286454,,,0.00026030268381707855,,0.3886958870598365,0.006010099744132102,,Control
17,0.006480379836921409,,,,,0.04772434028816593,0.033081831325949676,0.01893276724181974,0.002502755785572866,0.049882294369409205,,0.12827149013415098,,,0.010874709362648765,0.038603389106410646,0.0011344817052210338,0.11237802376903165,,0.008606376687031694,0.056376655494951286,3.395455807879854e-05,,,0.005109477694798773,,0.0008337263161701279,0.0008324648465201414,0.3494849104051693,0.10635976231388856,0.022496208758089435,,Control
