taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,143852872.72090337,,,957304351.705088,25517986.59789242,,,,,,38551784.298778825,471383180.7441593,497065593.24459755,106933167.75109896,,,90767665.59153679,1833424936.4901824,1696525148.0000873,1148779837.6818874,,188733531.80563998,2305418624.5206466,,,,719989055.5453672,34529439.53464591,575119178.1679761,1601904130.9331453,,21022156.132909644,24957720.559587758,,,,,,184604614.6972643,,,,,,,,2015526623.559803,,103014350.40708758,,2431371.910794952,,,203104051.1957424,,,Control
,,61498823.40528292,,,801653953.320638,,,,,,22697453.35723076,,90630490.05222543,2286523312.853772,27097229.682957456,,,5099218205.073628,,13730182212.692215,3321898531.9676437,32747081.733542435,193228616.8233147,12431145188.610317,8425755.498432046,,,1611617.233518275,70335142.98982038,9589183817.655542,961271465.4829346,,,57521866.810022995,229088632.22464147,,,34855052.56369562,,231190475.23261398,,,4534588.413701611,,9265267.13718491,,,7945027848.357868,,1778490087.1424942,,210882872.52584758,,174538759.17224726,,,,Control
181213739.11641973,,2918105270.7907023,,61630683.651365146,41144003.54513533,,,912259256.4841663,23283334.725081187,,,4008563567.514018,166889179.35681158,5724628762.38181,5093087268.33428,,1246966673.3423572,1940859345.1125493,9386255474.19588,2665875464.7257557,,,,7454411785.159697,,,,7415666268.45717,,450621640.6707183,1505453401.6054125,,,171942118.04104134,,183233018.55308193,,,,3690446474.6659627,,,,89075819.65670311,,,,8561052757.931755,1000026810.5903561,2284421254.899578,,7726350.8961486835,,,,,,Control
,,336075836.8067459,,,3088231101.935319,,,,,,,47877874.0913584,1684478672.8912804,3005262988.4782686,169165602.50832763,,,396239190.7056337,1276274342.5845153,5563097287.052864,1424323465.0008316,,524102551.1971756,6846146392.110524,,,,1269482264.4245389,52561767.37950034,1345134500.1949348,3332434233.331495,,356833016.3969867,66124279.09091316,7056142.384169457,,,,,1166843530.7259758,,,,,,,,9910633358.477028,,138066628.95748508,,,,,204052382.55373967,,,Control
3611567.7443189216,,581937106.6809585,,,119444744.93644463,,45802120.23878704,375500407.6047112,7646516.43202159,,66060256.89342142,185774426.0665648,1310838719.6183054,4795648775.433245,897484206.75742,,121574479.37892044,1585933695.0132833,,5515460527.813397,,,37661659.37281775,2058003446.8861597,,,,10486312035.454172,,744213890.3897253,1826298603.3252368,,129965119.89325285,83829426.78998165,,133262359.36142324,156471332.89418674,326048230.444934,121324299.73055731,1156926916.9727564,,,,154457065.9817247,,,,23772390930.602825,89731100.54623993,2127290379.7571876,,,,,,,,Control
,,1179527025.538293,,,2767699486.7147737,,23473725.88028943,,,,,368509532.565281,3178988288.65236,2251330279.150789,394368091.91329145,,,315425883.187535,300547054.9154702,6871697142.389067,1083162869.665601,,604090980.2063067,7172914272.194804,,,,798222755.8950838,471679960.94540673,2774379130.896487,4065376016.329785,,63372200.84247165,55125531.12997617,30512150.318209436,,,,,981522533.5545883,,,,,,,,14063816710.651358,,246313198.24577025,,67556211.77146009,,,963715425.2502553,,,Control
,,,,,485784153.21444434,,,,,,,,,18279525052.423473,969787616.005384,,,3219576828.314217,,7808632487.195835,3704780535.4790106,,,1482774029.004306,,,,443490296.13904846,,1163253235.7745533,2641924790.156752,1678522080.6975257,,104313041.77027732,40680413.81873967,,,,,634309475.4445564,,,,,,,,51183043993.393974,,4296422307.239922,,,,,,,,Control
,,419494574.28296906,,,9175455423.665985,3968474.171678987,,,,,4035610.012929195,,24698530.04216001,23856124425.22823,604714900.7543774,,,3635577373.0708704,,1886330650.6829395,,,,6472820079.221762,,,,540316709.9195942,89887431.89611238,973753160.5688564,,,,,56729785.85642613,,,119591311.88037129,,420397178.3708885,,,34671932.23677431,,,,,23824495984.461464,42817747.6417996,1443099826.7490635,,,,,,,,Control
,2100249.5264279568,214853993.52472857,,,101455849.38613297,2199896.401769429,,,4051028.739843705,,49700795.36262362,,2191315272.773677,2347002017.7783422,117088911.0983586,,,1963369212.8579304,28376364.039548524,6674807619.027245,,94020659.45680773,261113139.1159429,5577465567.189921,,,,6772154.951091605,800344539.8820639,1289572372.087408,,,,77410291.85180998,544861449.2229141,,,,,44503827.55635299,,,755016.7093180794,,24034059.81793744,,,15353360598.286358,,260733714.4752196,6001807.953259453,,,,,,26226291.07544983,Control
,,437190985.7027234,,,2668475714.218328,,,,,,,214817777.31455964,1252485111.4023578,454836114.6990713,112783930.71554358,,,57367219.230447955,1462086673.7179182,640691638.4347852,529927876.45549935,,,3142114723.582596,,,,305857726.3288792,,379383509.009753,439448001.80805963,,,20398131.356930938,22369537.39955489,,,,,607388111.9027125,,,,,,,,766123218.6591206,,54807874.42458209,,,,,62367485.157640435,,,Control
