,taxa100883,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,,0.0011558665564453902,,,,,,,,0.2764559644181277,0.031204856076150207,0.0014458196024648641,0.019772147086118585,,0.02477156080632037,0.007784116299296698,,,0.01569742661107311,,0.00998446130902368,,0.0194256400440332,0.013124068035165457,0.08254516049042736,,,,,,,,0.014502002608363375,,,,0.41261148042073337,,0.06951942963625664,,,,,,Control
1,,0.016977454922122482,0.22214478701518459,0.001070845028947215,,,,0.0023810649677102626,,0.007527270373098116,0.446287578258548,0.018765409950081354,0.0001034010314126042,0.037797389585659175,,0.003040741224053088,,,,0.10685111489447713,,0.018459671669761257,,0.0007741378495061405,,,,0.00012968254970098937,,,,0.0011268581490058583,,0.013152124125074048,,,0.001845287297584109,0.088798045710359,,0.01272492261158331,4.221278613115147e-05,,,,,Control
2,0.0005084154757249806,0.0014961324974939777,0.03496353817274238,0.0014635141133143795,,,,0.0052802694224618535,,0.0001029770475752612,0.03720032364985162,0.0044967542685940606,,0.04165731583855733,,0.038127251864740454,,0.0006554677779561454,0.007093689838793744,0.01094292874540933,0.0029414504047577546,0.003416708349457193,0.008419586719680974,0.03196453384218012,0.043853260942086324,0.003192423261544582,0.0034694099536481974,0.00012777780248867486,0.0023478497273736578,,0.014695660366600981,0.05217350985540215,0.025159422352677784,0.05604795387706562,0.0016623245127561463,0.0005485819157477919,0.004830081806098801,0.533189273296097,0.025728491848571438,0.001695616830493175,0.0001407173267913255,0.0001668659488195986,,,0.00023992034644498023,Control
3,,0.00035837127143090365,0.0038044653965144397,,,,,,,,0.1820656741240059,0.014945841204433069,0.0006303916530555952,0.041147656603722,,0.05029793570105664,0.010371958217026023,,,0.018608465965887482,,0.003074755141446577,,0.019564558297606786,0.019401004283969167,0.019484339426750718,,,,,,,,0.008790701527093873,,,,0.5569793232341997,,0.050474557951801134,,,,,,Control
4,,0.010484517213804235,0.0018286972872169139,0.0005365582566016109,0.0010522671540968837,0.015922447055919338,,,0.0018150409570022623,0.0020352101891651926,0.012561843108364234,0.003974409079645699,8.131250051471855e-05,0.022147335957503168,,0.14707867641179614,,,0.016541673021377577,0.07034511214401153,,0.00104340617647669,,0.028648270373654916,0.03225990060485034,,0.000537183737374801,0.005576995067354378,,,,,,0.002864284954028727,,0.0009642828586681366,,0.566332183873417,0.026126644636538854,0.02808366972905528,0.0011188808564416336,,3.919679511991562e-05,,,Control
5,,0.0015721677387139916,0.0031303424165132435,,0.0012914648325446198,0.003942992059411382,,0.00017749093055012408,0.0003414096441227935,0.0016447633178957258,0.027902373885960344,0.004307863753037836,0.0003069004412653894,0.01982837773815533,,0.1269917622955606,,,0.018315022939676972,0.02363417467401166,,0.01135805181241176,0.00045829904770381774,0.03572270635056658,0.05301297430295357,,0.006521397652174801,0.000689658002226475,0.0013111392866127127,,0.0002885937299934739,0.0013793160044529497,,0.0038295746183129612,3.9243697151865015e-05,0.0002482979229983953,,0.6294878402930927,0.003999911201929234,0.016959484617680647,,,0.0013064047923182517,,,Control
6,,0.00030555108506688424,0.0005828604769220801,,,,,,,,0.11771578381164115,0.008104264325423624,5.558205578896126e-05,0.01541465665762365,,0.029762237991947514,0.028454307093562226,,,0.008902843267515835,,0.0004807096716883135,,0.0075510476115889895,0.006076570841533357,0.017420918501984482,,,,,,0.002078368295114077,,0.0012247080364742472,,,,0.7263142577386996,,0.02913821674938712,0.0004171157880378803,,,,,Control
7,,0.03791561567386846,0.3238646065306038,0.012067900482611162,,0.0014475148151563365,0.00024332558536148343,0.0003958795222759072,,0.001993378295625064,0.24150809640956492,0.03726849503176853,0.0007924786385938638,0.10982341470605558,,0.0022056585380295685,0.04253088626127412,,,0.09514791101335596,,0.02184276315065822,,0.0008390466530293314,,,,0.005342882963066219,2.5082992322856757e-05,,,,,0.015146940589390692,,0.0003767588805871723,,0.03956543921398948,,0.006914476350901604,0.0027414477019096074,,,,,Control
8,,0.0009882040869763566,0.017863706568396632,0.001195045347612541,,,,0.00569291484888553,,0.008553937767212139,0.10816335758141268,0.008688457695282219,0.00013879397260742362,0.012039533562272152,0.0017959985045343109,0.2593085315777658,0.014097261057290644,,0.014459992468683623,0.05896573071089957,0.00016286359184404327,0.0021293739784471184,0.0008836024706676823,0.061905261078885804,0.11058145451584299,,,,0.0021333105984157243,,,0.005843068781973789,,0.0010970797478223745,0.001146568684570564,,0.0014169582389856748,0.2602791895871678,0.018167951054541758,0.02056512766571033,,0.0016644029227266244,7.232133256610484e-05,,,Control
9,,0.001024997334276457,0.006817353347920498,,,,,,8.349725884485041e-05,0.040013347386845234,0.06692432114851647,0.011954717498742723,,0.013623343763896132,,0.07531097656182233,0.06702871808575991,,,0.05094783592453838,,0.004598030702439207,0.005487281581874339,0.1541716518994206,0.011372367236568431,,0.02421471233875417,,,,,,,0.006228104162779683,,,,0.43979213545101853,,0.011946601118782109,,,,0.008460007197199932,,Control
