,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,0.009596293878743238,0.06386089979715012,0.0017022816017189172,,,,0.0025717543534828735,0.03144554186758604,0.03315879217123119,0.007133414048083741,,0.006055028149446939,0.122306104580276,0.11317364460613577,0.0766340547523069,,0.012590241694331324,0.15379237283186598,,0.0480298129318355,0.002303427404509579,0.03836567560043741,0.1068615628958064,,0.0014023688536802588,0.0016649067655258166,,,,,,0.012314805401516951,,,,0.1344539419635825,,0.0068719933188417836,,0.00016219460163147253,,0.013548885930273386,,Control
1,0.005178355468811599,0.012925772861568046,,,,6.681683776224851e-05,,0.01086708645027311,0.016100027535410903,0.00045841809266535097,,0.017162324279803444,,0.3674865426238861,,6.641249986353597e-05,0.0236460846546085,0.025581953429169503,7.5307933635212e-05,,0.005695503641264946,0.07850816701904713,,,0.0033526687716497667,,0.03176670592787663,,0.0007517652381813044,0.0010917123265238788,0.002908604674388711,0.0021416767650056867,,9.188578748242647e-05,,0.3795509746767218,,0.014525232504400205,,,,,,Control
2,0.0020798576091156807,0.0044888820857871365,,0.0032145683786599117,,,,0.005577127076400946,0.01836354311433182,0.0028446925543420872,0.000153583791420464,0.014999091758502541,,0.08277292554198168,,,0.022593985004917452,0.016530406455289175,0.0003373908992248747,0.025987426072380318,0.0006744733972621582,0.013200290431678393,0.06718242310607489,,0.010760323035851943,4.4615371804873746e-05,,0.0004246684353132106,0.010727632509967267,0.001334554739103389,,0.007339639863485184,,,0.00015697620448396822,0.40195263183919466,0.2570174377227492,0.028413207013577562,,,0.000827645987099167,,,Control
3,0.0024010814712059096,0.010099310337067636,0.0001223647377376066,,,0.00031254244589630064,,,0.03932298343314063,0.0029433843072548425,,0.027791865015419158,,0.028977838520339073,,,,0.048990099105391205,0.0046024411865642325,0.0027340180400584773,0.0021899068581316497,0.03285221956373053,,,,,0.00228183110692468,,,0.00036619004027387204,,0.0034131523808681825,0.0002995826337713817,,0.005532634213421785,0.7729081255811823,,0.011858429021620586,,,,,,Control
4,0.0002940052005398028,0.00917624361009624,3.433267756906414e-05,,,,,,0.26983357766249155,0.03253441496459126,0.001646854483629946,0.02174919422015956,,0.025550196349494507,0.06340658144263076,,,0.02097554429700298,,0.006444415749482858,,0.005423043910886953,0.00831357178846412,0.03395927172187493,,,,,,,,0.018571547932823406,,0.00013753326294628054,0.014072853131590873,0.44293205117493206,,0.023681445415853285,0.0012633210029395453,,,,,Control
5,0.004691702042609937,0.14608554091008802,0.000836951035543011,,,0.0004463873209072404,,,0.48743177856528697,0.006070262976544914,,0.03313624778909802,,0.01784319955115402,,,,0.06768763407364099,7.67826497813357e-05,0.00347345763859898,0.0005446328373597369,0.007248705350813578,,,,,0.000953636479698899,,,0.000651241818289728,,0.004076937021197956,0.00027669968018313365,,0.0017354692613962529,0.19704523838241728,,0.019687494615389958,,,,,,Control
6,0.024612104590878345,,,,,,0.025021275240357122,0.39662805816266855,0.017896009401941144,0.017438755075839488,0.0026599154870682474,0.028534140022933162,,,,,,0.14852241209773054,,0.2755735739463652,,,,,,0.00047542607650266085,,,,,,0.017259896049420624,,0.004358974149562082,,0.003067452720780642,0.0020355423103685967,0.03591646466758355,,,,,,Control
7,0.06279859041471583,0.056796215572406925,0.0003558070832125119,,0.016723952740207458,,0.00810174994762044,0.20618340586018802,0.17834093502702042,0.07631721991835248,0.010428886911931064,0.0050471348068052545,,0.014177212550652935,,,,0.12054947945083787,,0.09899198946811034,,0.0006579031608700143,0.016754434302431717,,,0.003595691198885168,,0.010304694375879813,,,,0.08183132319328473,,,,0.01968406370669168,0.0021783552126360926,0.010139368727979482,4.1586369279933724e-05,,,,,Control
8,,0.0006965853689818311,,,,0.0015803429861308172,,0.0028558797736939227,0.008691986622995815,0.0019623026274655036,,0.01796542964648093,,0.15749222052818646,,,0.006354738303538076,0.02591514003049264,7.87566311881069e-05,,,0.015578883283073377,,0.061809526786873736,,,0.01210126699980922,,,0.0026371447534857323,,0.00808217382730775,0.005980995002861691,0.0004186325764680797,,0.6682119399060852,,0.0008839580157016273,0.0007020963291794721,,,,,Control
9,0.0005354970763195951,0.004738863541356722,0.0015415073817016474,0.0006248363953513809,0.008514177201575691,0.001978612662754632,,1.4764157668702861e-05,0.016015446973018984,0.0005515544448789873,,0.06663236784004359,,0.07849445250246544,,0.0007309874559621279,0.01984712307455716,0.0030181386837203816,3.0498223505422705e-05,0.0016148970997482658,0.003330341346247625,0.02789251132825798,0.009018421681370292,,0.008328709206336,1.2393271035772474e-05,0.0011476168979125314,,,0.08360597631548913,0.0017973476029096809,0.05978330742780461,,0.0006559812243021484,0.00014721050639013216,0.2896738511356924,0.2687119802733611,0.040667602879506465,,,0.00034302418875533736,,,Control
