,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577310,taxa61170,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.004986658719376603,0.00011362764221645668,0.0381139893458027,0.001604852011070832,,,,0.011587361549535503,,0.02779569129739621,0.1289873085897514,0.018242220244259557,,0.0005824247275013115,0.01800023545065044,0.06093143878620871,0.17583822258902024,0.042271254875550605,,0.010587859141150003,0.045779314519652434,0.003577831003357552,,0.00458951571256548,0.0013661896631405551,0.0307689479353935,0.039399443578947355,,,0.0014243324625203212,0.020440793298139776,,,0.0007916280570791738,,0.013348811500269174,,0.00041896040010219846,,,0.0032299709407826115,0.24840265117875387,0.026749896145885493,0.019360333963379786,,0.00038374247590645456,,0.00032449219463374083,,,,Control
1,,,0.008530965794352656,,,0.002461794138868706,,,,0.0004652924036023353,,0.004658369590811937,0.03216679129255789,0.0021221528698325844,,,0.00933973152406456,,0.2317577696217709,,,0.007293413046843369,0.06564938997180916,,,,0.003129177131291821,0.05785216226341459,0.115764427316718,0.1614959947440312,0.002821301598522439,,0.05625379108935801,,,,0.0009641657284009381,0.0017658724056091226,,,0.0003474062267902135,,,0.2306091609358085,,0.002495173372850581,0.0006899719604350192,5.213614492033103e-05,,,,,0.0013135888273350714,Control
2,0.0008559408646359646,,0.006877596114234724,,0.00494882537449448,0.002486950565480018,0.0006516440089295744,0.032222781270472435,0.0007695326302351748,,0.0012789721328016405,0.007199238825955252,0.08406066596215732,0.01789746837985103,,0.002853208584158744,0.018575382228887376,,0.09427507453524364,,,0.007536187518895015,0.03720666928279536,,,0.15363622893188672,0.00020017183949127697,0.011083375804717391,0.03912675577787221,,0.001936912219112177,0.000850296105604757,0.0003015603959364249,0.005291635932582037,0.0007108054256989594,0.003377845514886152,0.005539245458547115,0.024608978314898305,,,0.0018540862356350378,,,0.3898455127150911,0.0034645794084618197,0.03792529052869138,,,,0.0005505811116593041,,,,Control
3,,,0.002262118708032853,,,0.0008276243101813092,,,,0.002954882998731888,,0.023303954183501646,0.05777344067592413,0.002716582691991651,,0.00040468207056443414,0.031991510143523916,,0.126215512635884,,,0.010899076657719865,0.02502204226831289,0.00021361337427827705,,0.0034673918776115743,0.0137345034667288,0.028005386647858354,,0.007920934896172578,0.024421190895581726,,0.01032944099297779,,,0.0012091496300479549,,0.0030616896858710265,,,0.00032184823106397526,,0.0002414626823861899,0.6042993823064267,,0.0030223130084730252,,,,,,0.015107280533425443,0.00027298442672811344,Control
4,,,0.0005122788677492669,,0.004533394777930875,0.0014746703409711237,0.0005977445915094082,0.00814501749779248,9.340403585848978e-05,0.0018928235081256874,,1.4124009837321303e-05,0.015321045444774861,0.0005276400171343828,,,0.06374330591522812,,0.0750910715123361,,0.000699293129390879,0.01898658682992785,0.002887277514627886,2.9175874335488536e-05,0.036112928159821936,0.0015448780103084654,0.0031859436204579577,0.026683141241644795,0.008627398826470045,,0.007967591067646275,1.18559206663646e-05,0.001097858253705362,,,0.07998096866995642,0.0017194177815098152,0.05719120868018346,5.742389401013113e-05,,0.0006275390356187939,,0.00014082771852394818,0.2771141039578672,0.2570611028377405,0.03890432735949574,,,0.00709447983179026,0.0003281512650525089,,,,Control
5,,,0.0002381483391926025,,0.018625075467414008,0.002577285286384972,,,,0.001175013016490512,,,0.10764667901031923,0.0026315290655914174,,,0.14000339578156817,,0.07347370305947014,,0.00033090721813298967,0.004983067471598644,0.00918191911667736,,,0.003065176824637726,,0.01753566276420653,0.00905931607668659,,,0.00013772677025279215,0.0037833523623468325,,,0.0044870091190044,,0.003681922544722887,,,0.00013218140249005166,,,0.571368479806997,,0.025433577181638422,8.549948841461767e-05,,,0.00036337282576212506,,,,Control
6,,,0.0016780060345346216,,0.024596121399617463,,,,,,,0.0007659425478050153,0.2113019343138684,0.0011547673311303182,,,0.011539651835427498,0.0013226763329064245,0.2435688630154137,0.01833178233400016,,0.021983505027243205,0.04269625651812664,,,,0.0012482066852497525,0.02503405062310066,0.1910834791742433,,,,0.002717979541984568,,,0.0016137258292065187,,0.0039566471748416175,,4.8887643512604275e-05,,,,0.17430558679534994,0.004201952578985793,0.01547180098935149,,,,0.0013781762741003345,,,,Control
7,,,0.007210438178749269,,0.1635199544438459,0.001587251531006567,,,,0.0008224409196144855,,,0.5114961885913551,0.008071769481185168,,,0.05152532413773927,,0.004269176661377509,,,,0.08319468979025695,,,0.007362372627699241,0.00045550108998861804,0.002864085265451547,,,,0.00011203654325754111,0.0008188138372788099,,,,,0.0035676384862855497,,0.00023586110410602854,,,0.0031918324553946967,0.14727062558001836,,0.0024239992753895515,,,,,,,,Control
8,,,0.01214881006138182,,0.08519682466556601,0.0005339578739506287,,,,,,0.0011358020682495985,0.32572242105551563,0.0076274187672696605,,,0.04906384865713957,,0.037978692422202184,,,,0.11034520549057253,,,0.005644610546632017,0.001435861633675674,0.01236322530038936,,,,,8.188977656369394e-05,,,0.006829120288674147,,0.004542193529794382,,0.00042253907015021234,,,,0.3230018945255619,,0.015925684266711045,,,,,,,,Control
9,,,,,0.01911876490786612,0.0031681798843865372,,,0.0005330034700169167,,,0.008905805473392168,0.03772811681516565,0.0007716301417646075,,,0.043948238074211186,,0.17529130197212292,0.05929343519577065,,0.008007956238671031,0.08024005823015024,0.0025035133669245486,0.002422559747400512,0.0272602996594504,0.00025546260507336243,0.021943471589614547,,,0.02327492171795073,,0.009415520915874772,,,,,0.003351661313444753,,,0.00041111937785681603,,0.0076262745406411375,0.455217425493434,,0.009311279268816423,,,,,,,,Control
