,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,0.007599107194561079,0.0040501344592624505,,,,,,,0.13862663603955247,0.025366321485137355,0.002662669293202468,0.03383121019431828,,0.040725968264159876,0.025203466783431692,,,0.05975223328351857,,,0.008308028035797558,,0.01683692077621651,0.025044980610842284,0.07556559752842847,,,,,,0.005183310593276733,,0.01937879515966974,,,,0.47578971323146196,,0.03607490706716259,,,,,,,Control
1,,2.2902426695759948e-05,0.020313696266936854,0.1314588489305161,0.005463741191343185,,,,0.005072239331223212,,0.08166130314159717,0.11305588483795612,0.03784485572065347,0.0015502350145479018,0.01791293858552236,0.19373616469264668,0.012465077850425763,0.04476733025007612,0.0008252435732495766,0.0005341018753954584,0.15075414342169385,0.012300763741915141,,0.015984705500179816,,0.0034332033980719392,0.010360323231022506,,,0.0010370910201853562,0.0009084269154936104,,,0.0006283043097289615,,0.010865040860846041,,0.0003568241291325241,0.015714089562100197,0.015620859400598118,0.0028730662168572445,0.09183160104923362,,0.0006469935541552186,,,,,Control
2,,,0.006404331756487046,0.03022525934030113,0.00023862528413000345,,,,,,,0.013764384615159393,0.028272826289576905,,0.09123476628873757,0.007189135668965732,,,,,0.11726407571985296,,0.47040046104942423,0.019533968235997966,,0.013597249319015165,,,,,,,,,,0.013289939967929546,,,,,0.18103436496883232,0.0075506114955900695,,,,,,,Control
3,,,0.009596293878743238,0.06386089979715011,0.0017022816017189172,,,,,0.002571754353482872,0.03144554186758604,0.03315879217123119,0.007133414048083741,,0.006055028149446939,0.122306104580276,0.11317364460613574,0.0766340547523069,,0.012590241694331324,0.15379237283186595,,,0.0480298129318355,0.002303427404509579,0.03836567560043741,0.10686156289580638,,0.0014023688536802588,0.0016649067655258166,,,,,,0.012314805401516951,,,,0.13445394196358249,,0.006871993318841783,,0.00016219460163147253,,0.013548885930273381,,,Control
4,,,0.013919100920247746,0.023300078693030447,,,,,0.052612044599466105,,0.038214360310780654,0.045838638587847466,0.001088562818173235,3.2952319130505014e-05,0.0020363293636979484,0.07212270989129453,0.06473756835023749,0.08028992669296929,,0.007857320383519543,0.03310840362644921,,,0.007342685731769775,,0.03765313789750154,0.02381223417343498,,,0.0003222922748814284,0.0034550351660125444,,,0.009191631061289868,,0.0034815829591678424,,,,0.4712729119334293,0.0009913586416785479,0.006173549844876183,,,0.0011455837591137954,,,,Control
5,0.0006791198366343402,,,0.0008238650829959619,,,,,0.024810477952011138,,0.004164032049243857,0.019872700364910383,0.001569844392845816,,0.018310674621106263,,0.1191963070315316,,3.1374835257055125e-05,0.005190079377330809,0.04512122314143696,,,,,0.02388476995329259,,0.061281769276077286,,,0.013441059615394638,,,0.0003851185848485808,,0.021254496224394424,0.007480843307456945,0.0008283758420584778,,0.6205782031301059,,0.010072424747507757,0.0010232406335591653,,,,,,Control
6,,,0.011081053869470931,0.15268851606097605,,,,,0.00030429762904412005,,,0.2536638119385456,0.02383640910398812,,0.06974201142061608,,0.002911832905132633,,,,0.3300285132091441,,,0.010518864766433426,,0.0024753697287744217,,,,,,,,0.004632233776627959,,0.014030604552607354,,,,0.1174791236187397,,0.006607357419899552,,,,,,,Control
7,,0.0008139259453384469,0.007596432165278204,0.02387621101933095,0.0008779732655985672,0.001552255053648555,,,0.0013309243141266971,,0.011850119191013047,0.0027640093538486353,0.0008528793155294382,0.00014688885417034152,0.02447720587370624,,0.30186971977092475,0.0016135724881270962,0.0013915067793563518,0.0056166349999916,0.2516104226199176,,,,0.00042827708088693557,0.06144479414981277,0.02057504414015317,0.03087941800515066,,,0.02628827509856987,,,0.004742231585030483,,0.00995389852888555,,0.003613948792382527,,0.16102861256285034,,0.0006114944150736732,,,0.007316723868273349,0.0008105660859149651,0.03314805808524972,0.0009179765918593962,Control
8,,,0.0016305698951463122,0.00602222189724566,0.00028882291864699256,0.0021326586819925613,0.0038239585719879953,,9.668052691699612e-05,0.0017972219378677317,0.002414169628015579,0.031601330129064444,0.005433404990665048,,0.03251908424854857,,0.12912131212536293,,,,0.027611633510933018,,,0.0004825901931823168,0.0007816701845379402,0.028506131495265895,0.017294744804031013,,,,0.00021326586819925614,,,,0.0005567254711753914,0.004884397712814964,,0.0015898462698377878,,0.6209540418147341,0.024182013684762985,0.05180898202717129,,,0.004252521411893166,,,,Control
9,,,0.0010773855038914986,0.07695805833618105,0.0007249451406352602,,,,0.00036903815085519056,0.000609180824596997,0.0006692690176767487,0.17703956607920654,0.004675113539897352,0.00023047813919051748,0.08662553426755065,,0.008687050920856814,0.0036730483759327462,,0.010585711763030655,0.002168427415301122,0.00019245029671696812,0.051369522323026356,0.003192132732717527,0.0018798570195142715,0.01639567276768424,,,,0.0001698646996677606,0.0020469904376784064,,0.0005241959501188161,0.0017460242258366416,0.00040191857818729266,0.015304105609831605,8.960704317662327e-05,0.0002913016772904763,0.006390673472039712,0.25587380470980087,0.25060978485800645,0.01724300032953962,,,0.0020323885865628725,,,0.00015389720780041393,Control
