,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa946234,condition
0,,,0.010484517213804235,,0.001828697287216914,0.0005365582566016109,0.0010522671540968837,0.015922447055919338,,,0.0018150409570022626,0.0020352101891651926,0.012561843108364234,0.003974409079645699,,8.131250051471855e-05,0.022147335957503168,,0.14707867641179614,,,0.01654167302137758,0.07034511214401153,,,0.0010434061764766898,,0.028648270373654926,0.03225990060485034,,0.000537183737374801,0.005576995067354378,,,,,,0.0028642849540287275,,0.0009642828586681367,,0.5663321838734169,0.026126644636538857,0.02808366972905528,0.0011188808564416336,,,3.919679511991562e-05,,,Control
1,,,0.017218302592996396,,0.05455093460811786,0.0005745921528423364,,,,,,0.03165014216521975,0.05171422051734713,0.0025609510468080476,,,0.03001543778773371,0.004780853848058064,0.14459436471320436,0.030646459420819356,,0.022971432266706313,0.11701909005197693,,,0.005492194814336712,0.0042429202626730516,0.09072202549706342,0.12835132417747852,,0.0010578468075536417,0.00030140344648199255,0.0025795892510489912,,,,,0.013057967080606421,,0.0005827270596657316,,0.22275846246553996,,0.01004403558929059,,,,0.000638847619396748,0.011873874757034017,,Control
2,,,0.00015841492887861073,,0.0002951868314208648,,,,,0.00039819160491056223,,0.00035410395866983566,0.025600092984853894,0.0004681306437197148,,2.1442627944353375e-05,0.047010957784074756,,0.08778020705161863,,1.613207055626586e-05,0.010722015366548699,0.015348512843532947,2.3446611864386413e-05,,0.0007447806238802741,,0.02599427662192439,0.009965511436736234,,0.018464507440792297,0.00024358424548001433,0.002578125313122488,,,0.001239965050520435,0.0003868690957623757,0.001277940545805061,6.953824202514603e-05,0.0004995931912642334,,0.7357837380712858,5.330597227287849e-05,0.014321471084516021,,,,,,0.00017995775601896573,Control
3,,,0.01738718296708022,,0.14399049070394726,0.004941699686268313,,,,0.07086398659688645,,0.03371360622940959,0.008019321541585054,0.004201677921050667,0.0010653432343392796,,0.00026082465991301783,0.07431003692578741,0.024719738991998908,0.02756654739304116,,0.020028059931613745,0.23531404380370094,,,0.006332146126415494,,0.03587332171881486,0.011737437091056398,,,0.00047646881388294364,0.0022849986314890233,,,0.024903298438849825,,0.008932535246251221,,,,0.2389252103294423,,0.00405500497422092,,9.701804295509323e-05,,,,,Control
4,,,0.00029400520053980293,,0.00917624361009624,3.433267756906413e-05,,,,,,,0.2698335776624916,0.03253441496459127,,0.0016468544836299463,0.021749194220159564,,0.025550196349494507,0.06340658144263076,,,0.02097554429700298,,,0.006444415749482858,,0.005423043910886954,0.00831357178846412,0.03395927172187494,,,,,,,,0.018571547932823406,,0.0001375332629462805,0.014072853131590873,0.4429320511749322,,0.02368144541585329,0.0012633210029395457,,,,,,Control
5,,,0.005385211251837713,,0.001412857910823153,0.0011101760074213045,0.0009623784984307173,0.008516382105963522,,7.918824143971002e-05,0.0020567373992609514,0.001283239803563861,0.010306282862863428,0.004011382565070448,,0.0002885081325604999,0.015975893907887336,,0.13031652495292356,,,0.014824942632176064,0.06996871704983439,,,0.019133974384914845,0.0002277047098208004,0.021686074804232493,0.03981514937819257,,0.0009641245426647964,0.0025731556586109676,,0.0006545611708109884,,0.00035876073586109874,,0.003933837659380459,0.00015128959745874563,,,0.5748563056949596,0.03757261233072873,0.03096383490473891,0.00016114961195707526,,,0.00044904149361142963,,,Control
6,,,0.0010773264279118303,3.539966909187664e-05,0.07695383851637362,0.000724905389920002,,,,0.0003690179154889099,0.0006091474215542807,0.0006692323198348546,0.17702985851792194,0.004674857190696967,,0.00023046550144681708,0.08662078435372443,,0.008686574586209908,0.0036728469726927796,,0.01058513131964189,0.002168308514523791,0.0001924397441433768,0.05136670559229686,0.0031919576993912615,0.0018797539418371882,0.016394773748319703,,,,0.0001698553855239303,0.002046878195621092,,0.0005241672070280843,0.0017459284865759099,0.00040189653989768553,0.015303266444065424,8.960212977854829e-05,0.00029128570442662886,0.006390323054018739,0.2558597744526366,0.2505960432413786,0.017242054848898566,,,1.9433052765570262e-05,0.0020322771451647998,,0.00015388876919762395,Control
7,,,0.005284550780674585,,0.023716069939177586,0.00032956058926733725,,,,,,0.0009444897652337961,0.2882060180364325,0.004373078028853822,,,0.053590777992585915,,0.029282027264941723,,,,0.0786156423434562,0.0009413404501082453,,0.003099027674352689,0.0003716191848150184,0.07284508112534173,,,,,0.004023504049917661,,,0.0004770704461157262,,0.003840234227772693,0.0007049386340709164,,0.00163815181933903,0.4071007912908231,,0.020616026356719882,,,,,,,Control
8,,,,,0.001851547600639143,,,,,,,,0.12711772266893462,0.023759144986083194,,0.001623224962630793,0.0895997226302768,,0.03036046788825318,0.018895409708262464,,,0.04346385173444669,,,0.006433302407092419,,0.01671577415468275,0.01753564168728416,0.055277031467450145,,,0.0034460812264831713,,,,,0.008342132009947942,5.8188044430699455e-05,,0.013714156970001551,0.5149178843874027,,0.026888715465697655,,,,,,,Control
9,,,0.007681622158477995,,0.033700812566348666,0.00041392265126347327,,,,0.031093664588582537,,0.042054039390418886,0.15958297345174574,0.003308662162878668,,0.000556672630792185,0.009731574611754043,0.1730757224325475,0.12184678106116675,0.035746163555083144,,0.01031020877785834,0.0839826888720796,0.00013908972364336014,,0.0042913885787257775,0.00023415179792291984,0.026306049890542662,0.048872364053651834,,,,0.0030187698967588227,,,0.002110712700972885,,0.002661319764869345,,,0.0006944028308209861,0.19048389942327965,0.00027713365989090564,0.0075378263915534685,,3.806666120765647e-05,,0.00024931571516223353,,,Control
