,taxa100883,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa946234,condition
0,,0.005385211251837712,,0.001412857910823153,0.001110176007421304,0.0009623784984307171,0.008516382105963522,,7.918824143971002e-05,0.002056737399260951,0.001283239803563861,0.010306282862863425,0.004011382565070447,0.0002885081325604999,0.015975893907887336,,0.13031652495292356,,,0.01482494263217606,0.06996871704983437,,,0.01913397438491484,0.0002277047098208004,0.021686074804232493,0.03981514937819257,,0.0009641245426647963,0.0025731556586109667,,0.0006545611708109882,,0.0003587607358610987,,0.003933837659380459,0.00015128959745874563,,,0.5748563056949596,0.03757261233072872,0.03096383490473891,0.00016114961195707524,,,0.0004490414936114295,,,Control
1,0.00014083285430249352,0.0006886759764595617,,,,,,,0.008077367131448274,,,6.726345280119091e-05,0.0005288146453777838,,0.00844963936611276,,0.010473627637490702,,0.000400704319154463,0.007629202251024552,0.0007011772431808354,0.00010664797450715142,,0.0004926384133613539,0.0032425852000047798,0.059156215386426333,0.0005208492364934324,,0.02596601602551763,,0.003384634991775716,,,0.04720843395193584,0.0007727552924610501,0.010033870688667124,,,0.0020339450324833807,0.14737997788271465,0.6263477582463002,4.07120898533524e-05,,,0.03536475598633667,0.0005964099902158228,,0.00019448873359291716,Control
2,,0.00015841492887861067,,0.0002951868314208647,,,,,0.0003981916049105622,,0.00035410395866983555,0.025600092984853887,0.00046813064371971477,2.144262794435337e-05,0.04701095778407473,,0.08778020705161861,,1.6132070556265858e-05,0.0107220153665487,0.015348512843532941,2.3446611864386396e-05,,0.000744780623880274,,0.02599427662192438,0.009965511436736232,,0.01846450744079229,0.00024358424548001422,0.0025781253131224877,,,0.0012399650505204346,0.00038686909576237565,0.0012779405458050606,6.9538242025146e-05,0.0004995931912642333,,0.7357837380712857,5.3305972272878485e-05,0.014321471084516016,,,,,,0.00017995775601896573,Control
3,0.00533594085669126,0.005266103784637603,4.8977975861935695e-05,,0.0012404004701067682,,,,0.002466179122785025,0.0005009250600159144,0.052127801637357245,0.00021288548172139894,0.0015437776191304909,,8.507239231133716e-05,,0.0002535811693895626,,,,0.00010286397435721775,0.00781755980067702,7.914186496271027e-05,,0.00013640212901841798,0.020061031261445664,,,,,,,,0.07704470779166998,0.006631045329065537,0.012836319694688273,,,0.0014450036636343949,0.15663851983853427,0.6416636315318369,0.0030279432133601286,0.00010572698756000314,,0.0033284573491810655,,,,Control
4,,0.02328750521181477,,0.07607946611162218,,,,,,0.015102887841746139,0.09020162277711961,0.04668090126341009,0.0074708882917822106,,0.005385748747509911,0.0712696022144422,0.04782605278658364,0.06277589527395946,,,0.20448203661175787,,,0.017595665755564236,0.0007078347639626998,0.025935086433397973,0.04817474801289222,,0.0004456928900919264,0.0024051904711480557,,,,,,0.032502593498302444,,,,0.19732613220471348,,0.009502461962024897,,0.0007868392577052131,,,0.014055147618448829,,Control
5,,0.012288676372261453,,0.12275458477916759,0.00034712224071371735,,,,0.00022704275439769516,,0.023447832834713685,0.14324740481895956,0.0073682643643941635,0.0004042642147269304,0.06226187454957481,,0.01953472605202237,,,,0.15165601914439145,7.818892885437866e-05,,0.008825689730062126,0.001593061296866586,0.011410906511663469,,,,0.000259375757487022,0.001256615047738967,,,,,0.004153469107544041,0.0020062730093037703,,0.004837952682378472,0.417366198305832,,0.0046744574969456495,,,,,,,Control
6,,0.009124637485255549,,0.01136070441239414,,0.0007069665960356588,,,,0.0016598165888156847,0.04083737601780643,0.040309016965021434,0.007960008496038446,5.069012690050399e-05,0.017007107709470733,0.0108538031433891,0.11683193133840905,0.02767504705422465,,0.01414845407033944,0.06927028711654966,,,0.01261261578780802,0.0009140808568683928,0.07946978334583656,0.056970830578979725,,0.01363440020674108,,0.0002748047574912804,,,,,0.026268577439120276,,,,0.42243016346581147,,0.00852889891818562,,,,0.0004701016881263509,0.010629895834380737,,Control
7,,0.027460537490404873,,0.17298788155939182,0.03444211484753957,,,0.0008732585866174528,,0.0018005152787078024,0.00048628917669731655,0.3019086135654674,0.03339134642081367,0.0008233435136944911,0.07848047902137877,,0.0029331485080599067,0.02405324682748371,,,0.23412619020398828,,,0.019845375557333945,,1.5005144621012919e-05,,,,0.007233704617093209,,,,0.00029949043753776803,,0.02517648908197096,,0.000181899100099626,,0.016371837691290077,,0.015351998236129939,0.0017572351336784854,,,,,,Control
8,,0.01795706631645474,,0.15171480297747264,,,,,,,0.06224190591137852,0.19559931946119882,0.061231291947663705,,0.10174824888791562,,0.013306102551936603,,,,0.013817282757327425,,,0.024948509659040493,,,,0.0533194305741978,,,,,,,,0.03250734834655124,,,,0.1773346430621813,,0.09427404754668112,,,,,,,Control
9,,,,,,,,,,,,0.010901761098184809,0.0016668788073707693,,0.01056563937917823,,0.004020246997847726,0.01790178494465812,,0.0022464203707930454,0.009106978479435306,0.003012397998258898,,,,0.010774476675723165,0.009369599380280742,0.0008556857889574723,,,0.006390751615030793,,,,,0.016988599217897613,4.593801135071483e-05,,0.0004540120762257164,0.8894590019765732,,0.006239827182233614,,,,,,,Control
10,,0.002036097383302134,,0.00458741846223597,0.00048450303100518226,0.0032210516466577425,,,,,2.5098582211209185e-05,0.04373889764215887,0.0009877798015043488,,0.0650686767485329,,0.08862128668986044,,,0.018377985049678126,0.03738132637373074,0.0024960038037403318,,,,0.04716294662174088,,,0.10936556607041137,0.0015482813394450724,0.002842063055268484,,,,,0.0024583559304235175,,,,0.5394056776205581,,0.030190984147534693,,,,,,,Control
11,0.0017210377142199387,0.004254650566959415,,0.00038628038767931505,,0.0008680281142385911,0.003797373566427676,0.009561962451403816,,0.0005973797838825293,0.0032897897943629313,0.06424195729679767,0.05832077677016031,0.006027150323039838,0.0056907566085926285,0.18615395909565854,0.10092010980109291,,,0.01782077997340988,0.032492923181559864,,,0.05363689076425438,,0.025386120225202095,0.07743798010015351,,,,,0.004917250612056967,0.0003981481646797942,0.0011940243957384807,,0.030552594154269124,,0.00480844515212337,,0.25878790507584826,0.0264772205372196,0.020060218990942787,,0.00019828639802570603,,,,,Control
12,0.000588987526009374,0.006170658273608105,,0.029672360705353205,0.002428198364824818,0.0005050810231404612,0.043438445795413935,0.0005556548056915866,0.0011034279829336472,0.018174214201643585,0.008399024517118898,0.09914054125769772,0.037325093528657614,0.005713688024128292,0.00436248134681267,,0.09198008181130332,,,0.0019561216608167467,0.026795730521868896,,,0.1674829625465016,,0.015523359833119654,0.059603501544799174,,,0.0007784750099833961,,0.008894746106475547,,,,0.05128247230921205,,0.002840998654868745,,0.28116724290128003,0.01583156434561466,0.018260091111624882,2.479428949746737e-05,,,,,,Control
13,,,,0.00021735754383569298,,,,,,,,0.060868333361906626,0.014150697955325206,,0.019631155877942508,,0.02784402270263453,0.007045672855441494,,,0.019941151046549505,,,,,0.04414864569106215,0.03245344633519441,0.036197049050519486,,,,,,0.00251234441465804,,0.007257516254945561,0.00015319295524951056,,,0.7032489037630426,,0.02433051019169271,,,,,,,Control
14,,0.00538204473054713,,0.00723628833709201,,0.0017513704660795562,,,,,0.025922767858177004,0.06774338447788565,0.0007607558238095828,,0.04590416435105581,0.000987876974253496,0.19917377179262713,,,0.01629175707113325,0.09651248471380945,0.00553282706130081,,0.002752093421025754,0.013916408887144271,0.06249380076136654,0.014636415575477823,,0.019614022504052274,0.0002523919321344734,0.025913396609966756,,,0.016854663733290483,,0.06321559746340318,0.0011959397435057776,0.0011257080293907613,,0.2630877904850032,,0.03874095069101901,,,,0.0021282209980400405,,0.0008731055074088668,Control
15,,0.0070497839009649186,,0.04848949586807417,2.251959021049323e-05,,,,0.0016591177159730828,,0.05873905168225007,0.03526934424943411,0.00169881504011158,,0.008910949475152146,,0.05185915975952429,0.07476755331355868,0.0018579185635057157,0.0009211036107491977,0.02252053289101367,0.0003664932378907712,,0.0011122582718382681,0.007197680000393832,0.05084274067393069,0.05366303130652483,0.1912719724427251,,6.672083239108925e-05,0.05487898443561142,,,0.0004053526237888781,,0.0013282368532989053,,0.0015816084287369667,,0.31754717042396435,3.9383097298350955e-05,0.004826733749209065,,,,,,0.0011062879618754862,Control
16,,0.0002381406078130687,,0.018624470812652304,0.002577201615968527,,,,0.0011749748702174015,,,0.1076431843089335,0.002631443634174892,,0.13999885063381498,,0.07347131776849547,,0.00033089647537785417,0.004982905698537381,0.009181621029771608,,3.24645536476749e-05,0.003065077315040263,,0.01753509347674197,0.009059021970033807,,,0.00013772229901467056,0.003783229537501097,,,0.004486863450256139,,0.003681803012750908,,0.00013217711127981924,,0.5713499305843318,,0.025432751491907556,8.549671271188919e-05,,,0.000363361029025529,,,Control
17,0.0014935163165276778,,,0.031422245456062016,0.00046374489653037195,,,,0.024200651186206054,,0.00915799003101895,0.12986902735389147,0.0056418545418207575,0.0025249242425559692,0.2458942365019193,,0.0017740748192146673,,1.7285594952278972e-05,,0.0013859160449904149,,,,0.0008006605756594071,0.010129972331797098,,,,,0.0007243584819647318,,,0.01188185203796653,,0.04200123413011062,0.0006373168174417178,0.000623917924313028,6.535795961246309e-05,0.3443362111632827,0.0007719194384902332,0.12537784111510702,0.0003231076594925992,,0.007957306012410648,,,0.0005234773666613242,Control
18,,0.007210438178749268,,0.16351995444384587,0.001587251531006567,,,,0.0008224409196144855,,,0.5114961885913551,0.008071769481185166,,0.05152532413773927,,0.004269176661377508,,,,0.08319468979025693,,,0.0073623726276992405,0.00045550108998861804,0.0028640852654515467,,,,0.0001120365432575411,0.0008188138372788098,,,,,0.0035676384862855493,0.0002358611041060285,,0.0031918324553946963,0.14727062558001833,,0.0024239992753895515,,,,,,,Control
19,,0.0732580081798674,,,,,0.00046686786885312713,,,,0.11509892667260356,0.03342578308882717,0.019989933097895523,0.00169119879686255,0.05903616544770203,,0.008816792570870787,,,,0.22564736905385385,,,0.29240580619786966,,0.002347381484643899,0.006462686232594346,,,0.002738747587713489,,,0.0009471854449713378,0.002412184619648392,0.000548992596547501,0.028312958385383016,,,,0.0459702842982819,0.012832650998436982,0.06759007737657347,,,,,,,Control
20,,0.04984755634524277,,0.014956977149355304,0.003829832974200199,,0.026818546794848,0.003586933588035072,,,0.09458665734751212,0.033992004877215126,0.045561992985883905,0.0018640354577876149,0.0865034771430655,,0.012681495699760403,,,,0.06703787829278242,,,0.28059430269518093,,0.003563206153260206,0.02128964539860096,,,0.005388991349815923,,0.007934679190252196,,0.05687261568684123,0.0010440071300941499,0.0420549349433625,,0.002107957578210278,,0.1007094605271111,0.0026547113122897576,0.03451809937929235,,,,,,,Control
21,0.0011831160905349152,0.0195462848645946,2.6118042104156878e-05,0.00017897622477748942,0.0018957952553610925,0.0007091412627084826,0.0024429214122680923,,,0.01694936065426216,0.025145119021790875,0.03398550396635247,0.02419373551996496,0.003257783514728859,0.00837733599092216,,0.07116573354498314,,,0.008802716692602611,0.2621231678999898,,,0.17976496883784598,,0.006181547447169497,0.09612688165665388,,,0.002677463511482313,,0.001073545180831022,,0.0005964486746654473,,0.017205858557795013,,0.0005467099331284472,,0.13997397560824604,0.034792978096743934,0.038730350985904057,,0.002346461551588596,,,,,Control
22,,0.02308573559972292,,0.05416949097934152,,0.00045942841281269316,,,,0.007212478773767081,0.06221924679763216,0.04406309855291925,0.0077185832132355015,,0.006173524118494322,0.0058823152796245075,0.13449304671774595,0.02119969367308524,,0.011823285389205776,0.14038847672167415,,,0.015622837877636938,0.009231733254355844,0.054300225160195836,0.07956765194389127,,0.0012403224693848635,0.0010789184214580847,0.0005971846507745121,,,,,0.01921038620074905,,,,0.2752574100257627,,0.004820848735389472,,0.001322212047123786,,,0.018861864984016558,,Control
23,0.0006639138999643459,,6.349909181837209e-05,0.03496512414269653,0.0001231856087656618,,8.624307294586352e-05,,0.009930968730575586,,6.757460288746013e-05,0.0014387868754870896,9.426262698503683e-05,9.689198896509366e-05,0.08681495917652589,,0.05552068729418668,,0.0006606271974892748,0.0035270261600482125,0.006619550252892034,0.00325068021594424,,,0.01550455878780102,0.10123227678557341,,,,0.0,0.014269284529570329,,,0.0648283657673898,0.0013458389294920808,0.008115920155742369,,0.0007067725002392719,2.2743981127491448e-05,0.5863779592154406,0.002023951384148733,2.642508789957099e-05,0.0006432734084208997,,0.00045803485692589717,0.00021928878913673837,,0.000301324882914511,Control
24,0.0004578540598450747,0.013856533182846234,0.0003653794435210454,0.01837390165726857,0.0012869292255057996,0.0007234843641846583,0.037700435148730914,0.00011022004329443302,0.0006670517020179085,0.003458484518492719,0.0038773206830115653,0.057039974605302024,0.07286095961978495,0.009735626204153972,0.03933136112935865,,0.03654742327582787,,0.000241051234684925,0.00911872462183503,0.10813556183564867,1.5100145931337321e-05,,0.1513695942579766,,0.014110700602683195,0.03967326370365798,,0.0004415414934374986,0.0018664662131479286,,0.004947116423227331,,,,0.035806965024975865,0.00037265396637847797,0.0010345253263615484,0.00021878678593944954,0.25052685180694745,0.0451532940362139,0.0403183816170603,0.0002564820407461456,,,,,,Control
25,,0.003173183557010606,,0.028650887940656893,0.00012785381923137624,0.0011969052787465465,,,0.0029336377942477928,,0.010242511518424691,0.018758584709692053,0.0038915120196487234,4.632384754760006e-05,0.12835926387906224,,0.15855726538592552,0.05024624213228053,0.002506017210441725,0.015867153087654292,0.044767160386233844,2.172073740565248e-05,,0.002628929819268023,0.009502977027798115,0.06181279215549907,0.03213660305578863,,0.029478128915973584,0.000135986228023066,0.00609611539538073,,,0.016084875171128016,0.0007100931119629894,0.018392008662765375,0.0035982305937306957,0.00052819480392608,,0.1895654195154546,0.1475743958418067,0.010459410066830896,,7.175049275706056e-05,,0.001672908547768997,6.351514208193165e-05,0.0001414421478453389,Control
26,,0.011118006754868818,,0.06976458374081423,0.009866421945290454,,,,0.006961374304954037,,0.036277186251362156,0.165144361745229,0.016164621112632376,0.0005333997527173154,0.010105016555366178,0.03856817475341587,0.13144096300539274,0.024096090977674706,0.0008205646287965579,0.010128483088379114,0.10860573430383638,0.0006481128978177654,,0.0044928041786582475,,0.022410648174019953,0.08632060479476937,,,9.539418536421809e-05,0.008221363407750986,,,0.0025289282321383677,,0.008539853376735872,,,0.0023263520215708743,0.20513024253262177,0.00269242993657269,0.01585147933024114,,0.0002683916496688927,,0.0008784123613400767,,,Control
27,,,,0.004464735294886868,0.0034598792589517406,,,,,,,0.30581773366485165,0.030018821510693027,0.002817264404698453,0.024747135113155024,,0.025124607459322514,0.10773643952892009,,,0.01814452551365349,,,0.01508316165706652,,0.010370418914140221,0.007997964635440577,0.15997833166441855,,0.0005709682581530067,,,,,,0.01890387922728695,,,,0.23896695027696166,,0.025797183617399556,,,,,,,Control
28,,0.0044705698387285525,,,,,0.0007638662835411548,,,,0.003939624515876491,0.02486633106561595,0.002683036884602943,0.0018489570424863571,0.030913690979601782,,0.10062665856536428,,,0.009151575946899335,0.03917783704424425,0.00028627100082937856,,0.0385253721855171,0.00016669332465287976,0.006020889300199755,0.02172634393299153,,0.0030020128908823038,0.0009614249570874556,8.769029586276569e-05,,,0.0014497515697125074,0.0004573590605895997,0.0077580361053039846,,,,0.3392725282553362,0.32304675742646355,0.03879672152760992,,,,,,,Control
29,,0.01003744658100956,,0.033719633990201656,,,,,,,0.05908015232353946,0.04220396287510166,0.002239525079406399,9.658717754762066e-05,0.01911581749924883,0.02328718910101227,0.13018983602215697,0.04517273144213307,,0.018603328818380484,0.126272803789842,,,0.023019978305984474,0.0009709173743033215,0.08167135770062384,0.0764673888531807,,0.003205911711905781,0.0005202115362159699,0.001593070601107931,,,,,0.023729966140942735,,,,0.2588886461051993,,0.006516751285134617,,0.00011347448790775905,,,0.01328331119791372,,Control
30,,,,0.002457750912037517,0.002332548615681316,,,,,,0.005186790612482022,0.07225355594582825,0.0035325154067238273,,0.03630876882110979,,0.07535799677971876,,,,0.022891547548735538,0.0050416300207329675,,0.014091996836713059,0.003470068575262681,0.0466292650954413,0.011293205980204873,0.04746113507764035,,,0.00435769833118816,,,,,0.009767939549821105,0.0138368598646807,,0.02712959898537788,0.5519806087671031,,0.044618518273516934,,,,,,,Control
31,,0.01697745492212249,,0.22214478701518464,0.0010708450289472157,,,,0.0023810649677102635,,0.007527270373098117,0.44628757825854803,0.018765409950081358,0.00010340103141260422,0.03779738958565918,,0.0030407412240530886,,,,0.10685111489447716,,,0.01845967166976126,,0.0007741378495061409,,,,0.00012968254970098942,,,,0.0011268581490058585,,0.013152124125074055,,,0.0018452872975841092,0.08879804571035901,,0.012724922611583311,4.2212786131151476e-05,,,,,,Control
32,,,,0.03982470242314008,0.0017494791135581646,,,,,,,0.45743366876793995,0.013484735006939919,,0.05148342972864492,0.0032029988318659592,0.026618443536244717,0.007819421008364125,,,0.07485249664310649,,,0.016722491008676104,,0.015637062282126458,0.016092988410996416,,,,,,,,,0.013611619615020373,,,,0.2540937560000611,,0.007372707623315194,,,,,,,Control
33,,0.0007497041054549874,,0.008830798091343585,0.00016153964921984356,,,,,,,0.290224968576589,0.014020732688884263,,0.13026609248139506,,,,,,0.006003042744819397,7.325006197041802e-05,,0.003961129643629252,,0.00022732404756255288,,,,,,,0.0018560288966625563,0.001270569391017162,,0.008000270062266881,,,0.002070585577441491,,0.5016763660784914,0.030607597903252143,,,,,,,Control
34,,,,0.004290451275529149,0.0007318826082210281,,,,,,,0.1750532527281751,0.022552312258009008,0.00103279248013447,0.031653466266643886,,0.02970769740844163,0.012010727244172839,,,0.01710894804100166,,,0.002315058114360361,,0.02146199587451145,0.028280861117615377,0.04195481035779259,,,7.578545998629166e-05,,,,,0.012725667185971228,0.0009237304058570087,,0.0008699602669109116,0.5229704004515879,,0.074280200455078,,,,,,,Control
35,,,,0.000696585368981831,,,,,0.0015803429861308167,,0.0028558797736939227,0.008691986622995815,0.001962302627465504,,0.017965429646480922,,0.15749222052818646,,,0.006354738303538077,0.025915140030492643,7.875663118810691e-05,,,,0.015578883283073375,,0.06180952678687372,,,0.012101266999809221,,,0.0026371447534857327,,0.00808217382730775,0.00598099500286169,0.0004186325764680797,,0.6682119399060852,,0.0008839580157016275,0.0007020963291794721,,,,,,Control
36,,0.010592622713414712,,0.07699120347593533,,,,,,,0.003158001449497449,0.3373037121856304,0.0065225343357237404,0.00011801796384505384,0.0614985892463379,,0.008294743535019841,,,,0.12874881867183033,0.0011429161810081125,,0.005125409910793325,,0.007187048978169639,,,,5.686505697378461e-05,0.0008718628124885468,,,0.0008536904962563498,,0.012036607212224784,,,0.002931970504901472,0.3253794058040541,,0.011185979465895208,,,,,,,Control
37,0.0006791198366343402,,,0.0008238650829959621,,,,,0.02481047795201114,,0.004164032049243858,0.019872700364910383,0.001569844392845816,,0.018310674621106263,,0.1191963070315316,,3.1374835257055125e-05,0.005190079377330809,0.04512122314143696,,,,,0.0238847699532926,,0.0612817692760773,,,0.013441059615394641,,,0.00038511858484858085,,0.021254496224394428,0.007480843307456945,0.0008283758420584779,,0.6205782031301059,,0.010072424747507757,0.0010232406335591653,,,,,,Control
38,,0.005072863343562252,,0.029175374597733873,0.0022264138594934313,,,,,,,0.07791996729611234,0.03745965128551774,0.00028291109534091697,0.18449295542825436,0.008326890400461449,,,,,0.03751764989159755,0.00520033817460926,0.00047595487684026517,0.016126420843746624,,0.0013974611507021127,,,,,0.0004727802162969489,,0.0010328635975350956,0.0013817099503141206,,0.028260950258930197,,,0.0008117362804602574,,0.5203476204454,0.041797092303987905,,8.69368579554307e-05,,0.00013345784514787323,,,Control
39,,0.0019759874680656455,,0.0739597898728233,0.0013329198075352807,,,,,,,0.1023166205830714,0.01006795140020536,,0.26491233603526887,0.001606442591755417,,,,,0.024969073176543975,,0.0003719979954512162,0.0950529348066066,,0.0009563660193936589,,,,,9.847521123108032e-05,,,,,0.02755974221222284,,,0.0002602058517404881,,0.3885512929690101,0.006007863999074823,,,,,,,Control
40,,0.00752437387917561,,,,,0.01015707587409957,,5.1219469689337986e-05,0.011406108336191852,0.006049423175258573,0.055767588574615286,0.021432478924569665,0.011172857846631483,0.022254753315557412,,0.06402380578937279,,,0.0006611774697241929,0.030129162325763483,0.00030986716517450127,,0.10114453199219085,,0.0031064289573203684,0.03093942883277842,,0.00034036506517624393,0.0020099922596967393,,,,0.004073010484901734,,0.024832516584694264,,9.967606342032993e-05,,0.26336158692794126,0.2648397255656564,0.0643128451203998,,,,,,,Control
41,,0.005164630027355328,,0.015671548754366247,,,,,,0.0019962467808351276,0.021177119123939412,0.09987303053038613,0.0005616273287919806,,0.03325842230472796,0.018287444337894886,0.16529650410863916,0.026809617885976817,,0.020072451876578773,0.14147175730305508,,,0.01776925609487343,0.002003640667774791,0.03991312593617392,0.08596225379640154,,0.009674182210431256,0.00011029214684998856,0.0016195693184089094,,,,,0.022307973054211363,,,,0.23253569039495064,,0.024439158271695367,,0.0010034120734369067,,,0.013021045672245013,,Control
42,,0.00029400520053980293,,0.009176243610096241,3.4332677569064145e-05,,,,,,,0.2698335776624916,0.032534414964591266,0.0016468544836299468,0.021749194220159564,,0.02555019634949451,0.06340658144263077,,,0.020975544297002983,,,0.006444415749482857,,0.005423043910886954,0.008313571788464121,0.033959271721874934,,,,,,,,0.01857154793282341,,0.00013753326294628054,0.014072853131590879,0.44293205117493206,,0.023681445415853288,0.0012633210029395462,,,,,,Control
43,,,,0.00211654911618962,,,,,,,,0.06312496647229271,0.009247141838014936,,0.015672351631388182,,0.035355217551784786,0.005056478673976175,,,0.008096891270946309,,,,,0.008533452044769798,0.012039749649110023,0.006687726737375768,,,,,,,,0.006509279268387394,,,,0.8105548425218602,,0.017005353223904236,,,,,,,Control
