taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,,,,2301106201.0521064,66754334.42529754,,,,,740562984.9812137,44754887.85931614,,4545938044.586851,125041527.90423799,,2324683.786611438,10872527170.113512,,8758180016.519949,,30854034.810107093,1226062798.8875113,2221207008.304953,10829624.46933621,,,328564758.44184184,423848443.890635,5653366370.884444,,,,23842183.713905115,69268016.89374731,,,441680469.52208126,29880691.598639704,1397418453.7762318,14420599.424264448,,190283872.8748289,13607905.092359636,,7248099.44849989,79965342.2857967,48517001120.64898,98695111.65597504,3136499274.645701,15025395.2061471,2173484.8411407755,,,,,7673346.4826361295,Control
,,1316335044.0588658,,,12181460627.495794,58519963.19976299,,,,,108585461.68321064,,2473232276.779455,11699807261.380165,1003377546.683735,,71528119.80288582,1107041003.165764,24932886108.98556,4467665615.629682,4714234638.088875,,,6838741172.213184,29146976.37842579,,,535134133.5141822,4059817.215260342,556672091.6479242,1595893220.4259782,,,,220234620.48144248,,,,,723317124.8879302,,,,6688234.958748481,,,47345002.41136597,2737421743.028593,249590865.78848994,1575803403.2782981,,36119817.08009975,,26016313.206245657,,,,Control
,,1026890447.4040859,,,25967066365.8184,,,,,,,,,2169453105.906296,578842004.0779908,,,12142239980.204348,1318353443.0216632,,,704581528.8270086,,6189164337.453261,,,17911911177.747772,,,,,,,,,,,1023434138.9117953,,81533013.0657813,,,,,,,,,8224465394.167039,184374494.0533735,,,,,,,,Control
,,297180254.0833931,,,2522567925.2189536,249071840.2665881,,,,,1399115734.4974086,,492526514.14465916,5395329294.376563,633806759.6740263,,18931931.161298066,1211441855.4628825,1164039527.6567552,7245577250.642647,1499947338.5579484,,584015087.2424805,10532848934.1044,96254653.66989638,,,394582297.52064085,,1191053621.9045615,4829212226.6368885,,,10105856.027825776,247035538.64650837,,,439544845.9863012,,401914244.2208039,,,,,,,65457955.79345914,16855344812.573467,434053766.3854052,572251189.9574381,,82183368.17138915,,,,,,Control
,,166161121.221072,,,1009867577.0673273,,7939568.892364893,,,,6583384.158118834,4752344.82504712,1115748756.0950756,3854375784.483861,47003007.610158294,,,893380045.7202091,254617035.89031437,3780644161.2150044,130353285.63282727,,620961660.6291187,9303047393.248917,,,,178199635.0104999,10739311.607040936,1813709039.6329718,2541702926.8373914,,263897594.16976288,,75627242.82736857,,,,,1298453811.5392334,,,,,,,,8868688394.611116,,478284948.447568,,,,,383336821.7031814,,,Control
38525291.81572179,,,3684696.22712745,,2028940215.0529804,7148158.105214122,,5004473.550715543,,,576269706.6272887,,3921188.117481386,83489266.0655959,5469828.560766836,3921188.117481386,5622403.973898408,5037658703.07166,,3221729022.2916665,,38334572.549307324,204664659.17468995,384116231.32938766,188628983.25456175,,,,899691438.6129373,5874260208.3546915,,,,0.0,828011509.523725,,,3761830727.2361155,78095725.21139485,470946898.942565,,,,41012271.04976641,,,1319777.3235880928,34026071745.591442,117444924.25802712,1533382.901972293,37327574.82263895,,26578636.96751974,12724789.455173058,,,17485142.344878085,Control
,,27535638.455078725,,,54826196.27611305,,22619284.081917375,69059300.16602993,,,3108654.3581421273,5979598.928376528,28807109.413654935,488694469.7076021,75449823.76652601,,5375189.5451692855,347282943.8639833,,2224189675.971968,,,320777381.1565047,413939348.1894575,,,,198929923.67115197,8026851.442837645,625663218.0423409,928492588.8560451,,114218631.73389544,12078974.106474003,22963871.138806872,,5054557.73822398,24157948.212948006,,67072857.13219638,,,687331.4022448212,4348799.220637475,,,,11025127380.083084,70056207.10601506,297035885.7502787,,,,22880949.11976929,,,,Control
,,,,,644620636.1691464,770515192.3130049,,,,,,,,21904056451.119946,2777661824.722033,,49666084.695923984,2996426037.4227595,,5627200867.230202,884282881.7426176,,,4651395758.565632,,,,5599848903.876839,,2181643061.3078575,2507154597.569652,2735797100.141643,,20606232.824419126,,,,,,3731298712.068204,,,,,,,,22455472718.912083,,5467088464.242961,13448549.286074456,,,,,,,Control
,,389291534.278687,,,1837262345.2304194,14504995.448207708,,,,,,,,836677206.7686518,1718582413.1480494,,,5545765506.623614,436996358.26555824,,,,,7127974266.24787,,,28593602606.836243,1187385156.5294323,,826517777.4414306,,,,,,,,,,807837775.6346643,,,,,,,,,11004293402.58633,458968905.0513658,,,,,,,,Control
,,1537375957.0466504,,,12988908450.591782,,,,,,,,5328777428.483932,16746036666.288994,5242254742.5234165,,,8711072775.208366,,1139188427.8223867,,,,1182952600.8580396,,,,2135941263.3459303,,,,4564888783.257192,,,,,,,,2783083544.6396465,,,,,,,,15182324985.091019,,8071176634.177221,,,,,,,,Control
