,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,0.0006618480905398446,,,,0.00297253208649082,5.814764732893758e-05,,,0.015117880908950223,,,3.9069536163422296e-05,0.0013288716261299091,0.001354850330695717,0.2225583442635012,,4.546273299016412e-05,0.0,,,0.0005649353449916153,0.006502084131425862,,,,0.0008842907483845765,0.12859966156648547,,,,,,,,0.009829590860772916,7.296362727662501e-05,0.056697304963099604,,0.0014185793403337144,,0.03709332798875609,0.47402814528793485,,0.024280549713447785,2.252840786566168e-05,,0.008715246505940345,,0.0005529607858558131,0.006600823504638875,,Control
1,,,0.0024010814712059096,0.010099310337067634,0.0001223647377376066,,,,0.00031254244589630064,,,0.03932298343314063,0.0029433843072548425,,0.027791865015419154,,0.028977838520339066,,,,0.04899009910539119,0.004602441186564232,,,0.0027340180400584773,0.002189906858131649,0.03285221956373053,,,,,0.002281831106924679,,,0.00036619004027387204,,0.003413152380868182,,0.0002995826337713817,,0.005532634213421784,0.7729081255811823,,0.011858429021620584,,,,,,,,Control
2,,0.00012641519916524734,,0.03935571001720549,,,,,0.018760124067023282,,0.02235270296312887,0.01240550870778275,,,0.04489193616433932,,0.18988648023625865,0.1871606864139144,0.013754190690980052,0.0020199304141296816,0.08042643481793607,,,,,0.013641990419789609,0.05364182114278472,0.06201560733985094,,0.0005847652431772687,0.0018707279258445187,0.020218076527095605,,,0.003660723741664192,,0.003674070582434429,,0.0008184977230072624,,,0.1414992994536259,,0.07139387894350313,,0.0011863496759430465,,0.014654071589415585,,,,Control
3,,,0.001618455648260102,0.03704343439189346,,,,,,,0.01590188205183703,0.19878696460098635,0.008033248274058085,,0.05625799300748454,,0.07923586417387105,0.0040267160300541645,,0.016311947614656836,0.056474537646767325,,,,0.03011207883969398,0.0002928170368193842,0.0745547472011225,0.058171801344077866,,0.03691127623499161,,0.0003013368259059198,,,,,0.009266082040091895,,,,,0.2768535891487909,,0.03301337130184102,,,,,0.006831856586796011,,,Control
4,0.0008559408646359645,,0.006877596114234724,0.004948825374494479,0.002486950565480019,0.0006516440089295744,0.03222278127047243,0.0007695326302351746,,0.0012789721328016403,0.007199238825955252,0.0840606659621573,0.01789746837985103,0.0028532085841587434,0.01857538222888738,,0.09427507453524361,,,0.007536187518895014,0.037206669282795354,,,,0.15363622893188675,0.00020017183949127691,0.011083375804717388,0.03912675577787222,,0.0019369122191121766,0.000850296105604757,0.00030156039593642485,0.005291635932582035,0.0007108054256989594,0.0033778455148861515,0.005539245458547115,0.02460897831489831,,,0.0018540862356350373,,0.3898455127150911,0.003464579408461819,0.037925290528691376,,,,0.0005505811116593038,,,,Control
5,,,0.006687102385907663,0.006664022188993576,,0.0010086558944720058,,,,0.0037825878275862105,0.028711970118428083,0.08134117895902568,0.0021653327851530123,,0.024322732137286758,0.015055571472343205,0.10143305455532821,0.030666606350418728,,0.013337173878099838,0.05785477057925243,,,,0.008422835772499833,0.0006689153958966694,0.08437012142337728,0.051947676270387905,,0.022071233283654495,,0.0002937852620530687,,,,,0.0130868819648982,,,,,0.42483769749083383,,0.011584925328382479,,,,,0.009685168675720876,,,Control
6,,,0.010191273343003132,0.025089464808523903,,,,,,,0.0442633036652058,0.04179004147528879,0.0035242856956604275,,0.0043839527045581965,0.08081321583524287,0.10355938482992627,0.09566356817655224,,0.017836499219123822,0.22723584000420494,,,,0.024304636257888198,0.0016856618445308539,0.08503722571679383,0.08453399098099051,,,0.0008661345299821445,0.00040776180551014315,,,,,0.016218079062057512,,,,,0.11581482398949346,,0.004263944257770342,,0.0003095170804665362,,,0.012207394717226122,,,Control
7,,,0.017957066316454738,0.15171480297747264,,,,,,,0.062241905911378514,0.19559931946119885,0.0612312919476637,,0.10174824888791563,,0.013306102551936604,,,,0.013817282757327423,,,,0.024948509659040496,,,,0.0533194305741978,,,,,,,,0.03250734834655123,,,,,0.1773346430621813,,0.0942740475466811,,,,,,,,Control
8,0.006577051577614226,,0.0870342234804306,0.004642495985715128,,,,,,0.002285815770597795,0.008051097638847012,0.10853447407591613,0.05815236927287064,0.014257751263393844,0.01294468122427951,0.36622373108080636,0.022867671913806967,,,,0.015104297042754549,,,,0.028037058167570125,,0.006640588988518318,0.00989324512022295,,,0.014922542865607217,,2.9308134461783997e-05,,,,0.06300592757019488,,,,,0.09735965422525421,0.01992351670492581,0.05351249789621179,,,,,,,,Control
9,,,0.013433928147061092,0.013534909610792553,,,0.0025592939606400573,0.0018991096458172848,,,0.03831228507375708,0.03259757745262843,0.01718792948614523,0.002423657962002794,0.04657199294528274,,0.12599545665679165,,,,0.028150279750532595,,,,0.1082198397315168,,0.011396611691411755,0.06419366969621342,,0.0006152465351377959,0.0007518080258051859,,0.004891842373899396,0.0012332695463659678,0.0029207500146279154,,0.01611651821260341,,,0.001467624694883273,,0.42933678109964285,0.029376351025553138,0.006813266660887484,,,,,,,,Control
10,,,0.0013957963216541865,0.011836678595244515,,,,,,,,0.1869572963700133,0.02962040652186085,,0.020753078438459232,,0.025235916048603438,0.09148014477187233,,,0.024637484919596633,,,,0.008509267130574658,,0.0045570561016457355,0.0067679323176225645,0.034048674706154844,,,,,,0.004205510901159091,,0.01910805458978757,,,,0.0006267339282350965,0.5169404470416957,,0.012146889491822223,0.0011726318039980248,,,,,,,Control
11,,,0.0074376930236202295,0.055804937507606685,,,,,,,0.0004693828436846992,0.140022176579561,0.011286815973462374,0.00014588512637885674,0.0502172311145838,,0.058919737982151624,0.011705292049270812,,,0.13940497027565046,,,,0.006798450924396512,,0.02929271320116549,,,,,0.0003037063085523472,,,0.01800508108713596,,0.007214886648787067,,6.865782521186754e-05,,,0.4597432034108963,,0.0030252290472997326,,,,,,,0.00013394907058422302,Control
12,,,0.005178355468811599,0.012925772861568046,,,,,6.681683776224851e-05,,0.01086708645027311,0.016100027535410903,0.00045841809266535097,,0.01716232427980344,,0.36748654262388614,,6.641249986353597e-05,0.023646084654608504,0.025581953429169503,7.5307933635212e-05,,,,0.005695503641264947,0.07850816701904714,,,0.0033526687716497667,,0.031766705927876636,,0.0007517652381813044,0.001091712326523879,0.002908604674388712,0.0021416767650056867,,,9.188578748242647e-05,,0.3795509746767217,,0.014525232504400206,,,,,,,,Control
