,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,taxa872,taxa904,condition
0,0.0019767228049866635,0.07398731300494997,0.0013334158355532094,,,,,,,0.10235469632492927,0.01007169805169138,,0.26501091956612016,0.0016070404075656409,,,,,0.024978365078282747,,0.09508830746637495,,0.0009567219180293701,,,,9.851185744457787e-05,,,,0.027569998196286458,,,0.00026030268381707866,,0.38869588705983654,0.0060100997441321045,,,,Control
1,0.01722669999699152,0.43561303274048024,,,,,,,,0.036393870356340924,0.009710420011322827,,0.2036933208982778,0.02211616566338378,,,0.011819775567303827,,0.1038269248125853,,,,,,,,,,0.01716871835966666,,0.0013677649446302712,,,,,0.1379703144956828,0.0030929921533340812,,,,Control
2,0.0172183025929964,0.05455093460811785,0.0005745921528423363,,,,,,0.03165014216521975,0.05171422051734712,0.002560951046808048,,0.030015437787733714,0.004780853848058064,0.1445943647132044,0.030646459420819342,,0.02297143226670632,0.1170190900519769,,0.005492194814336713,0.004242920262673052,0.09072202549706343,0.12835132417747852,0.0010578468075536419,0.0003014034464819926,0.002579589251048991,,,,0.013057967080606423,,0.0005827270596657316,,0.2227584624655399,,0.01004403558929059,,0.0006388476193967482,0.011873874757034015,Control
3,0.011081053869470931,0.15268851606097605,,,,,0.0003042976290441201,,,0.2536638119385456,0.02383640910398812,,0.06974201142061608,,0.002911832905132633,,,,0.3300285132091441,,0.010518864766433426,,0.0024753697287744217,,,,,,0.004632233776627959,,0.014030604552607356,,,,0.1174791236187397,,0.006607357419899552,,,,Control
4,0.004477761831595002,0.027214227120802216,,0.00021395798418000805,,,0.00017741109405930818,0.0001280676737843015,0.03006754622848891,0.10386892340130134,0.0012666517407938947,,0.024075084715588935,0.006861499468739255,0.10188198057118185,0.0035128010857190415,,0.01673386892442503,0.25070142900387815,,0.004802179464066986,0.00028940632596980044,0.04887639811049507,0.06849460493170083,0.007111594854075024,,0.0020380265784955037,,,,0.03499113917065997,,,,0.23899618694113078,,0.012888972288141414,,,0.010330280490727482,Control
5,0.004331602545283356,0.058056025070658886,0.0011519526520316929,,,,0.0003216998782252503,,0.0012407648357604317,0.027117356289292332,0.0029768367401889683,,0.02605997015563195,0.026223697262065866,0.056693984917997466,0.2552405702741061,0.0021336638565246768,0.00044829524036181517,0.22869137310150392,,0.0021121665308788456,0.004049205858390385,0.015486651680786863,0.00818396672995711,,,0.01263651887508621,,,,0.020257755105940557,,0.0010446831685060273,,0.10560593795220384,0.10585793438060775,0.02762449774430082,0.00019966455486204358,0.006253224598846874,,Control
6,0.010664722877189831,0.013175030954881472,,0.002121073429473951,,,,0.002038833562855777,0.041041371250168567,0.07741754559459933,0.0018118310987246182,,0.04180390337990528,0.004120677043532983,0.1519506683393881,0.016723911062436914,,0.018211379954313454,0.11112802448602639,,0.028795906191384935,0.004446571670255935,0.06056225506822333,0.07172705763124666,0.009183485826137774,0.0006883630077928658,0.0014346514868559237,,,,0.013996612330463282,6.732431316941208e-05,,,0.2959388830089371,,0.008559484453089562,0.0011549337790291404,,0.011235498199917454,Control
7,,0.0002255207287148949,,,,,,,,0.06315433388323083,0.014682148401169336,,0.02036843304806556,,0.028889746265255027,0.0073102835475866955,,,0.020690070544922785,,,,0.0458067135482098,0.033672283637670164,,,,,0.0026066992347170445,,0.007530083040102641,0.00015894634385440933,,,0.7296604591947391,,0.025244278581761714,,,,Control
8,0.0016184556482601025,0.03704343439189347,,,,,,,0.015901882051837034,0.19878696460098635,0.008033248274058085,,0.05625799300748455,,0.07923586417387106,0.0040267160300541645,,0.01631194761465684,0.056474537646767325,,0.03011207883969399,0.00029281703681938425,0.07455474720112251,0.05817180134407787,0.036911276234991616,,0.00030133682590591986,,,,0.009266082040091895,,,,0.2768535891487909,,0.033013371301841024,,,0.0068318565867960136,Control
9,0.006168646295344726,0.009029279873927161,,0.0008897165151428785,,,,0.002312419216065809,0.03420011840936345,0.20161179961448017,0.0047037574291380465,,0.039251963148635445,0.007486809620832806,0.1261119398577565,0.011404360979402247,,0.013054868972857422,0.0656913705420799,,0.00900355660241268,0.0005457449284512348,0.07599374656980176,0.05712881370651147,0.04894222820739873,3.0147674214972054e-05,0.000831170349175919,,,,0.009105009185265795,,,,0.25556893394325614,,0.008161376693028561,,,0.012772221665456301,Control
