,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa239934,taxa283168,taxa292632,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa816,taxa841,condition
0,,0.01938033097318093,0.003211524125008878,,0.009027646842714928,0.03824427960678093,0.000782186904245464,,0.04454949907438492,0.17768948283588226,0.06010463563773934,0.008117514027296829,0.08133783187886832,0.02763325101669479,0.00025895761893885637,0.022243682798377375,,0.023593348652096974,,0.0095443357619552,,0.0033975157850202106,0.46144530848811777,0.009438667972696014,Control
1,0.015299636327846151,0.02810406146422184,,,0.054343893500537095,0.10052393297279216,0.0053788537482475935,0.0003046950326051085,0.026668925940145836,0.1249797646329515,0.0399998816292679,,0.14903423182929798,0.045803006770038644,0.0007209654404591379,0.029944945553299327,0.06000058966160984,0.00176481993345592,0.0005279553856326647,0.0012764310610500337,,0.031733987645822054,0.23765883735609325,0.04593058411462582,Control
2,0.005746037847570029,0.02583886060044082,,,0.06160233550569342,0.14439297142560392,0.010791702380423384,4.518537514301119e-05,0.029244467334560757,0.16869563634553106,0.033518125813430444,0.011798843704108601,0.09018968756240427,0.03910483703016445,,0.03358858073486197,0.08855808863721659,0.003598661784790195,0.0007450233181162838,0.001123102843305792,,0.030065513440239923,0.1971024610503672,0.02424987726602782,Control
3,0.027587797464766518,0.17378955681355662,0.034601729445541886,,0.000488542779642287,0.30330774431574226,0.03354609145779258,0.0008271591227108914,0.07884417997776536,0.0029467415560497736,0.024164716443679294,,0.2352111978435205,0.019937344696157464,,1.5074682747148656e-05,,,0.007267227670472359,,0.00030087836176962004,0.025293164123608703,0.01644770946348589,0.015423143780990908,Control
4,0.03568541817518672,,0.0027015352375608986,,0.06745364247585814,0.06874716598707636,0.023944898733777528,0.0013873909596410783,0.03789581400583956,0.007446566975283649,,,0.06129168482618733,0.5152388539922986,,0.0032648473279245347,0.006780043651585512,0.0007517987859953206,0.0006404251658414422,,,0.02885446700580668,0.057628598941338434,0.08028684775279828,Control
5,0.013339506125231675,0.04777821223508067,0.003273361673660537,0.007059127056363247,0.013809755384808315,0.0024634468626260437,0.0009166215628144085,0.0002984619542359041,0.00913483750410583,0.1890009004570746,0.0047247847983659715,0.0012070540981044971,0.48721668961214,,0.001242552581864944,0.042960032616344956,0.019273458026687885,,,0.03315642903425212,0.0014763565835371763,0.009210271782096782,0.11036964592269802,0.002088494127906319,Control
6,0.004577255979771815,0.026155134009577523,0.0008179662243498447,,0.04117293797403088,0.14016179752567098,0.005696946040788632,,0.045407179328368755,0.09099059720566738,0.019936246592031415,,0.19734846468696687,0.03379382240337122,,0.015834909964037226,0.06787259426047283,0.0016402335725295824,0.0012525947873605024,0.0006631257664737074,0.0005059196904911292,0.04734999696233129,0.18829890014887263,0.0705233768768357,Control
7,0.020522235111836307,0.1120407811211643,0.0009704666057882984,0.016255157384298124,0.05447748792851593,0.10246842264358776,0.008815388194555447,0.001941566262200072,0.013399307759143232,0.1502972963990498,0.10735873870993778,,0.12693424661436617,0.0030025591071454003,,0.012815002033675131,0.058446873600364636,,,0.00315686519661761,0.001162913995324921,0.004109922910260327,0.18559461653749798,0.016230151884670835,Control
8,0.0056717727621637196,0.0014880398633720655,0.0011692514454193558,8.3402059803712e-05,0.0013515244295558729,0.010854707770432528,0.004224838972365469,0.00030386042281274573,0.016826014000295965,0.1372510161854083,,0.015613817525379756,0.07369193983455456,0.02015214439568447,0.0002398214871398567,0.022840048911900595,0.04193382008693718,0.0010154281911510306,0.0027100801611704252,,0.0003778513552456111,0.00414316769460697,0.6054459489748145,0.03261150346978531,Control
9,,0.011845907168891598,0.00037707193332013833,0.00028329132187670804,0.00011922655415455802,0.10514920197727286,0.0021058569685612305,0.00013307817619488964,0.0460581823532182,0.025797466097129,,0.005817270838508453,0.03642176280667106,0.0013139546062850861,0.0012136072999484617,0.01940807196605101,,,6.412787981635007e-05,0.00022111292960677503,0.00024994482437220596,0.007785124609704896,0.6997131482982359,0.03592259139018059,Control
10,0.00010110059255123043,0.001871622689447935,0.0001727390659889391,0.00017384201680321028,0.00014143950354087307,0.004909028028564697,0.0013494421407529125,9.73578319858793e-05,0.964258718450925,0.0012558464618741736,0.0006830028977543851,,0.0027530484804962744,0.0163337547705778,,0.00044485278830985335,0.0003174316684149815,,9.284179381667649e-07,1.660343657977087e-05,,0.00045751126996287396,0.003743293860250343,0.0009184356272806792,Treat
11,0.00023076039623930522,0.0003138794177298468,,8.027754299044803e-06,0.0005432190747191051,0.00027143050111259556,2.2824233805629544e-05,,0.8905503979478118,0.020725697976779964,,0.0009770412271846087,0.0037884086904116827,,0.001341120098416108,0.0034322750136008143,0.0022103353020300935,0.006486875951926998,,0.0005473032658644041,,0.002042041229890406,0.06335168721763468,0.003156674700542959,Treat
12,2.0781192537825008e-05,0.00027088851835226617,,7.669742642497391e-06,3.062513328362215e-05,0.0007726437446372008,9.156480012182358e-06,,0.9754783805003099,0.00463959380590144,0.001122509491425615,6.52942750393818e-05,0.010531692484171675,3.617587216885604e-05,2.3767091266356656e-05,0.0032403006132663255,0.00032482519663298214,,1.9437331043499735e-05,3.066481340068375e-05,1.177794172530377e-05,7.812204384885031e-05,0.002684720524603129,0.0006009732037303734,Treat
13,0.0001356885665482582,0.0009193651443769823,,,0.0009188069600471493,0.0028688328046042495,0.00021505029018222173,,0.9044201446529093,0.005829364273126034,0.0006527841301399866,0.0006705002608123295,0.00942613210005888,0.05838684903131913,5.405144182452951e-05,0.0008980794782450704,0.0033956450419121154,0.00041394878794131395,2.2135386226371164e-05,1.8642351163470798e-05,,0.000566606869179336,0.009609836524344672,0.0005775359050386139,Treat
14,0.00026638161755686653,0.003670536608682902,,7.315125041203526e-06,,0.006097919686682001,0.0005730123947290887,,0.9491351276990068,6.99986452968642e-05,,,0.01989106424725564,0.01679753310791527,,5.950634300397236e-05,,,,,0.0001113560082691506,0.0003372869746912195,0.0028241247942076032,0.0001588367476615509,Treat
15,0.00021570786110031753,,,,0.00019008940884810799,0.0011998164173858208,0.00012945824995669002,8.921336279012952e-05,0.8444313391845673,0.004855300794267413,,0.00044156940712600554,0.004739438759156203,0.12348192186390575,8.043059792753369e-06,0.00029051176912991657,0.001048310024980694,0.0001448490467765449,4.638937061338502e-05,1.6760530162424466e-06,6.99514427714326e-05,0.00037433021627732854,0.01637011701865491,0.0018719666888831088,Treat
