,taxa102106,taxa1263,taxa1301,taxa1678,taxa1730,taxa189330,taxa216851,taxa2172,taxa239759,taxa239934,taxa292632,taxa33042,taxa375288,taxa397864,taxa459786,taxa572511,taxa816,taxa838,taxa841,condition
0,0.007213088373923718,0.04045048639962074,4.262180649047478e-05,0.12477207662791925,0.11603134442442621,0.003728864422425593,0.020444223603565015,0.10731822941187343,0.08134991524566794,0.032843146315660134,0.15999921715049306,0.01756801276914529,0.023651623271071422,0.03927903909572183,0.0007576243561878272,0.027408539800830044,0.17774380597509884,,0.019398140949879142,Control
1,0.005716680710329804,0.12503892122709592,5.4080555834260174e-05,0.0003365803014421719,0.3251003819490083,0.008240778833195744,0.049543990110170834,,0.02570605367779801,,0.0882086395314428,0.007363189663050692,0.013269863905061382,,0.0007730876449615576,0.005728980987126694,0.32466936398521645,0.000583500734001228,0.019665906184264042,Control
2,0.028244987871517028,0.0072390637830002285,0.0023555597511578613,0.00873801245466154,0.08862556655720813,0.05656542415406638,0.02196659361650913,0.008184160758955485,0.03869356670110334,,0.13528322609196788,0.1201575700831236,0.008976550150981324,0.0421066113812902,,0.051943273418039976,0.2021486258852513,0.07181119403327407,0.10696001330789252,Control
3,,0.0026168865612905988,,,0.18993611889138717,0.011183555484848853,0.02406445266986813,,0.059009234286530814,0.06384258222735263,0.0076917772855077254,0.004143403722043446,0.01754269367348982,0.01758661998362577,,0.0056440635512978315,0.532901948583579,,0.06383666307917826,Control
4,0.01774098441599301,0.4486177867265333,,,0.0374803698295247,0.010000314054561275,0.20977436376841246,0.022776419769551547,,,0.10692656488951684,,,,,0.0014085980815632083,,0.14208926838947888,0.0031853300748646927,Control
5,0.012092781971029478,0.057071913997874264,0.0004505768350985533,,0.0259901748450048,0.053385292490247864,0.17227123435477903,0.01357466376049215,,,0.22142027531258196,0.03688441322042191,0.025674586775431673,,,0.02509431936867644,,0.3418325577238222,0.014257209344539704,Control
6,0.0017223987940941704,0.03942249934021667,,0.016923159123548675,0.21155379109613626,0.008549172882662189,0.059871087241976144,,0.0843246814015579,0.00428532647266608,0.06010153917062132,0.03204598676331616,0.0793429259623257,0.061907807355140454,0.0003206897798617396,0.009861183745745138,0.29463414002302357,,0.03513361084710783,Control
7,0.010983672924544857,0.03972893587818409,0.005982911317761514,0.026028993182113592,0.29823119972834017,0.01967781678708376,0.02153064019100287,0.06217372321906385,0.11165670117057483,0.017876460699940176,0.06427676538645548,0.003467473586589763,0.01328612356820936,0.05992580603019554,0.01165066744896988,0.007558906260385858,0.1971482945319042,0.008439216387106057,0.020375691701574095,Control
8,0.0035987495451385333,0.020697357478806418,0.0015794444520785638,,0.05527735085155708,0.026574321816865774,0.13088149521537498,0.005907195012281986,,,0.27408221102705793,0.011440274603453558,0.05111554773708223,,5.258156359496573e-06,0.020048653985244046,,0.36914078609435375,0.02965135402434558,Treat
9,0.0011967447677010874,0.008108608220491456,,0.008103685151487683,0.025302505108993976,0.0018966985658046814,0.01409023113146025,0.0017009046622405365,0.05141377324821321,0.005757419449968854,0.34147207683189446,0.007752109038937843,0.40840201026433026,0.029948878820480317,6.507311267316363e-06,0.004997354038615343,0.0847567475398311,,0.005093745848281612,Treat
10,0.00018571419559857056,0.0008570734781184334,,,0.14468000979290138,0.014466207938540936,0.013489583468469476,,0.014185059149066101,0.014559221927405776,0.08035600271004069,0.006225571959284643,0.5155104531753407,0.004357044194541506,,0.01148846034032287,0.16354997063750054,,0.016089627032868196,Treat
11,0.019148612779883716,0.0002699870357612148,,0.0010951271376821261,0.03756502569550256,0.03342084911455674,0.012735923008599537,0.061592627698362386,0.017493480274477523,,0.5037284785362296,0.04866161728327733,0.1524625650461096,0.009878788313106202,,0.024216717345881506,0.0561776457795064,0.006562177984863483,0.014990376966200095,Treat
12,,0.0019507868198683264,0.0003327731406604423,,0.07959339385694024,0.010254108643863558,0.01439223075397819,,0.01350752655870142,0.005461049875709423,0.08010818806666678,0.001052613015903886,0.5031433779426322,0.012858771159443247,5.402172787416384e-07,0.0057861195072916455,0.23778472213424567,,0.033773798306816115,Treat
13,,,0.0004022574084246504,2.4558433962971563e-05,0.0035760001816733753,0.009006127342233874,0.09851827974681134,,,,0.21005175970072165,0.003283246951882484,0.2504354141508069,,,0.00882364356805576,0.3585837469385455,,0.05729496557688158,Treat
14,0.0032223021417379415,0.014486515903792543,0.0007141203675107166,0.012952197556780062,0.06257367780744534,0.002742660019329794,0.004365794572466921,0.006012074118432438,0.07787576269217399,0.006170974228074824,0.24743736956036924,0.0004988070417034327,0.38289045704811187,0.0494255914141663,4.9233622261333485e-05,0.0014542409979931383,0.12188499316780867,0.00143953203058818,0.003803695709253331,Treat
15,0.010480263447211284,,,0.16889114560488147,0.007620432965965221,0.007425726097959366,0.012150334546798003,,,,0.6512716964294704,0.11734403465512001,,,,0.007349564804646963,0.0013061748745192895,0.0008667694220068599,0.015293857151421201,Treat
