,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa946234,condition
0,,,,,0.00021735754383569295,,,,,,,0.06086833336190665,0.014150697955325208,,,0.01963115587794251,,0.02784402270263453,0.007045672855441495,,,0.01994115104654951,,,,,0.04414864569106216,0.03245344633519442,0.03619704905051949,,,,,,0.0025123444146580402,,0.007257516254945561,0.0001531929552495106,,,0.7032489037630426,,0.024330510191692713,,,,,,,Control
1,,,0.007210438178749269,,0.16351995444384587,0.0015872515310065673,,,0.0008224409196144855,,,0.511496188591355,0.008071769481185166,,,0.05152532413773926,,0.004269176661377507,,,,0.08319468979025692,,,0.007362372627699242,0.0004555010899886181,0.0028640852654515467,,,,0.00011203654325754107,0.0008188138372788099,,,,,0.0035676384862855484,0.00023586110410602848,,0.0031918324553946963,0.14727062558001833,,0.002423999275389551,,,,,,,Control
2,,,0.0004186258281324237,,0.0019319637542582519,,,,,,,0.3261290216321335,0.03260886039803708,,0.0019357023870463046,0.030407411950650862,,0.03197511161839755,0.03281852696655621,,,0.017589458914749674,,,0.01403331182440632,,0.02253738784354246,0.009821388334212752,0.044971609630960564,,0.0019921860553847124,,,,,,0.02589659992567193,,,,0.3686645583472252,,0.036268274588634186,,,,,,,Control
3,,,,,0.00759910719456108,0.00405013445926245,,,,,,0.13862663603955247,0.02536632148513735,,0.002662669293202467,0.03383121019431828,,0.040725968264159876,0.025203466783431692,,,0.05975223328351856,,,0.008308028035797556,,0.016836920776216506,0.02504498061084228,0.07556559752842847,,,,,,0.0051833105932767316,,0.019378795159669737,,,,0.4757897132314619,,0.03607490706716257,,,,,,,Control
4,,,0.0005121489315440979,,0.08253307134971419,0.0005251985907171149,,,,,0.0016194627033714094,0.011297792620036287,0.001457044637664167,,6.334103798595173e-05,0.05951638364632772,,0.0008668988970628831,,,,0.007283215548448063,0.0008574629896608554,,0.0007379080352372919,,0.009568612397617892,,,,,,,,0.0016608200847505097,4.5372661124643724e-05,0.0028082866540332582,0.0005113458755949891,,0.01135079431267746,0.015343789255633384,0.7345512613700174,0.05688978840078033,,,,,,,Control
5,,,0.026531250968819156,,0.0036456071656870035,0.012066609625406798,,8.752325429596823e-05,0.0048165206785815,,,0.5121903021281649,0.0366106609228916,,0.0007769534188586672,0.06707877113976579,,0.007385064567908238,,,,0.06582708315362948,,,0.028606501142969344,,0.002455712706077721,,,,0.002094652919680859,,,,0.03841806884895533,,0.02466289311386016,,0.0006143499753353143,0.00246573042795497,0.16017704583497924,,0.0029136807704239734,0.0005750172357541141,,,,,,Control
6,,,,,0.004290451275529149,0.0007318826082210281,,,,,,0.1750532527281751,0.022552312258009008,,0.00103279248013447,0.031653466266643886,,0.029707697408441633,0.01201072724417284,,,0.01710894804100166,,,0.002315058114360361,,0.021461995874511447,0.02828086111761538,0.0419548103577926,,,7.578545998629166e-05,,,,,0.01272566718597123,0.0009237304058570088,,0.0008699602669109116,0.5229704004515879,,0.074280200455078,,,,,,,Control
7,,,0.0035806884499512176,0.0012128462530868389,0.06111069913550643,0.07035826093482526,,,0.0004945196324740813,0.0007761769299220563,0.003525853504254566,0.1065621683100026,0.009375882273057032,0.0008290016332102766,0.0032290077086095546,0.12168555698903212,0.003222083540313848,0.0012145214550938648,0.0025907557439326426,,0.002005886883212956,0.007755180171326261,0.03106159561427647,,0.04333792264229836,0.0014966254730770468,0.004169912835889171,,,,0.00010252236282999244,0.0001418337699282031,,,0.0004186888216227033,,0.03189316589056419,,4.31085316474696e-05,0.06569628542940566,0.0483031097109897,0.2797107127158107,0.09381555623854161,,,0.00010419756483701847,0.0001756728504701287,,,Control
8,,,0.0015969476992244993,,0.008425639512156736,0.00010389653129036536,,,0.0020570458408372644,,0.001412781868125029,0.10301494021572083,0.0032653044864526296,,0.00014693184577409032,0.1579986722339737,,0.06858479001192543,,0.000702171785583718,0.002146175352451842,0.019833900562686742,0.0011721849261216552,,0.006136329547561723,0.006511095411190827,0.009895485363457487,,0.0006030217963319988,,0.00038320416058669796,0.0015790163181896137,,,0.0011926477962438187,0.00014492775024666196,0.013867180783972633,0.001044766642061999,0.0006191600392633957,0.000677595245694728,0.36062538750241807,0.19126349362792555,0.03388303212480747,0.00013522370874542985,0.0002746665659696562,,0.0003262456561229443,,0.0003761370868847136,Control
9,,,0.001073341650840206,,0.0007038950743482238,,,,,,0.0005705594548771891,0.025122871496535998,0.014160303303233644,,0.0007870029037310777,0.033701435122942096,,0.05577705316177887,,,0.01020299894198892,0.03572305324448327,,,0.033397143470942,,0.0059441261221826296,0.013270424202936407,,0.006455582193542403,,0.0008956280642229873,,0.0035973385322794235,0.0005193230746265946,,0.008370995770981451,,0.0006730322153783776,,0.6450922506992052,0.08103658862532187,0.022925052673621233,,,,,,,Control
10,,,0.010817175996983789,,0.03912670147040173,0.00589221885458268,,,0.00576506961178392,,0.02563443050512005,0.29371043706554645,0.019379528950340404,,0.0018573064117728768,0.02120426617523861,0.06123125761924852,0.10996414369784077,0.01760547887057825,,0.0012539136946744416,0.06330242064549971,0.0010492239043164743,,0.0034149115973050826,,0.013084724749389815,0.05901741567168879,,,0.0002635731547075201,0.011474059828949217,,,,,0.0074443239456426745,,,0.0038333501571517184,0.19415980556842508,0.008311289817448629,0.020066825069387464,,,,0.001136146965975337,,,Control
11,,,0.005385211251837712,,0.0014128579108231532,0.0011101760074213043,0.0009623784984307172,0.00851638210596352,7.918824143971002e-05,0.002056737399260951,0.0012832398035638613,0.010306282862863428,0.004011382565070447,,0.00028850813256049983,0.015975893907887336,,0.13031652495292356,,,0.014824942632176062,0.06996871704983437,,,0.019133974384914838,0.00022770470982080038,0.02168607480423249,0.03981514937819257,,0.0009641245426647963,0.002573155658610967,,0.0006545611708109883,,0.00035876073586109885,,0.003933837659380459,0.0001512895974587456,,,0.5748563056949596,0.03757261233072872,0.03096383490473891,0.00016114961195707524,,,0.0004490414936114296,,,Control
12,,,0.016595905005239848,,0.1535797168900329,0.0007377998136240207,,,0.0013690086085439562,,0.031181672254779975,0.14750719489376254,0.012650243206933271,,0.0009018022325013957,0.013957196846172273,0.3143453570113145,0.05632681017405997,0.05943546863638428,,,0.08622052520877592,0.00036747517537388645,,0.006746789341320272,5.118479611037764e-05,0.007018332599860482,0.020120479511834242,,,,0.002776643269410383,,,,,0.00911933656061388,,8.432299400451906e-05,0.0005969097047428783,0.03451248328578952,0.0031467568363363506,0.01986719392283444,,0.0004553863818892361,,0.00032800483775474986,,,Control
13,,,,,0.00406009918793983,,,,,,,0.17209569359464824,0.01164408658506607,,7.622705903301741e-05,0.05612297884860439,,0.053989427831225234,0.034752077540261696,,,0.008040038968563194,,,8.449507337257749e-05,,0.02187363691196521,0.03236483964387847,0.004725371853944922,,,,,,,,0.004164860979388647,,,0.00024451139967601477,0.5597102887775418,,0.036051365744890616,,,,,,,Control
