,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa946234,condition
0,,,0.0004999386093013817,,,0.0024997931944655033,,,,,,,,0.20942440361389913,0.021270124481909576,0.0018748699328387758,0.0516116510532661,,0.057203412321363584,0.06534864608973297,,,0.010843119624933877,,,0.008186795171185911,,0.04257890607583644,0.02251616538273646,0.02596816536751396,,,,,,0.002314319175149366,,0.008028761692524537,,,,,0.4255356864231215,,0.044295241790220874,,,,,,,Control
1,,,0.005178355468811599,,,0.012925772861568046,,,,,6.681683776224851e-05,,0.01086708645027311,0.016100027535410903,0.00045841809266535097,,0.017162324279803444,,0.3674865426238861,,6.641249986353597e-05,0.023646084654608508,0.025581953429169503,7.530793363521202e-05,,,0.005695503641264947,0.07850816701904713,,,0.0033526687716497667,,0.031766705927876636,,0.0007517652381813044,0.001091712326523879,0.0029086046743887124,0.0021416767650056867,,9.188578748242647e-05,,,0.3795509746767218,,0.014525232504400208,,,,,,,Control
2,,,0.0016479612196593026,,,0.025493776511942966,,,,,,,0.0317086571319771,0.08357862800358067,0.0011856485195623188,,0.03506566126271722,0.010847963210777254,0.13784758489836585,0.003211196222185533,,,0.23471547339244178,,,0.02146684415270879,0.0001556597942677373,0.01339306825469385,0.1018006758186191,,0.004779201611478129,,0.0008350250922343909,,,,,0.025383953912256403,,,,,0.24372217101546184,,0.018736523657385012,,,,,0.004424326317684528,,Control
3,,,0.07325800817986741,,,,,,0.00046686786885312713,,,,0.11509892667260356,0.03342578308882716,0.019989933097895523,0.00169119879686255,0.059036165447702044,,0.008816792570870787,,,,0.2256473690538539,,,0.29240580619786966,,0.002347381484643899,0.006462686232594346,,,0.0027387475877134887,,,0.000947185444971338,0.0024121846196483924,0.0005489925965475008,0.028312958385383016,,,,,0.04597028429828191,0.012832650998436982,0.06759007737657347,,,,,,,Control
4,,,0.03791561567386847,,,0.3238646065306038,0.012067900482611164,,0.0014475148151563368,0.00024332558536148348,0.00039587952227590744,,0.0019933782956250644,0.24150809640956497,0.03726849503176854,0.000792478638593864,0.10982341470605558,,0.002205658538029569,0.04253088626127412,,,0.09514791101335597,,,0.021842763150658223,,0.0008390466530293314,,,,0.005342882963066219,2.508299232285677e-05,,,,,0.015146940589390695,,0.0003767588805871724,,,0.03956543921398949,,0.006914476350901606,0.002741447701909608,,,,,,Control
5,,,,,,0.039398380959108054,0.0017307510264261887,,,,,,,0.4525368640336659,0.013340381587568171,,0.05093230216711033,0.0031687108882478155,0.026333494418532492,0.0077357144943329854,,,0.07405120437941842,,0.010704950397427495,0.01654347757190679,,0.015469668306034811,0.01592071376831032,,,,,,,,,0.013465907902212929,,,,,0.25137369494578443,,0.007293783153912869,,,,,,,Control
6,,,,,,0.12389783616471,0.0039548541557991755,,,,,,,0.008857023552997828,0.03211328091093951,,0.022336119624857688,0.009017139105864191,,,,,0.028330761652830716,,0.011610695044760724,0.006932582082395462,,0.017669383293880302,,,,,,,,0.003407090422308984,,0.0005113163773771892,,,,,,0.7051973508460422,0.026164566765236052,,,,,,,Control
7,,,0.004122011104509154,,,0.0371635303715441,0.00030403410950933217,0.001300443071124151,0.014138275391699756,,8.621546251520303e-05,0.005021175811355903,0.0017711816173787468,0.01939222234723877,0.01813621258336415,0.002200350100526381,0.02390151373355054,,0.07481031272670664,,,0.018983414711327192,0.02470354023170856,,,0.12464338029089075,,0.03266908543634197,0.03530783002891983,,0.005216300597368169,0.0004448633028920993,,0.0017954661695509253,0.001907556875428625,,,0.01451770826363013,0.0016694834272777874,0.0008376579808211425,,0.0014099886710973427,0.426729423322481,0.0746269590555027,0.03218986320373902,,,,,,,Control
8,,,0.0031475522276451875,,,0.051898323104491065,0.0,,8.912821808636679e-05,,0.00030079488595237505,,0.01967914047090334,0.09825250096144365,0.0031459074162387495,0.0003242334484941186,0.09174264581690023,0.013225825718456194,0.08808869727749787,5.4689979264068195e-05,0.0006453828756011656,0.00593129273232884,0.03131988199711767,0.00017064918341795716,,0.04017667741722255,0.0020416221582413435,0.017109431050482446,0.0014945167641748562,,,0.0015176469245778922,0.0023901165749804247,,,0.00181165696347871,,0.03407350189292092,,0.0009505981922083433,,0.0007221750081392466,0.4279367516557854,,0.05351856514054553,0.0006705690502622496,,,0.007550095558402678,,1.942933473855054e-05,Control
9,0.0014005406349882983,,0.030828907542816274,,,,0.0011630812561987337,,0.002560177425472722,0.0012745566920436806,,0.037468689284768174,0.0050251623439317794,0.12179526388051837,0.07741207061864484,0.01025500945349272,0.0020238845515295205,0.005329840993024853,0.10607806244837217,,,0.0005767914405235756,0.10204615876314874,,,0.04981448942684718,,0.028433855716132602,0.10035085536521461,,,0.00312298224764122,,0.002221680385730059,,0.0005037270162806326,,0.07229609963315398,,0.0008525574531662259,,,0.18294079297445898,0.03584123142363109,0.011592819061381007,,0.006790711966888038,,,,,Control
10,,,,,,0.019118764907866112,0.0031681798843865364,,,0.0005330034700169167,,,0.008905805473392167,0.037728116815165635,0.0007716301417646075,,0.04394823807421119,,0.17529130197212292,0.05929343519577065,,0.00800795623867103,0.08024005823015022,0.0025035133669245486,0.002422559747400512,0.0272602996594504,0.00025546260507336243,0.021943471589614544,,,0.02327492171795073,,0.009415520915874772,,,,,0.0033516613134447525,,0.00041111937785681587,,0.0076262745406411375,0.455217425493434,,0.009311279268816423,,,,,,,Control
11,,5.2635763647438185e-05,0.013284115021570054,,,0.012543476282031917,0.002416799880948207,,,,0.0009821974936283953,,0.12391024521294905,0.0565543497599011,0.010283068266968997,,0.024450575068449224,0.003947581245220729,0.20425606116982933,,0.001619181159265819,0.009958161134742198,0.056067999344932264,4.09164765397552e-05,,0.0007717554673757779,0.02479194981962906,0.08192397961126924,,,,0.0035530655887077794,0.01506120347177819,,,0.0009674473564066563,,0.010441379671259854,1.919538405568763e-05,,,,0.3356787735321517,,0.005741036286044763,0.0004161357206598806,,,0.00013578208510970618,,0.00013093272492721664,Control
