,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa447020,taxa459786,taxa561,taxa572511,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa872,condition
0,,0.004182773715145391,0.006389954873306857,,,0.40961039130176324,0.01977252012720254,0.005184013685678499,0.033212431129961216,0.054658270800910055,0.03445933356677745,,0.021319279913842745,,0.014631148152217045,,0.0059504091608678505,0.021226224357995437,0.0005661054695451013,,,0.02913731197998907,,,0.2928414230400095,,0.04685840872478809,,Control
1,0.00889415569519265,0.1738410052010555,0.005212682353647709,0.0005177498415964531,0.004377063833672181,0.3791989325112424,0.010388563117304966,,0.060665803446954214,0.019639310042982035,,,0.07153733688124925,0.00027783178377407784,0.008300477298423587,0.00033970698452725676,0.00739944496327272,,0.00042463373065907106,0.0002914807251166909,,0.008575983707005961,,0.013845283891408211,0.2042275927604802,,0.022044961230434874,,Control
2,0.0005464233900441415,0.0048355555907448255,0.001572960388647897,0.002018984391469197,1.506540640693246e-05,0.016342227091537518,0.0005628083940925572,,0.06799193857800817,0.08009605791098236,,0.02025208493678192,0.0030797209622813898,3.112051104497727e-05,0.0016478475548020652,0.0033982938262294435,0.028461631763858873,0.009202434085822888,1.2646144064213379e-05,0.001171032940346159,0.08531187755541457,0.06100312953577324,0.0006693659036423204,0.0001502141981888302,0.2955843733687161,0.27419479526497575,0.04149738703172016,0.00035002327440340167,Control
3,0.0070509543124335295,0.00702661829892996,,,0.030274217118557593,0.08576703383041172,0.002283150706874664,,0.025646156310539212,0.10695212846559703,0.0323352070621597,0.014062862843201334,0.06100270648918178,,0.008881130687961794,0.0007053117513633846,0.08896078408255986,0.05477420127310881,,0.00030977041188540616,,0.013798952296762649,,,0.447953541360461,,0.012215272698010515,,Control
4,,0.011800413441710594,0.0003756238038170532,0.0002822033530173834,0.00011876866939739206,0.1047453807215554,0.002097769510079238,0.0001325670948437328,0.04588129776746587,0.025698391972382696,,0.00579492984522766,0.0362818865002849,0.0006653907381902087,0.0013089084167839952,0.0012089464902171718,0.019333536050941742,,6.38815992886145e-05,0.00022026375434714275,0.00024898492138730386,0.007755226153637797,0.00015719983952942255,0.00301786896095301,0.6970259282635193,,0.03578463213142233,,Control
5,0.0036028253108422886,0.06148850331049327,0.07079323623541953,0.0004975768971495744,0.003547651359509759,0.1072209667307816,0.009433846713278729,0.0032489703765324392,0.12243785261183485,0.0012220299811430944,0.0026067725519593114,0.0020182878612699886,0.007803124958212194,0.03125362746255896,0.04360585032666688,0.0015058780484872281,0.004195692453877779,,0.00010315618599442395,0.00014271062768291768,0.0004212772780970538,0.03209033874895818,4.337504116976868e-05,0.0661024390369977,0.0486017336307258,0.2814399659652009,0.09439555138386047,0.00017675891129545628,Control
6,0.0003590678730163384,8.506955933452066e-05,0.0007140061557737194,9.064450618411303e-05,0.005959411702701299,0.003134668725818023,0.0007830735528547806,,0.046168509375873336,0.16595687613428228,,0.029330827773270216,0.027265309965496247,0.0021807333759988837,,0.00012719137997588525,0.07149487347503265,0.022137184781923048,,0.010088176043606822,0.006679405764350508,0.0003261343907011538,,0.0009240990601981729,0.5966411358190232,,0.009553600584584798,,Control
7,0.003297725740693807,0.029775387700750725,0.00013287186926007167,0.003048778204648569,0.010644513081834627,0.019494827999932816,0.004044247402285418,4.814198161596798e-05,0.13339715177059253,0.16478037467513523,0.052218323672664047,0.016489912489645465,0.04652419706930874,2.2573240268820545e-05,0.0027321109477968677,0.009875953090881039,0.06423884157126443,0.03339791134408027,0.00014132346158820825,0.006335377798480019,0.016716179803240513,0.01911386445207846,0.0005489255726034038,,0.19700554734705056,0.15336644574489605,0.010869924537978725,0.001738567429424657,Control
8,0.011960814891701378,0.051798671814622596,0.0039953954256587865,0.002741437954476562,0.004427505982200712,0.014404039443338526,0.006561359034856565,0.0007373641867089541,0.048528552638185715,0.03825911915332367,,0.009622529577589018,0.022629415982591244,,0.16056898851592802,,0.022417146486939855,0.027047623551340397,0.0018364366566837134,,0.0011739911154987816,0.009058514384512778,0.0005193828085087391,0.01129531415752522,0.3760132281886452,0.14635171434848804,0.02787757336913135,0.00017388033154423007,Control
9,0.00036549265436656585,0.003880065917856115,,,,0.18568359634109557,0.01524283783055043,0.0006429184952405987,0.04196532320520552,0.05129743228338692,0.010578064822505898,,0.01897824452391532,,0.003135855208726549,,0.019953335866322166,0.01978653178535318,,,,0.008965386154010505,,,0.5680473506242286,,0.051477564287236,,Control
10,0.023922512107215733,0.05613294400766525,,,0.06447447508824729,0.04566023049429286,0.007998354636418627,,0.006397292597886346,0.1393679453939611,0.0219681078115498,0.012251837791720043,0.14547706394628085,,0.016189110659368542,0.009566351030658275,0.05626841684156324,0.08245169874480032,0.0011180254096100318,0.0006188304884929952,,0.019906694958302516,,,0.2852345204898381,,0.004995587502128132,,Control
11,,0.03629666009239267,0.004855726597374752,,0.003662031466229143,0.06131198017443879,0.0007300713103768193,,0.07807534107613653,0.1816448034437365,0.009739083825366111,0.0024824759535680874,0.09555865502911205,0.002883574121955637,0.09041339055598017,,0.022254721724524945,,5.1888508200200396e-05,0.007099904577033421,,0.0030913875972974386,0.00043171238822566733,0.029208041265892798,0.3462079099879671,,0.024000640304191193,,Control
12,6.832739908046704e-08,0.07413919275718896,6.729637895809727e-06,0.008967052129566623,1.0646876414722309e-05,0.013446218041947166,7.822029837242738e-07,0.00021040848852224144,0.02435541377784686,0.00040648132680460344,0.0011827790210878794,7.265606970384006e-05,1.1837593965827962e-05,,1.2667777132542594e-06,1.1854420878974354e-05,0.620523410118432,0.007503651364406915,7.889470193896757e-06,4.416141707857521e-05,2.185439847356164e-05,0.004706273304616406,5.870706147932064e-08,8.836219861753689e-05,0.24388896843379246,,0.00014057111361534115,0.00025141202379224255,Treat
13,2.943952776960267e-07,,,,0.00039069547430163967,0.0073206124404346755,2.4642670099515872e-06,0.004112162830924504,0.339664153111957,0.00018489380097120507,,4.1757755422410376e-05,3.2413750217533104e-06,1.8972584248134505e-05,6.295236928954669e-05,,0.1325911765408752,0.0014468347407249557,1.3549849302811346e-05,9.393201432896558e-06,4.285078696484743e-05,0.014920903654476415,1.3561587334261913e-06,5.030911103749455e-05,0.48054785841148073,0.0170398655100047,0.001438572615910623,9.512901419733351e-05,Treat
14,8.707234522560374e-08,0.009103133851856826,4.6040808655591926e-06,5.8808846906898415e-05,5.883485034865543e-05,0.002650873319044102,1.0633033163924274e-06,,0.1049158497201088,0.00033142540323916866,,,2.2444697497826416e-06,,3.4327394255588113e-07,1.9049799896247726e-05,0.32398392765798517,0.0012877781833724614,,1.9227376980449673e-06,,0.00487888204115957,2.1044705679660317e-06,,0.5491345527423628,0.0014899171037076385,0.0012626178661647597,0.0008119792053615069,Treat
