taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa644652,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
,,,,,408474641.8685573,,,,,,,,,2944382718.522925,908071727.9372232,,109029860.08285043,1062023259.5528873,,2220177274.790191,1496206032.6736302,,,259549437.2461378,54541953.30482975,,,,,981638058.6788492,1220478668.4026413,,,,,,,,,523692829.27104735,,,,,,,52632309.35757559,75742063755.87006,,1837644965.789992,,,,,,,,Control
,,111170823.70054328,,,7562283.81731694,6664262.614010554,,,,,228627795.82423127,,180265940.49529257,323130085.6107717,,,16616018.054160275,2255992061.8711553,,,,,,303300096.9342517,635662470.7053313,,,42868696.389415406,602960844.7814198,1438194086.060139,,4316367797.415061,,,1807480360.8864655,,,160488467.67861506,,472994594.84325343,,,119258266.11628501,48971039.303111434,,,,38724092214.78714,,324779083.6098256,,,,,,,312374837.5150321,Control
,,9943018.546604242,,,18527598.126689497,,,,,,24992761.356233556,,22225570.868880063,1606806890.89754,29382531.720262498,,1345860.827940106,2950674083.8728933,,5509583174.498716,,1012540.1555997994,672974437.4550791,963359633.7563806,1471642.213728901,,,46746652.02840564,,1631548089.4821959,625491964.319809,,1158937110.5193777,15288727.442628024,161817752.81728467,,,77827232.45681687,24282096.52652687,80210789.71751454,,,4364614.086871185,31357299.47714658,,,,46181956496.90685,3345784.8619819456,898896673.5396231,,,,,,,11295168.443833787,Control
,3289479.93686291,23865706.626983922,,,431418960.76987183,28861044.03729845,,,,,137487222.95979866,,206582599.6352585,2612208342.2321587,209831334.56877464,,3351955.6086612977,290761776.5496942,43374414.22941945,6262452687.728078,340457098.96497655,,349217274.684533,1424056881.3046563,3933250.9897419442,,,51425626.89074205,21339516.41948392,1495048258.8025193,2670606797.3623123,,,,51520698.56521785,,,141113528.25766158,,26495117.50962909,,,27690304.2744678,,,,34220370.1441775,6285894646.320255,438766643.04007345,496659860.1287269,,40196303.968371056,,1746602.4767983907,,,,Control
,,349013725.8214081,,,4677795204.999874,92817215.53451824,,,,,25920585.261901747,,99973151.66149618,2184948746.7999887,239855081.5763828,,,2099751116.0657125,2112943233.033295,4568050438.847137,20565705528.349506,171917428.8109663,36120856.073706485,18426535526.968193,,,2085876648.2204955,170185307.35235795,326259948.4787802,1247818549.1638217,659413390.4392946,,,,1018172486.4874184,,,,,1632244535.916778,,901752929.0573176,,84174104.41782606,,,,8509072909.678052,8529377222.3317375,2225811066.664431,,16087734.153438175,,503846138.4270102,,,14889246.073491994,Control
,,2096682116.1793165,,,288100977.8202445,953586569.8244412,,6916690.142045671,66708559.743464574,,380634625.2145519,,,40476804045.71594,2893226486.3328533,,61400208.39348494,5301026325.118355,,583618647.47955,,,,5202109322.725485,,,,2260682672.800351,,194067325.3348911,,,,165533895.15854844,,,,3036060304.4469047,,1949031615.0506837,,,,48550164.78019046,,,194858994.6884987,12658292962.489101,,230259114.83718547,45441820.897078365,,,,,,,Control
,,,,,430088990.43448466,514085467.61040604,,,,,,,,14614321970.000008,1853247790.921849,,33137065.472565077,1999206629.5075905,,3754451849.9157104,589990935.0208645,,,3103397554.5700774,,,,3736202700.5013223,,1455585826.8863857,1672766165.4458203,1825315769.948085,,13748417.8675702,,,,,,2489511514.2758393,,,,,,,,14982225280.283798,,3647625326.0767307,8972832.485831946,,,,,,,Control
,,4814968.997756662,,,723327365.1686132,,,,,,,,,6232432495.502353,92241821.81095628,,,1932587893.6838593,,716889372.9131858,,,,5558491409.460008,,,,10912899.237291181,55321907.040035605,678253690.6984416,,,,,545985023.880452,,,,,32375449.649442468,,,46627139.58822783,,,,,60093981851.696686,,300267031.3512746,,,,,,,,Control
,,660730185.7134973,,,4957452076.340731,,,,,,,,41697796.95042659,12438921375.433386,1002668433.6899362,,12959758.669660948,4461066130.987815,,5234156518.090443,1039843909.258432,,,12384091627.21559,,,,603942879.5428011,,2602228913.1849136,,,,,26979861.230475973,,,1599487977.348574,,640937099.7452878,,,6099243.066211062,,,,,40841455973.71592,,268747331.18190616,,,,,,,11899414.778506871,Control
33539465.25797198,,98697790.12817842,,,2306496221.753095,96546000.46952803,,,,,348332065.6100351,,6793253.302516066,2454053863.841124,296644655.33840436,,,2748075469.8022475,,2515202035.2565727,,43240302.107507356,467960900.5996308,721889863.7059839,194043412.06912053,,,225395520.89722475,555428482.7159274,2108656056.8565211,2892938928.9705615,210599744.07080233,228872172.78372186,8429324.778514698,154884396.9588054,,969452374.7644292,3441814234.0896897,1659732270.550983,3697405943.750455,3787861.1346490094,3352088162.001091,109661247.35593013,36189189.71366542,,,318633811.6435382,35173758395.409744,1697272997.5709083,111857495.4786022,9282927.287731377,11007915.691773413,1451746684.1646569,,,11443608.639186092,15827213.19172591,Control
