,taxa100883,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa946234,condition
0,,0.013433928147061094,,0.013534909610792551,,,0.0025592939606400578,0.0018991096458172848,,,0.038312285073757085,0.03259757745262844,0.017187929486145233,0.002423657962002793,0.04657199294528274,,0.12599545665679165,,,,0.028150279750532595,,,0.1082198397315168,,0.011396611691411752,0.0641936696962134,,0.000615246535137796,0.0007518080258051859,,0.004891842373899397,0.0012332695463659685,0.002920750014627916,,0.016116518212603414,,0.0014676246948832734,,0.4293367810996429,0.029376351025553145,0.006813266660887485,,,,,,,Control
1,,0.007524373879175608,,,,,0.010157075874099569,,5.121946968933798e-05,0.011406108336191849,0.0060494231752585715,0.05576758857461528,0.021432478924569662,0.011172857846631482,0.022254753315557416,,0.06402380578937279,,,0.0006611774697241928,0.030129162325763476,0.0003098671651745012,,0.10114453199219083,,0.0031064289573203676,0.030939428832778414,,0.0003403650651762439,0.002009992259696739,,,,0.0040730104849017335,,0.024832516584694257,,9.96760634203299e-05,,0.2633615869279413,0.2648397255656564,0.06431284512039978,,,,,,,Control
2,,0.0005123082864860105,,0.004533655118061851,0.0014747550271474934,0.0005977789183026543,0.00814548524327375,9.340939978996287e-05,0.0018929322076641486,,1.4124820939541848e-05,0.015321925289388713,0.0005276703180187969,,0.06374696651427669,,0.07509538378169502,,0.0006993332878314771,0.018987677176289516,0.002887443322867219,2.9177549824017104e-05,0.03611500202387033,0.0015449667283141213,0.0031861265802530054,0.026684673579512118,0.008627894273756348,,0.007968048624025928,1.1856601518593524e-05,0.0010979213006217603,,,0.07998556175237682,0.0017195165228443719,0.05719449301068807,,0.0006275750734232937,0.00014083580586433695,0.27713001784263874,0.2570758651349725,0.038906561525761094,,,0.007094887247843593,0.00032817010985811465,,,Control
3,0.00045785405984507475,0.013856533182846232,0.00036537944352104534,0.01837390165726857,0.0012869292255057994,0.0007234843641846582,0.03770043514873092,0.000110220043294433,0.0006670517020179085,0.0034584845184927188,0.003877320683011565,0.05703997460530202,0.07286095961978493,0.00973562620415397,0.03933136112935865,,0.03654742327582786,,0.00024105123468492497,0.009118724621835031,0.1081355618356487,1.510014593133732e-05,,0.1513695942579766,,0.014110700602683194,0.03967326370365797,,0.0004415414934374987,0.0018664662131479286,,0.004947116423227331,,,,0.03580696502497586,0.0003726539663784779,0.0010345253263615484,0.0002187867859394495,0.2505268518069474,0.04515329403621389,0.0403183816170603,0.00025648204074614554,,,,,,Control
4,0.005336363186425953,0.005266520586898714,4.8981852377082136e-05,,0.001240498645483055,,,,0.0024663743162481083,0.0005009647072971302,0.05213192745532016,0.00021290233120894572,0.001543899806240472,,8.507912563200906e-05,,0.0002536012398646423,,,,0.00010287211584831864,0.007818178545907755,,,0.00013641292499170683,0.020062619054533676,,,,,,,,0.07705080573613281,0.006631570163895936,0.012837335665373982,,,0.0014451180329706154,0.15665091748429205,0.6417144180076514,0.0030281828693998606,0.00010573535565324202,,0.0033287207903523546,,,,Control
5,,0.013246386168650023,,0.33496249733175326,,,,,,,,0.02798488747096475,0.007466779670641085,,0.156628976476316,0.017006116725674793,,,0.009088758242647996,,0.07983720277308388,,0.23105492224492355,,,,,,,,,,,0.013201801474028893,,0.001051736121699392,,,,,0.1060915942077752,0.0023783410918413166,,,,,,,Control
6,,0.037915615673868475,,0.3238646065306038,0.012067900482611162,,0.0014475148151563365,0.00024332558536148345,0.0003958795222759074,,0.0019933782956250636,0.241508096409565,0.03726849503176853,0.0007924786385938638,0.10982341470605557,,0.002205658538029569,0.04253088626127412,,,0.09514791101335597,,,0.021842763150658223,,0.0008390466530293315,,,,0.00534288296306622,2.508299232285676e-05,,,,,0.015146940589390697,,0.00037675888058717223,,0.03956543921398948,,0.006914476350901606,0.0027414477019096083,,,,,,Control
7,,0.004221536268431128,,0.056580818040105015,0.0011226814670155971,,,,0.0003135254652937996,,0.0012092369279033217,0.026428302662225883,0.0029011951425667905,,0.025397784772756993,0.025557351563733385,0.05525338740827554,0.24875489228818354,0.0020794473317427443,0.000436904031791461,0.222880311785891,,0.025229964527074926,0.0020584962544129533,0.0039463152980534115,0.015093134945677454,0.00797601165133852,,,,0.012315424183130192,,,,,0.01974300435062876,,0.0010181377074103748,,0.10292248482316656,0.10316807800742128,0.026922557622869596,,0.00019459106671457894,,0.006094329791966382,,0.00018009461421871316,Control
8,,0.0044777618315950014,,0.02721422712080221,,0.00021395798418000802,,,0.00017741109405930813,0.00012806767378430148,0.030067546228488905,0.10386892340130133,0.0012666517407938947,,0.02407508471558893,0.006861499468739253,0.10188198057118183,0.003512801085719041,,0.016733868924425018,0.2507014290038781,,,0.0048021794640669855,0.0002894063259698004,0.048876398110495066,0.06849460493170081,,0.007111594854075023,,0.0020380265784955024,,,,,0.03499113917065996,,,,0.23899618694113076,,0.012888972288141412,,,,,0.01033028049072748,,Control
9,,0.009596293878743238,,0.06386089979715011,0.0017022816017189175,,,,,0.0025717543534828735,0.03144554186758604,0.03315879217123119,0.007133414048083743,,0.006055028149446939,0.12230610458027603,0.11317364460613577,0.07663405475230692,,0.012590241694331325,0.15379237283186598,,,0.04802981293183551,0.0023034274045095793,0.03836567560043742,0.10686156289580638,,0.0014023688536802588,0.0016649067655258166,,,,,,0.012314805401516951,,,,0.1344539419635825,,0.006871993318841785,,0.00016219460163147253,,,0.013548885930273386,,Control
