,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,condition
0,0.0031476133836792464,0.051899331473974984,0.0,,8.91299498219971e-05,0.0003008007303104539,,0.019679522830939915,0.0982544099792647,0.0031459685403145954,0.00032423974825672306,0.09174442835010904,0.013226082692444102,0.08809040881553801,5.469104187462797e-05,0.0006453954152047263,0.005931407975639869,0.031320490533412425,0.0001706524990824858,0.04017745803850373,0.0020416618263723904,0.017109763481804433,0.0014945458022055293,,,0.0015176764120209264,0.0023901630142577086,0.001811692163452197,0.03407416393125788,,0.0009506166620576784,0.0007221890397918449,0.42794506634372903,,0.05351960499086597,0.0006705820792259367,,0.0075502422545868,,Control
1,0.0002940052005398029,0.009176243610096238,3.4332677569064125e-05,,,,,,0.26983357766249155,0.032534414964591266,0.0016468544836299465,0.021749194220159564,,0.02555019634949451,0.06340658144263077,,,0.02097554429700298,,0.006444415749482858,,0.005423043910886953,0.008313571788464117,0.033959271721874934,,,,,0.01857154793282341,,0.00013753326294628048,0.014072853131590877,0.4429320511749321,,0.023681445415853288,0.0012633210029395455,,,,Control
2,0.008893740271160456,0.17383288551731974,0.005212438882137191,,,0.0005177256587808788,,0.004376859391837647,0.37918122106622765,0.010388077893195246,,0.060662969897199964,,0.019638392739344996,,,,0.07153399554903536,0.0002778188069380698,0.008300089603642135,0.00033969111765353506,0.007399099353484901,,,,0.0004246138970669188,0.00029146711077236356,,0.008575583144001028,4.6707528677361056e-05,,0.013844637212413809,0.20421805379433458,,0.02204393156477601,,,,,Control
3,0.000512172170158412,0.08253681626470888,0.0005252224214560587,,,,,0.0016195361860379578,0.01129830525421187,0.0014571107506564777,6.33439120678083e-05,0.05951908418556495,,0.000866938232357516,,,,0.00728354602231352,0.0008575018968038328,0.0007379415176077003,,0.009569046570725236,,,,,,0.0016608954439966536,0.002808414079253574,0.0005113690777708644,,0.01135130935179,0.01534448547577301,0.7345845914277517,0.056892369758993984,,,,,Control
4,0.0010354125323501933,0.013496885044551318,,,,0.0003821410940439534,,0.0015258819602888961,0.038496588431256126,0.0004562170404596009,,0.08585195849889941,,0.23116544264246852,0.05592847441207375,0.0005513396346033711,0.003253254621622026,0.20929446787832764,0.0001418585324812192,2.713366839458957e-05,0.0011841834442323155,0.16144635864622595,0.016184253083875527,,,0.0009684553050190582,0.003857004535862095,0.0005868300601841271,0.003892391791601046,7.634568293534704e-05,,,0.13376485839165436,,0.02994318952661033,,0.0035504869358608565,0.0029385866041182302,,Control
5,0.029673846316209944,0.21393835995725768,0.0022738403235387926,,,8.457233854583231e-05,,0.007804993981251528,0.16238809376914573,0.024615459189449296,0.0008014430679367448,0.08324372449215948,,0.008342391368262833,,,,0.2820216490869715,,0.009580194978611992,,0.0026411726573436654,,,,0.0025757236891824405,,0.007373439847438454,0.013765656492522302,9.254893154048155e-05,,0.0004909695252219359,0.13968855085860352,,0.006290873008446701,0.002312496120359017,,,,Control
6,0.009596293878743237,0.06386089979715011,0.0017022816017189177,,,,0.002571754353482873,0.03144554186758604,0.03315879217123119,0.007133414048083742,,0.006055028149446939,0.12230610458027602,0.11317364460613576,0.07663405475230689,,0.012590241694331324,0.15379237283186595,,0.0480298129318355,0.002303427404509579,0.03836567560043741,0.10686156289580638,,0.0014023688536802586,0.0016649067655258169,,,0.012314805401516951,,,,0.13445394196358249,,0.006871993318841784,,0.0001621946016314725,,0.013548885930273384,Control
7,0.0003055510850668844,0.0005828604769220802,,,,,,,0.11771578381164113,0.008104264325423625,5.5582055788961264e-05,0.015414656657623652,,0.029762237991947518,0.02845430709356223,,,0.008902843267515836,,0.00048070967168831365,,0.00755104761158899,0.006076570841533358,0.017420918501984486,,,,0.002078368295114078,0.0012247080364742476,,,,0.7263142577386997,,0.029138216749387127,0.00041711578803788047,,,,Control
8,0.007210438178749269,0.1635199544438459,0.0015872515310065669,,,0.0008224409196144855,,,0.5114961885913551,0.00807176948118517,,0.051525324137739276,,0.00426917666137751,,,,0.08319468979025695,,0.007362372627699243,0.0004555010899886181,0.0028640852654515467,,,,0.00011203654325754108,0.0008188138372788098,,0.003567638486285549,0.00023586110410602848,,0.0031918324553946963,0.14727062558001836,,0.002423999275389552,,,,,Control
9,0.010253199815718194,0.06414094110805096,0.0036531002088928313,,,,0.023824961250129912,0.09704750315389317,0.1076265721146378,0.01754971085360479,,0.03151710496831624,0.08049284061918606,0.08582975106759116,0.012897176606491536,,,0.11049870830366597,,0.028347045845759963,,0.01887899178228392,0.044929042631129686,,,0.000546990993670387,0.0010629759716637656,,0.02013891714958026,,,,0.1943036849527704,,0.03631039020764749,,8.455258880342176e-05,,0.01006583780651206,Control
10,0.010037446581009558,0.03371963399020165,,,,,,0.05908015232353945,0.042203962875101655,0.0022395250794063986,9.658717754762065e-05,0.019115817499248827,0.023287189101012268,0.13018983602215695,0.04517273144213305,,0.01860332881838048,0.12627280378984193,,0.02301997830598447,0.0009709173743033213,0.08167135770062382,0.07646738885318069,,0.00320591171190578,0.0005202115362159698,0.0015930706011079306,,0.023729966140942728,,,,0.25888864610519924,,0.006516751285134614,,0.00011347448790775903,,0.013283311197913716,Control
11,,0.007582150138686418,0.009062945776875624,,,,,,0.2576396648509953,0.0326713850097934,0.0005841819045743352,0.03524453115591398,,0.06618820348266094,0.010401102909593334,,,0.054710598787966386,,0.06586648450393649,,0.02566089931306386,0.029489627717538613,0.03217896418198735,,0.00024237441729444936,,,0.04388824288238401,,,,0.26412552753786256,,0.06430493104240885,0.00015818438646414084,,,,Control
12,0.043726445314775125,0.000616523687152584,,,0.013669779116893746,,0.06006645386655529,0.0025007564489940297,0.08578088975448438,0.07631753526899043,0.018685213517494925,0.02908287129570834,0.14064865678808205,0.03994689941146138,,,,0.11170088089018068,,0.1111202974087538,,0.00675235493581193,0.022558516479223578,,,0.0025764723764715248,,,0.055299617726902735,,0.001334759577070433,,0.1282833792884976,0.014984934945386517,0.03423098613958153,,0.00011577576152750137,,,Control
13,0.016711732325329794,0.14855531542874978,0.0006363330961456563,,,0.0007861581151250791,,0.04338217283310541,0.06738623588446757,0.0018851923468618489,,0.008491883155530748,0.166796723106753,0.07482796839496246,0.06479847423956661,,,0.24844924227795392,,0.005964855663803661,,0.016220251242590092,0.03604762446401316,,,,,0.0016111479971749098,0.0019196859599884674,,,,0.08918101475765856,,0.0060568033625982365,,0.0002911853476210253,,,Control
14,0.006233236152570647,0.029973274046267602,0.002452823209798156,0.0005102031507532546,0.043878963756833464,0.0011146180666651076,0.018358522540579486,0.008484200703569483,0.10014594530310397,0.03770361476278457,0.005771631676450261,0.004406722142136694,,0.09291287020620934,,,0.0019759590815746175,0.02706747138110301,,0.16918144074668798,,0.015680785328043543,0.06020795256769355,,,0.0007863696806635827,,,0.05180253811139578,,0.002869809790095192,,0.2840186161121027,0.015992115404104612,0.018445270345470232,2.5045733343218933e-05,,,,Control
15,0.012092781971029474,0.05707191399787425,0.00045057683509855325,,,,,,0.025990174845004793,0.053385292490247864,,0.172271234354779,0.01357466376049215,,,,,0.22142027531258193,,0.03688441322042191,,0.02567458677543167,,,,,,,0.025094319368676433,,,,,0.34183255772382215,0.014257209344539704,,,,,Control
16,0.013286554014208805,0.012545779291774497,0.0024172436107043416,,,0.0009823778272413511,,0.1239329954056002,0.056564733262492714,0.010284956260844856,,0.02445506424763116,0.003948306029791048,0.20429356303042037,,0.0016194784444761507,0.009959989474956335,0.056078293552521544,4.092398889454302e-05,0.0007718971633713928,0.02479650167596365,0.08193902103351565,,,,0.003553717939338725,0.015063968741752046,0.000967624981862084,0.010443296731456582,1.9198908370279445e-05,,,0.33574040489083096,,0.005742090352892103,0.0004162121240904264,,0.0001358070149981872,,Control
17,0.003944705696427893,0.02672756455741105,,0.0004013439596287047,,,,0.02671133715548941,0.08340202416683919,0.0062518908282414255,,0.04644416796994065,0.0056065156843007535,0.16946989005573446,0.018977584789983827,,0.01949262392231188,0.10930033747828034,,0.02555247326793932,0.0015713706459529225,0.026108752740182862,0.09871738408492907,,0.012034220593234538,0.0006435146774783197,0.0013681663645648118,,0.016472259979929703,,,,0.2793748791342795,,0.016789986308000427,,,,0.0046370059389190255,Control
18,0.0,0.019488856054023722,0.003985672653847979,,,0.01879626947933831,,6.75241911687303e-05,0.0012067085665726893,0.006093758266668193,3.556201344265926e-05,0.02187369267329799,,0.03834534096716678,,0.0002550429062237342,0.0003737283989403394,0.0004364528091536187,0.0007482203993963184,0.004737492888960886,0.00296604645860707,0.0494205082640774,0.004218571116118156,,,,0.0005814280111943983,0.006813289066262614,0.021623776805822136,,0.00028656874022658235,0.002979682199957784,0.5645851434779977,0.05106639678807386,0.17887365503865188,,,0.0001406117648085515,,Control
19,0.03792484375867579,0.3239434302553947,0.012070837626242373,,0.0014478671182704152,0.0003959758733370761,,0.001993863453617046,0.24156687581102565,0.0372775656172432,0.0007926715158544584,0.10985014405666023,,0.002206195361807402,0.042541237632823116,,,0.09517106856932507,,0.021848079347354436,,0.0008392508642371372,,,,0.005344183339605607,2.5089097142105052e-05,,0.015150627124604384,,0.00037685057797465183,,0.03957506884078088,,0.00691615922939455,0.002742114928629745,,,,Control
20,0.0013957963216541867,0.011836678595244518,,,,,,,0.1869572963700133,0.02962040652186086,,0.02075307843845923,,0.025235916048603445,0.09148014477187229,,,0.024637484919596633,,0.00850926713057466,,0.004557056101645736,0.006767932317622566,0.034048674706154844,,,,0.004205510901159091,0.019108054589787572,,,0.0006267339282350965,0.5169404470416957,,0.012146889491822225,0.0011726318039980246,,,,Control
21,0.007694983194846275,0.0482392384380135,,,,0.044189054818893105,,0.005668376419144535,0.014623184561220356,0.0006582266683982556,,0.004439268716440235,0.022108684506838294,0.1361996353424257,0.017700968878311758,,0.024423343810281946,0.11350962175892587,,0.0017780478480637326,,0.07224591431915699,0.06942870417841245,,,,0.002122728765372597,0.007987214939530389,0.0022812255679059545,,,,0.4007691430860446,,0.0027818957575828493,,0.0011505384241907288,,,Control
22,0.0016184556482601025,0.03704343439189347,,,,,,0.015901882051837034,0.1987869646009864,0.008033248274058085,,0.05625799300748455,,0.07923586417387106,0.0040267160300541645,,0.01631194761465684,0.056474537646767325,,0.03011207883969398,0.00029281703681938425,0.07455474720112251,0.05817180134407787,,0.036911276234991616,,0.00030133682590591986,,0.009266082040091895,,,,0.2768535891487909,,0.033013371301841024,,,,0.0068318565867960136,Control
23,0.003638894767356616,0.009771991003829165,,,,,0.00028209766336668806,0.024269169459698373,0.159188103526747,0.006127627627782555,,0.06089739455877562,0.010234965479149693,0.14002940047849297,0.009840297021806025,,0.02687604490408732,0.1267396495488553,,0.018089332096120805,0.0015961114684050104,0.02800660236477085,0.10812264830479838,,0.015173635032691448,,0.0010310906913033337,,0.012520328005085601,,,,0.2023395533426149,,0.03155304669087782,,,,0.003672015963384673,Control
24,0.011551700669537559,0.050026921852731505,0.0038587347460474525,0.0006741688639696577,0.01723755491333114,0.002647668318669038,0.01281190252506067,0.004276065157939612,0.013911355838898912,0.0063369307394445734,0.0007121429807603367,0.04686865561234995,,0.036950483419487104,,,0.009293395338908087,0.021855387122386855,,0.15507679944393574,,0.021650378208091237,0.02612247191486921,,0.003226901890661998,0.0017736221778079007,,0.0011338352844460198,0.008748672028458008,0.0002540160515052184,0.0005016175562552543,0.010908963084668296,0.3631518670885386,0.14134582065979254,0.026924033677396795,,,0.00016793283405067212,,Control
25,,0.0008244249663444231,,,,0.024827338690206497,,0.0041668618477812,0.019886205481528276,0.0015709112298235807,,0.01832311821415449,,0.11927731061923356,,3.139615701007475e-05,0.005193606458500449,0.04515188668334509,,,,0.02390100159759295,,0.06132341522380596,,,0.013450193908884743,0.0003853803042578505,0.0212689403837132,0.007485927149079486,0.0008289387908346893,,0.6209999365055354,,0.01007926977955384,0.001023936008814195,,,,Control
26,0.005271450439400784,0.025806872975883317,,0.0003339596047816768,,,0.0012853337476474258,0.019456671149885897,0.11235971009101592,0.004015729872620728,,0.029496147953942176,0.0014234609816931724,0.11261223344841235,0.002423514325984735,,0.016876470644311824,0.12198095142282207,,0.008623317702576976,0.0019388520267889762,0.04718637258208885,0.06042457999483595,,0.008127499753054471,,0.0007304922663961185,,0.017654729377107024,,,,0.3757730105063916,,0.012737420128079038,,,,0.013461219004279105,Control
27,2.490736460442824e-05,0.00022489027166485226,1.0035668074192987e-06,9.394904404077442e-06,,0.0006672606353738631,,8.039685201659045e-05,0.00014724232003380166,3.054576169152314e-05,3.636111621084415e-07,3.4278625608526185e-05,,0.9768938598934999,5.2650033637515054e-05,0.00012143101580186653,0.00012454651931979743,0.0003513922110119885,1.7049323378862475e-07,2.063533746205639e-05,7.459200181973035e-05,0.00048518899829582464,1.5967383908661838e-06,,5.846836027722677e-07,1.0390923646136258e-06,0.0009748731799956688,0.0001262554917817071,0.016280012171396265,0.00033087882438704317,4.145975272840917e-06,,0.0014879615173321176,0.0013489300674161477,8.209936028006265e-05,,3.242717925064832e-06,1.313121110094285e-05,4.985513044909076e-07,Treat
28,6.71106778838246e-06,2.9722259733368742e-05,,,,,,3.1543424134704e-05,0.00015306414936955726,1.7435256396465852e-06,,9.352596041940596e-06,,0.9930597962213583,8.023757743509682e-05,,8.221074773260259e-05,0.001117315482653826,4.608195156057852e-05,0.00013865814327828924,2.6905846723145004e-06,0.0007678942040778978,4.1760162220538647e-07,,,7.45828434275169e-06,0.00047739193925934177,2.8753113811599735e-06,0.0018657114963263727,4.218424547863913e-06,,,0.0017852497810575522,,0.00010768563176186489,,0.00018909091724856895,3.28786769758153e-05,,Treat
