,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,0.002699718051417942,,0.04347386414465122,,0.0006129624035131503,,,0.013590817088770373,0.0003468745767346306,,,0.059719486371402376,0.0024863110948031095,0.08528538554982092,0.07587669512704776,,0.018577280364907533,0.028914877176599126,0.13983621475095437,0.03971615038707729,,,,0.11105565260793611,,,,0.1104784228053651,,0.006713350674237461,0.022428209603200057,,,0.0025615896572622134,,0.0027298012292862137,,,,0.054980185354746344,,0.001327049480048286,,,0.127542363964364,0.014898376059213866,0.034033254481510775,,0.00011510699512977359,,,,,,Control
1,,,,,,,,,,,,,,0.010901761098184809,0.0016668788073707693,,,0.01056563937917823,,0.004020246997847727,0.01790178494465812,,0.0022464203707930463,0.009106978479435306,0.003012397998258898,,,,,0.010774476675723165,0.009369599380280742,0.0008556857889574724,,,0.006390751615030794,,,,,0.016988599217897613,4.5938011350714835e-05,,,0.0004540120762257165,0.8894590019765733,,0.006239827182233614,,,,,,,,Control
2,,,0.00463024794091241,,0.08571737202816006,0.007911177218918129,,,,,0.007961690629451495,,0.006477706544617385,0.22482575371281893,0.061802325148939616,,0.004458835400553029,0.07800702724804383,0.0023009691136583934,0.057515790436623505,0.031280457227408826,,,0.05028993032368882,0.007804044381193513,6.472377657352328e-05,,0.011261159994400229,,0.0203735572176503,0.014537870569987777,,,4.2520079635779436e-05,0.0019196206187526426,,,,,0.02095329574469479,0.0007720225425253532,,,0.010122554415432725,0.1714369644260139,0.07546947774351377,0.0420629055158313,,,,,,,,Control
3,,,0.003502414614579273,0.0011863334387851945,0.05977481949379611,0.06882022962871041,,,,0.021261804345432334,0.00048370943526158754,0.0007592097052999174,0.003448778360578948,0.10423271973167454,0.009170925523603447,0.0008108796607829188,0.0031584216128541735,0.11902551119391896,0.0031516488068500594,0.001187972020882964,0.002534121833603955,,0.0019620382038693252,0.007585651963414613,0.030382589256844027,0.00030455779257211076,,0.04239055582452578,0.0014639092461473657,0.004078758557768102,,,,0.00010028122438349986,0.0001387332842778266,,,0.00040953628563588344,,0.031195981410176862,,4.2166179315937854e-05,,0.06426016488942411,0.047247203923508375,0.27359623764072144,0.09176474854974559,,,0.00010191980648126947,0.00017183264265277262,,0.00029363391192031336,,Control
4,,,0.010592622713414714,,0.07699120347593531,,,,,,,,0.003158001449497449,0.3373037121856304,0.0065225343357237404,,0.00011801796384505384,0.06149858924633789,,0.008294743535019841,,,,0.12874881867183033,0.0011429161810081125,,,0.005125409910793325,,0.007187048978169638,,,,5.686505697378461e-05,0.0008718628124885468,,,0.0008536904962563498,,0.012036607212224784,,,,0.002931970504901472,0.3253794058040541,,0.011185979465895208,,,,,,,,Control
5,,,0.0031894663652692183,,0.06142114676111907,,,,,,0.0001535680216417755,,,0.26330247626414266,0.0054776298877316715,,,0.054301652452531816,,0.043906006671722286,,,,0.07216636185435002,0.00010173881433767628,,,0.005217574566872509,0.003171886868054962,0.015463895652954054,,,,0.0001923641534249609,0.004137243740941254,,,,,0.0012885569394863194,0.0010123365637174939,,,0.001971631541012664,0.4476679584566172,,0.015856504424072434,,,,,,,,Control
6,,,0.0016154022237285061,,0.02802369485772893,,,,,,,,,0.21955901551562645,0.002127615259054826,,,0.045208209644569036,,0.04024967200570734,,,,0.04680146922030377,,,,0.002288680273913655,0.0014700089460342215,0.017108582692578346,,,,,0.0020459200098357838,,,0.0004359776171194416,,0.0017768716705141626,0.00040534189866230086,,,7.623541820687826e-05,0.5898508212394706,,0.0009564815069457137,,,,,,,,Control
7,,,0.005164630027355329,,0.015671548754366247,,,,,,,0.0019962467808351276,0.021177119123939415,0.09987303053038613,0.0005616273287919806,,,0.03325842230472796,0.018287444337894886,0.16529650410863922,0.02680961788597682,,0.020072451876578776,0.1414717573030551,,,,0.01776925609487343,0.0020036406677747913,0.03991312593617392,0.08596225379640154,,0.009674182210431256,0.00011029214684998856,0.00161956931840891,,,,,0.022307973054211363,,,,,0.23253569039495064,,0.024439158271695367,,0.0010034120734369071,,,0.013021045672245013,,,Control
8,,,6.311033120219854e-05,,0.03640697721594102,0.00019117512666120526,,,,,,,0.0005101076932723157,0.21635368996680968,0.0018201593248997716,,6.80280193478244e-05,0.09878662192116865,,0.023269270883065168,,8.083449889372507e-05,0.0016265253541657536,0.0016416882259481,0.000529163734836616,,,0.004364038421897481,0.0007438003320259113,0.007970445513859479,,,,,0.0003449553330483806,,0.0065164490521361,0.09190862033849266,0.0028064631536068576,0.006305910528401494,0.0009164316763046525,2.7559543982778255e-05,,0.004992990245355755,0.39116418480508136,,0.10052481977697465,3.1657617437466476e-05,,,3.432136518301381e-05,,,,Control
9,,,0.009596293878743237,,0.06386089979715012,0.001702281601718917,,,,,,0.002571754353482873,0.03144554186758604,0.03315879217123119,0.007133414048083743,,,0.006055028149446939,0.12230610458027603,0.11317364460613574,0.0766340547523069,,0.012590241694331322,0.15379237283186595,,,,0.0480298129318355,0.002303427404509579,0.03836567560043741,0.10686156289580638,,0.0014023688536802586,0.0016649067655258166,,,,,,0.01231480540151695,,,,,0.1344539419635825,,0.006871993318841782,,0.0001621946016314725,,,0.013548885930273383,,,Control
